example_id,confusion_category,label,pred_label,profile,position,position_relative_to_snv,attention,source_token_index,source_token,source_offset_start,source_offset_end,num_tokens,prob_positive_recomputed
113,TP,1,1,ref,21,-107,0.020232930779457092,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,22,-106,0.020232930779457092,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,23,-105,0.020232930779457092,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,24,-104,0.020232930779457092,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,25,-103,0.018076982349157333,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,26,-102,0.018076982349157333,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,27,-101,0.018076982349157333,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,28,-100,0.018076982349157333,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,29,-99,0.018076982349157333,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,30,-98,0.01886342279613018,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,31,-97,0.01886342279613018,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,32,-96,0.01886342279613018,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,33,-95,0.01886342279613018,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,34,-94,0.019984155893325806,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,35,-93,0.019984155893325806,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,36,-92,0.019984155893325806,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,37,-91,0.019984155893325806,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,38,-90,0.019984155893325806,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,39,-89,0.019984155893325806,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,40,-88,0.022570926696062088,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,41,-87,0.022570926696062088,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,42,-86,0.022570926696062088,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,43,-85,0.022570926696062088,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,44,-84,0.022570926696062088,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,45,-83,0.022570926696062088,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,46,-82,0.017776545137166977,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,47,-81,0.017776545137166977,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,48,-80,0.017776545137166977,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,49,-79,0.017776545137166977,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,50,-78,0.017776545137166977,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,51,-77,0.01915093883872032,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,52,-76,0.01915093883872032,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,53,-75,0.01915093883872032,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,54,-74,0.018600929528474808,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,55,-73,0.018600929528474808,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,56,-72,0.018600929528474808,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,57,-71,0.018600929528474808,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,58,-70,0.018600929528474808,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,59,-69,0.019384218379855156,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,60,-68,0.019384218379855156,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,61,-67,0.019384218379855156,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,62,-66,0.01922307163476944,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,63,-65,0.01922307163476944,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,64,-64,0.01922307163476944,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,65,-63,0.01922307163476944,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,66,-62,0.01922307163476944,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,67,-61,0.01842533051967621,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,68,-60,0.01842533051967621,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,69,-59,0.01842533051967621,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,70,-58,0.01842533051967621,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,71,-57,0.018240835517644882,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,72,-56,0.018240835517644882,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,73,-55,0.018240835517644882,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,74,-54,0.018240835517644882,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,75,-53,0.01622191071510315,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,76,-52,0.01622191071510315,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,77,-51,0.01622191071510315,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,78,-50,0.017483709380030632,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,79,-49,0.017483709380030632,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,80,-48,0.017483709380030632,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,81,-47,0.017483709380030632,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,82,-46,0.017483709380030632,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,83,-45,0.02063347026705742,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,84,-44,0.02063347026705742,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,85,-43,0.02063347026705742,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,86,-42,0.02063347026705742,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,87,-41,0.01721109449863434,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,88,-40,0.01721109449863434,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,89,-39,0.01721109449863434,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,90,-38,0.01721109449863434,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,91,-37,0.02053520828485489,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,92,-36,0.02053520828485489,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,93,-35,0.02053520828485489,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,94,-34,0.02053520828485489,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,95,-33,0.02053520828485489,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,96,-32,0.02053520828485489,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,97,-31,0.01922590658068657,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,98,-30,0.01922590658068657,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,99,-29,0.01922590658068657,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,100,-28,0.01922590658068657,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,101,-27,0.01922590658068657,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,102,-26,0.0173322893679142,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,103,-25,0.0173322893679142,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,104,-24,0.0173322893679142,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,105,-23,0.0173322893679142,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,106,-22,0.01895148865878582,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,107,-21,0.01895148865878582,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,108,-20,0.01895148865878582,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,109,-19,0.01895148865878582,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,110,-18,0.01895148865878582,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,111,-17,0.01895148865878582,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,112,-16,0.01788102276623249,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,113,-15,0.01788102276623249,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,114,-14,0.01788102276623249,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,115,-13,0.01788102276623249,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,116,-12,0.01788102276623249,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,117,-11,0.018987027928233147,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,118,-10,0.018987027928233147,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,119,-9,0.018987027928233147,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,120,-8,0.018987027928233147,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,121,-7,0.018987027928233147,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,122,-6,0.018376078456640244,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,123,-5,0.018376078456640244,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,124,-4,0.018376078456640244,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,125,-3,0.018376078456640244,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,126,-2,0.018483495339751244,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,127,-1,0.018483495339751244,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,128,0,0.018483495339751244,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,129,1,0.01821446791291237,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,130,2,0.01821446791291237,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,131,3,0.01821446791291237,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,132,4,0.01821446791291237,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,133,5,0.01756841316819191,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,134,6,0.01756841316819191,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,135,7,0.01756841316819191,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,136,8,0.01756841316819191,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,137,9,0.01756841316819191,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,138,10,0.01756841316819191,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,139,11,0.01756841316819191,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,140,12,0.020654359832406044,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,141,13,0.020654359832406044,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,142,14,0.020654359832406044,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,143,15,0.020654359832406044,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,144,16,0.018273841589689255,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,145,17,0.018273841589689255,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,146,18,0.018273841589689255,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,147,19,0.018273841589689255,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,148,20,0.018273841589689255,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,149,21,0.02050786279141903,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,150,22,0.02050786279141903,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,151,23,0.02050786279141903,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,152,24,0.02050786279141903,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,153,25,0.02050786279141903,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,154,26,0.01930077373981476,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,155,27,0.01930077373981476,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,156,28,0.01930077373981476,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,157,29,0.01930077373981476,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,158,30,0.01930077373981476,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,159,31,0.023284312337636948,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,160,32,0.023284312337636948,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,161,33,0.023284312337636948,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,162,34,0.023284312337636948,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,163,35,0.023284312337636948,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,164,36,0.023284312337636948,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,165,37,0.0215561892837286,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,166,38,0.0215561892837286,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,167,39,0.0215561892837286,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,168,40,0.0215561892837286,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,169,41,0.0215561892837286,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,170,42,0.025349944829940796,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,171,43,0.025349944829940796,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,172,44,0.025349944829940796,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,173,45,0.025349944829940796,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,174,46,0.025349944829940796,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,175,47,0.025088762864470482,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,176,48,0.025088762864470482,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,177,49,0.025088762864470482,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,178,50,0.0212821364402771,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,179,51,0.0212821364402771,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,180,52,0.0212821364402771,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,181,53,0.0212821364402771,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,182,54,0.0212821364402771,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,183,55,0.017039740458130836,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,184,56,0.017039740458130836,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,185,57,0.017039740458130836,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,186,58,0.017039740458130836,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,187,59,0.017039740458130836,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,188,60,0.017039740458130836,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,189,61,0.016503162682056427,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,190,62,0.016503162682056427,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,191,63,0.016503162682056427,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,192,64,0.016503162682056427,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,193,65,0.016700292006134987,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,194,66,0.016700292006134987,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,195,67,0.016700292006134987,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,196,68,0.016700292006134987,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,197,69,0.01701931841671467,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,198,70,0.01701931841671467,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,199,71,0.01701931841671467,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,200,72,0.01701931841671467,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,201,73,0.01701931841671467,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,202,74,0.013967983424663544,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,203,75,0.013967983424663544,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,204,76,0.013967983424663544,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,205,77,0.013967983424663544,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,206,78,0.014952938072383404,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,207,79,0.014952938072383404,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,208,80,0.014952938072383404,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,209,81,0.011570986360311508,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,210,82,0.011570986360311508,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,211,83,0.011570986360311508,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,212,84,0.011570986360311508,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,213,85,0.011570986360311508,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,214,86,0.01200955267995596,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,215,87,0.01200955267995596,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,216,88,0.011751946061849594,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,217,89,0.011751946061849594,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,218,90,0.011751946061849594,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,219,91,0.011751946061849594,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,220,92,0.011751946061849594,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,221,93,0.012224245816469193,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,222,94,0.012224245816469193,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,223,95,0.012224245816469193,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,224,96,0.012224245816469193,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,225,97,0.012760075740516186,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,226,98,0.012760075740516186,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,227,99,0.012760075740516186,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,228,100,0.012760075740516186,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,229,101,0.013132931664586067,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,230,102,0.013132931664586067,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,231,103,0.013132931664586067,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,232,104,0.013132931664586067,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,233,105,0.013132931664586067,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,234,106,0.013132931664586067,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,235,107,0.013132931664586067,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,236,108,0.012031803838908672,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,237,109,0.012031803838908672,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,238,110,0.012031803838908672,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,239,111,0.012031803838908672,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,240,112,0.013431884348392487,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,241,113,0.013431884348392487,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,242,114,0.013431884348392487,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,243,115,0.013431884348392487,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,244,116,0.013431884348392487,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,245,117,0.012546400539577007,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,246,118,0.012546400539577007,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,247,119,0.012546400539577007,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,248,120,0.012546400539577007,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,249,121,0.012546400539577007,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,250,122,0.018302179872989655,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,251,123,0.018302179872989655,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,252,124,0.018302179872989655,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,253,125,0.018302179872989655,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,254,126,0.018302179872989655,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,255,127,0.018302179872989655,0,[CLS],0,0,58,0.9882234930992126
113,TP,1,1,ref,256,128,0.018302179872989655,0,[CLS],0,0,58,0.9882234930992126
547,TP,1,1,ref,0,-128,0.018790356814861298,0,[CLS],0,0,58,0.9872925281524658
547,TP,1,1,ref,1,-127,0.018790356814861298,0,[CLS],0,0,58,0.9872925281524658
547,TP,1,1,ref,2,-126,0.018790356814861298,0,[CLS],0,0,58,0.9872925281524658
547,TP,1,1,ref,3,-125,0.018790356814861298,0,[CLS],0,0,58,0.9872925281524658
547,TP,1,1,ref,4,-124,0.018790356814861298,0,[CLS],0,0,58,0.9872925281524658
547,TP,1,1,ref,5,-123,0.013612985610961914,0,[CLS],0,0,58,0.9872925281524658
547,TP,1,1,ref,6,-122,0.013612985610961914,0,[CLS],0,0,58,0.9872925281524658
547,TP,1,1,ref,7,-121,0.013612985610961914,0,[CLS],0,0,58,0.9872925281524658
547,TP,1,1,ref,8,-120,0.013612985610961914,0,[CLS],0,0,58,0.9872925281524658
547,TP,1,1,ref,9,-119,0.013925093226134777,0,[CLS],0,0,58,0.9872925281524658
547,TP,1,1,ref,10,-118,0.013925093226134777,0,[CLS],0,0,58,0.9872925281524658
547,TP,1,1,ref,11,-117,0.013925093226134777,0,[CLS],0,0,58,0.9872925281524658
547,TP,1,1,ref,12,-116,0.013799978420138359,0,[CLS],0,0,58,0.9872925281524658
547,TP,1,1,ref,13,-115,0.013799978420138359,0,[CLS],0,0,58,0.9872925281524658
547,TP,1,1,ref,14,-114,0.013799978420138359,0,[CLS],0,0,58,0.9872925281524658
547,TP,1,1,ref,15,-113,0.013799978420138359,0,[CLS],0,0,58,0.9872925281524658
547,TP,1,1,ref,16,-112,0.013799978420138359,0,[CLS],0,0,58,0.9872925281524658
547,TP,1,1,ref,17,-111,0.015147889964282513,0,[CLS],0,0,58,0.9872925281524658
547,TP,1,1,ref,18,-110,0.015147889964282513,0,[CLS],0,0,58,0.9872925281524658
547,TP,1,1,ref,19,-109,0.015147889964282513,0,[CLS],0,0,58,0.9872925281524658
547,TP,1,1,ref,20,-108,0.015147889964282513,0,[CLS],0,0,58,0.9872925281524658
547,TP,1,1,ref,21,-107,0.015049728564918041,0,[CLS],0,0,58,0.9872925281524658
547,TP,1,1,ref,22,-106,0.015049728564918041,0,[CLS],0,0,58,0.9872925281524658
547,TP,1,1,ref,23,-105,0.015049728564918041,0,[CLS],0,0,58,0.9872925281524658
547,TP,1,1,ref,24,-104,0.015049728564918041,0,[CLS],0,0,58,0.9872925281524658
547,TP,1,1,ref,25,-103,0.016482766717672348,0,[CLS],0,0,58,0.9872925281524658
547,TP,1,1,ref,26,-102,0.016482766717672348,0,[CLS],0,0,58,0.9872925281524658
547,TP,1,1,ref,27,-101,0.016482766717672348,0,[CLS],0,0,58,0.9872925281524658
547,TP,1,1,ref,28,-100,0.016482766717672348,0,[CLS],0,0,58,0.9872925281524658
547,TP,1,1,ref,29,-99,0.016482766717672348,0,[CLS],0,0,58,0.9872925281524658
547,TP,1,1,ref,30,-98,0.01602178066968918,0,[CLS],0,0,58,0.9872925281524658
547,TP,1,1,ref,31,-97,0.01602178066968918,0,[CLS],0,0,58,0.9872925281524658
547,TP,1,1,ref,32,-96,0.01602178066968918,0,[CLS],0,0,58,0.9872925281524658
547,TP,1,1,ref,33,-95,0.01602178066968918,0,[CLS],0,0,58,0.9872925281524658
