example_id,confusion_category,label,pred_label,source_token_index,source_token,source_offset_start,source_offset_end,num_tokens,num_layers,num_heads,selected_layers,selected_heads,prob_positive_recomputed,logit_0,logit_1,snv_offset_seq1,snv_offset_seq2
chr17:23044492:transverse_colon:0,TP,1,1,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9858357906341553,-2.1794228553771973,2.063349723815918,246,246
chr9:42974893:Peyers_patch:0,TP,1,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9857615232467651,-2.182619571685791,2.0548458099365234,286,286
chr17:22856764:prostate_gland:0,TP,1,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9857445359230042,-2.173286199569702,2.0629677772521973,214,214
chr6:31374359:transverse_colon:0,TP,1,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9857004880905151,-2.1753299236297607,2.0577950477600098,260,260
chr6:31374359:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9856387972831726,-2.181870222091675,2.046888589859009,228,228
chr6:31374359:gastroesophageal_sphincter:0,TP,1,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9856380820274353,-2.1647419929504395,2.0639686584472656,238,238
chr9:42974893:spleen:0,TP,1,1,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9856281280517578,-2.1636159420013428,2.064389944076538,271,271
chr6:31374359:tibial_artery:1,TP,1,1,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9856147170066833,-2.175088405609131,2.0519726276397705,276,276
chr6:31374359:Peyers_patch:0,TP,1,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9855932593345642,-2.1795456409454346,2.046003580093384,293,293
chr11:47642443:testis:0,TP,1,1,0,[CLS],0,0,115,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9855877161026001,-2.122147560119629,2.103010654449463,226,226
chr11:47642443:spleen:0,TP,1,1,0,[CLS],0,0,116,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9855126738548279,-2.136906862258911,2.0829827785491943,232,232
chr9:129437752:thoracic_aorta:0,TP,1,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9854433536529541,-2.1355607509613037,2.079481601715088,208,208
chr9:42974893:thoracic_aorta:0,TP,1,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9853772521018982,-2.154710531234741,2.055736541748047,269,269
chr9:129437752:gastroesophageal_sphincter:0,TP,1,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.985353410243988,-2.149423122406006,2.059365749359131,211,211
chr3:75785419:transverse_colon:0,TP,1,1,0,[CLS],0,0,116,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9853390455245972,-2.1441469192504883,2.0636520385742188,286,286
chr6:31374359:thoracic_aorta:1,TP,1,1,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9853217601776123,-2.1597814559936523,2.0468249320983887,236,236
chr11:47642443:upper_lobe_of_left_lung:0,TP,1,1,0,[CLS],0,0,114,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9853068590164185,-2.1160764694213867,2.0894975662231445,294,294
chr6:31374359:spleen:0,TP,1,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.985280454158783,-2.1583592891693115,2.04538893699646,251,251
chr12:8390645:gastrocnemius_medialis:0,TP,1,1,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9852527976036072,-2.132111072540283,2.0697312355041504,303,303
chr9:129437752:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9852311611175537,-2.1429595947265625,2.0573949813842773,263,263
chr3:75785609:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9852262139320374,-2.112868547439575,2.0871505737304688,230,230
chr9:42974893:gastroesophageal_sphincter:0,TP,1,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9851953983306885,-2.1488490104675293,2.04905104637146,275,275
chr7:100949233:Peyers_patch:0,TP,1,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9851741194725037,-2.1485352516174316,2.047908306121826,228,228
chr6:31374359:transverse_colon:1,TP,1,1,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9851347804069519,-2.151359796524048,2.0423941612243652,206,206
chr7:22550492:tibial_nerve:0,TP,1,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9851336479187012,-2.1542952060699463,2.0393848419189453,296,296
chr6:31374359:esophagus_muscularis_mucosa:0,TP,1,1,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9851077198982239,-2.1543688774108887,2.037539005279541,222,222
chr9:42974893:upper_lobe_of_left_lung:0,TP,1,1,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9850613474845886,-2.1268630027770996,2.061889171600342,208,208
chr17:22856764:sigmoid_colon:0,TP,1,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.985056459903717,-2.1646170616149902,2.023803949356079,222,222
chr9:42974893:tibial_nerve:0,TP,1,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9850419163703918,-2.1336207389831543,2.053809642791748,257,257
chr3:75785419:adrenal_gland:0,TP,1,1,0,[CLS],0,0,115,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.985009491443634,-2.154073476791382,2.031160831451416,283,283
chr7:22550492:upper_lobe_of_left_lung:0,TP,1,1,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.985000729560852,-2.155256748199463,2.0293874740600586,295,295
chr16:2005642:upper_lobe_of_left_lung:0,TP,1,1,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.984926700592041,-2.097727060317993,2.081913471221924,213,213
chr12:52949183:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,111,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9848436713218689,-2.1250569820404053,2.049009084701538,266,266
chr12:121918386:thoracic_aorta:0,TP,1,1,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9848324656486511,-2.142965793609619,2.0303456783294678,238,238
chr17:22856764:Peyers_patch:0,TP,1,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.984734296798706,-2.1235806941986084,2.0431830883026123,210,210
chr12:121918386:testis:1,TP,1,1,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9847018122673035,-2.121955156326294,2.0426506996154785,253,253
chr2:86221296:esophagus_muscularis_mucosa:0,TP,1,1,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9846694469451904,-2.128450870513916,2.034010410308838,258,258
chr17:22816782:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9845490455627441,-2.1056857109069824,2.048828363418579,306,306
chr17:22816782:prostate_gland:0,TP,1,1,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9845319390296936,-2.0807669162750244,2.0726211071014404,279,279
chr3:75785357:transverse_colon:0,TP,1,1,0,[CLS],0,0,115,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.984456479549408,-2.1158387660980225,2.0326099395751953,211,211
chr12:8390645:tibial_artery:0,TP,1,1,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9844563007354736,-2.0859057903289795,2.0625269412994385,213,213
chr11:47642443:esophagus_squamous_epithelium:0,TP,1,1,0,[CLS],0,0,115,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9843897223472595,-2.0768826007843018,2.067208766937256,209,209
chr7:22550492:suprapubic_skin:0,TP,1,1,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9843887090682983,-2.1352059841156006,2.008819818496704,270,270
chr17:25564496:upper_lobe_of_left_lung:0,TP,1,1,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9843705296516418,-2.145665407180786,1.9971797466278076,236,236
chr19:21569427:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9843636155128479,-2.103224992752075,2.039170742034912,264,264
chr17:25564496:gastroesophageal_sphincter:0,TP,1,1,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.984291672706604,-2.1518542766571045,1.9858789443969727,230,230
chr12:52949183:upper_lobe_of_left_lung:0,TP,1,1,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9842234253883362,-2.0751140117645264,2.0582146644592285,227,227
chr22:24006151:thoracic_aorta:0,TP,1,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9841638207435608,-2.103625774383545,2.025869846343994,227,227
chr3:81292180:thoracic_aorta:0,TP,1,1,0,[CLS],0,0,81,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9841492772102356,-2.1621146202087402,1.966446876525879,267,267
chr2:86221296:tibial_artery:1,TP,1,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9841267466545105,-2.136850595474243,1.9902710914611816,282,282
chr12:52949266:upper_lobe_of_left_lung:0,TP,1,1,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9841216802597046,-2.0730204582214355,2.053774118423462,253,253
chr12:8390645:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.984115481376648,-2.079043388366699,2.0473568439483643,233,233
chr12:52949183:transverse_colon:0,TP,1,1,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9841065406799316,-2.090587854385376,2.035238742828369,269,269
chr6:29705705:upper_lobe_of_left_lung:0,TP,1,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9840599298477173,-2.1051580905914307,2.0176937580108643,223,223
chr12:8390645:transverse_colon:0,TP,1,1,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9839741587638855,-2.0683541297912598,2.049044370651245,224,224
chr21:42863253:Peyers_patch:0,TP,1,1,0,[CLS],0,0,111,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9839080572128296,-2.103158950805664,2.0100536346435547,302,302
chr7:22550492:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9838545918464661,-2.1036617755889893,2.0061838626861572,240,240
chr7:22550492:tibial_artery:1,TP,1,1,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9837861657142639,-2.1061389446258545,1.9994044303894043,255,255
chr8:93405667:thyroid_gland:0,TP,1,1,0,[CLS],0,0,89,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9837446212768555,-2.1040267944335938,1.99891996383667,278,278
chr9:42974893:transverse_colon:1,FP,0,1,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9856846332550049,-2.190690040588379,2.0413124561309814,290,290
chr8:12607781:gastrocnemius_medialis:0,FP,0,1,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9854147434234619,-2.177609443664551,2.0354442596435547,306,306
chr9:129437752:tibial_nerve:0,FP,0,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9849885702133179,-2.117253303527832,2.0665645599365234,260,260
chr17:24931573:thoracic_aorta:0,FP,0,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9841067790985107,-2.1239535808563232,2.00188946723938,271,271
chr12:8390645:omental_fat_pad:0,FP,0,1,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9840388894081116,-2.0719611644744873,2.0495476722717285,256,256
chr1:115717982:thoracic_aorta:0,FP,0,1,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9828862547874451,-2.0470824241638184,2.003533363342285,235,235
chr19:21569427:transverse_colon:0,FP,0,1,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9816164970397949,-2.0362343788146973,1.9415104389190674,299,299
chr12:121918386:testis:0,FP,0,1,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9811297059059143,-2.0264129638671875,1.9247026443481445,299,299
chr15:21284673:tibial_artery:0,FP,0,1,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9808459877967834,-2.0416386127471924,1.8942657709121704,256,256
chr1:13277261:body_of_pancreas:0,FP,0,1,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9808126091957092,-2.0179083347320557,1.9162209033966064,267,267
chr15:21284673:esophagus_muscularis_mucosa:0,FP,0,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9796083569526672,-2.0311226844787598,1.840908169746399,271,271
chr9:62609408:transverse_colon:0,FP,0,1,0,[CLS],0,0,97,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9791789054870605,-1.9926226139068604,1.858123540878296,270,270
chr9:129438019:transverse_colon:0,FP,0,1,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9781489372253418,-1.886641263961792,1.9147698879241943,300,300
chr2:237590674:transverse_colon:0,FP,0,1,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9780226945877075,-1.9290153980255127,1.8665058612823486,301,301
chr22:50278050:esophagus_squamous_epithelium:0,FP,0,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9773147106170654,-1.8760883808135986,1.8870059251785278,214,214
chr9:20565941:prostate_gland:0,FP,0,1,0,[CLS],0,0,94,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9766818284988403,-1.9497524499893188,1.7851760387420654,296,296
chr4:36351521:adrenal_gland:0,FP,0,1,0,[CLS],0,0,100,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9761567711830139,-1.9622937440872192,1.7498292922973633,212,212
chr10:66926170:prostate_gland:0,FP,0,1,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9752667546272278,-1.8993664979934692,1.775199055671692,269,269
chr15:79896760:tibial_artery:0,FP,0,1,0,[CLS],0,0,113,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9752218723297119,-1.8941740989685059,1.778529167175293,272,272
chr19:42919741:body_of_pancreas:0,FP,0,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9738385081291199,-1.8374207019805908,1.7795370817184448,227,227
chr9:129437243:transverse_colon:0,FP,0,1,0,[CLS],0,0,117,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9734591245651245,-1.754543662071228,1.8476289510726929,244,244
chr10:66926170:tibial_nerve:0,FP,0,1,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9729778170585632,-1.8580377101898193,1.7256633043289185,257,257
chr7:78040381:esophagus_muscularis_mucosa:0,FP,0,1,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9723738431930542,-1.841958999633789,1.7190189361572266,260,260
chr11:46305551:spleen:0,FP,0,1,0,[CLS],0,0,85,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9717149138450623,-1.694465160369873,1.8422644138336182,227,227
chr7:142463839:upper_lobe_of_left_lung:0,FP,0,1,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.970452070236206,-1.8139235973358154,1.677826166152954,212,212
chr12:48753691:gastrocnemius_medialis:0,FP,0,1,0,[CLS],0,0,90,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9685839414596558,-1.7532734870910645,1.6752430200576782,250,250
chr7:100965858:tibial_nerve:0,FP,0,1,0,[CLS],0,0,112,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.968448281288147,-1.7330505847930908,1.6910158395767212,249,249
chr19:46715864:esophagus_squamous_epithelium:0,FP,0,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9674327969551086,-1.7652825117111206,1.6260589361190796,240,240
chr7:63015786:prostate_gland:1,FP,0,1,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9667053818702698,-1.7397541999816895,1.628741979598999,264,264
chr9:129437243:tibial_artery:0,FP,0,1,0,[CLS],0,0,117,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.965968668460846,-1.6082286834716797,1.737621545791626,294,294
chr17:23378824:prostate_gland:0,FP,0,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9638494253158569,-1.6957920789718628,1.5874502658843994,295,295
chr1:152048801:adrenal_gland:0,FP,0,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9636797904968262,-1.6852210760116577,1.5931636095046997,294,294
chr5:138352584:stomach:0,FP,0,1,0,[CLS],0,0,113,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9630722999572754,-1.6697150468826294,1.591449499130249,221,221
chr9:101449199:testis:0,FP,0,1,0,[CLS],0,0,99,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9626875519752502,-1.6514928340911865,1.5989103317260742,300,300
chr3:129343963:esophagus_muscularis_mucosa:0,FP,0,1,0,[CLS],0,0,112,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.962476372718811,-1.709896445274353,1.5346417427062988,290,290
chr15:33226849:adrenal_gland:0,FP,0,1,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9619200229644775,-1.6494977474212646,1.5797455310821533,257,257
