confusion_category,position_relative_to_snv,mean_attention
FN,-7,0.009984595449641347
FN,-6,0.009909801576286554
FN,-5,0.009953278014436365
FN,-4,0.010194511665031315
FN,-3,0.010168524216860533
FN,-2,0.009926023986190557
FN,-1,0.009922995120286942
FN,0,0.00988643486984074
FN,1,0.009851980432868003
FN,2,0.0098667355440557
FN,3,0.00985488636419177
FN,4,0.009868290671147407
FN,5,0.00986253605224192
FN,6,0.009746471699327231
FN,7,0.00973982958123088
FN,8,0.00971825691871345
FN,9,0.009632870033383369
FN,10,0.009474271731451154
FN,11,0.009517742693424225
FN,12,0.009648698717355728
FN,13,0.009725965466350317
FN,14,0.009666342982091009
FN,15,0.009767583832144737
FN,16,0.009782952396199108
FN,17,0.009754509306512773
FN,18,0.00967172909528017
FN,19,0.009739098222926259
FN,20,0.009607761087827384
FN,21,0.009675539298914373
FN,22,0.009670142005197703
FN,23,0.009682995867915451
FN,24,0.00957914266269654
FN,25,0.009884228729642928
FN,26,0.009890490104444325
FN,27,0.00983639108017087
FN,28,0.009862015284597873
FN,29,0.00996135026216507
FN,30,0.010022798608988524
FN,31,0.010029203533194959
FN,32,0.010118879824876786
FN,33,0.010031134756281972
FN,34,0.009938597972504794
FN,35,0.010022046640515328
FN,36,0.010008128569461405
FN,37,0.009945544567890464
FN,38,0.009860322871245443
FN,39,0.00984842058736831
FN,40,0.00998664665967226
FN,41,0.009964255252853035
FN,42,0.010088372020982206
FN,43,0.010147193013690412
FN,44,0.010230911453254521
FN,45,0.01034119117539376
FN,46,0.010281432340852915
FN,47,0.010482029668055474
FN,48,0.010481730005703866
FN,49,0.01067752877715975
FN,50,0.010670782369561493
FN,51,0.01063797422684729
FN,52,0.01048691488802433
FN,53,0.010399002926424145
FN,54,0.010373525954782963
FN,55,0.010283903307281435
FN,56,0.010206967941485345
FN,57,0.010033235563896596
FN,58,0.010072258450090885
FN,59,0.010186059847474099
FN,60,0.010139228533953428
FN,61,0.010163617897778749
FN,62,0.010167347588576377
FN,63,0.01020239669829607
FN,64,0.010083715650252997
FN,65,0.010139314560219645
FN,66,0.010145119582302868
FN,67,0.010115284784696997
FN,68,0.009974488080479205
FN,69,0.009923403370194137
FN,70,0.010013484777882695
FN,71,0.009929566886276006
FN,72,0.00993479068391025
FN,73,0.009872728404588997
FN,74,0.00995428039226681
FN,75,0.009965219432488084
FN,76,0.009973602434620261
FN,77,0.009995969100855292
FN,78,0.009896405250765383
FN,79,0.009967860085889697
FN,80,0.009898869176395238
FN,81,0.009910709778778256
FN,82,0.009927097507752478
FN,83,0.009897038699127733
FN,84,0.009860596628859639
FN,85,0.009548198916018009
FN,86,0.009589699055068195
FN,87,0.009662641151808203
FN,88,0.00955405636690557
FN,89,0.00974081851541996
FN,90,0.009715639143250883
FN,91,0.009939977708272636
FN,92,0.009798732721246779
FN,93,0.009742244645021856
FN,94,0.009988177795894443
FN,95,0.009985859054140747
FN,96,0.009905476532876491
FN,97,0.009933365657925606
FN,98,0.009997948869131506
FN,99,0.009840648523531854
FN,100,0.009839519318193197
FN,101,0.009864990157075227
FN,102,0.009860117663629353
FN,103,0.009882321855984628
FN,104,0.009803333501331508
FN,105,0.009949992564506828
FN,106,0.009978345786221325
FN,107,0.010009126011282206
FN,108,0.01001033939421177
FN,109,0.009991763532161713
FN,110,0.010086505180224777
FN,111,0.010070897042751312
FN,112,0.010044262716546655
FN,113,0.010176844000816344
FN,114,0.010152197731658817
FN,115,0.010177315603941679
FN,116,0.010136916553601622
FN,117,0.010175230549648404
FN,118,0.010140728428959847
FN,119,0.010193369830958546
FN,120,0.009886487983167172
FN,121,0.00989116305951029
FN,122,0.009807164943777025
FN,123,0.009802461871877312
FN,124,0.009919752734713256
FN,125,0.00994912703987211
FN,126,0.009949854044243693
FN,127,0.010013449415564537
FN,128,0.010090504363179207
FN,129,0.010042994222603739
FN,130,0.00998554090037942
FN,131,0.01001852129586041
FN,132,0.009980514929629862
FN,133,0.010014352570287884
FN,134,0.01009560891892761
FN,135,0.010268275975249708
FN,136,0.010427301521413029
FN,137,0.010356903611682355
FN,138,0.010420218301005662
FN,139,0.010205347375012934
FN,140,0.010090342522598803
FN,141,0.010091237290762365
FN,142,0.01014456732198596
FN,143,0.010200753025710583
FN,144,0.010228487802669406
FN,145,0.010245061907917262
FN,146,0.010131055861711502
FN,147,0.010069954944774508
FN,148,0.010027276761829853
FN,149,0.009960720939561725
FN,150,0.010015301457606256
FN,151,0.009865111522376537
FN,152,0.00990326089784503
FN,153,0.009809763478115201
FN,154,0.009788617137819528
FN,155,0.00985971124842763
FN,156,0.009818637003190816
FN,157,0.009635648769326509
FN,158,0.009644603007473052
FN,159,0.009658456775359809
FN,160,0.009669943056069314
FN,161,0.009504833207465709
FN,162,0.00950120841152966
FN,163,0.009744685729965568
FN,164,0.009770670873112976
FN,165,0.009822471048682929
FN,166,0.009868460716679692
FN,167,0.009850144027732313
FN,168,0.009866888415999711
FN,169,0.0099816267285496
FN,170,0.009885113807395101
FN,171,0.009868839588016272
FN,172,0.009789810050278902
FN,173,0.009748192206025123
FN,174,0.0096775669651106
FN,175,0.009764812760986388
FN,176,0.009773988253436982
FN,177,0.009795731473714113
FN,178,0.009797257110476494
FN,179,0.009828467899933458
FN,180,0.009746486088261008
FN,181,0.009739040904678404
FN,182,0.009876331849955022
FN,183,0.00985171486157924
FN,184,0.009920849427580834
FN,185,0.00994447008240968
FN,186,0.009930218597874045
FN,187,0.009881815542466938
FN,188,0.009922646773047746
FN,189,0.009797211349941791
FN,190,0.009829947515390814
FN,191,0.009875286472961306
FN,192,0.009680587984621524
FN,193,0.00963256276678294
FN,194,0.009773068213835358
FN,195,0.009786283997818827
FN,196,0.00979464415460825
FN,197,0.009786067460663617
FN,198,0.009827516884543001
FN,199,0.009702327288687229
FN,200,0.009583781906403601
FN,201,0.009564175503328443
FN,202,0.00951396971475333
FN,203,0.009624956250190735
FN,204,0.009677802161313594
FN,205,0.009634390259161591
FN,206,0.009597587641328573
FP,-206,0.009414536855183541
FP,-205,0.009380201655440033
FP,-204,0.009304797411896288
FP,-203,0.009276883946731686
FP,-202,0.009302073423750699
FP,-201,0.00933575727045536
FP,-200,0.00927934425882995
FP,-199,0.009199762418866157
FP,-198,0.009248097310774028
FP,-197,0.009229790419340134
FP,-196,0.009356673555448652
FP,-195,0.009349504709243775
FP,-194,0.009418458766303957
FP,-193,0.009512222544290126
FP,-192,0.009501627045683563
FP,-191,0.009543334762565792
FP,-190,0.009487698655575513
FP,-189,0.009403876676224172
FP,-188,0.009386705248616636
FP,-187,0.009341845642775298
FP,-186,0.00937655046582222
FP,-185,0.009394861659966409
FP,-184,0.009316640896722675
FP,-183,0.009248527381569147
FP,-182,0.009359944090247154
FP,-181,0.009410822298377752
FP,-180,0.00949201321695
FP,-179,0.009518144824542106
FP,-178,0.009686240493319929
FP,-177,0.009710126952268184
FP,-176,0.009639767515473067
FP,-175,0.009605647679418326
FP,-174,0.009487541979178787
FP,-173,0.009379700664430857
FP,-172,0.00935867180582136
FP,-171,0.00939906076528132
FP,-170,0.009596813735552132
FP,-169,0.009602151382714509
FP,-168,0.00966693283058703
FP,-167,0.00968958692625165
FP,-166,0.009642098555341363
FP,-165,0.0096327093988657
FP,-164,0.009530820627696812
FP,-163,0.009529125019907951
FP,-162,0.009611363029107452
FP,-161,0.009597327001392842
FP,-160,0.00962675314862281
FP,-159,0.009494803296402097
FP,-158,0.009474596581421793
FP,-157,0.009461008822545408
FP,-156,0.009482960035093128
FP,-155,0.009551587649621069
FP,-154,0.009549404778517782
FP,-153,0.009591923677362502
FP,-152,0.009619093327783048
FP,-151,0.009559123637154698
FP,-150,0.00951833404134959
FP,-149,0.009481357648037375
FP,-148,0.009414015058428048
FP,-147,0.00944209048524499
FP,-146,0.009428463904187083
FP,-145,0.009539915770292283
FP,-144,0.009551499537192285
FP,-143,0.009601201824843884
FP,-142,0.009691906203515828
FP,-141,0.009640390686690807
FP,-140,0.009666129043325781
FP,-139,0.009699529525823892
FP,-138,0.009747342090122402
FP,-137,0.009794571399688722
FP,-136,0.009725263682194054
FP,-135,0.009691524761728942
FP,-134,0.009675006843172013
FP,-133,0.009736508503556252
FP,-132,0.009757740464992821
FP,-131,0.009766710586845875
FP,-130,0.009700621068477631
FP,-129,0.009716331008821726
FP,-128,0.009749562167562544
FP,-127,0.009739781441166996
FP,-126,0.009720713533461094
FP,-125,0.009800033713690936
FP,-124,0.009752124212682248
FP,-123,0.009796840040944516
FP,-122,0.009760818602517247
FP,-121,0.00973067793995142
FP,-120,0.009636526159010828
FP,-119,0.009756016312167048
FP,-118,0.009747620569542051
FP,-117,0.009779898612760008
FP,-116,0.009871113826520742
FP,-115,0.009926211633719505
FP,-114,0.009903471427969634
FP,-113,0.009886396150104702
FP,-112,0.009847455932758748
FP,-111,0.009773736149072646
FP,-110,0.009759348761290311
FP,-109,0.009729027580469847
FP,-108,0.009617433398962021
FP,-107,0.009646253669634461
FP,-106,0.00965049008373171
FP,-105,0.00963461416773498
FP,-104,0.009652508655562997
FP,-103,0.009766782424412668
FP,-102,0.009825011207722128
FP,-101,0.009766694880090654
FP,-100,0.009813446109183133
FP,-99,0.009768427088856698
FP,-98,0.009857161748223008
FP,-97,0.00978585138451308
FP,-96,0.009817879144102336
FP,-95,0.009815449039451777
FP,-94,0.00983257467392832
FP,-93,0.009690506970509888
FP,-92,0.009686781042255461
FP,-91,0.00975429012440145
FP,-90,0.009855417972430587
FP,-89,0.009808616722002625
FP,-88,0.009859305378049611
FP,-87,0.009721894790418446
FP,-86,0.009711620085872709
FP,-85,0.009738607970066369
FP,-84,0.009728568764403462
FP,-83,0.009825966698117554
FP,-82,0.009885112741030752
FP,-81,0.009886126429773868
FP,-80,0.009883384355343878
FP,-79,0.009859911911189557
FP,-78,0.009878741460852325
FP,-77,0.009981588032096624
FP,-76,0.01001191345974803
FP,-75,0.01007422640454024
FP,-74,0.01010496926959604
FP,-73,0.010154234427027405
FP,-72,0.010236696205101908
FP,-71,0.01023851179983467
FP,-70,0.010168884615413844
FP,-69,0.010262111094780266
FP,-68,0.010189538239501417
FP,-67,0.01026387106627226
FP,-66,0.010293858358636498
FP,-65,0.010247123376466334
FP,-64,0.010422786283306777
FP,-63,0.010416145864874125
FP,-62,0.010397336827591062
FP,-61,0.010291243423707783
FP,-60,0.010326276570558547
FP,-59,0.010256128730252384
FP,-58,0.010243056318722665
FP,-57,0.010317473686300219
FP,-56,0.010298907738178969
FP,-55,0.010343322646804154
FP,-54,0.01025273339357227
FP,-53,0.010233008600771427
FP,-52,0.01035627905279398
FP,-51,0.010365853537805378
FP,-50,0.01032960921060294
FP,-49,0.01038668089080602
FP,-48,0.010360308974049985
FP,-47,0.01042722951155156
FP,-46,0.010448300200514495
FP,-45,0.010258978488855064
FP,-44,0.010288713038899005
FP,-43,0.010444786190055311
FP,-42,0.010505617018789054
FP,-41,0.010533701786771417
FP,-40,0.010462144827470184
FP,-39,0.010361232869327068
FP,-38,0.010376433129422366
FP,-37,0.010334500311873853
FP,-36,0.010429146438837052
FP,-35,0.010489158257842064
FP,-34,0.01050481763202697
FP,-33,0.01064981342293322
FP,-32,0.010629863068461419
FP,-31,0.010712329465895891
FP,-30,0.010793398260138929
FP,-29,0.010749633768573403
FP,-28,0.010724206035956741
FP,-27,0.010754523552022874
FP,-26,0.010856028427369893
FP,-25,0.010863030855543911
FP,-24,0.010835658297874034
FP,-23,0.010809605601243675
FP,-22,0.010877332068048418
FP,-21,0.01087189863435924
FP,-20,0.010641899788752199
FP,-19,0.01065128818154335
FP,-18,0.01074564513284713
FP,-17,0.010709110884927214
FP,-16,0.010733812064863742
FP,-15,0.010751568539999425
FP,-14,0.010654067574068903
FP,-13,0.010547233284451068
FP,-12,0.010612768614664673
FP,-11,0.010654009655117988
FP,-10,0.01084440297447145
FP,-9,0.010917601948603988
FP,-8,0.010961047373712063
FP,-7,0.01095561039634049
FP,-6,0.011007466693408787
FP,-5,0.011075216876342893
FP,-4,0.010922446311451495
FP,-3,0.010880236518569291
FP,-2,0.010878754323348403
FP,-1,0.010770241203717888
FP,0,0.010867110420949757
FP,1,0.010941894110292196
FP,2,0.011039067828096449
FP,3,0.010922025116160512
FP,4,0.011006779423914849
FP,5,0.010882426504977047
FP,6,0.010860067000612617
FP,7,0.010859382073394954
FP,8,0.01083741073962301
FP,9,0.010775128388777375
FP,10,0.010656738728284836
FP,11,0.010768081899732352
FP,12,0.010875200759619475
FP,13,0.010889457296580076
FP,14,0.010874248994514345
FP,15,0.010997871700674296
FP,16,0.0109361989563331
FP,17,0.010868077389895916
FP,18,0.010932959783822298
FP,19,0.010902693821117282
FP,20,0.010746049121953547
FP,21,0.010727060129866003
FP,22,0.010739769218489528
FP,23,0.010655043432489037
FP,24,0.010650473851710559
FP,25,0.010641869837418199
FP,26,0.010530177829787135
FP,27,0.01045410624705255
FP,28,0.0104798795375973
FP,29,0.010462536378763616
FP,30,0.010341875748708844
FP,31,0.010423759804107249
FP,32,0.010442229430191219
FP,33,0.010520055363886059
FP,34,0.010489178523421287
FP,35,0.01062272747978568
FP,36,0.010518123069778085
FP,37,0.010668310588225722
FP,38,0.010673874798230827
FP,39,0.010680261845700444
FP,40,0.01063255650922656
FP,41,0.010710164769552648
FP,42,0.010602370523847639
FP,43,0.010453333174809813
FP,44,0.010505442237481476
FP,45,0.010432707499712706
FP,46,0.010458658132702112
FP,47,0.010371047775261105
FP,48,0.010411668824963272
FP,49,0.010416501401923597
FP,50,0.010327096516266464
FP,51,0.010368341645225883
FP,52,0.010359608097933232
FP,53,0.010299278208985924
FP,54,0.010229141544550657
FP,55,0.010230176774784923
FP,56,0.010283845085650683
FP,57,0.01027634053491056
FP,58,0.01030447918921709
FP,59,0.010256801201030612
FP,60,0.010276925964280963
FP,61,0.01020315557718277
FP,62,0.010104740257374942
FP,63,0.010116195171140135
FP,64,0.010170229752548039
FP,65,0.010135682909749448
FP,66,0.010118668000213802
FP,67,0.010147763187997044
FP,68,0.010085120662115515
FP,69,0.010040726279839873
FP,70,0.009955296167172492
FP,71,0.009949892875738442
FP,72,0.009951715478673578
FP,73,0.009977135760709643
FP,74,0.009958646600134671
FP,75,0.009893305734731257
FP,76,0.009858535057865082
FP,77,0.009940736382268368
FP,78,0.009940943806432187
FP,79,0.010071720574051141
FP,80,0.009951860914006828
FP,81,0.00992228620685637
FP,82,0.0098733572056517
FP,83,0.009906944464892148
FP,84,0.009987678471952676
FP,85,0.01014645115006715
FP,86,0.010046316250227392
FP,87,0.010102015156298876
FP,88,0.010046980092301965
FP,89,0.010160180809907614
FP,90,0.010164827248081565
FP,91,0.010148170981556176
FP,92,0.010177742363885045
FP,93,0.010191850173287094
FP,94,0.010184935759752989
FP,95,0.010204334119334817
FP,96,0.010159099083393812
FP,97,0.010145410858094693
FP,98,0.010034932508133351
FP,99,0.009812053316272796
FP,100,0.009803389734588563
FP,101,0.009760516858659685
FP,102,0.0098118664836511
FP,103,0.009848825777880847
FP,104,0.009818206117488444
FP,105,0.009932975680567325
FP,106,0.009850736665539444
FP,107,0.009925885312259197
FP,108,0.010000147419050335
FP,109,0.009950710455887019
FP,110,0.009909854899160565
FP,111,0.009904972859658301
FP,112,0.009944577068090439
FP,113,0.010026942077092826
FP,114,0.010079810013994574
FP,115,0.010178487244993449
FP,116,0.010166136901825667
FP,117,0.010093654254451394
FP,118,0.010109112169593572
FP,119,0.010087647717446089
FP,120,0.010088789742439985
FP,121,0.009932405082508922
FP,122,0.009919340652413667
FP,123,0.009924114663153887
FP,124,0.00974507476668805
FP,125,0.009678137432783842
FP,126,0.009739602459594607
FP,127,0.009734835028648376
FP,128,0.009720474630594254
FP,129,0.009706390742212533
FP,130,0.009807223910465837
FP,131,0.009858245509676636
FP,132,0.009892188007943331
FP,133,0.009862558450549841
FP,134,0.009875656650401653
FP,135,0.009823551075533033
FP,136,0.009803189416415989
FP,137,0.009788212375715375
FP,138,0.009773641806095839
FP,139,0.00976220185868442
FP,140,0.009858482591807842
FP,141,0.009841652354225516
FP,142,0.009854748500511051
FP,143,0.009844596618786455
FP,144,0.009824328431859613
FP,145,0.009746098169125616
FP,146,0.009650621125474572
FP,147,0.00967193468939513
FP,148,0.009661634261719882
FP,149,0.009695932562462985
FP,150,0.00970752771012485
FP,151,0.009792483886703849
FP,152,0.009767803866416215
FP,153,0.00970044792164117
FP,154,0.009602066110819579
FP,155,0.009598730029538274
FP,156,0.009540438656695188
FP,157,0.009621547497808934
FP,158,0.009620467242784798
FP,159,0.009634469915181399
FP,160,0.009572308254428208
FP,161,0.009497475442476571
FP,162,0.009412758303806185
FP,163,0.00944052008446306
FP,164,0.009387856321409345
FP,165,0.009283365244045853
FP,166,0.009286055318079888
FP,167,0.00917435041628778
FP,168,0.009235151628963649
FP,169,0.009309880607761443
FP,170,0.009214549013413488
FP,171,0.009154225364327431
FP,172,0.00912812219467014
FP,173,0.009150500544346869
FP,174,0.009143432630226015
FP,175,0.009162506144493819
FP,176,0.009126045601442456
FP,177,0.00913488821592182
FP,178,0.00911981557495892
FP,179,0.009304426899179817
FP,180,0.009269688511267304
FP,181,0.009137726686894894
FP,182,0.009136226018890739
FP,183,0.009107567416504026
FP,184,0.009077414404600859
FP,185,0.009188128300011159
FP,186,0.00920981307979673
FP,187,0.009116057874634861
FP,188,0.009071888579055666
FP,189,0.009103722586296499
FP,190,0.009160932889208197
FP,191,0.009203753788024188
FP,192,0.009247629549354314
FP,193,0.009132394911721348
FP,194,0.00909604132641107
FP,195,0.009147376189939677
FP,196,0.009077986287884414
FP,197,0.009056859137490391
FP,198,0.00902036170475185
FP,199,0.008944015973247588
FP,200,0.00878289703745395
FP,201,0.008788274400867522
FP,202,0.008851016983389854
FP,203,0.00893518095370382
FP,204,0.008982872841879725
FP,205,0.009048860925249756
FP,206,0.009137071128934622
TN,-206,0.00906720606610179
TN,-205,0.009145738016813993
TN,-204,0.009218511581420898
TN,-203,0.009088810244575142
TN,-202,0.009121134984306991
TN,-201,0.009151137326844036
TN,-200,0.009145004618912935
TN,-199,0.009178011799231172
TN,-198,0.009205702282488347
TN,-197,0.009145227991975844
TN,-196,0.009190168171189726
TN,-195,0.009210418402217329
TN,-194,0.009266646360047162
TN,-193,0.009401193195953965
TN,-192,0.009362895213998855
TN,-191,0.009378534508869052
TN,-190,0.009465453806333244
TN,-189,0.00949901331216097
TN,-188,0.009549452988430858
TN,-187,0.00948534115217626
TN,-186,0.009530211724340916
TN,-185,0.009566551265306771
TN,-184,0.009536982993595303
TN,-183,0.009576433449983596
TN,-182,0.009509842568077147
TN,-181,0.009461098443716764
TN,-180,0.009461728259921073
TN,-179,0.00944820137694478
TN,-178,0.009508263571187853
TN,-177,0.00947089618537575
TN,-176,0.009484970839694143
TN,-175,0.009584177304059267
TN,-174,0.009639951549470425
TN,-173,0.00964926993008703
TN,-172,0.00960522429086268
TN,-171,0.009557576361112296
TN,-170,0.009589635189622641
TN,-169,0.009643614455126227
TN,-168,0.009704279899597167
TN,-167,0.009727737298235298
TN,-166,0.00972307708580047
TN,-165,0.009661789131350816
TN,-164,0.009719063374213875
TN,-163,0.009640315207652747
TN,-162,0.009459041627123951
TN,-161,0.009484508368186652
TN,-160,0.009496419527567922
TN,-159,0.00952993294224143
TN,-158,0.009504222222603857
TN,-157,0.00943883997388184
TN,-156,0.009402445098385215
TN,-155,0.009406509418040514
TN,-154,0.009357739980332553
TN,-153,0.009386522811837494
TN,-152,0.009390075043775141
TN,-151,0.009418631293810905
TN,-150,0.00937948924023658
TN,-149,0.009469726979732513
TN,-148,0.009454924017190933
TN,-147,0.009445098359137774
TN,-146,0.00953911928460002
TN,-145,0.009509330014698208
TN,-144,0.009534378880634903
TN,-143,0.009568004915490747
TN,-142,0.009625768745318055
TN,-141,0.009608939364552498
TN,-140,0.009600278595462442
TN,-139,0.00946678186301142
TN,-138,0.009470050339587033
TN,-137,0.009445330700837076
TN,-136,0.009462808421812952
TN,-135,0.009558089901693165
TN,-134,0.009647816689684986
TN,-133,0.009628987689502537
TN,-132,0.00971717430278659
TN,-131,0.009742455324158072
TN,-130,0.009747232287190854
TN,-129,0.009667139248922468
TN,-128,0.009671783624216914
TN,-127,0.00964737334754318
TN,-126,0.009622000819072128
TN,-125,0.009629569523967802
TN,-124,0.009651637617498637
TN,-123,0.0096573539217934
TN,-122,0.009647395056672394
TN,-121,0.009621221735142172
TN,-120,0.00953931523952633
TN,-119,0.009554607816971839
TN,-118,0.00955306996125728
TN,-117,0.00961389166302979
TN,-116,0.009629177837632596
TN,-115,0.009599998211488128
TN,-114,0.009647097899578511
TN,-113,0.009708090163767337
TN,-112,0.009653663444332779
TN,-111,0.009656275939196348
TN,-110,0.009664158578962087
TN,-109,0.009598947707563638
TN,-108,0.009646608605980872
TN,-107,0.009771348126232624
TN,-106,0.009664209857583046
TN,-105,0.009709429228678346
TN,-104,0.00962774206418544
TN,-103,0.009696636274456978
TN,-102,0.009637758722528816
TN,-101,0.009625323805958033
TN,-100,0.00965213448740542
TN,-99,0.009647257365286351
TN,-98,0.009688746985048055
TN,-97,0.009660046752542258
TN,-96,0.00967706525232643
TN,-95,0.009735508342273533
TN,-94,0.009825403694994747
TN,-93,0.009734738771803676
TN,-92,0.00982664325274527
TN,-91,0.00980876350775361
TN,-90,0.009775481894612312
TN,-89,0.009760081903077662
TN,-88,0.009682800848968326
TN,-87,0.009586855084635318
TN,-86,0.009474731953814626
TN,-85,0.009563188310712576
TN,-84,0.009608453060500323
TN,-83,0.00961997360456735
TN,-82,0.009604352596215903
TN,-81,0.009607301387004554
TN,-80,0.009651913247071207
TN,-79,0.009687132243998349
TN,-78,0.00968929374590516
TN,-77,0.00963542638346553
TN,-76,0.009677923587150871
TN,-75,0.009672387358732522
