example_id,confusion_category,position_relative_to_snv,ig_attr
chr3:75785547:gastrocnemius_medialis:0,TP,-210,0.025147181004285812
chr3:75785547:gastrocnemius_medialis:0,TP,-209,0.025147181004285812
chr3:75785547:gastrocnemius_medialis:0,TP,-208,0.025147181004285812
chr3:75785547:gastrocnemius_medialis:0,TP,-207,0.025147181004285812
chr3:75785547:gastrocnemius_medialis:0,TP,-206,0.025147181004285812
chr3:75785547:gastrocnemius_medialis:0,TP,-205,0.063996322453022
chr3:75785547:gastrocnemius_medialis:0,TP,-204,0.063996322453022
chr3:75785547:gastrocnemius_medialis:0,TP,-203,0.063996322453022
chr3:75785547:gastrocnemius_medialis:0,TP,-202,0.063996322453022
chr3:75785547:gastrocnemius_medialis:0,TP,-201,0.063996322453022
chr3:75785547:gastrocnemius_medialis:0,TP,-200,0.063996322453022
chr3:75785547:gastrocnemius_medialis:0,TP,-199,0.12201903760433197
chr3:75785547:gastrocnemius_medialis:0,TP,-198,0.12201903760433197
chr3:75785547:gastrocnemius_medialis:0,TP,-197,0.12201903760433197
chr3:75785547:gastrocnemius_medialis:0,TP,-196,0.12201903760433197
chr3:75785547:gastrocnemius_medialis:0,TP,-195,0.12201903760433197
chr3:75785547:gastrocnemius_medialis:0,TP,-194,0.12201903760433197
chr3:75785547:gastrocnemius_medialis:0,TP,-193,0.021045956760644913
chr3:75785547:gastrocnemius_medialis:0,TP,-192,0.021045956760644913
chr3:75785547:gastrocnemius_medialis:0,TP,-191,0.021045956760644913
chr3:75785547:gastrocnemius_medialis:0,TP,-190,0.021045956760644913
chr3:75785547:gastrocnemius_medialis:0,TP,-189,0.021045956760644913
chr3:75785547:gastrocnemius_medialis:0,TP,-188,0.06476783752441406
chr3:75785547:gastrocnemius_medialis:0,TP,-187,0.06476783752441406
chr3:75785547:gastrocnemius_medialis:0,TP,-186,0.06476783752441406
chr3:75785547:gastrocnemius_medialis:0,TP,-185,0.06476783752441406
chr3:75785547:gastrocnemius_medialis:0,TP,-184,0.06476783752441406
chr3:75785547:gastrocnemius_medialis:0,TP,-183,-0.04158090800046921
chr3:75785547:gastrocnemius_medialis:0,TP,-182,-0.04158090800046921
chr3:75785547:gastrocnemius_medialis:0,TP,-181,-0.04158090800046921
chr3:75785547:gastrocnemius_medialis:0,TP,-180,-0.04158090800046921
chr3:75785547:gastrocnemius_medialis:0,TP,-179,0.015494356863200665
chr3:75785547:gastrocnemius_medialis:0,TP,-178,0.015494356863200665
chr3:75785547:gastrocnemius_medialis:0,TP,-177,0.015494356863200665
chr3:75785547:gastrocnemius_medialis:0,TP,-176,0.015494356863200665
chr3:75785547:gastrocnemius_medialis:0,TP,-175,0.1126750111579895
chr3:75785547:gastrocnemius_medialis:0,TP,-174,0.1126750111579895
chr3:75785547:gastrocnemius_medialis:0,TP,-173,0.1126750111579895
chr3:75785547:gastrocnemius_medialis:0,TP,-172,0.1126750111579895
chr3:75785547:gastrocnemius_medialis:0,TP,-171,-0.023439671844244003
chr3:75785547:gastrocnemius_medialis:0,TP,-170,-0.023439671844244003
chr3:75785547:gastrocnemius_medialis:0,TP,-169,-0.023439671844244003
chr3:75785547:gastrocnemius_medialis:0,TP,-168,-0.023439671844244003
chr3:75785547:gastrocnemius_medialis:0,TP,-167,0.06680670380592346
chr3:75785547:gastrocnemius_medialis:0,TP,-166,0.06680670380592346
chr3:75785547:gastrocnemius_medialis:0,TP,-165,0.06680670380592346
chr3:75785547:gastrocnemius_medialis:0,TP,-164,0.06680670380592346
chr3:75785547:gastrocnemius_medialis:0,TP,-163,0.06680670380592346
chr3:75785547:gastrocnemius_medialis:0,TP,-162,0.06680670380592346
chr3:75785547:gastrocnemius_medialis:0,TP,-161,0.10514497756958008
chr3:75785547:gastrocnemius_medialis:0,TP,-160,0.10514497756958008
chr3:75785547:gastrocnemius_medialis:0,TP,-159,0.10514497756958008
chr3:75785547:gastrocnemius_medialis:0,TP,-158,0.10514497756958008
chr3:75785547:gastrocnemius_medialis:0,TP,-157,0.10514497756958008
chr3:75785547:gastrocnemius_medialis:0,TP,-156,0.031265757977962494
chr3:75785547:gastrocnemius_medialis:0,TP,-155,0.031265757977962494
chr3:75785547:gastrocnemius_medialis:0,TP,-154,0.031265757977962494
chr3:75785547:gastrocnemius_medialis:0,TP,-153,0.031265757977962494
chr3:75785547:gastrocnemius_medialis:0,TP,-152,0.007413478102535009
chr3:75785547:gastrocnemius_medialis:0,TP,-151,0.007413478102535009
chr3:75785547:gastrocnemius_medialis:0,TP,-150,0.007413478102535009
chr3:75785547:gastrocnemius_medialis:0,TP,-149,0.007413478102535009
chr3:75785547:gastrocnemius_medialis:0,TP,-148,0.007413478102535009
chr3:75785547:gastrocnemius_medialis:0,TP,-147,0.0714249312877655
chr3:75785547:gastrocnemius_medialis:0,TP,-146,0.0714249312877655
chr3:75785547:gastrocnemius_medialis:0,TP,-145,0.0714249312877655
chr3:75785547:gastrocnemius_medialis:0,TP,-144,0.0714249312877655
chr3:75785547:gastrocnemius_medialis:0,TP,-143,0.0714249312877655
chr3:75785547:gastrocnemius_medialis:0,TP,-142,0.0714249312877655
chr3:75785547:gastrocnemius_medialis:0,TP,-141,0.09473571926355362
chr3:75785547:gastrocnemius_medialis:0,TP,-140,0.09473571926355362
chr3:75785547:gastrocnemius_medialis:0,TP,-139,0.09473571926355362
chr3:75785547:gastrocnemius_medialis:0,TP,-138,-0.0688517689704895
chr3:75785547:gastrocnemius_medialis:0,TP,-137,-0.0688517689704895
chr3:75785547:gastrocnemius_medialis:0,TP,-136,-0.0688517689704895
chr3:75785547:gastrocnemius_medialis:0,TP,-135,-0.0688517689704895
chr3:75785547:gastrocnemius_medialis:0,TP,-134,0.049525000154972076
chr3:75785547:gastrocnemius_medialis:0,TP,-133,0.049525000154972076
chr3:75785547:gastrocnemius_medialis:0,TP,-132,0.049525000154972076
chr3:75785547:gastrocnemius_medialis:0,TP,-131,0.049525000154972076
chr3:75785547:gastrocnemius_medialis:0,TP,-130,0.044337838888168335
chr3:75785547:gastrocnemius_medialis:0,TP,-129,0.044337838888168335
chr3:75785547:gastrocnemius_medialis:0,TP,-128,0.044337838888168335
chr3:75785547:gastrocnemius_medialis:0,TP,-127,0.044337838888168335
chr3:75785547:gastrocnemius_medialis:0,TP,-126,0.044337838888168335
chr3:75785547:gastrocnemius_medialis:0,TP,-125,-0.009698683395981789
chr3:75785547:gastrocnemius_medialis:0,TP,-124,-0.009698683395981789
chr3:75785547:gastrocnemius_medialis:0,TP,-123,-0.009698683395981789
chr3:75785547:gastrocnemius_medialis:0,TP,-122,-0.009698683395981789
chr3:75785547:gastrocnemius_medialis:0,TP,-121,-0.009698683395981789
chr3:75785547:gastrocnemius_medialis:0,TP,-120,0.1346360445022583
chr3:75785547:gastrocnemius_medialis:0,TP,-119,0.1346360445022583
chr3:75785547:gastrocnemius_medialis:0,TP,-118,0.1346360445022583
chr3:75785547:gastrocnemius_medialis:0,TP,-117,0.1346360445022583
chr3:75785547:gastrocnemius_medialis:0,TP,-116,-0.023511331528425217
chr3:75785547:gastrocnemius_medialis:0,TP,-115,-0.023511331528425217
chr3:75785547:gastrocnemius_medialis:0,TP,-114,-0.023511331528425217
chr3:75785547:gastrocnemius_medialis:0,TP,-113,-0.023511331528425217
chr3:75785547:gastrocnemius_medialis:0,TP,-112,-0.023511331528425217
chr3:75785547:gastrocnemius_medialis:0,TP,-111,0.01930200681090355
chr3:75785547:gastrocnemius_medialis:0,TP,-110,0.01930200681090355
chr3:75785547:gastrocnemius_medialis:0,TP,-109,0.01930200681090355
chr3:75785547:gastrocnemius_medialis:0,TP,-108,0.05818720906972885
chr3:75785547:gastrocnemius_medialis:0,TP,-107,0.05818720906972885
chr3:75785547:gastrocnemius_medialis:0,TP,-106,0.05818720906972885
chr3:75785547:gastrocnemius_medialis:0,TP,-105,0.05818720906972885
chr3:75785547:gastrocnemius_medialis:0,TP,-104,0.05818720906972885
chr3:75785547:gastrocnemius_medialis:0,TP,-103,0.002810150384902954
chr3:75785547:gastrocnemius_medialis:0,TP,-102,0.002810150384902954
chr3:75785547:gastrocnemius_medialis:0,TP,-101,0.002810150384902954
chr3:75785547:gastrocnemius_medialis:0,TP,-100,0.002810150384902954
chr3:75785547:gastrocnemius_medialis:0,TP,-99,0.002810150384902954
chr3:75785547:gastrocnemius_medialis:0,TP,-98,0.06395821273326874
chr3:75785547:gastrocnemius_medialis:0,TP,-97,0.06395821273326874
chr3:75785547:gastrocnemius_medialis:0,TP,-96,0.06395821273326874
chr3:75785547:gastrocnemius_medialis:0,TP,-95,0.06395821273326874
chr3:75785547:gastrocnemius_medialis:0,TP,-94,0.08204416930675507
chr3:75785547:gastrocnemius_medialis:0,TP,-93,0.08204416930675507
chr3:75785547:gastrocnemius_medialis:0,TP,-92,0.08204416930675507
chr3:75785547:gastrocnemius_medialis:0,TP,-91,0.08204416930675507
chr3:75785547:gastrocnemius_medialis:0,TP,-90,0.08204416930675507
chr3:75785547:gastrocnemius_medialis:0,TP,-89,0.08204416930675507
chr3:75785547:gastrocnemius_medialis:0,TP,-88,0.04586220905184746
chr3:75785547:gastrocnemius_medialis:0,TP,-87,0.04586220905184746
chr3:75785547:gastrocnemius_medialis:0,TP,-86,0.04586220905184746
chr3:75785547:gastrocnemius_medialis:0,TP,-85,0.04586220905184746
chr3:75785547:gastrocnemius_medialis:0,TP,-84,0.04586220905184746
chr3:75785547:gastrocnemius_medialis:0,TP,-83,0.04586220905184746
chr3:75785547:gastrocnemius_medialis:0,TP,-82,0.042624279856681824
chr3:75785547:gastrocnemius_medialis:0,TP,-81,0.042624279856681824
chr3:75785547:gastrocnemius_medialis:0,TP,-80,0.042624279856681824
chr3:75785547:gastrocnemius_medialis:0,TP,-79,0.042624279856681824
chr3:75785547:gastrocnemius_medialis:0,TP,-78,0.042624279856681824
chr3:75785547:gastrocnemius_medialis:0,TP,-77,0.007358923088759184
chr3:75785547:gastrocnemius_medialis:0,TP,-76,0.007358923088759184
chr3:75785547:gastrocnemius_medialis:0,TP,-75,0.007358923088759184
chr3:75785547:gastrocnemius_medialis:0,TP,-74,-0.0007989523001015186
chr3:75785547:gastrocnemius_medialis:0,TP,-73,-0.0007989523001015186
chr3:75785547:gastrocnemius_medialis:0,TP,-72,-0.0007989523001015186
chr3:75785547:gastrocnemius_medialis:0,TP,-71,-0.0007989523001015186
chr3:75785547:gastrocnemius_medialis:0,TP,-70,-0.0007989523001015186
chr3:75785547:gastrocnemius_medialis:0,TP,-69,0.006261680740863085
chr3:75785547:gastrocnemius_medialis:0,TP,-68,0.006261680740863085
chr3:75785547:gastrocnemius_medialis:0,TP,-67,0.006261680740863085
chr3:75785547:gastrocnemius_medialis:0,TP,-66,0.189253032207489
chr3:75785547:gastrocnemius_medialis:0,TP,-65,0.189253032207489
chr3:75785547:gastrocnemius_medialis:0,TP,-64,0.189253032207489
chr3:75785547:gastrocnemius_medialis:0,TP,-63,0.189253032207489
chr3:75785547:gastrocnemius_medialis:0,TP,-62,0.189253032207489
chr3:75785547:gastrocnemius_medialis:0,TP,-61,0.13636177778244019
chr3:75785547:gastrocnemius_medialis:0,TP,-60,0.13636177778244019
chr3:75785547:gastrocnemius_medialis:0,TP,-59,0.13636177778244019
chr3:75785547:gastrocnemius_medialis:0,TP,-58,0.13636177778244019
chr3:75785547:gastrocnemius_medialis:0,TP,-57,0.1171330064535141
chr3:75785547:gastrocnemius_medialis:0,TP,-56,0.1171330064535141
chr3:75785547:gastrocnemius_medialis:0,TP,-55,0.1171330064535141
chr3:75785547:gastrocnemius_medialis:0,TP,-54,0.1171330064535141
chr3:75785547:gastrocnemius_medialis:0,TP,-53,0.13439658284187317
chr3:75785547:gastrocnemius_medialis:0,TP,-52,0.13439658284187317
chr3:75785547:gastrocnemius_medialis:0,TP,-51,0.13439658284187317
chr3:75785547:gastrocnemius_medialis:0,TP,-50,0.029467321932315826
chr3:75785547:gastrocnemius_medialis:0,TP,-49,0.029467321932315826
chr3:75785547:gastrocnemius_medialis:0,TP,-48,0.029467321932315826
chr3:75785547:gastrocnemius_medialis:0,TP,-47,0.029467321932315826
chr3:75785547:gastrocnemius_medialis:0,TP,-46,0.029467321932315826
chr3:75785547:gastrocnemius_medialis:0,TP,-45,0.023556441068649292
chr3:75785547:gastrocnemius_medialis:0,TP,-44,0.023556441068649292
chr3:75785547:gastrocnemius_medialis:0,TP,-43,0.023556441068649292
chr3:75785547:gastrocnemius_medialis:0,TP,-42,0.023556441068649292
chr3:75785547:gastrocnemius_medialis:0,TP,-41,0.016987871378660202
chr3:75785547:gastrocnemius_medialis:0,TP,-40,0.016987871378660202
chr3:75785547:gastrocnemius_medialis:0,TP,-39,0.016987871378660202
chr3:75785547:gastrocnemius_medialis:0,TP,-38,0.016987871378660202
chr3:75785547:gastrocnemius_medialis:0,TP,-37,0.09149912744760513
chr3:75785547:gastrocnemius_medialis:0,TP,-36,0.09149912744760513
chr3:75785547:gastrocnemius_medialis:0,TP,-35,0.09149912744760513
chr3:75785547:gastrocnemius_medialis:0,TP,-34,0.09149912744760513
chr3:75785547:gastrocnemius_medialis:0,TP,-33,0.09149912744760513
chr3:75785547:gastrocnemius_medialis:0,TP,-32,0.09149912744760513
chr3:75785547:gastrocnemius_medialis:0,TP,-31,-0.07463117688894272
chr3:75785547:gastrocnemius_medialis:0,TP,-30,-0.07463117688894272
chr3:75785547:gastrocnemius_medialis:0,TP,-29,-0.07463117688894272
chr3:75785547:gastrocnemius_medialis:0,TP,-28,-0.07463117688894272
chr3:75785547:gastrocnemius_medialis:0,TP,-27,-0.07463117688894272
chr3:75785547:gastrocnemius_medialis:0,TP,-26,-0.041204314678907394
chr3:75785547:gastrocnemius_medialis:0,TP,-25,-0.041204314678907394
chr3:75785547:gastrocnemius_medialis:0,TP,-24,-0.041204314678907394
chr3:75785547:gastrocnemius_medialis:0,TP,-23,-0.041204314678907394
chr3:75785547:gastrocnemius_medialis:0,TP,-22,0.04438638314604759
chr3:75785547:gastrocnemius_medialis:0,TP,-21,0.04438638314604759
chr3:75785547:gastrocnemius_medialis:0,TP,-20,0.04438638314604759
chr3:75785547:gastrocnemius_medialis:0,TP,-19,0.04438638314604759
chr3:75785547:gastrocnemius_medialis:0,TP,-18,0.04438638314604759
chr3:75785547:gastrocnemius_medialis:0,TP,-17,0.04438638314604759
chr3:75785547:gastrocnemius_medialis:0,TP,-16,0.03682132437825203
chr3:75785547:gastrocnemius_medialis:0,TP,-15,0.03682132437825203
chr3:75785547:gastrocnemius_medialis:0,TP,-14,0.03682132437825203
chr3:75785547:gastrocnemius_medialis:0,TP,-13,0.03682132437825203
chr3:75785547:gastrocnemius_medialis:0,TP,-12,0.03682132437825203
chr3:75785547:gastrocnemius_medialis:0,TP,-11,0.0035643568262457848
chr3:75785547:gastrocnemius_medialis:0,TP,-10,0.0035643568262457848
chr3:75785547:gastrocnemius_medialis:0,TP,-9,0.0035643568262457848
chr3:75785547:gastrocnemius_medialis:0,TP,-8,0.0035643568262457848
chr3:75785547:gastrocnemius_medialis:0,TP,-7,0.0035643568262457848
chr3:75785547:gastrocnemius_medialis:0,TP,-6,-0.002142101526260376
chr3:75785547:gastrocnemius_medialis:0,TP,-5,-0.002142101526260376
chr3:75785547:gastrocnemius_medialis:0,TP,-4,-0.002142101526260376
chr3:75785547:gastrocnemius_medialis:0,TP,-3,-0.002142101526260376
chr3:75785547:gastrocnemius_medialis:0,TP,-2,-0.03356724977493286
chr3:75785547:gastrocnemius_medialis:0,TP,-1,-0.03356724977493286
chr3:75785547:gastrocnemius_medialis:0,TP,0,-0.03356724977493286
chr3:75785547:gastrocnemius_medialis:0,TP,1,-0.020106175914406776
chr3:75785547:gastrocnemius_medialis:0,TP,2,-0.020106175914406776
chr3:75785547:gastrocnemius_medialis:0,TP,3,-0.020106175914406776
chr3:75785547:gastrocnemius_medialis:0,TP,4,-0.020106175914406776
chr3:75785547:gastrocnemius_medialis:0,TP,5,-0.015230444259941578
chr3:75785547:gastrocnemius_medialis:0,TP,6,-0.015230444259941578
chr3:75785547:gastrocnemius_medialis:0,TP,7,-0.015230444259941578
chr3:75785547:gastrocnemius_medialis:0,TP,8,-0.015230444259941578
chr3:75785547:gastrocnemius_medialis:0,TP,9,-0.015230444259941578
chr3:75785547:gastrocnemius_medialis:0,TP,10,-0.015230444259941578
chr3:75785547:gastrocnemius_medialis:0,TP,11,-0.015230444259941578
chr3:75785547:gastrocnemius_medialis:0,TP,12,-0.027383901178836823
chr3:75785547:gastrocnemius_medialis:0,TP,13,-0.027383901178836823
chr3:75785547:gastrocnemius_medialis:0,TP,14,-0.027383901178836823
chr3:75785547:gastrocnemius_medialis:0,TP,15,-0.027383901178836823
chr3:75785547:gastrocnemius_medialis:0,TP,16,0.00913967564702034
chr3:75785547:gastrocnemius_medialis:0,TP,17,0.00913967564702034
chr3:75785547:gastrocnemius_medialis:0,TP,18,0.00913967564702034
chr3:75785547:gastrocnemius_medialis:0,TP,19,0.00913967564702034
chr3:75785547:gastrocnemius_medialis:0,TP,20,0.00913967564702034
chr3:75785547:gastrocnemius_medialis:0,TP,21,0.0494062565267086
chr3:75785547:gastrocnemius_medialis:0,TP,22,0.0494062565267086
chr3:75785547:gastrocnemius_medialis:0,TP,23,0.0494062565267086
chr3:75785547:gastrocnemius_medialis:0,TP,24,0.0494062565267086
chr3:75785547:gastrocnemius_medialis:0,TP,25,0.0494062565267086
chr3:75785547:gastrocnemius_medialis:0,TP,26,0.013031343929469585
chr3:75785547:gastrocnemius_medialis:0,TP,27,0.013031343929469585
chr3:75785547:gastrocnemius_medialis:0,TP,28,0.013031343929469585
chr3:75785547:gastrocnemius_medialis:0,TP,29,0.013031343929469585
chr3:75785547:gastrocnemius_medialis:0,TP,30,0.013031343929469585
chr3:75785547:gastrocnemius_medialis:0,TP,31,0.038157131522893906
chr3:75785547:gastrocnemius_medialis:0,TP,32,0.038157131522893906
chr3:75785547:gastrocnemius_medialis:0,TP,33,0.038157131522893906
chr3:75785547:gastrocnemius_medialis:0,TP,34,0.038157131522893906
chr3:75785547:gastrocnemius_medialis:0,TP,35,0.038157131522893906
chr3:75785547:gastrocnemius_medialis:0,TP,36,0.038157131522893906
chr3:75785547:gastrocnemius_medialis:0,TP,37,0.05238422751426697
chr3:75785547:gastrocnemius_medialis:0,TP,38,0.05238422751426697
chr3:75785547:gastrocnemius_medialis:0,TP,39,0.05238422751426697
chr3:75785547:gastrocnemius_medialis:0,TP,40,0.05238422751426697
chr3:75785547:gastrocnemius_medialis:0,TP,41,0.05238422751426697
chr3:75785547:gastrocnemius_medialis:0,TP,42,0.02530151978135109
chr3:75785547:gastrocnemius_medialis:0,TP,43,0.02530151978135109
chr3:75785547:gastrocnemius_medialis:0,TP,44,0.02530151978135109
chr3:75785547:gastrocnemius_medialis:0,TP,45,0.02530151978135109
chr3:75785547:gastrocnemius_medialis:0,TP,46,0.02530151978135109
chr3:75785547:gastrocnemius_medialis:0,TP,47,0.004555848892778158
chr3:75785547:gastrocnemius_medialis:0,TP,48,0.004555848892778158
chr3:75785547:gastrocnemius_medialis:0,TP,49,0.004555848892778158
chr3:75785547:gastrocnemius_medialis:0,TP,50,0.03695092350244522
chr3:75785547:gastrocnemius_medialis:0,TP,51,0.03695092350244522
chr3:75785547:gastrocnemius_medialis:0,TP,52,0.03695092350244522
chr3:75785547:gastrocnemius_medialis:0,TP,53,0.03695092350244522
chr3:75785547:gastrocnemius_medialis:0,TP,54,0.03695092350244522
chr3:75785547:gastrocnemius_medialis:0,TP,55,-0.016255199909210205
chr3:75785547:gastrocnemius_medialis:0,TP,56,-0.016255199909210205
chr3:75785547:gastrocnemius_medialis:0,TP,57,-0.016255199909210205
chr3:75785547:gastrocnemius_medialis:0,TP,58,-0.016255199909210205
chr3:75785547:gastrocnemius_medialis:0,TP,59,-0.016255199909210205
chr3:75785547:gastrocnemius_medialis:0,TP,60,-0.016255199909210205
chr3:75785547:gastrocnemius_medialis:0,TP,61,-0.014675447717308998
chr3:75785547:gastrocnemius_medialis:0,TP,62,-0.014675447717308998
chr3:75785547:gastrocnemius_medialis:0,TP,63,-0.014675447717308998
chr3:75785547:gastrocnemius_medialis:0,TP,64,-0.014675447717308998
chr3:75785547:gastrocnemius_medialis:0,TP,65,0.08297064900398254
chr3:75785547:gastrocnemius_medialis:0,TP,66,0.08297064900398254
chr3:75785547:gastrocnemius_medialis:0,TP,67,0.08297064900398254
chr3:75785547:gastrocnemius_medialis:0,TP,68,0.08297064900398254
chr3:75785547:gastrocnemius_medialis:0,TP,69,0.011335975490510464
chr3:75785547:gastrocnemius_medialis:0,TP,70,0.011335975490510464
chr3:75785547:gastrocnemius_medialis:0,TP,71,0.011335975490510464
chr3:75785547:gastrocnemius_medialis:0,TP,72,0.011335975490510464
chr3:75785547:gastrocnemius_medialis:0,TP,73,0.011335975490510464
chr3:75785547:gastrocnemius_medialis:0,TP,74,0.003970625810325146
chr3:75785547:gastrocnemius_medialis:0,TP,75,0.003970625810325146
chr3:75785547:gastrocnemius_medialis:0,TP,76,0.003970625810325146
chr3:75785547:gastrocnemius_medialis:0,TP,77,0.003970625810325146
chr3:75785547:gastrocnemius_medialis:0,TP,78,0.04862295836210251
chr3:75785547:gastrocnemius_medialis:0,TP,79,0.04862295836210251
chr3:75785547:gastrocnemius_medialis:0,TP,80,0.04862295836210251
chr3:75785547:gastrocnemius_medialis:0,TP,81,-0.020174294710159302
chr3:75785547:gastrocnemius_medialis:0,TP,82,-0.020174294710159302
chr3:75785547:gastrocnemius_medialis:0,TP,83,-0.020174294710159302
chr3:75785547:gastrocnemius_medialis:0,TP,84,-0.020174294710159302
chr3:75785547:gastrocnemius_medialis:0,TP,85,-0.020174294710159302
chr3:75785547:gastrocnemius_medialis:0,TP,86,-0.002920351456850767
chr3:75785547:gastrocnemius_medialis:0,TP,87,-0.002920351456850767
chr3:75785547:gastrocnemius_medialis:0,TP,88,-0.02457967773079872
chr3:75785547:gastrocnemius_medialis:0,TP,89,-0.02457967773079872
chr3:75785547:gastrocnemius_medialis:0,TP,90,-0.02457967773079872
chr3:75785547:gastrocnemius_medialis:0,TP,91,-0.02457967773079872
chr3:75785547:gastrocnemius_medialis:0,TP,92,-0.02457967773079872
chr3:75785547:gastrocnemius_medialis:0,TP,93,-0.005830307491123676
chr3:75785547:gastrocnemius_medialis:0,TP,94,-0.005830307491123676
chr3:75785547:gastrocnemius_medialis:0,TP,95,-0.005830307491123676
chr3:75785547:gastrocnemius_medialis:0,TP,96,-0.005830307491123676
chr3:75785547:gastrocnemius_medialis:0,TP,97,-0.006827191449701786
chr3:75785547:gastrocnemius_medialis:0,TP,98,-0.006827191449701786
chr3:75785547:gastrocnemius_medialis:0,TP,99,-0.006827191449701786
chr3:75785547:gastrocnemius_medialis:0,TP,100,-0.006827191449701786
chr3:75785547:gastrocnemius_medialis:0,TP,101,0.09259925782680511
chr3:75785547:gastrocnemius_medialis:0,TP,102,0.09259925782680511
chr3:75785547:gastrocnemius_medialis:0,TP,103,0.09259925782680511
chr3:75785547:gastrocnemius_medialis:0,TP,104,0.09259925782680511
chr3:75785547:gastrocnemius_medialis:0,TP,105,0.09259925782680511
chr3:75785547:gastrocnemius_medialis:0,TP,106,0.09259925782680511
chr3:75785547:gastrocnemius_medialis:0,TP,107,0.09259925782680511
chr3:75785547:gastrocnemius_medialis:0,TP,108,0.056449633091688156
chr3:75785547:gastrocnemius_medialis:0,TP,109,0.056449633091688156
chr3:75785547:gastrocnemius_medialis:0,TP,110,0.056449633091688156
chr3:75785547:gastrocnemius_medialis:0,TP,111,0.056449633091688156
chr3:75785547:gastrocnemius_medialis:0,TP,112,0.07053667306900024
chr3:75785547:gastrocnemius_medialis:0,TP,113,0.07053667306900024
chr3:75785547:gastrocnemius_medialis:0,TP,114,0.07053667306900024
chr3:75785547:gastrocnemius_medialis:0,TP,115,0.07053667306900024
chr3:75785547:gastrocnemius_medialis:0,TP,116,0.07053667306900024
chr3:75785547:gastrocnemius_medialis:0,TP,117,0.04184560105204582
chr3:75785547:gastrocnemius_medialis:0,TP,118,0.04184560105204582
chr3:75785547:gastrocnemius_medialis:0,TP,119,0.04184560105204582
chr3:75785547:gastrocnemius_medialis:0,TP,120,0.04184560105204582
chr3:75785547:gastrocnemius_medialis:0,TP,121,0.04184560105204582
chr3:75785547:gastrocnemius_medialis:0,TP,122,0.027964632958173752
chr3:75785547:gastrocnemius_medialis:0,TP,123,0.027964632958173752
chr3:75785547:gastrocnemius_medialis:0,TP,124,0.027964632958173752
