example_id,confusion_category,snv_max_abs_delta,snv_true_alt_delta,control_mean_abs_delta,control_n,ref_score
chr6:31374359:transverse_colon:1,TP,0.03372001647949219,,0.031029796600341795,25,5.706369400024414
chr17:22909996:omental_fat_pad:0,TP,0.013193130493164062,,0.021145477294921874,25,5.70426082611084
chr17:45585364:adrenal_gland:0,TP,0.00568389892578125,,0.012586994171142578,25,5.7010416984558105
chr17:22909996:thoracic_aorta:0,TP,0.009947776794433594,,0.02405038833618164,25,5.695929527282715
chr2:196068383:upper_lobe_of_left_lung:0,TP,0.013553619384765625,,0.027829360961914063,25,5.686018466949463
chr11:47642443:esophagus_squamous_epithelium:0,TP,0.021265029907226562,,0.027216720581054687,25,5.681380271911621
chr17:22909996:esophagus_muscularis_mucosa:0,TP,0.005214691162109375,,0.02487344741821289,25,5.676548957824707
chr10:26574003:adrenal_gland:0,TP,0.021767616271972656,,0.008897953033447266,25,5.672715187072754
chr7:100966122:Peyers_patch:0,TP,0.007470607757568359,,0.022807579040527343,25,5.669743537902832
chr17:23044492:spleen:0,TP,0.01371002197265625,,0.033410167694091795,25,5.6664533615112305
chr17:22909996:lower_leg_skin:0,TP,0.006229877471923828,,0.01902427673339844,25,5.665725231170654
chr17:22909996:sigmoid_colon:0,TP,0.007182121276855469,,0.026716175079345702,25,5.65836238861084
chr11:47642443:adrenal_gland:0,TP,0.012059211730957031,,0.02537729263305664,25,5.6583452224731445
chr3:75785419:Peyers_patch:0,TP,0.0247039794921875,,0.03795988082885742,25,5.652589797973633
chr2:196068383:esophagus_squamous_epithelium:0,TP,0.0351414680480957,,0.03524528503417969,25,5.6491475105285645
chr7:142479143:upper_lobe_of_left_lung:0,TP,0.012782573699951172,,0.014196319580078125,25,5.637237548828125
chr11:29644415:prostate_gland:0,TP,0.046215057373046875,,0.020832595825195314,25,5.635680198669434
chr2:196068383:body_of_pancreas:0,TP,0.019919872283935547,,0.03604665756225586,25,5.634264945983887
chr3:75785609:tibial_nerve:0,TP,0.05819511413574219,,0.06032949447631836,25,5.633574485778809
chr17:45585364:thoracic_aorta:1,TP,0.01205301284790039,,0.02357797622680664,25,5.632803916931152
chr3:75785419:spleen:0,TP,0.030989646911621094,,0.04190450668334961,25,5.6280646324157715
chr11:47642443:upper_lobe_of_left_lung:0,TP,0.018791675567626953,,0.028319129943847655,25,5.624817848205566
chr2:185166213:prostate_gland:0,TP,0.04964399337768555,,0.05877435684204101,25,5.622126579284668
chr17:21322681:body_of_pancreas:0,TP,0.004095554351806641,,0.03157308578491211,25,5.621005058288574
chr6:43386692:gastroesophageal_sphincter:0,TP,0.029268264770507812,,0.12928804397583007,25,5.615848541259766
chr6:31374359:body_of_pancreas:0,TP,0.042032718658447266,,0.036106719970703124,25,5.612893581390381
chr6:31374359:esophagus_squamous_epithelium:0,TP,0.052298545837402344,,0.040154705047607424,25,5.603208541870117
chr2:196068383:thoracic_aorta:0,TP,0.03232383728027344,,0.032269229888916014,25,5.60153865814209
chr3:75785419:prostate_gland:0,TP,0.028926372528076172,,0.09413591384887696,25,5.599767208099365
chr17:45585364:transverse_colon:1,TP,0.009120941162109375,,0.025989799499511718,25,5.597540855407715
chr14:73509873:prostate_gland:0,TP,0.14654874801635742,,0.04511280059814453,25,5.5951008796691895
chr12:52949183:body_of_pancreas:0,TP,0.06804752349853516,,0.052126903533935544,25,5.586667060852051
chr3:75785419:tibial_nerve:0,TP,0.03006744384765625,,0.0715812873840332,25,5.585446357727051
chr10:26574003:thoracic_aorta:0,TP,0.026027202606201172,,0.00825185775756836,25,5.575484275817871
chr17:45585364:tibial_nerve:0,TP,0.01401519775390625,,0.019313526153564454,25,5.574738502502441
chr17:45585364:tibial_artery:0,TP,0.008829593658447266,,0.021509838104248048,25,5.570579528808594
chr3:75723673:transverse_colon:0,TP,0.03717613220214844,,0.035078086853027345,25,5.5680036544799805
chr19:8396778:Peyers_patch:0,TP,0.004368782043457031,,0.017886619567871093,25,5.566023826599121
chr17:22909996:adrenal_gland:0,TP,0.025539398193359375,,0.019245433807373046,25,5.562961578369141
chr11:19259633:upper_lobe_of_left_lung:0,TP,0.1558065414428711,,0.06896106719970703,25,5.5581536293029785
chr3:75785419:transverse_colon:1,TP,0.033913612365722656,,0.03918262481689453,25,5.558104515075684
chr9:61668518:body_of_pancreas:0,TP,0.06181764602661133,,0.1981037139892578,25,5.5576372146606445
chr17:45585364:esophagus_muscularis_mucosa:0,TP,0.017070770263671875,,0.027438907623291015,25,5.556792259216309
chr3:75785419:tibial_artery:0,TP,0.02369070053100586,,0.03375980377197266,25,5.555393218994141
chr6:43386692:testis:0,TP,0.020964622497558594,,0.10105926513671876,25,5.554328441619873
chr14:90785685:body_of_pancreas:0,TP,0.024964332580566406,,0.032468223571777345,25,5.551095008850098
chr15:79896760:Peyers_patch:0,TP,0.0835261344909668,,0.0446794319152832,25,5.54536771774292
chr16:14812040:prostate_gland:0,TP,0.030533790588378906,,0.03272211074829102,25,5.5393595695495605
chr12:52949183:transverse_colon:0,TP,0.06839370727539062,,0.040617141723632816,25,5.535650253295898
chr17:45585364:gastrocnemius_medialis:0,TP,0.009412288665771484,,0.022128753662109375,25,5.531801700592041
chr17:23044492:prostate_gland:0,TP,0.015806198120117188,,0.021914958953857422,25,5.5317182540893555
chr4:75289967:tibial_artery:0,TP,0.03899955749511719,,0.029900264739990235,25,5.529942512512207
chr9:42852316:body_of_pancreas:1,TP,0.03334188461303711,,0.03290788650512695,25,5.529141902923584
chr6:43386692:tibial_artery:1,TP,0.027464866638183594,,0.18312047958374023,25,5.527789115905762
chr3:75785419:transverse_colon:0,TP,0.022579669952392578,,0.03150566101074219,25,5.527530193328857
chr14:30690707:thoracic_aorta:0,TP,0.01691436767578125,,0.01826850891113281,25,5.52522087097168
chr17:45585364:tibial_artery:1,TP,0.01289224624633789,,0.023580245971679688,25,5.523512363433838
chr14:30690707:transverse_colon:1,TP,0.022467613220214844,,0.02346597671508789,25,5.51985502243042
chr9:62609408:thoracic_aorta:0,TP,0.13697528839111328,,0.06916423797607422,25,5.519375801086426
chr3:75785419:upper_lobe_of_left_lung:0,TP,0.05591392517089844,,0.048207817077636717,25,5.518197059631348
chr14:90785685:upper_lobe_of_left_lung:0,TP,0.027328968048095703,,0.03725099563598633,25,5.5176472663879395
chr7:142521135:tibial_nerve:0,TP,0.019748687744140625,,0.030267047882080077,25,5.515316963195801
chr15:79896760:tibial_nerve:0,TP,0.10203886032104492,,0.044875774383544925,25,5.51523494720459
chr8:38060267:body_of_pancreas:0,TP,0.055666446685791016,,0.06575160980224609,25,5.512755393981934
chr6:31374359:spleen:0,TP,0.08932256698608398,,0.03952188491821289,25,5.511790752410889
chr6:29705705:Peyers_patch:0,TP,0.010259628295898438,,0.03241039276123047,25,5.508698463439941
chr9:62609408:transverse_colon:0,FP,0.1087789535522461,,0.07550836563110351,25,5.623444557189941
chr9:129438019:transverse_colon:0,FP,0.007833480834960938,,0.008722305297851562,25,5.549734115600586
chr19:21569427:transverse_colon:0,FP,0.017950057983398438,,0.05660236358642578,25,5.533193588256836
chr9:129437752:tibial_nerve:0,FP,0.020552635192871094,,0.02442089080810547,25,5.46114444732666
chr12:48753691:gastrocnemius_medialis:0,FP,0.4701375961303711,,0.08866830825805665,25,5.461080551147461
chr20:53943966:tibial_nerve:0,FP,1.1301894187927246,,0.150211181640625,25,5.449709892272949
chr17:879808:upper_lobe_of_left_lung:0,FP,0.05701017379760742,,0.13531585693359374,25,5.399762153625488
chr15:79896760:tibial_artery:0,FP,0.09897994995117188,,0.04124195098876953,25,5.3766255378723145
chr20:53943966:thoracic_aorta:0,FP,1.5220394134521484,,0.08606245040893555,25,5.346164703369141
chr14:90785685:transverse_colon:0,FP,0.06798315048217773,,0.0709998893737793,25,5.329387664794922
chr7:78040381:esophagus_muscularis_mucosa:0,FP,0.09810829162597656,,0.06338422775268554,25,5.309584617614746
chr19:17103262:prostate_gland:0,FP,0.021604537963867188,,0.04623798370361328,25,5.24190616607666
chr5:1134798:upper_lobe_of_left_lung:0,FP,0.059216976165771484,,0.07537406921386719,25,5.23213529586792
chr12:8390645:omental_fat_pad:0,FP,0.05606794357299805,,0.047549591064453126,25,5.231380462646484
chr9:20565941:prostate_gland:0,FP,0.04857349395751953,,0.05291915893554688,25,5.225315093994141
chr9:42974893:transverse_colon:1,FP,0.09126758575439453,,0.09499174118041992,25,5.212246894836426
chr17:78925348:upper_lobe_of_left_lung:0,FP,0.28310441970825195,,0.8456972217559815,25,5.142816543579102
chr4:75289967:prostate_gland:0,FP,0.14193964004516602,,0.061413726806640624,25,5.13659143447876
chr7:142451935:Peyers_patch:0,FP,0.03278160095214844,,0.06472881317138672,25,5.117711067199707
chr19:11079087:adrenal_gland:0,FP,0.321807861328125,,0.16961103439331054,25,5.11017370223999
chr5:71856567:body_of_pancreas:0,FP,0.045617103576660156,,0.04513984680175781,25,5.103748321533203
chr4:44827714:body_of_pancreas:0,FP,0.006951808929443359,,0.023162879943847657,25,5.098466873168945
chr7:142463839:upper_lobe_of_left_lung:0,FP,0.0953359603881836,,0.1020543098449707,25,5.0893144607543945
chr9:101449199:testis:0,FP,0.033219337463378906,,0.04952756881713867,25,5.088068008422852
chr9:136792496:thoracic_aorta:0,FP,0.1107034683227539,,0.09026165008544922,25,5.086978912353516
chr21:8337478:transverse_colon:0,FP,0.05805397033691406,,0.04113698959350586,25,5.081830978393555
chr19:21585442:body_of_pancreas:0,FP,0.02885723114013672,,0.06492547988891602,25,5.062612533569336
chr1:15128695:testis:0,FP,0.052463531494140625,,0.1249747085571289,25,5.047772407531738
chr1:84753658:prostate_gland:0,FP,0.0927286148071289,,0.07956090927124024,25,5.030577659606934
chr2:101151641:tibial_artery:0,FP,0.05414295196533203,,0.23435422897338867,25,5.023968696594238
chr12:47744238:suprapubic_skin:0,FP,0.042380332946777344,,0.05728729248046875,25,5.022689342498779
chr10:83992499:body_of_pancreas:0,FP,0.2829432487487793,,0.1915207862854004,25,5.003199577331543
chr13:23599548:body_of_pancreas:0,FP,0.08437013626098633,,0.09707786560058594,25,5.003109931945801
chr1:84753658:Peyers_patch:0,FP,0.1097559928894043,,0.13729040145874025,25,4.963498592376709
chr7:135170966:transverse_colon:0,FP,0.303281307220459,,0.20614137649536132,25,4.948622226715088
chr2:75241860:transverse_colon:0,FP,0.09015607833862305,,0.1353928565979004,25,4.942005634307861
chr6:33029896:body_of_pancreas:0,FP,0.06760120391845703,,0.06527252197265625,25,4.929547309875488
chr8:102730992:prostate_gland:0,FP,0.05687093734741211,,0.15637197494506835,25,4.926928520202637
chr19:47436804:adrenal_gland:0,FP,0.17002487182617188,,0.15472639083862305,25,4.913845062255859
chr6:33049449:body_of_pancreas:0,FP,0.049411773681640625,,0.0782744026184082,25,4.911115646362305
chr9:43171158:transverse_colon:0,FP,0.0705718994140625,,0.05033603668212891,25,4.8947834968566895
chr5:42992982:prostate_gland:0,FP,0.06232023239135742,,0.15250633239746095,25,4.849099159240723
chr17:50297748:body_of_pancreas:0,FP,0.026892662048339844,,0.09215970993041993,25,4.831787109375
chr9:101449199:esophagus_muscularis_mucosa:0,FP,0.1499791145324707,,0.11816535949707031,25,4.831385135650635
chr9:92716650:tibial_artery:0,FP,0.12006950378417969,,0.139940185546875,25,4.818049430847168
chr7:100965858:tibial_nerve:0,FP,0.0927119255065918,,0.1393836784362793,25,4.7785797119140625
chr1:84542055:transverse_colon:0,FP,0.08257198333740234,,0.09862342834472657,25,4.776415824890137
chr18:3998780:upper_lobe_of_left_lung:0,FP,0.09280014038085938,,0.09757055282592773,25,4.774481773376465
chr8:12607781:gastrocnemius_medialis:0,FP,0.07370948791503906,,0.12762351989746093,25,4.7725677490234375
chr6:33745522:gastroesophageal_sphincter:0,FP,0.37093544006347656,,0.09315338134765624,25,4.770174026489258
chr17:61777919:sigmoid_colon:0,FP,0.05198192596435547,,0.052789497375488284,25,4.745984077453613
chr15:29439155:body_of_pancreas:0,FP,0.055814266204833984,,0.08486577987670899,25,4.703073501586914
chr10:32211009:body_of_pancreas:0,FP,0.13909196853637695,,0.15160207748413085,25,4.6935906410217285
chr19:44513189:body_of_pancreas:0,FP,0.07184791564941406,,0.09046882629394531,25,4.685068130493164
chr2:95956474:testis:0,FP,0.05109071731567383,,0.1260010528564453,25,4.6680755615234375
chr5:138352584:stomach:0,FP,0.1614084243774414,,0.7314442777633667,25,4.644264221191406
chr20:30320508:body_of_pancreas:0,FP,0.2661104202270508,,0.2563174819946289,25,4.630560874938965
chr11:26754057:esophagus_muscularis_mucosa:0,FP,0.992518424987793,,0.3397514724731445,25,4.625729084014893
chr19:47698394:esophagus_muscularis_mucosa:0,FP,0.09370899200439453,,0.07002044677734375,25,4.601534843444824
chr12:121918386:testis:0,FP,0.06703662872314453,,0.09313777923583984,25,4.599606990814209
chr1:207000211:body_of_pancreas:0,FP,0.2300734519958496,,0.37090292930603025,25,4.59928560256958
chr11:124954084:prostate_gland:0,FP,0.42934703826904297,,0.31518619537353515,25,4.594388484954834
chr4:36351521:adrenal_gland:0,FP,0.03614473342895508,,0.06383123397827148,25,4.589712142944336
chr11:36623030:upper_lobe_of_left_lung:0,FP,0.11430168151855469,,0.13573566436767578,25,4.576444625854492
chr6:167351302:Peyers_patch:0,FP,0.30091428756713867,,0.4653044319152832,25,4.552145004272461
chr8:57203896:upper_lobe_of_left_lung:0,FP,0.16496944427490234,,0.2969766426086426,25,4.527678966522217
chr9:83372621:body_of_pancreas:0,FP,0.27529382705688477,,0.4475865459442139,25,4.517510414123535
chr9:43171156:spleen:0,FP,0.04132556915283203,,0.05905044555664062,25,4.5117340087890625
chr1:6423522:thoracic_aorta:0,FP,0.6570148468017578,,0.6143333148956299,25,4.434356689453125
chr15:85625457:body_of_pancreas:0,FP,0.27327775955200195,,0.34036563873291015,25,4.413581848144531
chr11:26754057:prostate_gland:0,FP,0.9395339488983154,,0.33368574142456053,25,4.398940563201904
chr3:134769565:body_of_pancreas:0,FP,0.2171497344970703,,0.2251632785797119,25,4.387608528137207
chr9:117607300:body_of_pancreas:0,FP,0.1195220947265625,,0.1126565933227539,25,4.334787368774414
chr19:51473170:spleen:0,FP,0.637197732925415,,0.34886271476745606,25,4.333206653594971
chr6:53956277:sigmoid_colon:0,FP,0.45505857467651367,,0.1938785743713379,25,4.303107261657715
chr2:145265428:body_of_pancreas:0,FP,0.373645544052124,,0.351256685256958,25,4.2928361892700195
chr9:89557013:upper_lobe_of_left_lung:0,FP,0.24024724960327148,,0.19019050598144532,25,4.278665065765381
chr14:74252095:tibial_artery:0,FP,1.0090622901916504,,0.4742464256286621,25,4.2714762687683105
chr15:92073710:upper_lobe_of_left_lung:0,FP,0.35406017303466797,,0.4108481502532959,25,4.270896911621094
chr9:129437243:transverse_colon:0,FP,0.0407261848449707,,0.0654532527923584,25,4.242844104766846
chr2:237590674:transverse_colon:0,FP,0.3427910804748535,,1.4272938513755797,25,4.24230432510376
chr2:119522880:body_of_pancreas:0,FP,0.33567142486572266,,0.39964171409606936,25,4.241839408874512
chr14:99659383:transverse_colon:0,FP,0.14004945755004883,,0.13877365112304688,25,4.2225022315979
chr9:129437243:tibial_artery:0,FP,0.04495096206665039,,0.028863239288330077,25,4.2058210372924805
chr16:75234163:prostate_gland:0,FP,0.26717710494995117,,0.2450264072418213,25,4.199557304382324
chr5:108749453:tibial_nerve:0,FP,0.10951995849609375,,0.21165693283081055,25,4.186599254608154
chr15:85504871:transverse_colon:0,FP,0.7584028244018555,,0.3074006938934326,25,4.165290832519531
chr19:39824761:prostate_gland:0,FP,1.511972427368164,,0.42492931365966796,25,4.155399322509766
chr6:32967583:gastrocnemius_medialis:0,FP,0.714573860168457,,0.8337022113800049,25,4.152714729309082
chr2:168348096:testis:0,FP,1.4478323459625244,,0.6660505485534668,25,4.078569412231445
chr4:121696562:transverse_colon:0,FP,1.083822250366211,,0.4811239528656006,25,4.071649551391602
chr7:90757292:body_of_pancreas:0,FP,0.14799714088439941,,0.5825156843662262,25,4.054574966430664
chr7:65871218:body_of_pancreas:0,FP,0.3178069591522217,,0.29866039276123046,25,4.044609069824219
chr6:53956277:testis:0,FP,0.20923924446105957,,0.4245952033996582,25,4.021393775939941
chr15:31334669:body_of_pancreas:0,FP,0.2061009407043457,,0.16235326766967773,25,4.009167194366455
chr16:88700708:upper_lobe_of_left_lung:0,FP,0.7377595901489258,,1.3977114799618722,25,3.998673439025879
chr19:18388969:transverse_colon:0,FP,0.15151619911193848,,0.46756515026092527,25,3.9945037364959717
chr19:3545068:transverse_colon:0,FP,0.48826146125793457,,0.9960524272918702,25,3.957149028778076
chr6:16409816:esophagus_squamous_epithelium:0,FP,0.4149165153503418,,0.9873027276992797,25,3.9482357501983643
chr19:8396778:esophagus_squamous_epithelium:0,FP,0.08362245559692383,,0.43327711582183837,25,3.8542351722717285
chr5:32490176:thoracic_aorta:0,TN,0.034827232360839844,,0.020575428009033205,25,-5.370613098144531
chr19:18571531:transverse_colon:1,TN,0.006695747375488281,,0.013183441162109375,25,-5.370299339294434
chr2:20661446:tibial_artery:0,TN,0.00957489013671875,,0.020087471008300783,25,-5.353882789611816
chr20:47677799:prostate_gland:0,TN,0.013254642486572266,,0.010597209930419921,25,-5.353424072265625
chr9:70113868:body_of_pancreas:0,TN,0.01601409912109375,,0.04362089157104492,25,-5.344443321228027
chr7:32347302:sigmoid_colon:0,TN,0.00948953628540039,,0.02168865203857422,25,-5.334792137145996
chr11:100932858:gastroesophageal_sphincter:0,TN,0.008443832397460938,,0.006853141784667969,25,-5.33479118347168
chr8:116788344:esophagus_squamous_epithelium:0,TN,0.018589019775390625,,0.007591934204101563,25,-5.328729629516602
chr15:85347229:upper_lobe_of_left_lung:0,TN,0.0021452903747558594,,0.00853271484375,25,-5.3269500732421875
chr20:47677799:tibial_artery:0,TN,0.006351470947265625,,0.01557638168334961,25,-5.299299240112305
chr17:80671737:Peyers_patch:0,TN,0.03761100769042969,,0.021182079315185547,25,-5.2802910804748535
chr9:5886489:adrenal_gland:0,TN,0.005351066589355469,,0.009571552276611328,25,-5.269644737243652
chr11:32792926:testis:0,TN,0.0633401870727539,,0.05443244934082031,25,-5.2674994468688965
chr17:1724503:gastroesophageal_sphincter:0,TN,0.019670486450195312,,0.028204593658447265,25,-5.25685453414917
chr19:33143907:transverse_colon:0,TN,0.03519630432128906,,0.023541202545166017,25,-5.252532005310059
chr15:82365725:thoracic_aorta:0,TN,0.019091129302978516,,0.035195903778076174,25,-5.249872207641602
chr1:180153849:body_of_pancreas:0,TN,0.0188140869140625,,0.009598274230957032,25,-5.248053550720215
chr9:83583147:body_of_pancreas:0,TN,0.06029939651489258,,0.03484102249145508,25,-5.247910022735596
chr1:107782208:transverse_colon:0,TN,0.009924888610839844,,0.02876758575439453,25,-5.24583625793457
chr15:82365725:upper_lobe_of_left_lung:0,TN,0.17547178268432617,,0.06083366394042969,25,-5.243257522583008
chr14:68938090:prostate_gland:0,TN,0.038034915924072266,,0.035142250061035156,25,-5.240935325622559
chr8:102782110:thoracic_aorta:0,TN,0.029857158660888672,,0.03592048645019531,25,-5.227899074554443
chr7:148941347:tibial_nerve:0,TN,0.022171974182128906,,0.03785900115966797,25,-5.227018356323242
chr6:32969433:esophagus_muscularis_mucosa:0,TN,0.009394645690917969,,0.014255313873291016,25,-5.225424766540527
chr5:76544689:transverse_colon:0,TN,0.015626907348632812,,0.014442100524902343,25,-5.22514533996582
chr15:45705730:esophagus_squamous_epithelium:0,TN,0.008142948150634766,,0.016305198669433595,25,-5.225101947784424
chr6:116616178:prostate_gland:0,TN,0.031131267547607422,,0.02870964050292969,25,-5.218652725219727
chr19:48152501:body_of_pancreas:0,TN,0.019500732421875,,0.026711502075195313,25,-5.2174224853515625
chr9:83583147:adrenal_gland:0,TN,0.05772113800048828,,0.08321418762207031,25,-5.213212966918945
chr15:57716099:esophagus_squamous_epithelium:0,TN,0.022775650024414062,,0.029715423583984376,25,-5.2123332023620605
chr8:19257625:upper_lobe_of_left_lung:0,TN,0.0053234100341796875,,0.007311439514160157,25,-5.209802627563477
chr22:25134091:gastroesophageal_sphincter:0,TN,0.04382896423339844,,0.0905718994140625,25,-5.207272529602051
chr18:5237612:sigmoid_colon:0,TN,0.09455585479736328,,0.06716127395629883,25,-5.205249786376953
chr7:142535029:body_of_pancreas:0,TN,0.008990287780761719,,0.027192726135253906,25,-5.204390525817871
chr11:118870447:tibial_nerve:0,TN,0.016962051391601562,,0.01776460647583008,25,-5.203818321228027
chr6:166106112:spleen:0,TN,0.0678701400756836,,0.02204986572265625,25,-5.199774742126465
chr20:52243098:transverse_colon:0,TN,0.07103347778320312,,0.042313308715820314,25,-5.195451736450195
chr2:78999391:adrenal_gland:0,TN,0.01355886459350586,,0.02536733627319336,25,-5.191678047180176
chr9:5886489:tibial_artery:0,TN,0.006050586700439453,,0.01713449478149414,25,-5.191628456115723
chr8:140831477:body_of_pancreas:0,TN,0.017770767211914062,,0.03725252151489258,25,-5.19052791595459
chr19:18571531:transverse_colon:0,TN,0.012635231018066406,,0.032977447509765626,25,-5.187932968139648
chr19:33143907:tibial_artery:0,TN,0.029228687286376953,,0.02204185485839844,25,-5.1853156089782715
chr1:112955660:body_of_pancreas:0,TN,0.012660026550292969,,0.02432281494140625,25,-5.1845550537109375
chr9:127049121:adrenal_gland:0,TN,0.014292716979980469,,0.028182544708251954,25,-5.1840925216674805
chr21:46683136:body_of_pancreas:0,TN,0.019433975219726562,,0.02207366943359375,25,-5.181541442871094
chr5:34465583:prostate_gland:0,TN,0.007424354553222656,,0.015133342742919921,25,-5.180542945861816
chr12:21437622:tibial_artery:0,TN,0.034287452697753906,,0.04155189514160156,25,-5.177990436553955
chr12:40153243:upper_lobe_of_left_lung:0,TN,0.006768703460693359,,0.016715736389160157,25,-5.177351951599121
chr13:33543669:transverse_colon:0,TN,0.018593788146972656,,0.03676826477050781,25,-5.176843166351318
chr10:47986691:sigmoid_colon:0,TN,0.03765296936035156,,0.06501743316650391,25,-5.175180912017822
chr4:153792277:body_of_pancreas:0,TN,0.07110595703125,,0.035997962951660155,25,-5.175067901611328
chr9:132849549:transverse_colon:0,TN,0.01487874984741211,,0.07022363662719727,25,-5.1736273765563965
chr16:76906820:body_of_pancreas:0,TN,0.0200042724609375,,0.02807567596435547,25,-5.171842575073242
chr16:75402814:esophagus_muscularis_mucosa:0,TN,0.03899097442626953,,0.05526067733764648,25,-5.171747207641602
chr3:14921124:thoracic_aorta:0,TN,0.019779205322265625,,0.022204551696777344,25,-5.170442581176758
chr17:1724503:tibial_nerve:0,TN,0.02656841278076172,,0.036144561767578125,25,-5.169563293457031
chr11:60450347:body_of_pancreas:0,TN,0.00906229019165039,,0.023278160095214842,25,-5.169315338134766
chr10:125982582:thoracic_aorta:1,TN,0.03402423858642578,,0.04388713836669922,25,-5.166090965270996
chr7:4479690:transverse_colon:0,TN,0.017308712005615234,,0.012994308471679688,25,-5.164509296417236
chr10:125982582:thoracic_aorta:0,TN,0.01368570327758789,,0.03923849105834961,25,-5.1616034507751465
chr7:76356776:prostate_gland:0,TN,0.09996318817138672,,0.1119610595703125,25,-5.161550521850586
chr2:219700718:body_of_pancreas:0,TN,0.028280258178710938,,0.04303705215454102,25,-5.161139488220215
chr17:46266535:prostate_gland:0,TN,0.01552438735961914,,0.01905771255493164,25,-5.1602020263671875
chr6:82252295:esophagus_squamous_epithelium:0,TN,0.02872610092163086,,0.034523334503173825,25,-5.1599907875061035
chr2:149125734:body_of_pancreas:0,TN,0.01123189926147461,,0.023699073791503905,25,-5.156921863555908
chr11:3807766:transverse_colon:0,TN,0.028734207153320312,,0.024361705780029295,25,-5.1561174392700195
chr7:128503541:body_of_pancreas:0,TN,0.058226585388183594,,0.038285255432128906,25,-5.156084060668945
chr8:22756288:adrenal_gland:0,TN,0.06281518936157227,,0.0363667106628418,25,-5.1553215980529785
chr10:95363363:esophagus_muscularis_mucosa:0,TN,0.013735771179199219,,0.022833786010742187,25,-5.154332160949707
chr3:66816669:body_of_pancreas:0,TN,0.031207561492919922,,0.0807491683959961,25,-5.147416591644287
