confusion_category,position_relative_to_snv,ig_abs
FP,-65,0.2803125349478796
FP,-64,0.2129921060288325
FP,-63,0.21024764330592005
FP,-62,0.2179768158076331
FP,-61,0.21177387828473002
FP,-60,0.20832618169952183
FP,-59,0.21000598513986915
FP,-58,0.19494858173653484
FP,-57,0.2043236624635756
FP,-56,0.19759931328706443
FP,-55,0.20564544991590084
FP,-54,0.23812732701189815
FP,-53,0.23502825467381627
FP,-52,0.2445011893240735
FP,-51,0.23291329901199787
FP,-50,0.22801144808065146
FP,-49,0.2349377643270418
FP,-48,0.23153288752306253
FP,-47,0.24436660723993556
FP,-46,0.23737440404715016
FP,-45,0.21590335472719743
FP,-44,0.1954323257948272
FP,-43,0.19706701160175727
FP,-42,0.19003490909701212
FP,-41,0.17014955718070268
FP,-40,0.17871138881891965
FP,-39,0.17795078673399986
FP,-38,0.17283211692236364
FP,-37,0.1621683317795396
FP,-36,0.17582123725675047
FP,-35,0.16878531731665133
FP,-34,0.16596363521181046
FP,-33,0.16543544908054172
FP,-32,0.1680963709577918
FP,-31,0.1627134966664016
FP,-30,0.16162890780717135
FP,-29,0.16495561798103153
FP,-28,0.15437646625097842
FP,-27,0.15022829553112388
FP,-26,0.16228254644200205
FP,-25,0.15877016304060818
FP,-24,0.1544878576369956
FP,-23,0.17284345213323832
FP,-22,0.17194242573343219
FP,-21,0.17231339694932102
FP,-20,0.17142179857939482
FP,-19,0.18035131868906318
FP,-18,0.17217590034939348
FP,-17,0.17527663119137288
FP,-16,0.16979304885957391
FP,-15,0.15764235003385693
FP,-14,0.15952428768854587
FP,-13,0.15633108162786813
FP,-12,0.17228418682701885
FP,-11,0.1644034500513226
FP,-10,0.19463889764621853
FP,-9,0.19225634701550007
FP,-8,0.20113609966356308
FP,-7,0.20221486336085945
FP,-6,0.20865639997180552
FP,-5,0.21136016009375452
FP,-4,0.18966554485261441
FP,-3,0.18168781626038252
FP,-2,0.16456082740798592
FP,-1,0.1750855440739542
FP,0,0.17500384179875256
FP,1,0.18393861924298108
FP,2,0.1966977540170774
FP,3,0.18897706875111908
FP,4,0.18409143513068557
FP,5,0.19230045577627608
FP,6,0.1990566025779117
FP,7,0.18281859434326178
FP,8,0.18042117051430978
FP,9,0.1757904273015447
FP,10,0.1832090186397545
FP,11,0.18232625307282432
FP,12,0.1877537401416339
FP,13,0.1815264307707548
FP,14,0.19533197817392647
FP,15,0.19917376670986414
FP,16,0.2021440243907273
FP,17,0.20327814363408833
FP,18,0.20717204845510423
FP,19,0.20093881727196275
FP,20,0.19172218514140696
FP,21,0.18849239722359926
FP,22,0.1838842403003946
FP,23,0.18395184105727821
FP,24,0.18458520860876887
FP,25,0.18116261769551784
FP,26,0.16795893352944405
FP,27,0.17181408854201435
FP,28,0.21334835706278682
FP,29,0.20458696446381508
FP,30,0.19754559888038783
FP,31,0.19511948354076594
FP,32,0.19850730521138757
FP,33,0.19571271035354584
FP,34,0.18919244600459934
FP,35,0.14612781766802072
FP,36,0.15172609819099306
FP,37,0.14246410557068884
FP,38,0.15015241712331773
FP,39,0.16081394868902862
FP,40,0.15173658187501132
FP,41,0.15958770157769323
FP,42,0.16697463661432266
FP,43,0.17862365392036736
FP,44,0.17989331451244653
FP,45,0.17137970816926099
FP,46,0.16585700292722322
FP,47,0.16136086159036495
FP,48,0.16283899652422407
FP,49,0.1565284888225142
FP,50,0.15992847219109535
FP,51,0.1628775043040514
FP,52,0.15127157871611416
FP,53,0.14933796968311072
FP,54,0.14665082884952427
FP,55,0.15150341326370836
FP,56,0.15382559725549072
FP,57,0.13882607024628668
FP,58,0.14917470375541597
FP,59,0.14935583519749343
FP,60,0.17956941035576165
FP,61,0.1904009894747287
FP,62,0.1921832407824695
FP,63,0.19580836471170188
FP,64,0.19878861663863062
FP,65,0.18930095933843405
FP,66,0.18985113156959416
FP,67,0.18151594928465783
FP,68,0.1603627994377166
FP,69,0.16566378057468684
FP,70,0.16558005789294838
FP,71,0.15793541608843953
FP,72,0.14581432109232992
FP,73,0.1365672283479944
FP,74,0.12862488379701972
FP,75,0.12343221858143806
FP,76,0.12029578260146082
FP,77,0.12547917091287672
FP,78,0.12690218327566982
FP,79,0.15007843393832446
FP,80,0.1491217331495136
FP,81,0.15470545225311072
FP,82,0.15225693308282642
FP,83,0.14275000926572828
FP,84,0.12257345483172685
FP,85,0.10195979544427246
FP,86,0.10616810753941536
FP,87,0.11749121978878975
FP,88,0.11119047112762928
FP,89,0.12070546329021453
FP,90,0.14330685999244452
FP,91,0.14223953627049923
FP,92,0.13979553835466504
FP,93,0.13754872227087617
FP,94,0.14497046566568314
FP,95,0.14072002877481282
FP,96,0.13813159441575407
FP,97,0.12711480745114387
FP,98,0.13294626705348492
FP,99,0.1315504136495292
FP,100,0.10958062410820275
TN,-100,0.22137910372577607
TN,-99,0.21009671993553639
TN,-98,0.21314075957983733
TN,-97,0.21755016282200812
TN,-96,0.16475719131529332
TN,-95,0.14833388588391244
TN,-94,0.15453212697990237
TN,-93,0.15037563109770416
TN,-92,0.15156135870143772
TN,-91,0.16111307591199875
TN,-90,0.16319439154118298
TN,-89,0.1746246451837942
TN,-88,0.1942588810995221
TN,-87,0.1975919971521944
TN,-86,0.19736197926104068
TN,-85,0.19343227344797925
TN,-84,0.19960995976580306
TN,-83,0.21147512776078656
TN,-82,0.2064341675885953
TN,-81,0.19507229971000925
TN,-80,0.1723256135592237
TN,-79,0.17241170131135733
TN,-78,0.16183361938223242
TN,-77,0.16731023358181119
TN,-76,0.17009242361411453
TN,-75,0.1940436042752117
TN,-74,0.20643303799442947
TN,-73,0.23400185340549798
TN,-72,0.24275117650162428
TN,-71,0.24568888293579222
TN,-70,0.2375479749403894
TN,-69,0.2188708007754758
TN,-68,0.19104591138195245
TN,-67,0.19018820632714778
TN,-66,0.19211712018121033
TN,-65,0.1807619760511443
TN,-64,0.17929439238738268
TN,-63,0.15971156320534646
TN,-62,0.177646025698632
TN,-61,0.16930112681351603
TN,-60,0.16043157157488167
TN,-59,0.18298387075774372
TN,-58,0.17572775102220475
TN,-57,0.1543410227354616
TN,-56,0.14735219014575704
TN,-55,0.14631802236428484
TN,-54,0.1580838962481357
TN,-53,0.16371104483725504
TN,-52,0.16021698685595764
TN,-51,0.15382173035526647
TN,-50,0.1562851701816544
TN,-49,0.15308046021033078
TN,-48,0.15165396238211543
TN,-47,0.1551823841081932
TN,-46,0.16910873441491275
TN,-45,0.1670144985197112
TN,-44,0.1836076216539368
TN,-43,0.18752270506229252
TN,-42,0.18303868785966187
TN,-41,0.182232156842947
TN,-40,0.18586454366333782
TN,-39,0.1775340436305851
TN,-38,0.18673469245433807
TN,-37,0.1885423068376258
TN,-36,0.18835957979317755
TN,-35,0.18729568427894264
TN,-34,0.18314266501460225
TN,-33,0.19325172387063502
TN,-32,0.18101061350665987
TN,-31,0.17737604923546313
TN,-30,0.17208844538312407
TN,-29,0.18155735766049474
TN,-28,0.17258243910502644
TN,-27,0.17733169989660383
TN,-26,0.17636763193411753
TN,-25,0.17936760335462168
TN,-24,0.17847392277559265
TN,-23,0.1792827847856097
TN,-22,0.1756445818278007
TN,-21,0.1787334886449389
TN,-20,0.16819922107970342
TN,-19,0.1731011204980314
TN,-18,0.1645756596699357
TN,-17,0.1699852368980646
TN,-16,0.19097993614617736
TN,-15,0.17338121816050261
TN,-14,0.1705595704074949
TN,-13,0.1752283994713798
TN,-12,0.20115226162131875
TN,-11,0.2046105079073459
TN,-10,0.2048676388617605
TN,-9,0.2062907581171021
TN,-8,0.1858829124784097
TN,-7,0.19103381594177335
TN,-6,0.18105874015949666
TN,-5,0.18694148673675953
TN,-4,0.19557520946487783
TN,-3,0.21093779044225813
TN,-2,0.21429314349777998
TN,-1,0.23253495625220238
TN,0,0.21262420614250005
TN,1,0.19600656090304255
TN,2,0.18860751344822346
TN,3,0.19730336998123676
TN,4,0.19533776214811951
TN,5,0.1709064674610272
TN,6,0.17746914147865028
TN,7,0.19295218121726065
TN,8,0.1942939453199506
TN,9,0.2040829657856375
TN,10,0.2035720509570092
TN,11,0.19703247686848044
TN,12,0.1770013671554625
TN,13,0.18699794622138144
TN,14,0.16776848847046494
TN,15,0.2072113267146051
TN,16,0.21383900243788959
TN,17,0.22056122141890228
TN,18,0.22322871658019722
TN,19,0.2284839746169746
TN,20,0.2248572049336508
TN,21,0.18212463287170977
TN,22,0.17953206967562438
TN,23,0.18544053636491298
TN,24,0.17149403281509876
TN,25,0.17469315642490982
TN,26,0.1749642213154584
TN,27,0.16324609059840442
TN,28,0.1661033052066341
TN,29,0.17479999026749282
TN,30,0.1869062007078901
TN,31,0.1854242671886459
TN,32,0.17001166390720754
TN,33,0.1604982881527394
TN,34,0.17410055050626397
TN,35,0.1655730611504987
TN,36,0.15623070442583412
TN,37,0.15674051436129957
TN,38,0.1576669779093936
TN,39,0.17285369221121072
TN,40,0.1586295801959932
TN,41,0.16699376226402818
TN,42,0.1627019578497857
TN,43,0.15838482407853008
TN,44,0.17247778279706835
TN,45,0.17748247673735024
TN,46,0.19058049814775585
TN,47,0.17803302626591175
TN,48,0.21113131777849048
TN,49,0.2092578386841342
TN,50,0.20072999238502234
TN,51,0.20177518425509333
TN,52,0.18110761749558152
TN,53,0.18383757065981626
TN,54,0.21793880928773432
TN,55,0.2212292611086741
TN,56,0.22111980087589472
TN,57,0.23163377024699003
TN,58,0.22460700515192003
TN,59,0.18939007823821158
TN,60,0.18092333901207894
TN,61,0.1830696815205738
TN,62,0.18199138122610747
TN,63,0.1849643543176353
TN,64,0.17923523891251533
TN,65,0.19422708937432617
TN,66,0.1701403614645824
TN,67,0.21263573163188995
TN,68,0.21544409886933863
TN,69,0.22004310721764342
TN,70,0.2212628292129375
TN,71,0.21902493201429024
TN,72,0.2150514506571926
TN,73,0.1743153230380267
TN,74,0.17140930819092318
TN,75,0.17847212781896815
TN,76,0.19456945037469267
TN,77,0.18779767703264952
TN,78,0.17763600985519587
TN,79,0.19199810832040384
TN,80,0.21613535661483183
TN,81,0.247347080623731
TN,82,0.22708307705819608
TN,83,0.22243693043477833
TN,84,0.20450075852684677
TN,85,0.189046395579353
TN,86,0.18764918700326233
TN,87,0.18181190344970674
TN,88,0.16702020247932522
TN,89,0.15882515626493843
TN,90,0.17082357108592988
TN,91,0.1664004952646792
TN,92,0.17223562425933778
TN,93,0.18577463420107962
TN,94,0.1764273497555405
TN,95,0.18730748626869173
TN,96,0.20084041378926487
TN,97,0.20057714240625502
TN,98,0.19148777885362506
TN,99,0.23873389371670783
TN,100,0.2394213032629341
TP,-100,0.09790663546184078
TP,-99,0.09810238433303312
TP,-98,0.11141187527216971
TP,-97,0.11468400849960744
TP,-96,0.10808427658863366
TP,-95,0.12463405259884894
TP,-94,0.12683725933544338
TP,-93,0.14082642178051175
TP,-92,0.14543580749072135
TP,-91,0.15704452709294855
TP,-90,0.16094623319804668
TP,-89,0.1388273003976792
TP,-88,0.10994392671622336
TP,-87,0.0973396828211844
TP,-86,0.09486924682743847
TP,-85,0.09833375758491457
TP,-84,0.10724557083100081
TP,-83,0.10600382281467319
TP,-82,0.10697065632790327
TP,-81,0.10742406911216676
TP,-80,0.1710320716816932
TP,-79,0.1706132013630122
TP,-78,0.16535321827046573
TP,-77,0.1524784578429535
TP,-76,0.15553936895448714
TP,-75,0.16141150614712388
TP,-74,0.16035742990206928
TP,-73,0.14632605251390488
TP,-72,0.10157378399278968
TP,-71,0.10853630783502012
TP,-70,0.11214198166038841
TP,-69,0.11697561448905618
TP,-68,0.10770399753469974
TP,-67,0.12599374345969408
TP,-66,0.13443981597665697
TP,-65,0.12344643075019121
TP,-64,0.1289938358357176
TP,-63,0.12572566305752844
TP,-62,0.12780045863240957
TP,-61,0.14511541621759533
TP,-60,0.15358631000388415
TP,-59,0.16396593424957245
TP,-58,0.1583488687314093
TP,-57,0.14708271149313076
TP,-56,0.16373025390086696
TP,-55,0.16084041310707106
TP,-54,0.17195091391913592
TP,-53,0.19109568032436072
TP,-52,0.1586381804663688
TP,-51,0.16198918651789426
TP,-50,0.15659264670684933
TP,-49,0.12373636487871409
TP,-48,0.12281765915453434
TP,-47,0.1240588164003566
TP,-46,0.14294472727458923
TP,-45,0.1411784090520814
TP,-44,0.14215735193807633
TP,-43,0.13911560270935297
TP,-42,0.13879619574174284
TP,-41,0.198651323299855
TP,-40,0.1770048347301781
TP,-39,0.17735289178788663
TP,-38,0.17377838807180523
TP,-37,0.1927152264583856
TP,-36,0.18751395071391017
TP,-35,0.15593927674461155
TP,-34,0.14773557037115098
TP,-33,0.1495674739032984
TP,-32,0.15412531504407526
TP,-31,0.14155502069275827
TP,-30,0.13654059025924653
TP,-29,0.14353384946938605
TP,-28,0.13956962511409074
TP,-27,0.1681998633686453
TP,-26,0.14925237112678588
TP,-25,0.13508463765494524
TP,-24,0.1288853913312778
TP,-23,0.13353441616985948
TP,-22,0.12278049650136381
TP,-21,0.09698594637680799
TP,-20,0.09156895362306386
TP,-19,0.08798805851023644
TP,-18,0.09665874626953155
TP,-17,0.10824900862295181
TP,-16,0.13032447868026792
TP,-15,0.12886270243674516
TP,-14,0.13098532790318132
TP,-13,0.13226553190499543
TP,-12,0.14895816829055547
TP,-11,0.13534458683338016
TP,-10,0.1310059705050662
TP,-9,0.1068806440429762
TP,-8,0.12193799964152277
TP,-7,0.14570562101900578
TP,-6,0.14222228775732218
TP,-5,0.15921218392439188
TP,-4,0.13808995367493482
TP,-3,0.14065050595905632
TP,-2,0.12599308659788222
TP,-1,0.11083979441318662
TP,0,0.08814698666334152
TP,1,0.10119841271080077
TP,2,0.10436645555309951
TP,3,0.09897200902923942
TP,4,0.12247278038412332
TP,5,0.11925874657928943
TP,6,0.12394166929647327
TP,7,0.13154101833701135
TP,8,0.14039291215129196
TP,9,0.1437050464004278
TP,10,0.1440097577124834
TP,11,0.1398160257935524
TP,12,0.11248569609597325
TP,13,0.08797749789897352
TP,14,0.08730050694663077
TP,15,0.10525985017884523
TP,16,0.11089558902662247
TP,17,0.11263589194975793
TP,18,0.110834155138582
TP,19,0.11358228362863883
TP,20,0.1190148439980112
TP,21,0.12233035390032455
TP,22,0.09549772914731874
TP,23,0.09263794386060908
TP,24,0.09815320264548064
TP,25,0.09092935999855399
TP,26,0.09334939851425589
TP,27,0.10458587747998535
TP,28,0.10190012639854103
TP,29,0.1136197297880426
TP,30,0.12252767383120954
TP,31,0.1374763460457325
TP,32,0.17093647073954343
TP,33,0.17003360014408828
TP,34,0.17323203828185796
TP,35,0.18598942358978093
TP,36,0.1768472897540778
TP,37,0.17604041087441147
TP,38,0.17291099204681815
TP,39,0.14404627294279634
TP,40,0.13900991375558078
TP,41,0.14313763509504496
TP,42,0.1297635479620658
TP,43,0.12907126317499207
TP,44,0.12318101073382422
TP,45,0.11992289162008092
TP,46,0.11420082838041708
TP,47,0.11500159062445164
TP,48,0.11499533216468989
TP,49,0.1422670062445104
TP,50,0.14715229768306018
TP,51,0.15726040207780898
TP,52,0.15755446924827993
TP,53,0.15429377861320973
TP,54,0.16217430476099254
TP,55,0.1305822602007538
TP,56,0.11739579149521888
TP,57,0.11240885402075947
TP,58,0.1209759983792901
TP,59,0.12989357622805983
TP,60,0.11732986005954445
TP,61,0.1167777409311384
TP,62,0.13328366161789745
TP,63,0.12284266577567905
TP,64,0.13819407183676957
TP,65,0.14300668571610003
TP,66,0.1435240873740986
TP,67,0.1444350254489109
TP,68,0.12771276872139425
TP,69,0.12596906322985887
TP,70,0.10406245590187609
TP,71,0.11601641955785454
TP,72,0.11081294720992446
TP,73,0.09068405555095524
TP,74,0.0984563915291801
TP,75,0.10352388899307698
TP,76,0.10041759121697397
TP,77,0.09939530764240771
TP,78,0.12502819591667502
TP,79,0.1154078164556995
TP,80,0.11814080172218383
TP,81,0.1315194846363738
TP,82,0.1293119106022641
TP,83,0.13125212143175305
TP,84,0.12919131064787506
TP,85,0.12324895361438394
TP,86,0.1191158049274236
TP,87,0.11858182601630687
TP,88,0.12306244939565658
TP,89,0.10757485504727811
TP,90,0.11788686201907694
TP,91,0.11858757240697741
TP,92,0.11549500122200698
TP,93,0.11906378719490021
TP,94,0.11551294369157404
TP,95,0.13399183753412217
TP,96,0.13289480863139033
TP,97,0.12567603471688926
TP,98,0.12627630935050546
TP,99,0.11418066523969174
TP,100,0.1053399249818176
