confusion_category,position_relative_to_snv,ism_importance
FN,70,0.05884980201721191
FN,71,0.05698668003082275
FN,72,0.06925289154052734
FN,73,0.06638632774353027
FN,74,0.07009597778320313
FN,75,0.06657864093780518
FN,76,0.06302464962005615
FN,77,0.05964079856872559
FN,78,0.07387263298034669
FN,79,0.06529212474822998
FN,80,0.07167214393615723
FN,81,0.07052352905273437
FN,82,0.06196171760559082
FN,83,0.06305811405181885
FN,84,0.0647027587890625
FN,85,0.06625881671905517
FN,86,0.06218737125396728
FN,87,0.06718748569488525
FN,88,0.06847246170043945
FN,89,0.08050270080566406
FN,90,0.05433590888977051
FN,91,0.05593936443328858
FN,92,0.06539313793182373
FN,93,0.06901016235351562
FN,94,0.06243110179901123
FN,95,0.061009488105773925
FN,96,0.05761490345001221
FN,97,0.05987491130828857
FN,98,0.055699100494384764
FN,99,0.06327718257904053
FN,100,0.06811114311218262
FP,-100,0.16972224712371825
FP,-99,0.21838027596473694
FP,-98,0.18018555879592896
FP,-97,0.21610962986946106
FP,-96,0.22748374402523042
FP,-95,0.19144952692091466
FP,-94,0.2363072419166565
FP,-93,0.1879885482788086
FP,-92,0.23368147611618043
FP,-91,0.26542996063828467
FP,-90,0.2840663242340088
FP,-89,0.24502051413059234
FP,-88,0.261241243481636
FP,-87,0.26687989473342894
FP,-86,0.2510058426856995
FP,-85,0.2552022385597229
FP,-84,0.2595751953125
FP,-83,0.2696728539466858
FP,-82,0.28132086753845215
FP,-81,0.27592780590057375
FP,-80,0.268085832297802
FP,-79,0.2704569361358881
FP,-78,0.2522257512807846
FP,-77,0.2703107810020447
FP,-76,0.30232867538928987
FP,-75,0.2528415301442146
FP,-74,0.24403554677963257
FP,-73,0.3155305325984955
FP,-72,0.23704222679138184
FP,-71,0.30052261710166933
FP,-70,0.26225499471649527
FP,-69,0.25270821928977966
FP,-68,0.22291413068771362
FP,-67,0.26478257119655607
FP,-66,0.3235164813324809
FP,-65,0.29310500621795654
FP,-64,0.3246272563934326
FP,-63,0.3117095398902893
FP,-62,0.3532024168968201
FP,-61,0.3045425045490265
FP,-60,0.23152544856071472
FP,-59,0.26650388419628146
FP,-58,0.30955119922757146
FP,-57,0.27730209231376646
FP,-56,0.23338001489639282
FP,-55,0.27078688383102417
FP,-54,0.24978577613830566
FP,-53,0.29210901737213135
FP,-52,0.26561687938869
FP,-51,0.24334794759750367
FP,-50,0.2812726712226868
FP,-49,0.2197989320755005
FP,-48,0.27157976865768435
FP,-47,0.2527772605419159
FP,-46,0.17240947484970093
FP,-45,0.23111175179481505
FP,-44,0.2165052390098572
FP,-43,0.26723671406507493
FP,-42,0.28816793352365494
FP,-41,0.2630660474300385
FP,-40,0.242049241065979
FP,-39,0.27690497159957883
FP,-38,0.26675709545612336
FP,-37,0.32412821888923643
FP,-36,0.3206470513343811
FP,-35,0.3238175427913666
FP,-34,0.22996002435684204
FP,-33,0.3151789224147797
FP,-32,0.37196880668401716
FP,-31,0.3315020775794983
FP,-30,0.26789568066596986
FP,-29,0.24766891241073608
FP,-28,0.29742880702018737
FP,-27,0.27318219661712645
FP,-26,0.2899507665634155
FP,-25,0.2774059748649597
FP,-24,0.30847284853458407
FP,-23,0.30534048318862916
FP,-22,0.19932377576828003
FP,-21,0.2852004730701447
FP,-20,0.26077608168125155
FP,-19,0.21870280504226686
FP,-18,0.2245432209968567
FP,-17,0.19657011747360228
FP,-16,0.2114965009689331
FP,-15,0.19628416776657104
FP,-14,0.2797753050923347
FP,-13,0.2212906527519226
FP,-12,0.2147320866584778
FP,-11,0.2508707070350647
FP,-10,0.2378067409992218
FP,-9,0.25758110284805297
FP,-8,0.34576965689659117
FP,-7,0.3036127853393555
FP,-6,0.2496833884716034
FP,-5,0.26892987489700315
FP,-4,0.31437326431274415
FP,-3,0.2651272010803223
FP,-2,0.2517886304855347
FP,-1,0.25314858436584475
FP,0,0.2600687479972839
FP,1,0.22843111276626588
FP,2,0.27725179195404054
FP,3,0.2511645841598511
FP,4,0.2933685326576233
FP,5,0.2679437184333801
FP,6,0.26676214575767515
FP,7,0.27236571311950686
FP,8,0.34532539784908295
FP,9,0.25564787462353705
FP,10,0.25257182359695435
FP,11,0.23824254751205445
FP,12,0.24293399453163148
FP,13,0.2525767403841019
FP,14,0.2060920214653015
FP,15,0.24061939239501953
FP,16,0.2738586640357971
FP,17,0.22293383359909058
FP,18,0.28286697566509245
FP,19,0.3169642160832882
FP,20,0.23145828127861023
FP,21,0.22246184349060058
FP,22,0.23393647909164428
FP,23,0.22274590373039246
FP,24,0.22285499811172485
FP,25,0.294591019153595
FP,26,0.2649672883749008
FP,27,0.21400060176849364
FP,28,0.2984223961830139
FP,29,0.2782518768310547
FP,30,0.21260032176971436
FP,31,0.26632229804992674
FP,32,0.27001802444458006
FP,33,0.2516417741775513
FP,34,0.22526032209396363
FP,35,0.26273805379867554
FP,36,0.26790192365646365
FP,37,0.2829769134521484
FP,38,0.25124107837677
FP,39,0.3221042346954346
FP,40,0.2600471830368042
FP,41,0.2392915391921997
FP,42,0.23536702394485473
FP,43,0.2439948034286499
FP,44,0.26368649244308473
FP,45,0.26336863517761233
FP,46,0.19053118467330932
FP,47,0.1941348648071289
FP,48,0.24123841524124146
FP,49,0.2198694345355034
FP,50,0.23600394625216722
FP,51,0.15706459522247315
FP,52,0.2134760534763336
FP,53,0.20554469734430314
FP,54,0.21945399679243566
FP,55,0.240199037194252
FP,56,0.24322758078575135
FP,57,0.2537957215309143
FP,58,0.222195520401001
FP,59,0.24933044672012328
FP,60,0.20614270746707916
FP,61,0.19996446162462234
FP,62,0.18359236761927605
FP,63,0.21987613648176194
FP,64,0.2624760565161705
FP,65,0.23190979778766632
FP,66,0.1907604828476906
FP,67,0.2588770851492882
FP,68,0.204778972864151
FP,69,0.2149331259727478
FP,70,0.23226608991622924
FP,71,0.2123545478284359
FP,72,0.16846441507339477
FP,73,0.23233409523963927
FP,74,0.2004101848602295
FP,75,0.21246404111385345
FP,76,0.19923820853233337
FP,77,0.19676089465618132
FP,78,0.14204797506332398
FP,79,0.15027440309524537
FP,80,0.14310949802398681
FP,81,0.1864190363883972
FP,82,0.1520015549659729
FP,83,0.15401105165481568
FP,84,0.19456500619649886
FP,85,0.17211107432842254
FP,86,0.1962428092956543
FP,87,0.17600963830947877
FP,88,0.19891390442848206
FP,89,0.22427254021167756
FP,90,0.23076191902160645
FP,91,0.20359904050827027
FP,92,0.1519301390647888
FP,93,0.1851496434211731
FP,94,0.15057502508163453
FP,95,0.15124253511428834
FP,96,0.1933589380979538
FP,97,0.2446397352218628
FP,98,0.2729924932122231
FP,99,0.29953638434410096
FP,100,0.23588160514831544
TN,-100,0.05478219509124756
TN,-99,0.052688703536987305
TN,-98,0.04863197803497314
TN,-97,0.048474478721618655
TN,-96,0.06722017288208008
TN,-95,0.05097037792205811
TN,-94,0.05082489967346191
TN,-93,0.053190059661865234
TN,-92,0.05462531089782715
TN,-91,0.04478430271148682
TN,-90,0.05598128318786621
TN,-89,0.04721240520477295
TN,-88,0.05823267459869385
TN,-87,0.06464091300964356
TN,-86,0.04581226825714111
TN,-85,0.0444497013092041
TN,-84,0.051917042732238766
TN,-83,0.050325169563293456
TN,-82,0.0560233736038208
TN,-81,0.05246691703796387
TN,-80,0.04876600742340088
TN,-79,0.04753857135772705
TN,-78,0.049734768867492674
TN,-77,0.042577571868896484
TN,-76,0.05458457946777344
TN,-75,0.05255102157592773
TN,-74,0.0603753662109375
TN,-73,0.04471964359283447
TN,-72,0.05536389827728271
TN,-71,0.04600288391113281
TN,-70,0.04820767879486084
TN,-69,0.054553284645080566
TN,-68,0.04426207542419434
TN,-67,0.03807147979736328
TN,-66,0.045532732009887694
TN,-65,0.05585156440734863
TN,-64,0.03813846111297607
TN,-63,0.039056744575500485
TN,-62,0.04076871395111084
TN,-61,0.06616221189498901
TN,-60,0.045429859161376956
TN,-59,0.04212449550628662
TN,-58,0.03752659320831299
TN,-57,0.045516977310180666
TN,-56,0.044176244735717775
TN,-55,0.074646315574646
TN,-54,0.04365010261535644
TN,-53,0.04709625244140625
TN,-52,0.03746507167816162
TN,-51,0.08663938581943512
TN,-50,0.04638936519622803
TN,-49,0.03314899444580078
TN,-48,0.037800045013427735
TN,-47,0.04750820159912109
TN,-46,0.06524669170379639
TN,-45,0.04075378894805908
TN,-44,0.040074706077575684
TN,-43,0.045217280387878415
TN,-42,0.04201576709747314
TN,-41,0.03210339546203613
TN,-40,0.04418510437011719
TN,-39,0.03933478832244873
TN,-38,0.040572648048400876
TN,-37,0.041051077842712405
TN,-36,0.0422724723815918
TN,-35,0.03776756763458252
TN,-34,0.048454723358154296
TN,-33,0.04425082206726074
TN,-32,0.03798317432403565
TN,-31,0.033767533302307126
TN,-30,0.03651282787322998
TN,-29,0.04487841606140137
TN,-28,0.04196133613586426
TN,-27,0.03451827049255371
TN,-26,0.036989879608154294
TN,-25,0.03403633594512939
TN,-24,0.03880481243133545
TN,-23,0.04416294574737549
TN,-22,0.037089972496032714
TN,-21,0.041243972778320315
TN,-20,0.040822200775146485
TN,-19,0.044747323989868165
TN,-18,0.04124797821044922
TN,-17,0.03600168228149414
TN,-16,0.04155350685119629
TN,-15,0.047055935859680174
TN,-14,0.04483181476593018
TN,-13,0.043667902946472166
TN,-12,0.03971503734588623
TN,-11,0.03585524559020996
TN,-10,0.034861421585083006
TN,-9,0.0495119047164917
TN,-8,0.04034980297088623
TN,-7,0.033525128364562985
TN,-6,0.03708654403686523
TN,-5,0.038222970962524416
TN,-4,0.03420376777648926
TN,-3,0.04133822441101074
TN,-2,0.039969043731689455
TN,-1,0.036826801300048825
TN,0,0.03736254692077637
TN,1,0.05084156036376953
TN,2,0.038720860481262206
TN,3,0.03534671783447266
TN,4,0.037952485084533694
TN,5,0.0429643440246582
TN,6,0.0413751745223999
TN,7,0.0384320068359375
TN,8,0.056791253089904785
TN,9,0.041449294090271
TN,10,0.04260754585266113
TN,11,0.03187554836273193
TN,12,0.0376992130279541
TN,13,0.04203465461730957
TN,14,0.036887955665588376
TN,15,0.03685605525970459
TN,16,0.03327358722686768
TN,17,0.03375100612640381
TN,18,0.04351809501647949
TN,19,0.03801784038543701
TN,20,0.03169740200042725
TN,21,0.03680258750915527
TN,22,0.0460389232635498
TN,23,0.03742856502532959
TN,24,0.03661279678344727
TN,25,0.032846870422363283
TN,26,0.045987148284912106
TN,27,0.037895703315734865
TN,28,0.032785987854003905
TN,29,0.03728606224060058
TN,30,0.05426939964294433
TN,31,0.03744385719299317
TN,32,0.035967745780944825
TN,33,0.030381579399108887
TN,34,0.035124707221984866
TN,35,0.032958970069885254
TN,36,0.030655508041381837
TN,37,0.03210036277770996
TN,38,0.030200586318969727
TN,39,0.03367922306060791
TN,40,0.0317242431640625
TN,41,0.03539145469665527
TN,42,0.03105029582977295
TN,43,0.03563117504119873
TN,44,0.03187211990356445
TN,45,0.0377466869354248
TN,46,0.041223249435424804
TN,47,0.03642790317535401
TN,48,0.03536198139190674
TN,49,0.04094380855560303
TN,50,0.038866286277770994
TN,51,0.037082672119140625
TN,52,0.033428802490234374
TN,53,0.03204509258270263
TN,54,0.029562830924987793
TN,55,0.03504125118255615
TN,56,0.03407083034515381
TN,57,0.03370542049407959
TN,58,0.036448211669921876
TN,59,0.03399743556976318
TN,60,0.03363642692565918
TN,61,0.037872023582458496
TN,62,0.0340691089630127
TN,63,0.03340033531188965
TN,64,0.03354693412780762
TN,65,0.03368000984191895
TN,66,0.03285716056823731
TN,67,0.03638160228729248
TN,68,0.032683091163635256
TN,69,0.03701193332672119
TN,70,0.030960803031921388
TN,71,0.0418023681640625
TN,72,0.03300163269042969
TN,73,0.0346648645401001
TN,74,0.035020065307617185
TN,75,0.03615217208862305
TN,76,0.04527178764343262
TN,77,0.03382311344146729
TN,78,0.03801009654998779
TN,79,0.031456823348999026
TN,80,0.03521383762359619
TN,81,0.036874799728393554
TN,82,0.030857625007629393
TN,83,0.03790805816650391
TN,84,0.03669382572174072
TN,85,0.029621963500976563
TN,86,0.03339566707611084
TN,87,0.031269688606262204
TN,88,0.02796886444091797
TN,89,0.03195184230804443
TN,90,0.0331180477142334
TN,91,0.03746525764465332
TN,92,0.033281955718994144
TN,93,0.03472970485687256
TN,94,0.03412892341613769
TN,95,0.035895586013793945
TN,96,0.037171454429626466
TN,97,0.04054359912872314
TN,98,0.03611116886138916
TN,99,0.03157817840576172
TN,100,0.034787044525146485
TP,-100,0.03261362552642822
TP,-99,0.03261860847473144
TP,-98,0.03653167724609375
TP,-97,0.03284090042114258
TP,-96,0.03372640609741211
TP,-95,0.03979710102081299
TP,-94,0.04006344318389893
TP,-93,0.030762219429016115
TP,-92,0.030933780670166014
TP,-91,0.029864315986633302
TP,-90,0.03164163112640381
TP,-89,0.029521408081054686
TP,-88,0.028433504104614257
TP,-87,0.02797140121459961
TP,-86,0.033125300407409665
TP,-85,0.026463489532470703
TP,-84,0.032460622787475586
TP,-83,0.030075902938842772
TP,-82,0.03422649383544922
TP,-81,0.032609996795654295
TP,-80,0.03194807529449463
TP,-79,0.0286384391784668
TP,-78,0.030532913208007814
TP,-77,0.038149476051330566
TP,-76,0.03866005897521973
TP,-75,0.02934596061706543
TP,-74,0.03164179801940918
TP,-73,0.039447474479675296
TP,-72,0.0328007698059082
TP,-71,0.04083462238311768
TP,-70,0.03565010070800781
TP,-69,0.03221353054046631
TP,-68,0.036998114585876464
TP,-67,0.045624094009399416
TP,-66,0.05256716728210449
TP,-65,0.04241096019744873
TP,-64,0.052307572364807126
TP,-63,0.0482178258895874
TP,-62,0.04515339851379394
TP,-61,0.045676774978637695
TP,-60,0.049183506965637204
TP,-59,0.047663707733154294
TP,-58,0.03406832218170166
TP,-57,0.03337601661682129
TP,-56,0.03796238422393799
TP,-55,0.03743622779846192
TP,-54,0.038829293251037594
TP,-53,0.03273749351501465
TP,-52,0.03592736721038818
TP,-51,0.02862861633300781
TP,-50,0.02884286403656006
TP,-49,0.032256059646606446
TP,-48,0.03506503105163574
TP,-47,0.032652759552001955
TP,-46,0.03476344585418701
TP,-45,0.03194682598114014
TP,-44,0.03080869197845459
TP,-43,0.028803367614746094
TP,-42,0.024847021102905275
TP,-41,0.037302255630493164
TP,-40,0.029185690879821778
TP,-39,0.02775312900543213
TP,-38,0.027874364852905273
TP,-37,0.02990640640258789
TP,-36,0.03892125129699707
TP,-35,0.03493499755859375
TP,-34,0.03401005744934082
TP,-33,0.03315810203552246
TP,-32,0.03346504211425781
TP,-31,0.05189941883087158
TP,-30,0.0653204870223999
TP,-29,0.032302994728088376
TP,-28,0.04635706424713135
TP,-27,0.041567940711975095
TP,-26,0.04041225910186767
TP,-25,0.042047853469848635
TP,-24,0.03554726600646973
TP,-23,0.03477617263793945
TP,-22,0.03663389682769776
TP,-21,0.03267562866210937
TP,-20,0.042773165702819825
TP,-19,0.03784602642059326
TP,-18,0.029484143257141115
TP,-17,0.0354056453704834
TP,-16,0.03979014873504639
TP,-15,0.040208740234375
TP,-14,0.03759328842163086
TP,-13,0.0370513916015625
TP,-12,0.0367805814743042
TP,-11,0.03932029247283936
TP,-10,0.04034870147705078
TP,-9,0.038275628089904784
TP,-8,0.035717339515686036
TP,-7,0.05161604881286621
TP,-6,0.038611259460449215
TP,-5,0.03356855869293213
TP,-4,0.033138551712036134
TP,-3,0.05206718444824219
TP,-2,0.030649914741516113
TP,-1,0.031508803367614746
TP,0,0.027644553184509278
TP,1,0.034298491477966306
TP,2,0.036361913681030276
TP,3,0.057801547050476076
TP,4,0.034123497009277345
TP,5,0.034276909828186035
TP,6,0.03327412605285644
TP,7,0.029462723731994628
TP,8,0.03914225101470947
TP,9,0.04304951667785645
TP,10,0.032233843803405764
TP,11,0.04690883159637451
TP,12,0.03644320011138916
TP,13,0.03792459487915039
TP,14,0.029670963287353514
TP,15,0.039899835586547854
TP,16,0.041050591468811036
TP,17,0.04300582885742187
TP,18,0.053384346961975096
TP,19,0.048450374603271486
TP,20,0.038816671371459964
TP,21,0.03350624084472656
TP,22,0.028304615020751954
TP,23,0.033302655220031736
TP,24,0.034774641990661624
TP,25,0.030930728912353517
TP,26,0.03356045722961426
TP,27,0.025837883949279786
TP,28,0.025294480323791505
TP,29,0.021634888648986817
TP,30,0.02829745292663574
TP,31,0.0342880916595459
TP,32,0.035290207862854
TP,33,0.026792678833007812
TP,34,0.031130638122558594
TP,35,0.02821666717529297
TP,36,0.02333719253540039
TP,37,0.028695130348205568
TP,38,0.03304768562316895
TP,39,0.02993764877319336
TP,40,0.027650985717773437
TP,41,0.024354963302612304
TP,42,0.0313610315322876
TP,43,0.026383256912231444
TP,44,0.025936079025268555
TP,45,0.028167800903320314
TP,46,0.033960084915161136
TP,47,0.029220829010009764
TP,48,0.02603529453277588
TP,49,0.023085479736328126
TP,50,0.029244728088378906
TP,51,0.02709610939025879
TP,52,0.02281459331512451
TP,53,0.023074216842651367
TP,54,0.021350221633911134
TP,55,0.0225148344039917
TP,56,0.026436862945556642
TP,57,0.027936921119689942
TP,58,0.02188652992248535
TP,59,0.02489149570465088
TP,60,0.0266245174407959
TP,61,0.02354724407196045
TP,62,0.024278483390808105
TP,63,0.023225421905517577
TP,64,0.02228710174560547
TP,65,0.025600500106811523
TP,66,0.025240340232849122
TP,67,0.021001338958740234
TP,68,0.026261568069458008
TP,69,0.025455474853515625
TP,70,0.027916784286499022
TP,71,0.025303773880004883
TP,72,0.022323789596557616
TP,73,0.023467183113098145
TP,74,0.022582998275756837
TP,75,0.026843323707580566
TP,76,0.03097480297088623
TP,77,0.024991583824157716
TP,78,0.025877480506896974
TP,79,0.02343698501586914
TP,80,0.022436947822570802
TP,81,0.020315580368041992
TP,82,0.02701223850250244
TP,83,0.02491546630859375
TP,84,0.020671229362487793
TP,85,0.0230452299118042
TP,86,0.020582308769226076
TP,87,0.02014383316040039
TP,88,0.020056629180908205
TP,89,0.023386764526367187
TP,90,0.019605650901794433
TP,91,0.021839137077331542
TP,92,0.01960257053375244
TP,93,0.018972601890563965
TP,94,0.027890233993530272
TP,95,0.028218183517456055
TP,96,0.024346985816955567
TP,97,0.02917987823486328
TP,98,0.020668764114379883
TP,99,0.025096440315246583
TP,100,0.021852054595947266
