example_id,confusion_category,position_relative_to_snv,ism_importance
chr3:75785547:gastrocnemius_medialis:0,TP,-51,0.015450477600097656
chr3:75785547:gastrocnemius_medialis:0,TP,-50,0.01602029800415039
chr3:75785547:gastrocnemius_medialis:0,TP,-49,0.007277488708496094
chr3:75785547:gastrocnemius_medialis:0,TP,-48,0.006826877593994141
chr3:75785547:gastrocnemius_medialis:0,TP,-47,0.009591102600097656
chr3:75785547:gastrocnemius_medialis:0,TP,-46,0.011204242706298828
chr3:75785547:gastrocnemius_medialis:0,TP,-45,0.0036568641662597656
chr3:75785547:gastrocnemius_medialis:0,TP,-44,0.006813526153564453
chr3:75785547:gastrocnemius_medialis:0,TP,-43,0.007153034210205078
chr3:75785547:gastrocnemius_medialis:0,TP,-42,0.005977153778076172
chr3:75785547:gastrocnemius_medialis:0,TP,-41,0.0016989707946777344
chr3:75785547:gastrocnemius_medialis:0,TP,-40,0.004089832305908203
chr3:75785547:gastrocnemius_medialis:0,TP,-39,0.01108407974243164
chr3:75785547:gastrocnemius_medialis:0,TP,-38,0.015980243682861328
chr3:75785547:gastrocnemius_medialis:0,TP,-37,0.016059398651123047
chr3:75785547:gastrocnemius_medialis:0,TP,-36,0.01067209243774414
chr3:75785547:gastrocnemius_medialis:0,TP,-35,0.010128498077392578
chr3:75785547:gastrocnemius_medialis:0,TP,-34,0.011919498443603516
chr3:75785547:gastrocnemius_medialis:0,TP,-33,0.010689735412597656
chr3:75785547:gastrocnemius_medialis:0,TP,-32,0.012581348419189453
chr3:75785547:gastrocnemius_medialis:0,TP,-31,0.010211467742919922
chr3:75785547:gastrocnemius_medialis:0,TP,-30,0.005610942840576172
chr3:75785547:gastrocnemius_medialis:0,TP,-29,0.004292011260986328
chr3:75785547:gastrocnemius_medialis:0,TP,-28,0.010936737060546875
chr3:75785547:gastrocnemius_medialis:0,TP,-27,0.008754253387451172
chr3:75785547:gastrocnemius_medialis:0,TP,-26,0.002780437469482422
chr3:75785547:gastrocnemius_medialis:0,TP,-25,0.011317253112792969
chr3:75785547:gastrocnemius_medialis:0,TP,-24,0.005162715911865234
chr3:75785547:gastrocnemius_medialis:0,TP,-23,0.005570888519287109
chr3:75785547:gastrocnemius_medialis:0,TP,-22,0.004407405853271484
chr3:75785547:gastrocnemius_medialis:0,TP,-21,0.0016198158264160156
chr3:75785547:gastrocnemius_medialis:0,TP,-20,0.0064601898193359375
chr3:75785547:gastrocnemius_medialis:0,TP,-19,0.007746219635009766
chr3:75785547:gastrocnemius_medialis:0,TP,-18,0.0072269439697265625
chr3:75785547:gastrocnemius_medialis:0,TP,-17,0.003984928131103516
chr3:75785547:gastrocnemius_medialis:0,TP,-16,0.006151676177978516
chr3:75785547:gastrocnemius_medialis:0,TP,-15,0.004746913909912109
chr3:75785547:gastrocnemius_medialis:0,TP,-14,0.0029349327087402344
chr3:75785547:gastrocnemius_medialis:0,TP,-13,0.0011725425720214844
chr3:75785547:gastrocnemius_medialis:0,TP,-12,0.01200723648071289
chr3:75785547:gastrocnemius_medialis:0,TP,-11,0.006330013275146484
chr3:75785547:gastrocnemius_medialis:0,TP,-10,0.0022106170654296875
chr3:75785547:gastrocnemius_medialis:0,TP,-9,0.005362033843994141
chr3:75785547:gastrocnemius_medialis:0,TP,-8,0.011120319366455078
chr3:75785547:gastrocnemius_medialis:0,TP,-7,0.007158756256103516
chr3:75785547:gastrocnemius_medialis:0,TP,-6,0.005969524383544922
chr3:75785547:gastrocnemius_medialis:0,TP,-5,0.004518985748291016
chr3:75785547:gastrocnemius_medialis:0,TP,-4,0.008702278137207031
chr3:75785547:gastrocnemius_medialis:0,TP,-3,0.0037393569946289062
chr3:75785547:gastrocnemius_medialis:0,TP,-2,0.013976573944091797
chr3:75785547:gastrocnemius_medialis:0,TP,-1,0.011655330657958984
chr3:75785547:gastrocnemius_medialis:0,TP,0,0.007455348968505859
chr3:75785547:gastrocnemius_medialis:0,TP,1,0.01069021224975586
chr3:75785547:gastrocnemius_medialis:0,TP,2,0.012201786041259766
chr3:75785547:gastrocnemius_medialis:0,TP,3,0.004263401031494141
chr3:75785547:gastrocnemius_medialis:0,TP,4,0.007053852081298828
chr3:75785547:gastrocnemius_medialis:0,TP,5,0.007675647735595703
chr3:75785547:gastrocnemius_medialis:0,TP,6,0.005797863006591797
chr3:75785547:gastrocnemius_medialis:0,TP,7,0.0035915374755859375
chr3:75785547:gastrocnemius_medialis:0,TP,8,0.006780147552490234
chr3:75785547:gastrocnemius_medialis:0,TP,9,0.005166053771972656
chr3:75785547:gastrocnemius_medialis:0,TP,10,0.004548072814941406
chr3:75785547:gastrocnemius_medialis:0,TP,11,0.0038275718688964844
chr3:75785547:gastrocnemius_medialis:0,TP,12,0.00319671630859375
chr3:75785547:gastrocnemius_medialis:0,TP,13,0.002917766571044922
chr3:75785547:gastrocnemius_medialis:0,TP,14,0.012979984283447266
chr3:75785547:gastrocnemius_medialis:0,TP,15,0.004668712615966797
chr3:75785547:gastrocnemius_medialis:0,TP,16,0.009730815887451172
chr3:75785547:gastrocnemius_medialis:0,TP,17,0.007834911346435547
chr3:75785547:gastrocnemius_medialis:0,TP,18,0.004215717315673828
chr3:75785547:gastrocnemius_medialis:0,TP,19,0.003288745880126953
chr3:75785547:gastrocnemius_medialis:0,TP,20,0.004803180694580078
chr3:75785547:gastrocnemius_medialis:0,TP,21,0.01020956039428711
chr3:75785547:gastrocnemius_medialis:0,TP,22,0.009112834930419922
chr3:75785547:gastrocnemius_medialis:0,TP,23,0.006880283355712891
chr3:75785547:gastrocnemius_medialis:0,TP,24,0.006758689880371094
chr3:75785547:gastrocnemius_medialis:0,TP,25,0.003955841064453125
chr3:75785547:gastrocnemius_medialis:0,TP,26,0.0026426315307617188
chr3:75785547:gastrocnemius_medialis:0,TP,27,0.008195877075195312
chr3:75785547:gastrocnemius_medialis:0,TP,28,0.002730846405029297
chr3:75785547:gastrocnemius_medialis:0,TP,29,0.012474536895751953
chr3:75785547:gastrocnemius_medialis:0,TP,30,0.010573863983154297
chr3:75785547:gastrocnemius_medialis:0,TP,31,0.014083385467529297
chr3:75785547:gastrocnemius_medialis:0,TP,32,0.014496803283691406
chr3:75785547:gastrocnemius_medialis:0,TP,33,0.007816314697265625
chr3:75785547:gastrocnemius_medialis:0,TP,34,0.006284236907958984
chr3:75785547:gastrocnemius_medialis:0,TP,35,0.006920337677001953
chr3:75785547:gastrocnemius_medialis:0,TP,36,0.006215572357177734
chr3:75785547:gastrocnemius_medialis:0,TP,37,0.006484031677246094
chr3:75785547:gastrocnemius_medialis:0,TP,38,0.008014678955078125
chr3:75785547:gastrocnemius_medialis:0,TP,39,0.006959438323974609
chr3:75785547:gastrocnemius_medialis:0,TP,40,0.005435943603515625
chr3:75785547:gastrocnemius_medialis:0,TP,41,0.006620883941650391
chr3:75785547:gastrocnemius_medialis:0,TP,42,0.004641056060791016
chr3:75785547:gastrocnemius_medialis:0,TP,43,0.004863262176513672
chr3:75785547:gastrocnemius_medialis:0,TP,44,0.0020165443420410156
chr3:75785547:gastrocnemius_medialis:0,TP,45,0.003345489501953125
chr3:75785547:gastrocnemius_medialis:0,TP,46,0.0038537979125976562
chr3:75785547:gastrocnemius_medialis:0,TP,47,0.004051685333251953
chr3:75785547:gastrocnemius_medialis:0,TP,48,0.005789279937744141
chr3:75785547:gastrocnemius_medialis:0,TP,49,0.004011631011962891
chr3:75785547:gastrocnemius_medialis:0,TP,50,0.0032896995544433594
chr3:75785547:gastrocnemius_medialis:0,TP,51,0.005382061004638672
chr3:75785547:gastrocnemius_medialis:0,TP,52,0.005406856536865234
chr3:75785547:gastrocnemius_medialis:0,TP,53,0.010953426361083984
chr3:75785547:gastrocnemius_medialis:0,TP,54,0.0075740814208984375
chr3:75785547:gastrocnemius_medialis:0,TP,55,0.0042858123779296875
chr3:75785547:gastrocnemius_medialis:0,TP,56,0.002673625946044922
chr3:75785547:gastrocnemius_medialis:0,TP,57,0.005445003509521484
chr3:75785547:gastrocnemius_medialis:0,TP,58,0.008991718292236328
chr3:75785547:gastrocnemius_medialis:0,TP,59,0.010331153869628906
chr3:75785547:gastrocnemius_medialis:0,TP,60,0.00958871841430664
chr3:75785547:gastrocnemius_medialis:0,TP,61,0.0044231414794921875
chr3:75785547:gastrocnemius_medialis:0,TP,62,0.00802469253540039
chr3:75785547:gastrocnemius_medialis:0,TP,63,0.007009983062744141
chr3:75785547:gastrocnemius_medialis:0,TP,64,0.007656097412109375
chr3:75785547:gastrocnemius_medialis:0,TP,65,0.005302906036376953
chr3:75785547:gastrocnemius_medialis:0,TP,66,0.004686832427978516
chr3:75785547:gastrocnemius_medialis:0,TP,67,0.009055137634277344
chr3:75785547:gastrocnemius_medialis:0,TP,68,0.004989147186279297
chr3:75785547:gastrocnemius_medialis:0,TP,69,0.0026450157165527344
chr3:75785547:gastrocnemius_medialis:0,TP,70,0.010529041290283203
chr3:75785547:gastrocnemius_medialis:0,TP,71,0.005756855010986328
chr3:75785547:gastrocnemius_medialis:0,TP,72,0.010975360870361328
chr3:75785547:gastrocnemius_medialis:0,TP,73,0.004045009613037109
chr3:75785547:gastrocnemius_medialis:0,TP,74,0.005275249481201172
chr3:75785547:gastrocnemius_medialis:0,TP,75,0.0038390159606933594
chr3:75785547:gastrocnemius_medialis:0,TP,76,0.006727695465087891
chr3:75785547:gastrocnemius_medialis:0,TP,77,0.007695198059082031
chr3:75785547:gastrocnemius_medialis:0,TP,78,0.005611896514892578
chr3:75785547:gastrocnemius_medialis:0,TP,79,0.012110233306884766
chr3:75785547:gastrocnemius_medialis:0,TP,80,0.007454872131347656
chr3:75785547:gastrocnemius_medialis:0,TP,81,0.0021109580993652344
chr3:75785547:gastrocnemius_medialis:0,TP,82,0.004473209381103516
chr3:75785547:gastrocnemius_medialis:0,TP,83,0.005939006805419922
chr3:75785547:gastrocnemius_medialis:0,TP,84,0.006001949310302734
chr3:75785547:gastrocnemius_medialis:0,TP,85,0.002983570098876953
chr3:75785547:gastrocnemius_medialis:0,TP,86,0.005885601043701172
chr3:75785547:gastrocnemius_medialis:0,TP,87,0.0016374588012695312
chr3:75785547:gastrocnemius_medialis:0,TP,88,0.004820346832275391
chr3:75785547:gastrocnemius_medialis:0,TP,89,0.002331256866455078
chr3:75785547:gastrocnemius_medialis:0,TP,90,0.0011429786682128906
chr3:75785547:gastrocnemius_medialis:0,TP,91,0.002018451690673828
chr3:75785547:gastrocnemius_medialis:0,TP,92,0.004693508148193359
chr3:75785547:gastrocnemius_medialis:0,TP,93,0.009893417358398438
chr3:75785547:gastrocnemius_medialis:0,TP,94,0.009302616119384766
chr3:75785547:gastrocnemius_medialis:0,TP,95,0.005653858184814453
chr3:75785547:gastrocnemius_medialis:0,TP,96,0.005559444427490234
chr3:75785547:gastrocnemius_medialis:0,TP,97,0.0053653717041015625
chr3:75785547:gastrocnemius_medialis:0,TP,98,0.004866123199462891
chr3:75785547:gastrocnemius_medialis:0,TP,99,0.006460666656494141
chr3:75785547:gastrocnemius_medialis:0,TP,100,0.007363796234130859
chr3:75785547:thoracic_aorta:1,TP,-100,0.008965015411376953
chr3:75785547:thoracic_aorta:1,TP,-99,0.007356166839599609
chr3:75785547:thoracic_aorta:1,TP,-98,0.011725902557373047
chr3:75785547:thoracic_aorta:1,TP,-97,0.002059459686279297
chr3:75785547:thoracic_aorta:1,TP,-96,0.013499736785888672
chr3:75785547:thoracic_aorta:1,TP,-95,0.008067131042480469
chr3:75785547:thoracic_aorta:1,TP,-94,0.012702465057373047
chr3:75785547:thoracic_aorta:1,TP,-93,0.007884979248046875
chr3:75785547:thoracic_aorta:1,TP,-92,0.009613513946533203
chr3:75785547:thoracic_aorta:1,TP,-91,0.004433155059814453
chr3:75785547:thoracic_aorta:1,TP,-90,0.005772113800048828
chr3:75785547:thoracic_aorta:1,TP,-89,0.004530906677246094
chr3:75785547:thoracic_aorta:1,TP,-88,0.007703304290771484
chr3:75785547:thoracic_aorta:1,TP,-87,0.0034193992614746094
chr3:75785547:thoracic_aorta:1,TP,-86,0.007386684417724609
chr3:75785547:thoracic_aorta:1,TP,-85,0.009555339813232422
chr3:75785547:thoracic_aorta:1,TP,-84,0.01141500473022461
chr3:75785547:thoracic_aorta:1,TP,-83,0.005957126617431641
chr3:75785547:thoracic_aorta:1,TP,-82,0.014998912811279297
chr3:75785547:thoracic_aorta:1,TP,-81,0.012083053588867188
chr3:75785547:thoracic_aorta:1,TP,-80,0.0096893310546875
chr3:75785547:thoracic_aorta:1,TP,-79,0.007208824157714844
chr3:75785547:thoracic_aorta:1,TP,-78,0.013381481170654297
chr3:75785547:thoracic_aorta:1,TP,-77,0.006440639495849609
chr3:75785547:thoracic_aorta:1,TP,-76,0.012717723846435547
chr3:75785547:thoracic_aorta:1,TP,-75,0.005198001861572266
chr3:75785547:thoracic_aorta:1,TP,-74,0.009725093841552734
chr3:75785547:thoracic_aorta:1,TP,-73,0.006257534027099609
chr3:75785547:thoracic_aorta:1,TP,-72,0.011786937713623047
chr3:75785547:thoracic_aorta:1,TP,-71,0.012427330017089844
chr3:75785547:thoracic_aorta:1,TP,-70,0.01415872573852539
chr3:75785547:thoracic_aorta:1,TP,-69,0.012812137603759766
chr3:75785547:thoracic_aorta:1,TP,-68,0.0136260986328125
chr3:75785547:thoracic_aorta:1,TP,-67,0.008299827575683594
chr3:75785547:thoracic_aorta:1,TP,-66,0.006629467010498047
chr3:75785547:thoracic_aorta:1,TP,-65,0.012281417846679688
chr3:75785547:thoracic_aorta:1,TP,-64,0.006542682647705078
chr3:75785547:thoracic_aorta:1,TP,-63,0.015136241912841797
chr3:75785547:thoracic_aorta:1,TP,-62,0.02599954605102539
chr3:75785547:thoracic_aorta:1,TP,-61,0.0148773193359375
chr3:75785547:thoracic_aorta:1,TP,-60,0.010784149169921875
chr3:75785547:thoracic_aorta:1,TP,-59,0.00958871841430664
chr3:75785547:thoracic_aorta:1,TP,-58,0.021825790405273438
chr3:75785547:thoracic_aorta:1,TP,-57,0.0073871612548828125
chr3:75785547:thoracic_aorta:1,TP,-56,0.010168075561523438
chr3:75785547:thoracic_aorta:1,TP,-55,0.01098012924194336
chr3:75785547:thoracic_aorta:1,TP,-54,0.014778614044189453
chr3:75785547:thoracic_aorta:1,TP,-53,0.018076419830322266
chr3:75785547:thoracic_aorta:1,TP,-52,0.02314281463623047
chr3:75785547:thoracic_aorta:1,TP,-51,0.015192508697509766
chr3:75785547:thoracic_aorta:1,TP,-50,0.017113208770751953
chr3:75785547:thoracic_aorta:1,TP,-49,0.00833892822265625
chr3:75785547:thoracic_aorta:1,TP,-48,0.006528377532958984
chr3:75785547:thoracic_aorta:1,TP,-47,0.01021432876586914
chr3:75785547:thoracic_aorta:1,TP,-46,0.007779598236083984
chr3:75785547:thoracic_aorta:1,TP,-45,0.0015330314636230469
chr3:75785547:thoracic_aorta:1,TP,-44,0.005320549011230469
chr3:75785547:thoracic_aorta:1,TP,-43,0.006706714630126953
chr3:75785547:thoracic_aorta:1,TP,-42,0.005476951599121094
chr3:75785547:thoracic_aorta:1,TP,-41,0.0030989646911621094
chr3:75785547:thoracic_aorta:1,TP,-40,0.002254962921142578
chr3:75785547:thoracic_aorta:1,TP,-39,0.011710166931152344
chr3:75785547:thoracic_aorta:1,TP,-38,0.01757192611694336
chr3:75785547:thoracic_aorta:1,TP,-37,0.01592111587524414
chr3:75785547:thoracic_aorta:1,TP,-36,0.011229991912841797
chr3:75785547:thoracic_aorta:1,TP,-35,0.01033639907836914
chr3:75785547:thoracic_aorta:1,TP,-34,0.010519027709960938
chr3:75785547:thoracic_aorta:1,TP,-33,0.010529041290283203
chr3:75785547:thoracic_aorta:1,TP,-32,0.009748458862304688
chr3:75785547:thoracic_aorta:1,TP,-31,0.008474349975585938
chr3:75785547:thoracic_aorta:1,TP,-30,0.004700183868408203
chr3:75785547:thoracic_aorta:1,TP,-29,0.007118701934814453
chr3:75785547:thoracic_aorta:1,TP,-28,0.012519359588623047
chr3:75785547:thoracic_aorta:1,TP,-27,0.007506370544433594
chr3:75785547:thoracic_aorta:1,TP,-26,0.003100872039794922
chr3:75785547:thoracic_aorta:1,TP,-25,0.01162099838256836
chr3:75785547:thoracic_aorta:1,TP,-24,0.005840301513671875
chr3:75785547:thoracic_aorta:1,TP,-23,0.004491329193115234
chr3:75785547:thoracic_aorta:1,TP,-22,0.005291461944580078
chr3:75785547:thoracic_aorta:1,TP,-21,0.002335071563720703
chr3:75785547:thoracic_aorta:1,TP,-20,0.004337310791015625
chr3:75785547:thoracic_aorta:1,TP,-19,0.005550861358642578
chr3:75785547:thoracic_aorta:1,TP,-18,0.007688045501708984
chr3:75785547:thoracic_aorta:1,TP,-17,0.006890773773193359
chr3:75785547:thoracic_aorta:1,TP,-16,0.0036177635192871094
chr3:75785547:thoracic_aorta:1,TP,-15,0.004268169403076172
chr3:75785547:thoracic_aorta:1,TP,-14,0.0028009414672851562
chr3:75785547:thoracic_aorta:1,TP,-13,0.0017409324645996094
chr3:75785547:thoracic_aorta:1,TP,-12,0.012613773345947266
chr3:75785547:thoracic_aorta:1,TP,-11,0.009874820709228516
chr3:75785547:thoracic_aorta:1,TP,-10,0.0016751289367675781
chr3:75785547:thoracic_aorta:1,TP,-9,0.004965305328369141
chr3:75785547:thoracic_aorta:1,TP,-8,0.009000301361083984
chr3:75785547:thoracic_aorta:1,TP,-7,0.006946086883544922
chr3:75785547:thoracic_aorta:1,TP,-6,0.007855892181396484
chr3:75785547:thoracic_aorta:1,TP,-5,0.003926753997802734
chr3:75785547:thoracic_aorta:1,TP,-4,0.007461071014404297
chr3:75785547:thoracic_aorta:1,TP,-3,0.0037703514099121094
chr3:75785547:thoracic_aorta:1,TP,-2,0.013157367706298828
chr3:75785547:thoracic_aorta:1,TP,-1,0.010561466217041016
chr3:75785547:thoracic_aorta:1,TP,0,0.008267879486083984
chr3:75785547:thoracic_aorta:1,TP,1,0.012389659881591797
chr3:75785547:thoracic_aorta:1,TP,2,0.012035369873046875
chr3:75785547:thoracic_aorta:1,TP,3,0.0026874542236328125
chr3:75785547:thoracic_aorta:1,TP,4,0.005562305450439453
chr3:75785547:thoracic_aorta:1,TP,5,0.007377147674560547
chr3:75785547:thoracic_aorta:1,TP,6,0.004840373992919922
chr3:75785547:thoracic_aorta:1,TP,7,0.0034332275390625
chr3:75785547:thoracic_aorta:1,TP,8,0.004958152770996094
chr3:75785547:thoracic_aorta:1,TP,9,0.005977630615234375
chr3:75785547:thoracic_aorta:1,TP,10,0.004902839660644531
chr3:75785547:thoracic_aorta:1,TP,11,0.0021314620971679688
chr3:75785547:thoracic_aorta:1,TP,12,0.002071857452392578
chr3:75785547:thoracic_aorta:1,TP,13,0.001971721649169922
chr3:75785547:thoracic_aorta:1,TP,14,0.011012554168701172
chr3:75785547:thoracic_aorta:1,TP,15,0.006319522857666016
chr3:75785547:thoracic_aorta:1,TP,16,0.00996541976928711
chr3:75785547:thoracic_aorta:1,TP,17,0.008213520050048828
chr3:75785547:thoracic_aorta:1,TP,18,0.004311084747314453
chr3:75785547:thoracic_aorta:1,TP,19,0.004442691802978516
chr3:75785547:thoracic_aorta:1,TP,20,0.004534244537353516
chr3:75785547:thoracic_aorta:1,TP,21,0.005816936492919922
chr3:75785547:thoracic_aorta:1,TP,22,0.009279727935791016
chr3:75785547:thoracic_aorta:1,TP,23,0.006441593170166016
chr3:75785547:thoracic_aorta:1,TP,24,0.009608268737792969
chr3:75785547:thoracic_aorta:1,TP,25,0.004180431365966797
chr3:75785547:thoracic_aorta:1,TP,26,0.002354145050048828
chr3:75785547:thoracic_aorta:1,TP,27,0.008160591125488281
chr3:75785547:thoracic_aorta:1,TP,28,0.005798816680908203
chr3:75785547:thoracic_aorta:1,TP,29,0.01529550552368164
chr3:75785547:thoracic_aorta:1,TP,30,0.010238170623779297
chr3:75785547:thoracic_aorta:1,TP,31,0.014744758605957031
chr3:75785547:thoracic_aorta:1,TP,32,0.015178203582763672
chr3:75785547:thoracic_aorta:1,TP,33,0.008160114288330078
chr3:75785547:thoracic_aorta:1,TP,34,0.004956245422363281
chr3:75785547:thoracic_aorta:1,TP,35,0.003925800323486328
chr3:75785547:thoracic_aorta:1,TP,36,0.003532886505126953
chr3:75785547:thoracic_aorta:1,TP,37,0.006028175354003906
chr3:75785547:thoracic_aorta:1,TP,38,0.00987386703491211
chr3:75785547:thoracic_aorta:1,TP,39,0.005704402923583984
chr3:75785547:thoracic_aorta:1,TP,40,0.006577014923095703
chr3:75785547:thoracic_aorta:1,TP,41,0.004765033721923828
chr3:75785547:thoracic_aorta:1,TP,42,0.0046939849853515625
chr3:75785547:thoracic_aorta:1,TP,43,0.0024428367614746094
chr3:75785547:thoracic_aorta:1,TP,44,0.0026602745056152344
chr3:75785547:thoracic_aorta:1,TP,45,0.0023703575134277344
chr3:75785547:thoracic_aorta:1,TP,46,0.004239559173583984
chr3:75785547:thoracic_aorta:1,TP,47,0.002944469451904297
chr3:75785547:thoracic_aorta:1,TP,48,0.0038809776306152344
chr3:75785547:thoracic_aorta:1,TP,49,0.004807949066162109
chr3:75785547:thoracic_aorta:1,TP,50,0.0036225318908691406
chr3:75785547:thoracic_aorta:1,TP,51,0.006860256195068359
chr3:75785547:thoracic_aorta:1,TP,52,0.004016399383544922
chr3:75785547:thoracic_aorta:1,TP,53,0.008290767669677734
chr3:75785547:thoracic_aorta:1,TP,54,0.007469654083251953
chr3:75785547:thoracic_aorta:1,TP,55,0.004613399505615234
chr3:75785547:thoracic_aorta:1,TP,56,0.002295970916748047
chr3:75785547:thoracic_aorta:1,TP,57,0.003326892852783203
chr3:75785547:thoracic_aorta:1,TP,58,0.007052898406982422
chr3:75785547:thoracic_aorta:1,TP,59,0.008502483367919922
chr3:75785547:thoracic_aorta:1,TP,60,0.005510807037353516
chr3:75785547:thoracic_aorta:1,TP,61,0.005566120147705078
chr3:75785547:thoracic_aorta:1,TP,62,0.005613803863525391
chr3:75785547:thoracic_aorta:1,TP,63,0.005512237548828125
chr3:75785547:thoracic_aorta:1,TP,64,0.007888317108154297
chr3:75785547:thoracic_aorta:1,TP,65,0.002949237823486328
chr3:75785547:thoracic_aorta:1,TP,66,0.004384517669677734
chr3:75785547:thoracic_aorta:1,TP,67,0.006931304931640625
chr3:75785547:thoracic_aorta:1,TP,68,0.006232738494873047
chr3:75785547:thoracic_aorta:1,TP,69,0.0019030570983886719
chr3:75785547:thoracic_aorta:1,TP,70,0.011986255645751953
chr3:75785547:thoracic_aorta:1,TP,71,0.0059719085693359375
chr3:75785547:thoracic_aorta:1,TP,72,0.011235713958740234
chr3:75785547:thoracic_aorta:1,TP,73,0.0020194053649902344
chr3:75785547:thoracic_aorta:1,TP,74,0.0033330917358398438
chr3:75785547:thoracic_aorta:1,TP,75,0.004500865936279297
chr3:75785547:thoracic_aorta:1,TP,76,0.006242275238037109
chr3:75785547:thoracic_aorta:1,TP,77,0.006982326507568359
chr3:75785547:thoracic_aorta:1,TP,78,0.004149913787841797
chr3:75785547:thoracic_aorta:1,TP,79,0.009027957916259766
chr3:75785547:thoracic_aorta:1,TP,80,0.005684375762939453
chr3:75785547:thoracic_aorta:1,TP,81,0.004242420196533203
chr3:75785547:thoracic_aorta:1,TP,82,0.005822181701660156
chr3:75785547:thoracic_aorta:1,TP,83,0.005401134490966797
chr3:75785547:thoracic_aorta:1,TP,84,0.004759311676025391
chr3:75785547:thoracic_aorta:1,TP,85,0.004065990447998047
chr3:75785547:thoracic_aorta:1,TP,86,0.006659984588623047
chr3:75785547:thoracic_aorta:1,TP,87,0.0019373893737792969
chr3:75785547:thoracic_aorta:1,TP,88,0.0027146339416503906
chr3:75785547:thoracic_aorta:1,TP,89,0.0018582344055175781
chr3:75785547:thoracic_aorta:1,TP,90,0.003590106964111328
chr3:75785547:thoracic_aorta:1,TP,91,0.002063751220703125
chr3:75785547:thoracic_aorta:1,TP,92,0.003478527069091797
chr3:75785547:thoracic_aorta:1,TP,93,0.007615089416503906
chr3:75785547:thoracic_aorta:1,TP,94,0.00815439224243164
