confusion_category,position_relative_to_snv,mean_attention
FN,-124,0.009995488673448563
FN,-123,0.009821429830044508
FN,-122,0.009905995111912489
FN,-121,0.009908723561093211
FN,-120,0.009822168918326497
FN,-119,0.009790745405480266
FN,-118,0.00974130787421018
FN,-117,0.009752209121361375
FN,-116,0.009831896796822549
FN,-115,0.009469909998588264
FN,-114,0.009452294199727476
FN,-113,0.009547226522117853
FN,-112,0.009579852130264044
FN,-111,0.009508450906723738
FN,-110,0.009461055733263493
FN,-109,0.00986589865759015
FN,-108,0.009854741166345776
FN,-107,0.00990541912149638
FN,-106,0.009905185955576599
FN,-105,0.009968877243809402
FN,-104,0.00988863206934184
FN,-103,0.009942763461731374
FN,-102,0.009918748741038144
FN,-101,0.009841195223852992
FN,-100,0.009933313480578363
FN,-99,0.009849181729368866
FN,-98,0.009866140699014068
FN,-97,0.00989394711330533
FN,-96,0.009819127353839576
FN,-95,0.010283815977163612
FN,-94,0.01021659982856363
FN,-93,0.010221519428305327
FN,-92,0.010329805277287961
FN,-91,0.010167955895885825
FN,-90,0.010322843715548514
FN,-89,0.010246992250904441
FN,-88,0.010093300715088844
FN,-87,0.01005716155283153
FN,-86,0.010061698127537965
FN,-85,0.010035993624478578
FN,-84,0.010113775124773383
FN,-83,0.010130669036880136
FN,-82,0.009717813883908093
FN,-81,0.00994739814195782
FN,-80,0.009886608715169132
FN,-79,0.009872179259546102
FN,-78,0.009949041521176696
FN,-77,0.009701127260923386
FN,-76,0.009630483258515597
FN,-75,0.00962061433121562
FN,-74,0.009627433447167277
FN,-73,0.009643141329288483
FN,-72,0.009851215090602636
FN,-71,0.009891676492989063
FN,-70,0.009939048765227198
FN,-69,0.009855614313855766
FN,-68,0.009911018032580614
FN,-67,0.009995753327384591
FN,-66,0.009975059935823084
FN,-65,0.009662323771044612
FN,-64,0.009670949839055538
FN,-63,0.009611203372478484
FN,-62,0.009868495091795921
FN,-61,0.009824892487376929
FN,-60,0.009774798918515444
FN,-59,0.00980673085898161
FN,-58,0.009733509449288249
FN,-57,0.009802956422790885
FN,-56,0.00984788643196225
FN,-55,0.0097815893124789
FN,-54,0.009791427599266172
FN,-53,0.009761777948588133
FN,-52,0.009854784174822271
FN,-51,0.009861020934768022
FN,-50,0.00970270749181509
FN,-49,0.009735789988189936
FN,-48,0.009808631013147533
FN,-47,0.009817376504652203
FN,-46,0.009688937058672308
FN,-45,0.009747853018343449
FN,-44,0.00978519749827683
FN,-43,0.00978792503476143
FN,-42,0.009727792730554938
FN,-41,0.009771679607219995
FN,-40,0.009764498812146485
FN,-39,0.009820428513921797
FN,-38,0.010024147056974471
FN,-37,0.010217487933114172
FN,-36,0.010181304067373276
FN,-35,0.0102226478792727
FN,-34,0.010171702858060598
FN,-33,0.010255792997777463
FN,-32,0.01022847967222333
FN,-31,0.009916725885123014
FN,-30,0.00987552734091878
FN,-29,0.009816720387898386
FN,-28,0.009922623033635319
FN,-27,0.009891858417540788
FN,-26,0.010008631777018308
FN,-25,0.009997384250164032
FN,-24,0.010137222330085934
FN,-23,0.010079679917544127
FN,-22,0.010020019263029098
FN,-21,0.010087743867188692
FN,-20,0.009998736660927534
FN,-19,0.010028670057654381
FN,-18,0.010085806911811233
FN,-17,0.010159502187743783
FN,-16,0.010533695500344038
FN,-15,0.010479439422488213
FN,-14,0.010481069153174758
FN,-13,0.010459171943366527
FN,-12,0.01035996686667204
FN,-11,0.010313189821317792
FN,-10,0.010561431553214788
FN,-9,0.010525337401777506
FN,-8,0.01056848732754588
FN,-7,0.010551724499091506
FN,-6,0.010592678040266037
FN,-5,0.010383678143844008
FN,-4,0.010558717055246233
FN,-3,0.010495976163074374
FN,-2,0.010645536398515105
FN,-1,0.010692402850836516
FN,0,0.010767439631745219
FN,1,0.010727448426187038
FN,2,0.010618020966649055
FN,3,0.010560497073456646
FN,4,0.010624776165932416
FN,5,0.010666983285918832
FN,6,0.010681593781337142
FN,7,0.01064435468055308
FN,8,0.01062043678946793
FN,9,0.010675172628834844
FN,10,0.010592451570555567
FN,11,0.010438959859311581
FN,12,0.010488303564488887
FN,13,0.010542205264791847
FN,14,0.01065288882702589
FN,15,0.010762754948809744
FN,16,0.010651294011622667
FN,17,0.010669628931209445
FN,18,0.01089332377538085
FN,19,0.01116234939545393
FN,20,0.01109422540757805
FN,21,0.01096937742549926
FN,22,0.010525189149193466
FN,23,0.010418663332238794
FN,24,0.010241262437775732
FN,25,0.010319359712302684
FN,26,0.01027771882712841
FN,27,0.0102371309325099
FN,28,0.01034870401956141
FN,29,0.010360635565593839
FN,30,0.010309067871421575
FN,31,0.010212584044784307
FN,32,0.010306675005704164
FN,33,0.010064560724422335
FN,34,0.009983232831582428
FN,35,0.010043823393061757
FN,36,0.00994078661315143
FN,37,0.009959963848814368
FN,38,0.010049960874021054
FN,39,0.010078033311292528
FN,40,0.01010492275469005
FN,41,0.010306016635149717
FN,42,0.010386755662038923
FN,43,0.010400272589176893
FN,44,0.010453215255402028
FN,45,0.010435787378810346
FN,46,0.0107020205212757
FN,47,0.010765868932940065
FN,48,0.01078400418162346
FN,49,0.010448969835415482
FN,50,0.010518360752612352
FN,51,0.010540463756769895
FN,52,0.010425071544013918
FN,53,0.010349921812303365
FN,54,0.010342957652173936
FN,55,0.010392179801128805
FN,56,0.010211795968934893
FN,57,0.010153751000761985
FN,58,0.010208261152729391
FN,59,0.01018664550036192
FN,60,0.010183525597676634
FN,61,0.01019800771959126
FN,62,0.010141444522887469
FN,63,0.010162413623183965
FN,64,0.010236196033656598
FN,65,0.01016524019651115
FN,66,0.010169720724225045
FN,67,0.010130837969481945
FN,68,0.010067558223381639
FN,69,0.009999668300151825
FN,70,0.010025262869894504
FN,71,0.010025821551680565
FN,72,0.009977127681486309
FN,73,0.01007787329144776
FN,74,0.01010140560567379
FN,75,0.010159377120435237
FN,76,0.010034273434430361
FN,77,0.009908864200115204
FN,78,0.009883444868028163
FN,79,0.009932985734194518
FN,80,0.01005170438438654
FN,81,0.009821282173506916
FN,82,0.009848873647861182
FN,83,0.00987917980644852
FN,84,0.00982522917445749
FN,85,0.010027899891138076
FN,86,0.010095567600801587
FN,87,0.010125357396900654
FN,88,0.010079309358261526
FN,89,0.010149523257277906
FN,90,0.009747667675837875
FN,91,0.009783707447350026
FN,92,0.009688612399622798
FN,93,0.00970577007625252
FN,94,0.009858637657016516
FN,95,0.009836523495614528
FN,96,0.009950794558972121
FN,97,0.010059627341106533
FN,98,0.0100281997397542
FN,99,0.009985282542183995
FN,100,0.010018172832205892
FN,101,0.009934478159993886
FN,102,0.009977525845170022
FN,103,0.009936972195282579
FN,104,0.009992502201348542
FN,105,0.009944099956192077
FN,106,0.00990152101032436
FN,107,0.009876221884042025
FN,108,0.010077344840392471
FN,109,0.009980492717586458
FN,110,0.00997775184456259
FN,111,0.00989289380144328
FN,112,0.009794819774106145
FN,113,0.00975105030927807
FN,114,0.009704366964288056
FN,115,0.009893492455594241
FN,116,0.009874568576924503
FN,117,0.009821577249094843
FN,118,0.009792316402308644
FN,119,0.009791693245060741
FN,120,0.009672868796624243
FN,121,0.009675081218592823
FN,122,0.009653115184046329
FN,123,0.009605113570578395
FN,124,0.009560111919417977
FN,125,0.009559160824865102
FN,126,0.009651489462703467
FN,127,0.009891541628167033
FN,128,0.009936710568144918
FN,129,0.009859544625505805
FN,130,0.009873777665197848
FN,131,0.009932043449953198
FN,132,0.009732195418328047
FN,133,0.009917145175859333
FN,134,0.009866006635129453
FN,135,0.0097785016708076
FN,136,0.00973648983053863
FN,137,0.009617902785539627
FN,138,0.009643194703385235
FN,139,0.009539567986503244
FN,140,0.009518217146396637
FN,141,0.009554732860997318
FN,142,0.00961171081289649
FN,143,0.009591160975396633
FN,144,0.009523129505105317
FN,145,0.009521296522580087
FN,146,0.009622702496126295
FN,147,0.009637578781694174
FN,148,0.009711339864879846
FN,149,0.00962701927870512
FN,150,0.009588357522152363
FN,151,0.009607410579919816
FN,152,0.009642212642356754
FN,153,0.009822097267024219
FN,154,0.00985807935707271
FN,155,0.009919738792814315
FN,156,0.009901976799592377
FN,157,0.00990294011309743
FN,158,0.009980956073850394
FN,159,0.009947040374390781
FN,160,0.009663058859296143
FN,161,0.009622418875806034
FN,162,0.00963497109245509
FN,163,0.009565866407938302
FN,164,0.009585031494498252
FN,165,0.009501388939097523
FN,166,0.009563759369775653
FN,167,0.009481363808736204
FN,168,0.009578395104035735
FN,169,0.009630750035867094
FN,170,0.009562965272925794
FN,171,0.009700759258121252
FN,172,0.009762726044282317
FN,173,0.009697705921716988
FN,174,0.009633163441903889
FN,175,0.009532926543615759
FN,176,0.009502383591607213
FN,177,0.009276806684210897
FN,178,0.009283138662576676
FN,179,0.009238541573286057
FN,180,0.009124438380822539
FN,181,0.009091851739212871
FN,182,0.009141234895214439
FN,183,0.009176552454009652
FN,184,0.009344979538582265
FN,185,0.009339207410812378
FN,186,0.009395291428081692
FN,187,0.009403122928924859
FN,188,0.009344206461682915
FN,189,0.009408016349188983
FN,190,0.009421920613385737
FN,191,0.009356155027635395
FN,192,0.00935266876593232
FN,193,0.009409793308004738
FN,194,0.009466914148069917
FN,195,0.009401679714210331
FN,196,0.009322038623504341
FN,197,0.009169499799609184
FN,198,0.009121181555092334
FN,199,0.009135394026525318
FN,200,0.009154752059839667
FN,201,0.009236965118907392
FN,202,0.00922202827874571
FN,203,0.009141647480428219
FN,204,0.008991597583517433
FN,205,0.008967094863764942
FN,206,0.008918233984149992
FP,-206,0.00907892309129238
FP,-205,0.009154999339953064
FP,-204,0.009327169512398542
FP,-203,0.009395511178299785
FP,-202,0.0092191729741171
FP,-201,0.0091515534510836
FP,-200,0.009098735181614756
FP,-199,0.009290256509557367
FP,-198,0.009149665459990502
FP,-197,0.009218973997049034
FP,-196,0.009127479796297848
FP,-195,0.009184013940393925
FP,-194,0.009157624058425427
FP,-193,0.009130751029588283
FP,-192,0.00930643047671765
FP,-191,0.009290619408711792
FP,-190,0.009142198883928358
FP,-189,0.0091676839068532
FP,-188,0.009250989598222077
FP,-187,0.009266658672131597
FP,-186,0.009281998728401958
FP,-185,0.009265864952467381
FP,-184,0.009265522542409598
FP,-183,0.009264467726461589
FP,-182,0.009286755020730198
FP,-181,0.009323326493613423
FP,-180,0.009341270183213055
FP,-179,0.009310234449803828
FP,-178,0.009282589722424746
FP,-177,0.009210165571421385
FP,-176,0.009352168291807175
FP,-175,0.009348629359155893
FP,-174,0.009566779690794646
FP,-173,0.009616839117370546
FP,-172,0.009540872178040444
FP,-171,0.00956278630066663
FP,-170,0.009363080454058946
FP,-169,0.009341086111962795
FP,-168,0.009520878470502793
FP,-167,0.00958598705008626
FP,-166,0.00965731369331479
FP,-165,0.009688648865558208
FP,-164,0.009663007841445505
FP,-163,0.009518382255919278
FP,-162,0.009508200553245843
FP,-161,0.00943097600247711
FP,-160,0.009502205541357398
FP,-159,0.009471863294020295
FP,-158,0.00946205441839993
FP,-157,0.009349000253714622
FP,-156,0.009386160634458065
FP,-155,0.009461148367263377
FP,-154,0.009463312327861786
FP,-153,0.009554882356896997
FP,-152,0.009578190501779318
FP,-151,0.009614225472323596
FP,-150,0.009614242343232035
FP,-149,0.00965516712050885
FP,-148,0.009705235213041306
FP,-147,0.009769801404327155
FP,-146,0.009754560058936476
FP,-145,0.009791481811553239
FP,-144,0.009809953225776553
FP,-143,0.009916848456487059
FP,-142,0.009803131907247006
FP,-141,0.00980836131144315
FP,-140,0.009747033664025366
FP,-139,0.009758562319912017
FP,-138,0.009679607199504971
FP,-137,0.00978332911618054
FP,-136,0.009754592073149979
FP,-135,0.009817149355076254
FP,-134,0.00985053886193782
FP,-133,0.01004576908890158
FP,-132,0.010001703170128167
FP,-131,0.010060928482562303
FP,-130,0.010143624674528838
FP,-129,0.010169142414815724
FP,-128,0.01021565251518041
FP,-127,0.010047831353731454
FP,-126,0.01002618262078613
FP,-125,0.010104616396129132
FP,-124,0.00996605895459652
FP,-123,0.00984851768705994
FP,-122,0.00986360180657357
FP,-121,0.009720194288529455
FP,-120,0.009846910922788084
FP,-119,0.00984769073780626
FP,-118,0.00995007758960128
FP,-117,0.00995094924699515
FP,-116,0.010097226263023912
FP,-115,0.010155399041250348
FP,-114,0.01015300000552088
FP,-113,0.010139097259379923
FP,-112,0.010159472734667361
FP,-111,0.010106531283818186
FP,-110,0.010078195868991315
FP,-109,0.010199624458327889
FP,-108,0.01014620639849454
FP,-107,0.010150293880142271
FP,-106,0.010076550943776965
FP,-105,0.009869919996708632
FP,-104,0.009920563055202366
FP,-103,0.010197298638522624
FP,-102,0.010277064749971032
FP,-101,0.010299813258461655
FP,-100,0.010252212532795965
FP,-99,0.010244142436422408
FP,-98,0.010301212924532592
FP,-97,0.010259526106528938
FP,-96,0.010210755807347595
FP,-95,0.010240389383397996
FP,-94,0.010098135801963509
FP,-93,0.010141201792284846
FP,-92,0.010265110684558749
FP,-91,0.010253972047939897
FP,-90,0.010263846600428223
FP,-89,0.01030692195519805
FP,-88,0.01036727643571794
FP,-87,0.01032288276590407
FP,-86,0.010358521034941077
FP,-85,0.01039228769019246
FP,-84,0.010387948076240718
FP,-83,0.010371444262564183
FP,-82,0.010238378695212304
FP,-81,0.010282615493051707
FP,-80,0.010284568215720356
FP,-79,0.010241670007817448
FP,-78,0.010256848251447081
FP,-77,0.010222078165970743
FP,-76,0.010130570349283517
FP,-75,0.01014042878523469
FP,-74,0.010170248118229211
FP,-73,0.010068980646319687
FP,-72,0.010149897928349673
FP,-71,0.010205712425522507
FP,-70,0.010233749910257757
FP,-69,0.010190104227513075
FP,-68,0.010129690011963248
FP,-67,0.01022050910629332
FP,-66,0.010214574299752713
FP,-65,0.01023037550970912
FP,-64,0.010187619375064969
FP,-63,0.010151992356404661
FP,-62,0.010012759086675942
FP,-61,0.010075518297962844
FP,-60,0.010062280227430165
FP,-59,0.010132288741879165
FP,-58,0.010139467697590589
FP,-57,0.010348192118108272
FP,-56,0.010391545491293072
FP,-55,0.010373675031587481
FP,-54,0.010315427700988948
FP,-53,0.010261896247975529
FP,-52,0.010349120046012104
FP,-51,0.01043266915716231
FP,-50,0.010383790964260698
FP,-49,0.010374508574604988
FP,-48,0.01045844765380025
FP,-47,0.010502109676599503
FP,-46,0.010454131858423352
FP,-45,0.010456544673070311
FP,-44,0.010439835414290428
FP,-43,0.010583260175772012
FP,-42,0.010575092560611666
FP,-41,0.010716005708090962
FP,-40,0.010725510572083295
FP,-39,0.0107902750140056
FP,-38,0.010531796403229236
FP,-37,0.010492138052359223
FP,-36,0.010397370615974068
FP,-35,0.010434650890529156
FP,-34,0.010467699943110347
FP,-33,0.010436654584482312
FP,-32,0.010394378453493119
FP,-31,0.010455789128318429
FP,-30,0.010587799921631813
FP,-29,0.010512366676703095
FP,-28,0.010626035518944263
FP,-27,0.010619119079783558
FP,-26,0.010452331276610494
FP,-25,0.010516399266198278
FP,-24,0.010538231180980802
FP,-23,0.010651549850590527
FP,-22,0.010673369807191193
FP,-21,0.010699660847894848
FP,-20,0.010802560080774128
FP,-19,0.01083264647051692
FP,-18,0.01085173798725009
FP,-17,0.010869542621076107
FP,-16,0.010860294550657273
FP,-15,0.010897442055866123
FP,-14,0.010815490996465086
FP,-13,0.010829736385494471
FP,-12,0.010749035282060504
FP,-11,0.01081249953713268
FP,-10,0.01087962327990681
FP,-9,0.011045352560468019
FP,-8,0.010764936259947717
FP,-7,0.010885067554190754
FP,-6,0.010930538661777973
FP,-5,0.010805047461763024
FP,-4,0.010771943535655738
FP,-3,0.010821445509791375
FP,-2,0.010699475910514592
FP,-1,0.010668709021992982
FP,0,0.010672686514444649
FP,1,0.010637547061778605
FP,2,0.010520987561903894
FP,3,0.010642376537434757
FP,4,0.01061175857204944
FP,5,0.01069980040192604
FP,6,0.010581404697149991
FP,7,0.010384359220042825
FP,8,0.01022888663224876
FP,9,0.010251066898927092
FP,10,0.010215623937547207
FP,11,0.010306583121418952
FP,12,0.010272103361785412
FP,13,0.010238708117976785
FP,14,0.01020192793570459
FP,15,0.010114123551174999
FP,16,0.010144673781469464
FP,17,0.010196279920637607
FP,18,0.010173781579360365
FP,19,0.009955400587059557
FP,20,0.009982436853460968
FP,21,0.009992530690506101
FP,22,0.00999076256994158
FP,23,0.010007705106399954
FP,24,0.009875496146269142
FP,25,0.009833363965153694
FP,26,0.009856116692535579
FP,27,0.009983222805894911
FP,28,0.009995325175113976
FP,29,0.010039615342393518
FP,30,0.010009746169671416
FP,31,0.010177020779810846
FP,32,0.010137989870272576
FP,33,0.010185258430428803
FP,34,0.010039635286666453
FP,35,0.010115548609755933
FP,36,0.010211915425024927
FP,37,0.010311151421628893
FP,38,0.0103092390159145
FP,39,0.01030399117153138
FP,40,0.010332001768983901
FP,41,0.01028098823968321
FP,42,0.01027530291583389
FP,43,0.010271056736819446
FP,44,0.010269240136258304
FP,45,0.01017965306993574
FP,46,0.010148556395433843
FP,47,0.010070609175600112
FP,48,0.010103886225260794
FP,49,0.01007041581440717
FP,50,0.010262843747623264
FP,51,0.010265157334506511
FP,52,0.010227058017626404
FP,53,0.010244327085092663
FP,54,0.010120600103400648
FP,55,0.009879366825334728
FP,56,0.009857906373217701
FP,57,0.009930123183876276
FP,58,0.009976037186570466
FP,59,0.010023356983438134
FP,60,0.01006635800935328
FP,61,0.009982940345071255
FP,62,0.009982940345071255
FP,63,0.009946663831360638
FP,64,0.009934530928730964
FP,65,0.009889909215271473
FP,66,0.009897892670705915
FP,67,0.009922447931021452
FP,68,0.009981405069120229
FP,69,0.009955203901045024
FP,70,0.009828508542850613
FP,71,0.00984336195513606
FP,72,0.00979224061127752
FP,73,0.00986203788779676
FP,74,0.009619194162078203
FP,75,0.009627259070985019
FP,76,0.00958853007759899
FP,77,0.009493113905191421
FP,78,0.009545226637274027
FP,79,0.009441259894520044
FP,80,0.009521485841833054
FP,81,0.009618404707871377
FP,82,0.009583265976980329
FP,83,0.009640121450647712
FP,84,0.009762479932978749
FP,85,0.009703871267847717
FP,86,0.00973124940879643
FP,87,0.00967009961605072
FP,88,0.009634027481079102
FP,89,0.009764325441792607
FP,90,0.009659043136052788
FP,91,0.009628325672820211
FP,92,0.009618341065943241
FP,93,0.009783220309764147
FP,94,0.009730481235310435
FP,95,0.009672644925303757
FP,96,0.009654834568500519
FP,97,0.009570793053135275
FP,98,0.009765212014317513
FP,99,0.00969387129880488
FP,100,0.009699338083155453
FP,101,0.00954413756262511
FP,102,0.009601616407744587
FP,103,0.009485781835392117
FP,104,0.009464604742825032
FP,105,0.009553626300767065
FP,106,0.009568373197689653
FP,107,0.00959234449081123
FP,108,0.00966216392815113
FP,109,0.009575285553000867
FP,110,0.009679491864517331
FP,111,0.00969525238033384
FP,112,0.009613855076022446
FP,113,0.009536261837929487
FP,114,0.009533036462962628
FP,115,0.009480574103072285
FP,116,0.009403393375687302
FP,117,0.009474891410209239
FP,118,0.009452689043246209
FP,119,0.009426401411183179
FP,120,0.009381163488142193
FP,121,0.009301110757514835
FP,122,0.009312926474958658
FP,123,0.009317621625959872
FP,124,0.009255958781577646
FP,125,0.009191266549751163
FP,126,0.009230095604434609
FP,127,0.009349385038949548
FP,128,0.009471165505237878
FP,129,0.00962116447277367
FP,130,0.009755847565829754
FP,131,0.009803259884938598
FP,132,0.009885532362386585
FP,133,0.009771277722902596
FP,134,0.009716492826119066
FP,135,0.009566038814373314
FP,136,0.009365866552107036
FP,137,0.00931776073295623
FP,138,0.00930900129955262
FP,139,0.009429194903932512
FP,140,0.009479812197387218
FP,141,0.009443533392623066
FP,142,0.009443528251722455
FP,143,0.009464602218940854
FP,144,0.009362592012621462
FP,145,0.009244075114838778
FP,146,0.009236371759325266
FP,147,0.009211950125172735
FP,148,0.009251855863258242
FP,149,0.009402552810497582
FP,150,0.009494626317173243
FP,151,0.009436722691170872
FP,152,0.009475206532515585
FP,153,0.009455277123488487
FP,154,0.00952345912810415
FP,155,0.009597581350244582
FP,156,0.009422532944008709
FP,157,0.009426742047071456
FP,158,0.00949060779530555
FP,159,0.009507003584876656
FP,160,0.009413818740285932
FP,161,0.009434363432228565
FP,162,0.009390896642580629
FP,163,0.009410032615996898
FP,164,0.009410414518788457
FP,165,0.009275090619921685
FP,166,0.009345188359729946
FP,167,0.00929136345628649
FP,168,0.009323543296195566
FP,169,0.009322714721783996
FP,170,0.009316909704357385
FP,171,0.009346413556486369
FP,172,0.009364423616789281
FP,173,0.009380488847382367
FP,174,0.009332852880470454
FP,175,0.009290992394089698
FP,176,0.009308621459640563
FP,177,0.00926469009835273
FP,178,0.009260180066339671
FP,179,0.009331154967658222
FP,180,0.009378373376093804
FP,181,0.00932117460295558
FP,182,0.009098866865970194
FP,183,0.009035779717378319
FP,184,0.009009998235851526
FP,185,0.009031212334521114
FP,186,0.00907857426442206
FP,187,0.0090165535826236
FP,188,0.009015618003904819
FP,189,0.009019348844885826
FP,190,0.008961028670892119
FP,191,0.008944007991813123
FP,192,0.0089797020284459
FP,193,0.0088961640605703
FP,194,0.008807273362763227
FP,195,0.008879181393422187
FP,196,0.008896311270073056
FP,197,0.00893553413450718
FP,198,0.008917519263923169
FP,199,0.008871084130369127
FP,200,0.008831451442092656
FP,201,0.008850678214803337
FP,202,0.008856657790020109
FP,203,0.008973022368736564
FP,204,0.00902193833142519
FP,205,0.00920715633314103
FP,206,0.009224045863375068
TN,-206,0.009475438129156829
TN,-205,0.009466758798807859
TN,-204,0.009485240317881108
TN,-203,0.009408054910600185
TN,-202,0.009329123068600892
TN,-201,0.009602758530527354
TN,-200,0.009620279441587627
TN,-199,0.009638507566414774
TN,-198,0.009627799396403134
TN,-197,0.009623633031733334
TN,-196,0.009769349936395883
TN,-195,0.00973700990434736
TN,-194,0.00966312365140766
TN,-193,0.00975285768508911
TN,-192,0.009813343244604766
TN,-191,0.009591880389489233
TN,-190,0.009621932352893055
TN,-189,0.009669282464310527
TN,-188,0.009787960052490234
TN,-187,0.009841708773747087
TN,-186,0.009909270992502571
TN,-185,0.009841559287160635
TN,-184,0.009871718538925052
TN,-183,0.009908981285989285
TN,-182,0.00995527904946357
TN,-181,0.009822441129945219
TN,-180,0.00972360281739384
TN,-179,0.009766101422719657
TN,-178,0.009782091611996294
TN,-177,0.00983847795985639
TN,-176,0.009894818551838398
TN,-175,0.009924285118468107
TN,-174,0.009953105594031514
TN,-173,0.010070193293504417
TN,-172,0.010099888951517642
TN,-171,0.009854562957771122
TN,-170,0.009862692286260426
TN,-169,0.009817523662932218
TN,-168,0.00989869055338204
TN,-167,0.009831931395456194
TN,-166,0.009880527975037695
TN,-165,0.009910783059895038
TN,-164,0.009916525869630276
TN,-163,0.010262224753387273
TN,-162,0.010170974861830473
TN,-161,0.010048961695283652
TN,-160,0.010007147332653404
TN,-159,0.00996225496288389
TN,-158,0.009978511570952833
TN,-157,0.00992527869064361
TN,-156,0.010052014463581145
TN,-155,0.010068559832870961
TN,-154,0.010346159534528852
TN,-153,0.010205222498625518
TN,-152,0.010208891807124018
TN,-151,0.010016249027103186
TN,-150,0.010006033703684808
TN,-149,0.010133067453280091
TN,-148,0.010145357931032778
TN,-147,0.009734793733805418
TN,-146,0.009809847436845303
TN,-145,0.009818248571828008
TN,-144,0.009809270408004523
TN,-143,0.009791588662192225
TN,-142,0.00962409689091146
TN,-141,0.00963479869067669
TN,-140,0.009884942770004273
TN,-139,0.009884202182292938
TN,-138,0.009912899993360043
TN,-137,0.009756989805027842
TN,-136,0.0097341198194772
TN,-135,0.00966957189142704
TN,-134,0.009646384711377323
TN,-133,0.009586545242927968
TN,-132,0.009548524939455093
TN,-131,0.009498274116776884
TN,-130,0.009528411719948053
TN,-129,0.009685064689256251
TN,-128,0.009692255216650665
TN,-127,0.009647370125167072
TN,-126,0.00956586068496108
TN,-125,0.009639473785646259
TN,-124,0.00974674437660724
TN,-123,0.009745423882268369
TN,-122,0.00998876984231174
TN,-121,0.010076336534693838
TN,-120,0.010121025154367089
TN,-119,0.010080978889018297
TN,-118,0.010210128091275692
TN,-117,0.010096352016553282
TN,-116,0.009702402837574483
TN,-115,0.009684359161183239
TN,-114,0.009694602978415788
TN,-113,0.009584187362343073
TN,-112,0.009629414840601385
TN,-111,0.009674981678836047
TN,-110,0.009637377681210637
TN,-109,0.009892104654572903
TN,-108,0.009922438957728446
TN,-107,0.009892661231569946
TN,-106,0.0096201347745955
TN,-105,0.009779144925996661
TN,-104,0.009788436545059086
TN,-103,0.009901913311332465
TN,-102,0.009694176786579191
TN,-101,0.009751256289891898
TN,-100,0.009871118520386517
TN,-99,0.009948251699097455
TN,-98,0.009832122279331088
TN,-97,0.009793284423649311
TN,-96,0.009728495143353938
TN,-95,0.009647088423371315
TN,-94,0.009878259347751737
TN,-93,0.009958205870352685
TN,-92,0.00996336817741394
TN,-91,0.010216404851526022
TN,-90,0.01022903624922037
TN,-89,0.010060751433484257
TN,-88,0.01023497045505792
TN,-87,0.010238020000979304
TN,-86,0.010393956741318107
TN,-85,0.010434986101463437
TN,-84,0.010430941227823495
TN,-83,0.010429354999214411
TN,-82,0.010411912705749274
TN,-81,0.010538624934852123
TN,-80,0.010754202958196402
TN,-79,0.010816117050126195
TN,-78,0.010805928166955709
TN,-77,0.01080436609685421
TN,-76,0.010752300494350492
TN,-75,0.010815629945136606
