example_id,confusion_category,label,pred_label,source_token_index,source_token,source_offset_start,source_offset_end,num_tokens,num_layers,num_heads,selected_layers,selected_heads,prob_positive_recomputed,logit_0,logit_1,snv_offset_seq1,snv_offset_seq2
chr17:23044492:thyroid_gland:0,TP,1,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9851969480514526,-2.0181586742401123,2.1798455715179443,263,263
chr9:129437679:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9850532412528992,-2.0384790897369385,2.149718761444092,285,285
chr17:22910011:spleen:0,TP,1,1,0,[CLS],0,0,100,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9850526452064514,-2.0187337398529053,2.169431686401367,220,220
chr3:75785389:prostate_gland:0,TP,1,1,0,[CLS],0,0,114,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9850487112998962,-2.0296971797943115,2.158198356628418,226,226
chr17:23044492:transverse_colon:0,TP,1,1,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9849395751953125,-2.0254933834075928,2.1550145149230957,288,288
chr17:22910011:esophagus_squamous_epithelium:0,TP,1,1,0,[CLS],0,0,100,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9849336743354797,-2.019239902496338,2.1608731746673584,213,213
chr17:22995763:stomach:0,TP,1,1,0,[CLS],0,0,100,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9849122762680054,-1.9816423654556274,2.1970248222351074,225,225
chr17:22822728:transverse_colon:0,TP,1,1,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9844345450401306,-2.0001986026763916,2.1468138694763184,223,223
chr17:23044492:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,100,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9843685626983643,-1.9880367517471313,2.1546788215637207,250,250
chr6:17600826:transverse_colon:0,TP,1,1,0,[CLS],0,0,116,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9842586517333984,-2.0236222743988037,2.1119749546051025,259,259
chr17:43360582:transverse_colon:0,TP,1,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9842402935028076,-2.009399175643921,2.125013828277588,260,260
chr17:22995763:transverse_colon:0,TP,1,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9841448068618774,-1.962327480316162,2.1659433841705322,208,208
chr7:142752912:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9840611815452576,-2.027832269668579,2.095097780227661,280,280
chr17:25579427:transverse_colon:0,TP,1,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9839991927146912,-1.9614540338516235,2.157534122467041,235,235
chr17:22995763:omental_fat_pad:0,TP,1,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9839868545532227,-1.953877568244934,2.1643247604370117,214,214
chr17:43360582:tibial_nerve:0,TP,1,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.983951210975647,-1.9979252815246582,2.1180198192596436,252,252
chr17:23378804:sigmoid_colon:0,TP,1,1,0,[CLS],0,0,100,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9839374423027039,-1.9601624011993408,2.154910087585449,234,234
chr17:43360582:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9839261770248413,-1.995327353477478,2.119028091430664,262,262
chr7:100949702:Peyers_patch:0,TP,1,1,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9839155077934265,-2.0144855976104736,2.099198341369629,283,283
chr17:22822724:spleen:0,TP,1,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.983877420425415,-1.973499059677124,2.1377809047698975,237,237
chr17:23378804:gastroesophageal_sphincter:0,TP,1,1,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.983855664730072,-1.9618175029754639,2.14808988571167,226,226
chr17:43360582:esophagus_muscularis_mucosa:0,TP,1,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9838511347770691,-2.0262420177459717,2.0833864212036133,227,227
chr17:23378804:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9838482737541199,-1.9405555725097656,2.1688857078552246,207,207
chr17:43360582:lower_leg_skin:0,TP,1,1,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9838385581970215,-1.9962794780731201,2.1125552654266357,243,243
chr17:25579427:thoracic_aorta:0,TP,1,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9837667942047119,-1.9533205032348633,2.1510095596313477,242,242
chr6:17600826:tibial_nerve:0,TP,1,1,0,[CLS],0,0,116,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9837487936019897,-2.0182130336761475,2.084993362426758,281,281
chr17:25579427:upper_lobe_of_left_lung:0,TP,1,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9837440848350525,-1.9746596813201904,2.1282472610473633,256,256
chr6:17600826:gastroesophageal_sphincter:0,TP,1,1,0,[CLS],0,0,116,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9835969805717468,-2.0076420307159424,2.086108446121216,211,211
chr17:22822728:thoracic_aorta:0,TP,1,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9835454225540161,-1.9803099632263184,2.110250234603882,256,256
chr17:43360582:adrenal_gland:0,TP,1,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9835012555122375,-1.988882303237915,2.0989537239074707,261,261
chr17:22822724:stomach:0,TP,1,1,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.983327329158783,-1.9733582735061646,2.1038153171539307,229,229
chr17:25579427:esophagus_squamous_epithelium:0,TP,1,1,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9833074808120728,-1.9356052875518799,2.140354633331299,215,215
chr17:23378804:transverse_colon:0,TP,1,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9832872152328491,-1.9429872035980225,2.131741762161255,304,304
chr17:22822728:lower_leg_skin:0,TP,1,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9831987023353577,-1.9658433198928833,2.1035122871398926,252,252
chr14:106468930:transverse_colon:1,TP,1,1,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9831182360649109,-2.008885622024536,2.055610418319702,282,282
chr17:23378804:upper_lobe_of_left_lung:0,TP,1,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9829722046852112,-1.9451504945755005,2.1105830669403076,298,298
chr5:151298244:prostate_gland:0,TP,1,1,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9829162359237671,-1.990950345993042,2.061444044113159,294,294
chr17:25579427:testis:0,TP,1,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9828668236732483,-1.9369723796844482,2.1124818325042725,281,281
chr6:17600826:upper_lobe_of_left_lung:0,TP,1,1,0,[CLS],0,0,116,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9828421473503113,-1.9913415908813477,2.0566513538360596,305,305
chr17:22822728:tibial_artery:0,TP,1,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9826390743255615,-1.967138409614563,2.068882465362549,246,246
chr17:22822728:upper_lobe_of_left_lung:0,TP,1,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9826358556747437,-1.904410481452942,2.131420850753784,267,267
chr17:25579427:spleen:0,TP,1,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9826008677482605,-1.9093983173370361,2.124382734298706,297,297
chr17:22822728:spleen:0,TP,1,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9825735688209534,-1.925777792930603,2.106407642364502,271,271
chr8:45777416:prostate_gland:0,TP,1,1,0,[CLS],0,0,100,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9825531244277954,-1.923971176147461,2.1070215702056885,287,287
chr5:151298244:adrenal_gland:0,TP,1,1,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.982508659362793,-1.9662888050079346,2.062114953994751,255,255
chr5:151298244:esophagus_squamous_epithelium:0,TP,1,1,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9824877381324768,-1.961508870124817,2.0656800270080566,239,239
chr5:151298244:tibial_artery:1,TP,1,1,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9824780821800232,-1.9667822122573853,2.059845447540283,246,246
chr17:22822724:testis:0,TP,1,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9824702143669128,-1.9080634117126465,2.11810564994812,261,261
chr5:151298244:upper_lobe_of_left_lung:0,TP,1,1,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9824657440185547,-1.9696682691574097,2.0562384128570557,221,221
chr5:151298244:spleen:0,TP,1,1,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9824256896972656,-1.9942673444747925,2.0293209552764893,271,271
chr7:142485779:Peyers_patch:0,TP,1,1,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9823922514915466,-1.9309309720993042,2.0907163619995117,268,268
chr5:151298244:tibial_nerve:0,TP,1,1,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9823739528656006,-1.9691864252090454,2.051408052444458,277,277
chr5:151298244:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9823026061058044,-1.98543381690979,2.0310475826263428,267,267
chr17:22822724:thoracic_aorta:0,TP,1,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9822636246681213,-1.9205899238586426,2.0936501026153564,269,269
chr5:151298244:sigmoid_colon:0,TP,1,1,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9822413325309753,-1.9589049816131592,2.0540578365325928,231,231
chr2:67906567:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9822365045547485,-1.960713505744934,2.0519700050354004,291,291
chr12:8390645:thoracic_aorta:0,FP,0,1,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9860516786575317,-2.0572421550750732,2.2011048793792725,266,266
chr12:8390645:omental_fat_pad:0,FP,0,1,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9860512018203735,-2.056520462036133,2.2017951011657715,275,275
chr12:8390645:esophagus_muscularis_mucosa:0,FP,0,1,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9858713746070862,-2.0443356037139893,2.200984477996826,306,306
chr12:8390682:esophagus_squamous_epithelium:0,FP,0,1,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.985582172870636,-2.0253639221191406,2.199397563934326,235,235
chr17:22995763:prostate_gland:0,FP,0,1,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9855572581291199,-2.039299964904785,2.183711051940918,260,260
chr12:8390682:omental_fat_pad:0,FP,0,1,0,[CLS],0,0,111,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9855256676673889,-2.0263783931732178,2.1944143772125244,208,208
chr12:8390682:testis:0,FP,0,1,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9854469299316406,-2.03493595123291,2.1803581714630127,246,246
chr12:8390682:thyroid_gland:0,FP,0,1,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9854387044906616,-2.0362303256988525,2.17848801612854,250,250
chr17:22995763:esophagus_squamous_epithelium:0,FP,0,1,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9853755831718445,-2.0099856853485107,2.200343370437622,232,232
chr17:22995763:upper_lobe_of_left_lung:0,FP,0,1,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9853330254554749,-2.0318846702575684,2.175496816635132,295,295
chr12:8390682:adrenal_gland:0,FP,0,1,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.98533034324646,-2.0369820594787598,2.1702144145965576,213,213
chr17:23044492:gastroesophageal_sphincter:0,FP,0,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9852016568183899,-2.0127651691436768,2.1855690479278564,249,249
chr17:22995763:sigmoid_colon:0,FP,0,1,0,[CLS],0,0,100,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9849774837493896,-1.991637945175171,2.1914286613464355,226,226
chr9:129437679:esophagus_muscularis_mucosa:0,FP,0,1,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9849272966384888,-2.031050443649292,2.148635149002075,272,272
chr12:8390682:gastroesophageal_sphincter:0,FP,0,1,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.984836757183075,-2.0122761726379395,2.1613283157348633,220,220
chr9:129437679:testis:0,FP,0,1,0,[CLS],0,0,111,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9846387505531311,-2.0071346759796143,2.153290033340454,301,301
chr7:100949645:Peyers_patch:0,FP,0,1,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9845735430717468,-2.014155626296997,2.1419734954833984,271,271
chr17:22995763:testis:0,FP,0,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9845617413520813,-1.9860230684280396,2.1693239212036133,216,216
chr7:100949648:Peyers_patch:0,FP,0,1,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9844628572463989,-2.0124566555023193,2.1364052295684814,224,224
chr7:100949702:transverse_colon:0,FP,0,1,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.984351396560669,-2.024428129196167,2.117175340652466,275,275
chr17:23378804:spleen:0,FP,0,1,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9843011498451233,-1.977640151977539,2.1607065200805664,236,236
chr17:22822728:sigmoid_colon:0,FP,0,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9842386841773987,-2.0054502487182617,2.1288599967956543,245,245
chr7:100949666:transverse_colon:0,FP,0,1,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9841528534889221,-2.006991147994995,2.121798038482666,277,277
chr17:22995763:spleen:0,FP,0,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9841448068618774,-1.962327480316162,2.1659433841705322,208,208
chr17:23378804:prostate_gland:0,FP,0,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.984138548374176,-1.972108006477356,2.1557695865631104,253,253
chr7:100949605:Peyers_patch:0,FP,0,1,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9841110706329346,-1.9852722883224487,2.1408419609069824,227,227
chr7:100949605:transverse_colon:0,FP,0,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9841070175170898,-2.000537395477295,2.12532114982605,217,217
chr7:100949666:Peyers_patch:0,FP,0,1,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9840929508209229,-2.007852077484131,2.1171059608459473,284,284
chr17:23378804:esophagus_muscularis_mucosa:0,FP,0,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9839798212051392,-1.973555564880371,2.1442017555236816,300,300
chr17:25579427:omental_fat_pad:0,FP,0,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.983954668045044,-1.956206202507019,2.1599528789520264,237,237
chr14:55138216:gastroesophageal_sphincter:0,FP,0,1,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9838100671768188,-1.983749508857727,2.1232967376708984,222,222
chr17:25579427:esophagus_muscularis_mucosa:0,FP,0,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9837453365325928,-1.969557285308838,2.133429765701294,241,241
chr7:100949648:transverse_colon:0,FP,0,1,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9836437106132507,-2.004631996154785,2.0920217037200928,228,228
chr17:25579427:adrenal_gland:0,FP,0,1,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9836174249649048,-1.9520057439804077,2.143010139465332,282,282
chr14:55138216:esophagus_squamous_epithelium:0,FP,0,1,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9834188222885132,-1.969201683998108,2.113569498062134,219,219
chr17:23378804:adrenal_gland:0,FP,0,1,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9833744764328003,-1.9401904344558716,2.1398589611053467,306,306
