example_id,confusion_category,label,pred_label,source_token_index,source_token,source_offset_start,source_offset_end,num_tokens,num_layers,num_heads,selected_layers,selected_heads,prob_positive_recomputed,logit_0,logit_1,snv_offset_seq1,snv_offset_seq2
chr3:75785419:transverse_colon:0,TP,1,1,0,[CLS],0,0,116,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.985567569732666,-2.0789425373077393,2.1448001861572266,286,286
chr7:142521135:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9854008555412292,-2.1074414253234863,2.1046433448791504,283,283
chr17:22909996:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9853618144989014,-2.0919342041015625,2.117443799972534,292,292
chr17:22909996:esophagus_muscularis_mucosa:0,TP,1,1,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9852613806724548,-2.08087158203125,2.121565341949463,287,287
chr17:22909996:omental_fat_pad:0,TP,1,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9852533936500549,-2.0824615955352783,2.1194229125976562,301,301
chr22:46739374:transverse_colon:0,TP,1,1,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9852024912834167,-2.1067349910736084,2.0916543006896973,208,208
chr5:151298414:upper_lobe_of_left_lung:0,TP,1,1,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9851995706558228,-2.114004373550415,2.0841851234436035,226,226
chr17:22909996:transverse_colon:0,TP,1,1,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9851765632629395,-2.079350709915161,2.11726450920105,269,269
chr17:22909996:sigmoid_colon:0,TP,1,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.985095202922821,-2.0694899559020996,2.1215643882751465,304,304
chr5:151298414:transverse_colon:0,TP,1,1,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9850585460662842,-2.107513666152954,2.0810463428497314,300,300
chr17:22909996:thoracic_aorta:0,TP,1,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9850448966026306,-2.082509756088257,2.105128526687622,297,297
chr12:52949266:upper_lobe_of_left_lung:0,TP,1,1,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.984988808631897,-2.0824289321899414,2.1014089584350586,253,253
chr5:151298414:thoracic_aorta:0,TP,1,1,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9849610328674316,-2.105227470397949,2.076728582382202,220,220
chr22:46739374:Peyers_patch:0,TP,1,1,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9848884344100952,-2.0795164108276367,2.09755539894104,242,242
chr5:151298414:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9848806858062744,-2.107393264770508,2.069157361984253,258,258
chr5:151298414:sigmoid_colon:0,TP,1,1,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.984820544719696,-2.1068456172943115,2.065673589706421,263,263
chr17:22909996:tibial_nerve:0,TP,1,1,0,[CLS],0,0,100,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9847914576530457,-2.0374701023101807,2.1331026554107666,245,245
chr5:151298414:spleen:0,TP,1,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9847895503044128,-2.1071479320526123,2.063298225402832,262,262
chr7:142776507:thoracic_aorta:0,TP,1,1,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9847744107246399,-2.0695884227752686,2.0998456478118896,264,264
chr6:31374359:spleen:0,TP,1,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9847666025161743,-2.1112895011901855,2.057626485824585,251,251
chr17:45585364:adrenal_gland:0,TP,1,1,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9847534894943237,-2.0543954372406006,2.11364483833313,256,256
chr5:151298414:adrenal_gland:0,TP,1,1,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9846919178962708,-2.102786064147949,2.061164140701294,274,274
chr17:22909996:spleen:0,TP,1,1,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9846891164779663,-2.029973268508911,2.13378643989563,251,251
chr17:22909996:esophagus_squamous_epithelium:0,TP,1,1,0,[CLS],0,0,100,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9846732020378113,-2.0469162464141846,2.115788221359253,244,244
chr17:22816782:transverse_colon:0,TP,1,1,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9846605658531189,-2.061509370803833,2.100364923477173,234,234
chr6:31374359:thoracic_aorta:1,TP,1,1,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9846173524856567,-2.0954854488372803,2.0635244846343994,236,236
chr17:23044492:spleen:0,TP,1,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9846037030220032,-2.063986301422119,2.094125747680664,226,226
chr17:22909996:lower_leg_skin:0,TP,1,1,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9846020936965942,-2.0460548400878906,2.111952066421509,262,262
chr6:31374359:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9845792055130005,-2.0878500938415527,2.068650007247925,228,228
chr3:75785609:tibial_artery:1,TP,1,1,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9845747947692871,-2.0714285373687744,2.0847792625427246,208,208
chr9:62609408:thoracic_aorta:0,TP,1,1,0,[CLS],0,0,96,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9845641851425171,-2.0639231204986572,2.091583013534546,284,284
chr6:31374359:gastroesophageal_sphincter:0,TP,1,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9845589995384216,-2.0943524837493896,2.0608127117156982,238,238
chr17:23044492:tibial_artery:0,TP,1,1,0,[CLS],0,0,100,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9845579266548157,-2.0597002506256104,2.095398187637329,305,305
chr17:23044492:transverse_colon:0,TP,1,1,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9845426082611084,-2.065100908279419,2.088989734649658,246,246
chr2:86221296:tibial_nerve:0,TP,1,1,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9845400452613831,-2.0750107765197754,2.0789127349853516,255,255
chr8:45161494:prostate_gland:0,TP,1,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9845179915428162,-2.04023814201355,2.112236976623535,267,267
chr6:31374359:esophagus_muscularis_mucosa:0,TP,1,1,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9845172762870789,-2.094992160797119,2.057435989379883,222,222
chr17:45585364:tibial_artery:0,TP,1,1,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9845030903816223,-2.048762321472168,2.102731227874756,239,239
chr6:31374359:esophagus_squamous_epithelium:0,TP,1,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9844974279403687,-2.084404468536377,2.0667219161987305,230,230
chr17:45585364:transverse_colon:1,TP,1,1,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.984476625919342,-2.0522539615631104,2.097505569458008,234,234
chr17:23044492:thyroid_gland:0,TP,1,1,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9844589233398438,-2.0541632175445557,2.094442844390869,245,245
chr17:22909996:adrenal_gland:0,TP,1,1,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9844128489494324,-2.0315613746643066,2.1140336990356445,260,260
chr17:24931573:spleen:0,TP,1,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9844089150428772,-2.121441602706909,2.0238986015319824,297,297
chr7:142463889:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9843683838844299,-2.088677167892456,2.0540261268615723,209,209
chr17:22909996:prostate_gland:0,TP,1,1,0,[CLS],0,0,100,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9843243360519409,-2.028874635696411,2.110973358154297,230,230
chr22:46739374:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9843144416809082,-2.062407970428467,2.0767927169799805,230,230
chr2:86221296:body_of_pancreas:1,TP,1,1,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9843090772628784,-2.0551917552948,2.0836641788482666,252,252
chr2:86221296:spleen:0,TP,1,1,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9842922687530518,-2.05853533744812,2.0792341232299805,241,241
chr2:86221296:thoracic_aorta:0,TP,1,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9842537641525269,-2.0794777870178223,2.0558032989501953,243,243
chr6:31374359:transverse_colon:1,TP,1,1,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.984237015247345,-2.0904643535614014,2.0437428951263428,206,206
chr17:23044492:prostate_gland:0,TP,1,1,0,[CLS],0,0,100,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9842299818992615,-2.0534725189208984,2.080277919769287,266,266
chr2:86221296:esophagus_muscularis_mucosa:0,TP,1,1,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9842064380645752,-2.050530433654785,2.081705331802368,258,258
chr17:45585364:upper_lobe_of_left_lung:0,TP,1,1,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9841876029968262,-2.030014991760254,2.101010799407959,280,280
chr12:52949266:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,112,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9841357469558716,-2.0405874252319336,2.087106943130493,219,219
chr7:142463889:Peyers_patch:0,TP,1,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9841223955154419,-2.0854642391204834,2.0413739681243896,224,224
chr12:121918386:gastroesophageal_sphincter:0,TP,1,1,0,[CLS],0,0,111,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9840492010116577,-2.057054281234741,2.0651121139526367,292,292
chr15:79896760:Peyers_patch:0,TP,1,1,0,[CLS],0,0,115,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9840381145477295,-2.0475716590881348,2.0738916397094727,210,210
chr17:45585364:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9840212464332581,-2.026728391647339,2.0936594009399414,291,291
chr9:129437752:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9839786887168884,-2.0661001205444336,2.0515832901000977,263,263
chr2:86221296:thoracic_aorta:1,TP,1,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9839692115783691,-2.0357282161712646,2.081352710723877,304,304
chr2:86221296:Peyers_patch:0,TP,1,1,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9839668869972229,-2.037544012069702,2.079392671585083,253,253
chr8:45161471:prostate_gland:0,TP,1,1,0,[CLS],0,0,100,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9839600920677185,-2.0210494995117188,2.0954558849334717,261,261
chr17:22909996:stomach:0,TP,1,1,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9839597344398499,-2.0277774333953857,2.0887043476104736,214,214
chr9:129438019:transverse_colon:0,FP,0,1,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9861007332801819,-2.144090414047241,2.1178290843963623,300,300
chr9:129437752:tibial_nerve:0,FP,0,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9848182797431946,-2.084094762802124,2.0882694721221924,260,260
chr9:62609408:transverse_colon:0,FP,0,1,0,[CLS],0,0,97,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9834678173065186,-2.008669137954712,2.0771100521087646,270,270
chr19:21569427:transverse_colon:0,FP,0,1,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9831437468528748,-2.0298690795898438,2.036163091659546,299,299
chr15:79896760:tibial_artery:0,FP,0,1,0,[CLS],0,0,113,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.982426643371582,-2.000011920928955,2.0236282348632812,272,272
chr12:121918386:testis:0,FP,0,1,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.982391893863678,-2.003877639770508,2.0177533626556396,299,299
chr7:142463839:upper_lobe_of_left_lung:0,FP,0,1,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9810845851898193,-2.008129119873047,1.9405523538589478,212,212
chr19:21585442:body_of_pancreas:0,FP,0,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9807583689689636,-1.9740383625030518,1.9572118520736694,249,249
chr9:42974893:transverse_colon:1,FP,0,1,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9772372245788574,-1.8788108825683594,1.8807915449142456,290,290
chr4:75289967:prostate_gland:0,FP,0,1,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9770005941390991,-1.9088966846466064,1.8401223421096802,302,302
chr17:24931573:thoracic_aorta:0,FP,0,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9766046404838562,-1.8413115739822388,1.8902314901351929,271,271
chr7:100965858:tibial_nerve:0,FP,0,1,0,[CLS],0,0,112,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9736139178276062,-1.802695870399475,1.8054817914962769,249,249
chr12:8390645:omental_fat_pad:0,FP,0,1,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9732407331466675,-1.7909860610961914,1.8027634620666504,256,256
chr2:264820:esophagus_squamous_epithelium:0,FP,0,1,0,[CLS],0,0,115,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.972770631313324,-1.7900837659835815,1.7857675552368164,278,278
chr2:95956474:testis:0,FP,0,1,0,[CLS],0,0,100,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.972653329372406,-1.7701009511947632,1.8013347387313843,283,283
chr4:36351521:adrenal_gland:0,FP,0,1,0,[CLS],0,0,100,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9726521372795105,-1.8045252561569214,1.7668601274490356,212,212
chr19:46715864:esophagus_squamous_epithelium:0,FP,0,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9712772369384766,-1.7268553972244263,1.794068694114685,240,240
chr14:106469963:esophagus_squamous_epithelium:0,FP,0,1,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9686957597732544,-1.6809395551681519,1.7512577772140503,210,210
chr2:101151641:tibial_artery:0,FP,0,1,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9682048559188843,-1.7116961479187012,1.7044321298599243,264,264
chr9:20565941:prostate_gland:0,FP,0,1,0,[CLS],0,0,94,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9658782482147217,-1.6684783697128296,1.6746220588684082,296,296
chr7:78040381:esophagus_muscularis_mucosa:0,FP,0,1,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9647830128669739,-1.6383289098739624,1.6720463037490845,260,260
chr20:53943966:tibial_nerve:0,FP,0,1,0,[CLS],0,0,99,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9639660716056824,-1.579906940460205,1.7066872119903564,293,293
chr15:33226849:adrenal_gland:0,FP,0,1,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9629752039909363,-1.5223311185836792,1.736108422279358,257,257
chr9:117607300:body_of_pancreas:0,FP,0,1,0,[CLS],0,0,99,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9627354741096497,-1.6848607063293457,1.5668774843215942,211,211
chr1:207000211:body_of_pancreas:0,FP,0,1,0,[CLS],0,0,96,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9613081812858582,-1.5482770204544067,1.664389729499817,291,291
chr5:1134798:upper_lobe_of_left_lung:0,FP,0,1,0,[CLS],0,0,99,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9610887169837952,-1.6123881340026855,1.594394564628601,249,249
chr17:8585099:thoracic_aorta:0,FP,0,1,0,[CLS],0,0,88,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9606072902679443,-1.601220726966858,1.5927650928497314,275,275
chr22:50449624:body_of_pancreas:0,FP,0,1,0,[CLS],0,0,97,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9604994058609009,-1.6025326251983643,1.5886039733886719,208,208
chr13:52084763:transverse_colon:0,FP,0,1,0,[CLS],0,0,89,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9604285955429077,-1.6010013818740845,1.588270902633667,258,258
chr9:13991168:body_of_pancreas:0,FP,0,1,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9598144292831421,-1.5952285528182983,1.5780025720596313,211,211
chr3:10883626:body_of_pancreas:0,FP,0,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.959186851978302,-1.5348894596099854,1.622191071510315,248,248
chr19:27396901:body_of_pancreas:0,FP,0,1,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9587157964706421,-1.5619182586669922,1.5831959247589111,243,243
chr19:7637688:body_of_pancreas:0,FP,0,1,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9555650949478149,-1.4746230840682983,1.5936554670333862,231,231
chr19:10404178:tibial_nerve:0,FP,0,1,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9552114605903625,-1.4947646856307983,1.5652161836624146,211,211
chr15:29439155:body_of_pancreas:0,FP,0,1,0,[CLS],0,0,99,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9544922113418579,-1.4618332386016846,1.5814629793167114,233,233
chr7:142451935:Peyers_patch:0,FP,0,1,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9541110396385193,-1.5274155139923096,1.507140040397644,239,239
