example_id,confusion_category,kmer_size,position_relative_to_snv,kmer_importance
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-55,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-54,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-53,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-52,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-51,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-50,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-49,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-48,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-47,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-46,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-45,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-44,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-43,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-42,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-41,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-40,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-39,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-38,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-37,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-36,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-35,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-34,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-33,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-32,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-31,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-30,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-29,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-28,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-27,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-26,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-25,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-24,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-23,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-22,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-21,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-20,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-19,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-18,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-17,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-16,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-15,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-14,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-13,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-12,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-11,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-10,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-9,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-8,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-7,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-6,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-5,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-4,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-3,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-2,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,-1,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,0,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,1,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,2,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,3,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,4,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,5,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,6,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,7,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,8,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,9,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,10,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,11,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,12,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,13,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,14,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,15,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,16,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,17,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,18,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,19,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,20,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,21,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,22,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,23,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,24,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,25,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,26,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,27,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,28,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,29,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,30,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,31,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,32,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,33,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,34,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,35,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,36,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,37,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,38,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,39,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,40,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,41,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,42,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,43,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,44,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,45,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,46,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,47,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,48,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,49,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,50,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,51,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,52,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,53,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,54,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,55,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,56,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,57,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,58,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,59,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,60,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,61,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,62,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,63,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,64,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,65,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,66,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,67,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,68,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,69,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,70,1.5894571940104166e-07
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,71,4.76837158203125e-07
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,72,4.76837158203125e-07
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,73,4.76837158203125e-07
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,74,4.76837158203125e-07
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,75,4.76837158203125e-07
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,76,4.76837158203125e-07
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,77,4.76837158203125e-07
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,78,4.76837158203125e-07
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,79,4.76837158203125e-07
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,80,4.76837158203125e-07
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,81,4.76837158203125e-07
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,82,4.76837158203125e-07
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,83,4.76837158203125e-07
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,84,4.76837158203125e-07
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,85,4.76837158203125e-07
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,86,4.76837158203125e-07
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,87,4.76837158203125e-07
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,88,4.76837158203125e-07
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,89,4.76837158203125e-07
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,90,4.76837158203125e-07
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,91,4.76837158203125e-07
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,92,4.76837158203125e-07
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,93,4.76837158203125e-07
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,94,4.76837158203125e-07
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,95,4.76837158203125e-07
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,96,4.76837158203125e-07
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,97,4.76837158203125e-07
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,98,4.76837158203125e-07
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,99,4.76837158203125e-07
chr3:125766575:esophagus_muscularis_mucosa:0,TP,3,100,4.76837158203125e-07
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-100,0.0009180704752604166
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-99,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-98,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-97,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-96,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-95,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-94,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-93,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-92,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-91,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-90,0.0076122283935546875
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-89,0.0028422673543294272
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-88,0.0011113484700520833
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-87,0.002269109090169271
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-86,0.002269109090169271
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-85,0.0030577977498372397
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-84,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-83,0.0015236536661783855
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-82,0.0002776781717936198
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-81,0.0006070137023925781
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-80,0.00020233790079752603
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-79,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-78,0.0008457501729329427
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-77,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-76,0.0018056233723958333
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-75,0.0018056233723958333
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-74,0.003025690714518229
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-73,0.000247955322265625
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-72,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-71,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-70,0.0005170504252115885
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-69,0.0004363059997558594
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-68,0.0011795361836751301
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-67,0.003630956013997396
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-66,0.0011474291483561199
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-65,0.003650665283203125
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-64,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-63,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-62,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-61,0.0011526743570963542
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-60,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-59,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-58,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-57,0.0004569689432779948
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-56,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-55,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-54,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-53,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-52,0.0008727709452311198
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-51,0.0008703867594401041
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-50,0.001396497090657552
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-49,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-48,0.0022948582967122397
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-47,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-46,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-45,0.004107475280761719
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-44,0.003951708475748698
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-43,0.004513740539550781
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-42,0.00908501942952474
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-41,0.01362752914428711
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-40,0.007488250732421875
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-39,0.005366007486979167
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-38,0.00112152099609375
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-37,0.00112152099609375
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-36,0.005882104237874349
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-35,0.005096117655436198
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-34,0.0022988319396972656
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-33,0.0027144749959309897
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-32,0.0070133209228515625
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-31,0.0012860298156738281
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-30,0.002728144327799479
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-29,0.000999132792154948
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-28,0.000999132792154948
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-27,0.0006246566772460938
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-26,0.0008387565612792969
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-25,0.00034236907958984375
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-24,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-23,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-22,0.003509362538655599
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-21,0.005071163177490234
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-20,0.005089282989501953
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-19,0.0015589396158854167
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-18,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-17,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-16,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-15,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-14,0.0018456776936848958
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-13,0.0048109690348307295
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-12,0.04007180531819662
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-11,0.019364039103190105
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-10,0.000453948974609375
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-9,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-8,0.0060176849365234375
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-7,0.009026527404785156
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-6,0.00897820790608724
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-5,0.0029783248901367188
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-4,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-3,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-2,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-1,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,0,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,1,0.0013287862141927083
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,2,0.0006643931070963541
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,3,0.0006643931070963541
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,4,0.0005141894022623698
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,5,8.392333984375e-05
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,6,0.000125885009765625
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,7,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,8,0.0020656585693359375
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,9,0.0011463165283203125
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,10,0.0011463165283203125
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,11,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,12,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,13,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,14,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,15,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,16,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,17,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,18,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,19,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,20,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,21,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,22,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,23,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,24,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,25,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,26,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,27,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,28,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,29,3.3696492513020836e-05
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,30,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,31,0.0023528734842936196
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,32,0.0013467470804850261
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,33,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,34,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,35,0.0008096694946289062
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,36,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,37,0.0015106201171875
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,38,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,39,0.0004266103108723958
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,40,0.0002133051554361979
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,41,0.0020580291748046875
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,42,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,43,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,44,0.0020252863566080728
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,45,0.0001560846964518229
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,46,0.0001560846964518229
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,47,0.0001560846964518229
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,48,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,49,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,50,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,51,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,52,0.0008052190144856771
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,53,0.001129150390625
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,54,0.00012111663818359375
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,55,0.00012111663818359375
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,56,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,57,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,58,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,59,0.0
