example_id,confusion_category,position_relative_to_snv,ism_importance
chr3:125766575:esophagus_muscularis_mucosa:0,TP,68,0.003914833068847656
chr3:125766575:esophagus_muscularis_mucosa:0,TP,69,0.0015063285827636719
chr3:125766575:esophagus_muscularis_mucosa:0,TP,70,0.0027489662170410156
chr3:125766575:esophagus_muscularis_mucosa:0,TP,71,0.0066165924072265625
chr3:125766575:esophagus_muscularis_mucosa:0,TP,72,0.0034341812133789062
chr3:125766575:esophagus_muscularis_mucosa:0,TP,73,0.0018944740295410156
chr3:125766575:esophagus_muscularis_mucosa:0,TP,74,0.006342887878417969
chr3:125766575:esophagus_muscularis_mucosa:0,TP,75,0.0026559829711914062
chr3:125766575:esophagus_muscularis_mucosa:0,TP,76,0.0013170242309570312
chr3:125766575:esophagus_muscularis_mucosa:0,TP,77,0.0015668869018554688
chr3:125766575:esophagus_muscularis_mucosa:0,TP,78,0.0036115646362304688
chr3:125766575:esophagus_muscularis_mucosa:0,TP,79,0.0013780593872070312
chr3:125766575:esophagus_muscularis_mucosa:0,TP,80,0.0013284683227539062
chr3:125766575:esophagus_muscularis_mucosa:0,TP,81,0.002562999725341797
chr3:125766575:esophagus_muscularis_mucosa:0,TP,82,0.00327301025390625
chr3:125766575:esophagus_muscularis_mucosa:0,TP,83,0.0006666183471679688
chr3:125766575:esophagus_muscularis_mucosa:0,TP,84,0.00164031982421875
chr3:125766575:esophagus_muscularis_mucosa:0,TP,85,0.0023183822631835938
chr3:125766575:esophagus_muscularis_mucosa:0,TP,86,0.0018877983093261719
chr3:125766575:esophagus_muscularis_mucosa:0,TP,87,0.004496574401855469
chr3:125766575:esophagus_muscularis_mucosa:0,TP,88,0.0010137557983398438
chr3:125766575:esophagus_muscularis_mucosa:0,TP,89,0.00263214111328125
chr3:125766575:esophagus_muscularis_mucosa:0,TP,90,0.0030417442321777344
chr3:125766575:esophagus_muscularis_mucosa:0,TP,91,0.0011281967163085938
chr3:125766575:esophagus_muscularis_mucosa:0,TP,92,0.004364967346191406
chr3:125766575:esophagus_muscularis_mucosa:0,TP,93,0.0034818649291992188
chr3:125766575:esophagus_muscularis_mucosa:0,TP,94,0.0005693435668945312
chr3:125766575:esophagus_muscularis_mucosa:0,TP,95,0.003288745880126953
chr3:125766575:esophagus_muscularis_mucosa:0,TP,96,0.005162239074707031
chr3:125766575:esophagus_muscularis_mucosa:0,TP,97,0.002105712890625
chr3:125766575:esophagus_muscularis_mucosa:0,TP,98,0.0027112960815429688
chr3:125766575:esophagus_muscularis_mucosa:0,TP,99,0.004302501678466797
chr3:125766575:esophagus_muscularis_mucosa:0,TP,100,0.001708984375
chr3:75785531:Peyers_patch:0,TP,-100,0.002747058868408203
chr3:75785531:Peyers_patch:0,TP,-99,0.004894733428955078
chr3:75785531:Peyers_patch:0,TP,-98,0.00955963134765625
chr3:75785531:Peyers_patch:0,TP,-97,0.003403186798095703
chr3:75785531:Peyers_patch:0,TP,-96,0.010137081146240234
chr3:75785531:Peyers_patch:0,TP,-95,0.004582405090332031
chr3:75785531:Peyers_patch:0,TP,-94,0.0032749176025390625
chr3:75785531:Peyers_patch:0,TP,-93,0.004146575927734375
chr3:75785531:Peyers_patch:0,TP,-92,0.002644062042236328
chr3:75785531:Peyers_patch:0,TP,-91,0.004448890686035156
chr3:75785531:Peyers_patch:0,TP,-90,0.0052051544189453125
chr3:75785531:Peyers_patch:0,TP,-89,0.003936767578125
chr3:75785531:Peyers_patch:0,TP,-88,0.0038614273071289062
chr3:75785531:Peyers_patch:0,TP,-87,0.005467414855957031
chr3:75785531:Peyers_patch:0,TP,-86,0.002475738525390625
chr3:75785531:Peyers_patch:0,TP,-85,0.005249977111816406
chr3:75785531:Peyers_patch:0,TP,-84,0.007233619689941406
chr3:75785531:Peyers_patch:0,TP,-83,0.002547740936279297
chr3:75785531:Peyers_patch:0,TP,-82,0.0026645660400390625
chr3:75785531:Peyers_patch:0,TP,-81,0.0015230178833007812
chr3:75785531:Peyers_patch:0,TP,-80,0.006443977355957031
chr3:75785531:Peyers_patch:0,TP,-79,0.00545501708984375
chr3:75785531:Peyers_patch:0,TP,-78,0.0025467872619628906
chr3:75785531:Peyers_patch:0,TP,-77,0.005501747131347656
chr3:75785531:Peyers_patch:0,TP,-76,0.00585174560546875
chr3:75785531:Peyers_patch:0,TP,-75,0.005245208740234375
chr3:75785531:Peyers_patch:0,TP,-74,0.004789829254150391
chr3:75785531:Peyers_patch:0,TP,-73,0.0032825469970703125
chr3:75785531:Peyers_patch:0,TP,-72,0.00225830078125
chr3:75785531:Peyers_patch:0,TP,-71,0.0014781951904296875
chr3:75785531:Peyers_patch:0,TP,-70,0.0022258758544921875
chr3:75785531:Peyers_patch:0,TP,-69,0.0021047592163085938
chr3:75785531:Peyers_patch:0,TP,-68,0.0031919479370117188
chr3:75785531:Peyers_patch:0,TP,-67,0.0050334930419921875
chr3:75785531:Peyers_patch:0,TP,-66,0.004797935485839844
chr3:75785531:Peyers_patch:0,TP,-65,0.002056598663330078
chr3:75785531:Peyers_patch:0,TP,-64,0.0017871856689453125
chr3:75785531:Peyers_patch:0,TP,-63,0.007038593292236328
chr3:75785531:Peyers_patch:0,TP,-62,0.0028715133666992188
chr3:75785531:Peyers_patch:0,TP,-61,0.0020046234130859375
chr3:75785531:Peyers_patch:0,TP,-60,0.00433349609375
chr3:75785531:Peyers_patch:0,TP,-59,0.0024423599243164062
chr3:75785531:Peyers_patch:0,TP,-58,0.006304740905761719
chr3:75785531:Peyers_patch:0,TP,-57,0.0026035308837890625
chr3:75785531:Peyers_patch:0,TP,-56,0.007637500762939453
chr3:75785531:Peyers_patch:0,TP,-55,0.0010428428649902344
chr3:75785531:Peyers_patch:0,TP,-54,0.0013971328735351562
chr3:75785531:Peyers_patch:0,TP,-53,0.0032663345336914062
chr3:75785531:Peyers_patch:0,TP,-52,0.0039768218994140625
chr3:75785531:Peyers_patch:0,TP,-51,0.0035905838012695312
chr3:75785531:Peyers_patch:0,TP,-50,0.004032611846923828
chr3:75785531:Peyers_patch:0,TP,-49,0.004036903381347656
chr3:75785531:Peyers_patch:0,TP,-48,0.0019063949584960938
chr3:75785531:Peyers_patch:0,TP,-47,0.0025234222412109375
chr3:75785531:Peyers_patch:0,TP,-46,0.0014643669128417969
chr3:75785531:Peyers_patch:0,TP,-45,0.0023670196533203125
chr3:75785531:Peyers_patch:0,TP,-44,0.0021982192993164062
chr3:75785531:Peyers_patch:0,TP,-43,0.003734588623046875
chr3:75785531:Peyers_patch:0,TP,-42,0.0029668807983398438
chr3:75785531:Peyers_patch:0,TP,-41,0.0032930374145507812
chr3:75785531:Peyers_patch:0,TP,-40,0.006381988525390625
chr3:75785531:Peyers_patch:0,TP,-39,0.0017714500427246094
chr3:75785531:Peyers_patch:0,TP,-38,0.0018939971923828125
chr3:75785531:Peyers_patch:0,TP,-37,0.001354217529296875
chr3:75785531:Peyers_patch:0,TP,-36,0.0019559860229492188
chr3:75785531:Peyers_patch:0,TP,-35,0.002262115478515625
chr3:75785531:Peyers_patch:0,TP,-34,0.00772857666015625
chr3:75785531:Peyers_patch:0,TP,-33,0.0013589859008789062
chr3:75785531:Peyers_patch:0,TP,-32,0.0036525726318359375
chr3:75785531:Peyers_patch:0,TP,-31,0.001873016357421875
chr3:75785531:Peyers_patch:0,TP,-30,0.0014309883117675781
chr3:75785531:Peyers_patch:0,TP,-29,0.0036039352416992188
chr3:75785531:Peyers_patch:0,TP,-28,0.0033926963806152344
chr3:75785531:Peyers_patch:0,TP,-27,0.0017366409301757812
chr3:75785531:Peyers_patch:0,TP,-26,0.00327301025390625
chr3:75785531:Peyers_patch:0,TP,-25,0.0022497177124023438
chr3:75785531:Peyers_patch:0,TP,-24,0.0036258697509765625
chr3:75785531:Peyers_patch:0,TP,-23,0.0025377273559570312
chr3:75785531:Peyers_patch:0,TP,-22,0.0013446807861328125
chr3:75785531:Peyers_patch:0,TP,-21,0.004565238952636719
chr3:75785531:Peyers_patch:0,TP,-20,0.0026845932006835938
chr3:75785531:Peyers_patch:0,TP,-19,0.0037889480590820312
chr3:75785531:Peyers_patch:0,TP,-18,0.0024824142456054688
chr3:75785531:Peyers_patch:0,TP,-17,0.0010318756103515625
chr3:75785531:Peyers_patch:0,TP,-16,0.0026063919067382812
chr3:75785531:Peyers_patch:0,TP,-15,0.0010538101196289062
chr3:75785531:Peyers_patch:0,TP,-14,0.0024881362915039062
chr3:75785531:Peyers_patch:0,TP,-13,0.0029964447021484375
chr3:75785531:Peyers_patch:0,TP,-12,0.004950523376464844
chr3:75785531:Peyers_patch:0,TP,-11,0.0014357566833496094
chr3:75785531:Peyers_patch:0,TP,-10,0.0006456375122070312
chr3:75785531:Peyers_patch:0,TP,-9,0.0017075538635253906
chr3:75785531:Peyers_patch:0,TP,-8,0.0025081634521484375
chr3:75785531:Peyers_patch:0,TP,-7,0.0043087005615234375
chr3:75785531:Peyers_patch:0,TP,-6,0.0021390914916992188
chr3:75785531:Peyers_patch:0,TP,-5,0.0032796859741210938
chr3:75785531:Peyers_patch:0,TP,-4,0.0021543502807617188
chr3:75785531:Peyers_patch:0,TP,-3,0.0011963844299316406
chr3:75785531:Peyers_patch:0,TP,-2,0.0018033981323242188
chr3:75785531:Peyers_patch:0,TP,-1,0.004363536834716797
chr3:75785531:Peyers_patch:0,TP,0,0.0007662773132324219
chr3:75785531:Peyers_patch:0,TP,1,0.001964569091796875
chr3:75785531:Peyers_patch:0,TP,2,0.0030717849731445312
chr3:75785531:Peyers_patch:0,TP,3,0.004122734069824219
chr3:75785531:Peyers_patch:0,TP,4,0.003292083740234375
chr3:75785531:Peyers_patch:0,TP,5,0.0011882781982421875
chr3:75785531:Peyers_patch:0,TP,6,0.001277923583984375
chr3:75785531:Peyers_patch:0,TP,7,0.004032135009765625
chr3:75785531:Peyers_patch:0,TP,8,0.0025997161865234375
chr3:75785531:Peyers_patch:0,TP,9,0.0013685226440429688
chr3:75785531:Peyers_patch:0,TP,10,0.0029420852661132812
chr3:75785531:Peyers_patch:0,TP,11,0.00067138671875
chr3:75785531:Peyers_patch:0,TP,12,0.0023899078369140625
chr3:75785531:Peyers_patch:0,TP,13,0.0029954910278320312
chr3:75785531:Peyers_patch:0,TP,14,0.004725456237792969
chr3:75785531:Peyers_patch:0,TP,15,0.000621795654296875
chr3:75785531:Peyers_patch:0,TP,16,0.0056972503662109375
chr3:75785531:Peyers_patch:0,TP,17,0.0025281906127929688
chr3:75785531:Peyers_patch:0,TP,18,0.0028896331787109375
chr3:75785531:Peyers_patch:0,TP,19,0.0035958290100097656
chr3:75785531:Peyers_patch:0,TP,20,0.002644062042236328
chr3:75785531:Peyers_patch:0,TP,21,0.003853321075439453
chr3:75785531:Peyers_patch:0,TP,22,0.002685546875
chr3:75785531:Peyers_patch:0,TP,23,0.0030565261840820312
chr3:75785531:Peyers_patch:0,TP,24,0.0004825592041015625
chr3:75785531:Peyers_patch:0,TP,25,0.0016980171203613281
chr3:75785531:Peyers_patch:0,TP,26,0.0026597976684570312
chr3:75785531:Peyers_patch:0,TP,27,0.0026197433471679688
chr3:75785531:Peyers_patch:0,TP,28,0.0038671493530273438
chr3:75785531:Peyers_patch:0,TP,29,0.0017337799072265625
chr3:75785531:Peyers_patch:0,TP,30,0.0019598007202148438
chr3:75785531:Peyers_patch:0,TP,31,0.004059791564941406
chr3:75785531:Peyers_patch:0,TP,32,0.0023288726806640625
chr3:75785531:Peyers_patch:0,TP,33,0.002086639404296875
chr3:75785531:Peyers_patch:0,TP,34,0.00319671630859375
chr3:75785531:Peyers_patch:0,TP,35,0.0011577606201171875
chr3:75785531:Peyers_patch:0,TP,36,0.0020666122436523438
chr3:75785531:Peyers_patch:0,TP,37,0.0022497177124023438
chr3:75785531:Peyers_patch:0,TP,38,0.0023107528686523438
chr3:75785531:Peyers_patch:0,TP,39,0.0021834373474121094
chr3:75785531:Peyers_patch:0,TP,40,0.0032825469970703125
chr3:75785531:Peyers_patch:0,TP,41,0.0011472702026367188
chr3:75785531:Peyers_patch:0,TP,42,0.0013985633850097656
chr3:75785531:Peyers_patch:0,TP,43,0.00199127197265625
chr3:75785531:Peyers_patch:0,TP,44,0.00101470947265625
chr3:75785531:Peyers_patch:0,TP,45,0.00025844573974609375
chr3:75785531:Peyers_patch:0,TP,46,0.0014100074768066406
chr3:75785531:Peyers_patch:0,TP,47,0.0009207725524902344
chr3:75785531:Peyers_patch:0,TP,48,0.0020885467529296875
chr3:75785531:Peyers_patch:0,TP,49,0.0008764266967773438
chr3:75785531:Peyers_patch:0,TP,50,0.0012502670288085938
chr3:75785531:Peyers_patch:0,TP,51,0.0011963844299316406
chr3:75785531:Peyers_patch:0,TP,52,0.000972747802734375
chr3:75785531:Peyers_patch:0,TP,53,0.002544403076171875
chr3:75785531:Peyers_patch:0,TP,54,0.004764556884765625
chr3:75785531:Peyers_patch:0,TP,55,0.0034132003784179688
chr3:75785531:Peyers_patch:0,TP,56,0.0016875267028808594
chr3:75785531:Peyers_patch:0,TP,57,0.0029897689819335938
chr3:75785531:Peyers_patch:0,TP,58,0.004647731781005859
chr3:75785531:Peyers_patch:0,TP,59,0.002791881561279297
chr3:75785531:Peyers_patch:0,TP,60,0.0020236968994140625
chr3:75785531:Peyers_patch:0,TP,61,0.000720977783203125
chr3:75785531:Peyers_patch:0,TP,62,0.00371551513671875
chr3:75785531:Peyers_patch:0,TP,63,0.00218963623046875
chr3:75785531:Peyers_patch:0,TP,64,0.0014629364013671875
chr3:75785531:Peyers_patch:0,TP,65,0.0016255378723144531
chr3:75785531:Peyers_patch:0,TP,66,0.0013637542724609375
chr3:75785531:Peyers_patch:0,TP,67,0.0008149147033691406
chr3:75785531:Peyers_patch:0,TP,68,0.0024213790893554688
chr3:75785531:Peyers_patch:0,TP,69,0.001194000244140625
chr3:75785531:Peyers_patch:0,TP,70,0.0015745162963867188
chr3:75785531:Peyers_patch:0,TP,71,0.0018863677978515625
chr3:75785531:Peyers_patch:0,TP,72,0.0017347335815429688
chr3:75785531:Peyers_patch:0,TP,73,0.0030670166015625
chr3:75785531:Peyers_patch:0,TP,74,0.0014472007751464844
chr3:75785531:Peyers_patch:0,TP,75,0.0014314651489257812
chr3:75785531:Peyers_patch:0,TP,76,0.0012335777282714844
chr3:75785531:Peyers_patch:0,TP,77,0.0024271011352539062
