confusion_category,position_relative_to_snv,v
FP,-28,4.4107437133789065e-07
FP,-27,4.4107437133789065e-07
FP,-26,4.4107437133789065e-07
FP,-25,4.4107437133789065e-07
FP,-24,4.4107437133789065e-07
FP,-23,4.4107437133789065e-07
FP,-22,4.4107437133789065e-07
FP,-21,4.4107437133789065e-07
FP,-20,4.4107437133789065e-07
FP,-19,4.4107437133789065e-07
FP,-18,4.4107437133789065e-07
FP,-17,4.4107437133789065e-07
FP,-16,4.4107437133789065e-07
FP,-15,4.4107437133789065e-07
FP,-14,4.4107437133789065e-07
FP,-13,4.4107437133789065e-07
FP,-12,4.4107437133789065e-07
FP,-11,4.4107437133789065e-07
FP,-10,4.4107437133789065e-07
FP,-9,4.4107437133789065e-07
FP,-8,4.4107437133789065e-07
FP,-7,4.4107437133789065e-07
FP,-6,4.4107437133789065e-07
FP,-5,4.4107437133789065e-07
FP,-4,4.4107437133789065e-07
FP,-3,4.4107437133789065e-07
FP,-2,4.4107437133789065e-07
FP,-1,4.4107437133789065e-07
FP,0,4.4107437133789065e-07
FP,1,4.4107437133789065e-07
FP,2,4.4107437133789065e-07
FP,3,4.4107437133789065e-07
FP,4,4.4107437133789065e-07
FP,5,4.4107437133789065e-07
FP,6,4.4107437133789065e-07
FP,7,4.4107437133789065e-07
FP,8,4.4107437133789065e-07
FP,9,4.4107437133789065e-07
FP,10,4.4107437133789065e-07
FP,11,4.4107437133789065e-07
FP,12,4.4107437133789065e-07
FP,13,4.4107437133789065e-07
FP,14,4.4107437133789065e-07
FP,15,4.4107437133789065e-07
FP,16,4.4107437133789065e-07
FP,17,4.4107437133789065e-07
FP,18,4.4107437133789065e-07
FP,19,4.4107437133789065e-07
FP,20,4.4107437133789065e-07
FP,21,4.4107437133789065e-07
FP,22,4.4107437133789065e-07
FP,23,4.4107437133789065e-07
FP,24,4.4107437133789065e-07
FP,25,4.4107437133789065e-07
FP,26,4.4107437133789065e-07
FP,27,4.4107437133789065e-07
FP,28,4.4107437133789065e-07
FP,29,4.4107437133789065e-07
FP,30,4.4107437133789065e-07
FP,31,4.4107437133789065e-07
FP,32,4.4107437133789065e-07
FP,33,4.4107437133789065e-07
FP,34,4.4107437133789065e-07
FP,35,4.4107437133789065e-07
FP,36,4.4107437133789065e-07
FP,37,4.4107437133789065e-07
FP,38,4.4107437133789065e-07
FP,39,4.4107437133789065e-07
FP,40,4.4107437133789065e-07
FP,41,4.4107437133789065e-07
FP,42,4.4107437133789065e-07
FP,43,4.4107437133789065e-07
FP,44,4.4107437133789065e-07
FP,45,4.4107437133789065e-07
FP,46,4.4107437133789065e-07
FP,47,4.4107437133789065e-07
FP,48,4.4107437133789065e-07
FP,49,4.4107437133789065e-07
FP,50,4.4107437133789065e-07
FP,51,4.4107437133789065e-07
FP,52,4.4107437133789065e-07
FP,53,4.4107437133789065e-07
FP,54,4.4107437133789065e-07
FP,55,4.4107437133789065e-07
FP,56,4.4107437133789065e-07
FP,57,4.4107437133789065e-07
FP,58,4.4107437133789065e-07
FP,59,4.4107437133789065e-07
FP,60,4.4107437133789065e-07
FP,61,4.4107437133789065e-07
FP,62,4.4107437133789065e-07
FP,63,4.4107437133789065e-07
FP,64,4.4107437133789065e-07
FP,65,4.4107437133789065e-07
FP,66,4.4107437133789065e-07
FP,67,4.4107437133789065e-07
FP,68,4.4107437133789065e-07
FP,69,4.4107437133789065e-07
FP,70,4.251797993977865e-07
FP,71,3.933906555175781e-07
FP,72,3.933906555175781e-07
FP,73,3.933906555175781e-07
FP,74,3.933906555175781e-07
FP,75,3.933906555175781e-07
FP,76,3.933906555175781e-07
FP,77,3.933906555175781e-07
FP,78,3.933906555175781e-07
FP,79,3.933906555175781e-07
FP,80,3.933906555175781e-07
FP,81,3.933906555175781e-07
FP,82,3.933906555175781e-07
FP,83,3.933906555175781e-07
FP,84,3.933906555175781e-07
FP,85,3.933906555175781e-07
FP,86,3.933906555175781e-07
FP,87,3.933906555175781e-07
FP,88,3.933906555175781e-07
FP,89,3.933906555175781e-07
FP,90,3.933906555175781e-07
FP,91,3.933906555175781e-07
FP,92,3.933906555175781e-07
FP,93,3.933906555175781e-07
FP,94,3.933906555175781e-07
FP,95,3.933906555175781e-07
FP,96,3.933906555175781e-07
FP,97,3.933906555175781e-07
FP,98,3.933906555175781e-07
FP,99,3.933906555175781e-07
FP,100,3.933906555175781e-07
TN,-100,3.147125244140625e-07
TN,-99,3.147125244140625e-07
TN,-98,3.147125244140625e-07
TN,-97,3.147125244140625e-07
TN,-96,3.147125244140625e-07
TN,-95,3.147125244140625e-07
TN,-94,3.147125244140625e-07
TN,-93,3.147125244140625e-07
TN,-92,3.147125244140625e-07
TN,-91,3.147125244140625e-07
TN,-90,3.147125244140625e-07
TN,-89,3.147125244140625e-07
TN,-88,3.147125244140625e-07
TN,-87,3.147125244140625e-07
TN,-86,3.147125244140625e-07
TN,-85,3.147125244140625e-07
TN,-84,3.147125244140625e-07
TN,-83,3.147125244140625e-07
TN,-82,3.147125244140625e-07
TN,-81,3.147125244140625e-07
TN,-80,3.147125244140625e-07
TN,-79,3.147125244140625e-07
TN,-78,3.147125244140625e-07
TN,-77,3.147125244140625e-07
TN,-76,3.147125244140625e-07
TN,-75,3.147125244140625e-07
TN,-74,3.147125244140625e-07
TN,-73,3.147125244140625e-07
TN,-72,3.147125244140625e-07
TN,-71,3.147125244140625e-07
TN,-70,3.147125244140625e-07
TN,-69,3.147125244140625e-07
TN,-68,3.147125244140625e-07
TN,-67,3.147125244140625e-07
TN,-66,3.147125244140625e-07
TN,-65,3.147125244140625e-07
TN,-64,3.147125244140625e-07
TN,-63,3.147125244140625e-07
TN,-62,3.147125244140625e-07
TN,-61,3.147125244140625e-07
TN,-60,3.147125244140625e-07
TN,-59,3.147125244140625e-07
TN,-58,3.147125244140625e-07
TN,-57,3.147125244140625e-07
TN,-56,3.147125244140625e-07
TN,-55,3.147125244140625e-07
TN,-54,3.147125244140625e-07
TN,-53,3.147125244140625e-07
TN,-52,3.147125244140625e-07
TN,-51,3.147125244140625e-07
TN,-50,3.147125244140625e-07
TN,-49,3.147125244140625e-07
TN,-48,3.147125244140625e-07
TN,-47,3.147125244140625e-07
TN,-46,3.147125244140625e-07
TN,-45,3.147125244140625e-07
TN,-44,3.147125244140625e-07
TN,-43,3.147125244140625e-07
TN,-42,3.147125244140625e-07
TN,-41,3.147125244140625e-07
TN,-40,3.147125244140625e-07
TN,-39,3.147125244140625e-07
TN,-38,3.147125244140625e-07
TN,-37,3.147125244140625e-07
TN,-36,3.147125244140625e-07
TN,-35,3.147125244140625e-07
TN,-34,3.147125244140625e-07
TN,-33,3.147125244140625e-07
TN,-32,3.147125244140625e-07
TN,-31,3.147125244140625e-07
TN,-30,3.147125244140625e-07
TN,-29,3.147125244140625e-07
TN,-28,3.147125244140625e-07
TN,-27,3.147125244140625e-07
TN,-26,3.147125244140625e-07
TN,-25,3.147125244140625e-07
TN,-24,3.147125244140625e-07
TN,-23,3.147125244140625e-07
TN,-22,3.147125244140625e-07
TN,-21,3.147125244140625e-07
TN,-20,3.147125244140625e-07
TN,-19,3.147125244140625e-07
TN,-18,3.147125244140625e-07
TN,-17,3.147125244140625e-07
TN,-16,3.147125244140625e-07
TN,-15,3.147125244140625e-07
TN,-14,3.147125244140625e-07
TN,-13,3.147125244140625e-07
TN,-12,3.147125244140625e-07
TN,-11,3.147125244140625e-07
TN,-10,3.147125244140625e-07
TN,-9,3.147125244140625e-07
TN,-8,3.147125244140625e-07
TN,-7,3.147125244140625e-07
TN,-6,3.147125244140625e-07
TN,-5,3.147125244140625e-07
TN,-4,3.147125244140625e-07
TN,-3,3.147125244140625e-07
TN,-2,3.147125244140625e-07
TN,-1,3.147125244140625e-07
TN,0,3.147125244140625e-07
TN,1,3.147125244140625e-07
TN,2,3.147125244140625e-07
TN,3,3.147125244140625e-07
TN,4,3.147125244140625e-07
TN,5,3.147125244140625e-07
TN,6,3.147125244140625e-07
TN,7,3.147125244140625e-07
TN,8,3.147125244140625e-07
TN,9,3.147125244140625e-07
TN,10,3.147125244140625e-07
TN,11,3.147125244140625e-07
TN,12,3.147125244140625e-07
TN,13,3.147125244140625e-07
TN,14,3.147125244140625e-07
TN,15,3.147125244140625e-07
TN,16,3.147125244140625e-07
TN,17,3.147125244140625e-07
TN,18,3.147125244140625e-07
TN,19,3.147125244140625e-07
TN,20,3.147125244140625e-07
TN,21,3.147125244140625e-07
TN,22,3.147125244140625e-07
TN,23,3.147125244140625e-07
TN,24,3.147125244140625e-07
TN,25,3.147125244140625e-07
TN,26,3.147125244140625e-07
TN,27,3.147125244140625e-07
TN,28,3.147125244140625e-07
TN,29,3.147125244140625e-07
TN,30,3.147125244140625e-07
TN,31,3.147125244140625e-07
TN,32,3.147125244140625e-07
TN,33,3.147125244140625e-07
TN,34,3.147125244140625e-07
TN,35,3.147125244140625e-07
TN,36,3.147125244140625e-07
TN,37,3.147125244140625e-07
TN,38,3.147125244140625e-07
TN,39,3.147125244140625e-07
TN,40,3.147125244140625e-07
TN,41,3.147125244140625e-07
TN,42,3.147125244140625e-07
TN,43,3.147125244140625e-07
TN,44,3.147125244140625e-07
TN,45,3.147125244140625e-07
TN,46,3.147125244140625e-07
TN,47,3.147125244140625e-07
TN,48,3.147125244140625e-07
TN,49,3.147125244140625e-07
TN,50,3.147125244140625e-07
TN,51,3.147125244140625e-07
TN,52,3.147125244140625e-07
TN,53,3.147125244140625e-07
TN,54,3.147125244140625e-07
TN,55,3.147125244140625e-07
TN,56,3.147125244140625e-07
TN,57,3.147125244140625e-07
TN,58,3.147125244140625e-07
TN,59,3.147125244140625e-07
TN,60,3.147125244140625e-07
TN,61,3.147125244140625e-07
TN,62,3.147125244140625e-07
TN,63,3.147125244140625e-07
TN,64,3.147125244140625e-07
TN,65,3.147125244140625e-07
TN,66,3.147125244140625e-07
TN,67,3.147125244140625e-07
TN,68,3.147125244140625e-07
TN,69,3.147125244140625e-07
TN,70,3.20275624593099e-07
TN,71,3.3140182495117185e-07
TN,72,3.3140182495117185e-07
TN,73,3.3140182495117185e-07
TN,74,3.3140182495117185e-07
TN,75,3.3140182495117185e-07
TN,76,3.3140182495117185e-07
TN,77,3.3140182495117185e-07
TN,78,3.3140182495117185e-07
TN,79,3.3140182495117185e-07
TN,80,3.3140182495117185e-07
TN,81,3.3140182495117185e-07
TN,82,3.3140182495117185e-07
TN,83,3.3140182495117185e-07
TN,84,3.3140182495117185e-07
TN,85,3.3140182495117185e-07
TN,86,3.3140182495117185e-07
TN,87,3.3140182495117185e-07
TN,88,3.3140182495117185e-07
TN,89,3.3140182495117185e-07
TN,90,3.3140182495117185e-07
TN,91,3.3140182495117185e-07
TN,92,3.3140182495117185e-07
TN,93,3.3140182495117185e-07
TN,94,3.3140182495117185e-07
TN,95,3.3140182495117185e-07
TN,96,3.3140182495117185e-07
TN,97,3.3140182495117185e-07
TN,98,3.3140182495117185e-07
TN,99,3.3140182495117185e-07
TN,100,3.3140182495117185e-07
TP,-100,3.528594970703125e-07
TP,-99,3.528594970703125e-07
TP,-98,3.528594970703125e-07
TP,-97,3.528594970703125e-07
TP,-96,3.528594970703125e-07
TP,-95,3.528594970703125e-07
TP,-94,3.528594970703125e-07
TP,-93,3.528594970703125e-07
TP,-92,3.528594970703125e-07
TP,-91,3.528594970703125e-07
TP,-90,3.528594970703125e-07
TP,-89,3.528594970703125e-07
TP,-88,3.528594970703125e-07
TP,-87,3.528594970703125e-07
TP,-86,3.528594970703125e-07
TP,-85,3.528594970703125e-07
TP,-84,3.528594970703125e-07
TP,-83,3.528594970703125e-07
TP,-82,3.528594970703125e-07
TP,-81,3.528594970703125e-07
TP,-80,3.528594970703125e-07
TP,-79,3.528594970703125e-07
TP,-78,3.528594970703125e-07
TP,-77,3.528594970703125e-07
TP,-76,3.528594970703125e-07
TP,-75,3.528594970703125e-07
TP,-74,3.528594970703125e-07
TP,-73,3.528594970703125e-07
TP,-72,3.528594970703125e-07
TP,-71,3.528594970703125e-07
TP,-70,3.528594970703125e-07
TP,-69,3.528594970703125e-07
TP,-68,3.528594970703125e-07
TP,-67,3.528594970703125e-07
TP,-66,3.528594970703125e-07
TP,-65,3.528594970703125e-07
TP,-64,3.528594970703125e-07
TP,-63,3.528594970703125e-07
TP,-62,3.528594970703125e-07
TP,-61,3.528594970703125e-07
TP,-60,3.528594970703125e-07
TP,-59,3.528594970703125e-07
TP,-58,3.528594970703125e-07
TP,-57,3.528594970703125e-07
TP,-56,3.528594970703125e-07
TP,-55,3.528594970703125e-07
TP,-54,3.528594970703125e-07
TP,-53,3.528594970703125e-07
TP,-52,3.528594970703125e-07
TP,-51,3.528594970703125e-07
TP,-50,3.528594970703125e-07
TP,-49,3.528594970703125e-07
TP,-48,3.528594970703125e-07
TP,-47,3.528594970703125e-07
TP,-46,3.528594970703125e-07
TP,-45,3.528594970703125e-07
TP,-44,3.528594970703125e-07
TP,-43,3.528594970703125e-07
TP,-42,3.528594970703125e-07
TP,-41,3.528594970703125e-07
TP,-40,3.528594970703125e-07
TP,-39,3.528594970703125e-07
TP,-38,3.528594970703125e-07
TP,-37,3.528594970703125e-07
TP,-36,3.528594970703125e-07
TP,-35,3.528594970703125e-07
TP,-34,3.528594970703125e-07
TP,-33,3.528594970703125e-07
TP,-32,3.528594970703125e-07
TP,-31,3.528594970703125e-07
TP,-30,3.528594970703125e-07
TP,-29,3.528594970703125e-07
TP,-28,3.528594970703125e-07
TP,-27,3.528594970703125e-07
TP,-26,3.528594970703125e-07
TP,-25,3.528594970703125e-07
TP,-24,3.528594970703125e-07
TP,-23,3.528594970703125e-07
TP,-22,3.528594970703125e-07
TP,-21,3.528594970703125e-07
TP,-20,3.528594970703125e-07
TP,-19,3.528594970703125e-07
TP,-18,3.528594970703125e-07
TP,-17,3.528594970703125e-07
TP,-16,3.528594970703125e-07
TP,-15,3.528594970703125e-07
TP,-14,3.528594970703125e-07
TP,-13,3.528594970703125e-07
TP,-12,3.528594970703125e-07
TP,-11,3.528594970703125e-07
TP,-10,3.528594970703125e-07
TP,-9,3.528594970703125e-07
TP,-8,3.528594970703125e-07
TP,-7,3.528594970703125e-07
TP,-6,3.528594970703125e-07
TP,-5,3.528594970703125e-07
TP,-4,3.528594970703125e-07
TP,-3,3.528594970703125e-07
TP,-2,3.528594970703125e-07
TP,-1,3.528594970703125e-07
TP,0,3.528594970703125e-07
TP,1,3.528594970703125e-07
TP,2,3.528594970703125e-07
TP,3,3.528594970703125e-07
TP,4,3.528594970703125e-07
TP,5,3.528594970703125e-07
TP,6,3.528594970703125e-07
TP,7,3.528594970703125e-07
TP,8,3.528594970703125e-07
TP,9,3.528594970703125e-07
TP,10,3.528594970703125e-07
TP,11,3.528594970703125e-07
TP,12,3.528594970703125e-07
TP,13,3.528594970703125e-07
TP,14,3.528594970703125e-07
TP,15,3.528594970703125e-07
TP,16,3.528594970703125e-07
TP,17,3.528594970703125e-07
TP,18,3.528594970703125e-07
TP,19,3.528594970703125e-07
TP,20,3.528594970703125e-07
TP,21,3.528594970703125e-07
TP,22,3.528594970703125e-07
TP,23,3.528594970703125e-07
TP,24,3.528594970703125e-07
TP,25,3.528594970703125e-07
TP,26,3.528594970703125e-07
TP,27,3.528594970703125e-07
TP,28,3.528594970703125e-07
TP,29,3.528594970703125e-07
TP,30,3.528594970703125e-07
TP,31,3.528594970703125e-07
TP,32,3.528594970703125e-07
TP,33,3.528594970703125e-07
TP,34,3.528594970703125e-07
TP,35,3.528594970703125e-07
TP,36,3.528594970703125e-07
TP,37,3.528594970703125e-07
TP,38,3.528594970703125e-07
TP,39,3.528594970703125e-07
TP,40,3.528594970703125e-07
TP,41,3.528594970703125e-07
TP,42,3.528594970703125e-07
TP,43,3.528594970703125e-07
TP,44,3.528594970703125e-07
TP,45,3.528594970703125e-07
TP,46,3.528594970703125e-07
TP,47,3.528594970703125e-07
TP,48,3.528594970703125e-07
TP,49,3.528594970703125e-07
TP,50,3.528594970703125e-07
TP,51,3.528594970703125e-07
TP,52,3.528594970703125e-07
TP,53,3.528594970703125e-07
TP,54,3.528594970703125e-07
TP,55,3.528594970703125e-07
TP,56,3.528594970703125e-07
TP,57,3.528594970703125e-07
TP,58,3.528594970703125e-07
TP,59,3.528594970703125e-07
TP,60,3.528594970703125e-07
TP,61,3.528594970703125e-07
TP,62,3.528594970703125e-07
TP,63,3.528594970703125e-07
TP,64,3.528594970703125e-07
TP,65,3.528594970703125e-07
TP,66,3.528594970703125e-07
TP,67,3.528594970703125e-07
TP,68,3.528594970703125e-07
TP,69,3.528594970703125e-07
TP,70,3.544489542643229e-07
TP,71,3.5762786865234375e-07
TP,72,3.5762786865234375e-07
TP,73,3.5762786865234375e-07
TP,74,3.5762786865234375e-07
TP,75,3.5762786865234375e-07
TP,76,3.5762786865234375e-07
TP,77,3.5762786865234375e-07
TP,78,3.5762786865234375e-07
TP,79,3.5762786865234375e-07
TP,80,3.5762786865234375e-07
TP,81,3.5762786865234375e-07
TP,82,3.5762786865234375e-07
TP,83,3.5762786865234375e-07
TP,84,3.5762786865234375e-07
TP,85,3.5762786865234375e-07
TP,86,3.5762786865234375e-07
TP,87,3.5762786865234375e-07
TP,88,3.5762786865234375e-07
TP,89,3.5762786865234375e-07
TP,90,3.5762786865234375e-07
TP,91,3.5762786865234375e-07
TP,92,3.5762786865234375e-07
TP,93,3.5762786865234375e-07
TP,94,3.5762786865234375e-07
TP,95,3.5762786865234375e-07
TP,96,3.5762786865234375e-07
TP,97,3.5762786865234375e-07
TP,98,3.5762786865234375e-07
TP,99,3.5762786865234375e-07
TP,100,3.5762786865234375e-07
