confusion_category,position_relative_to_snv,ig_abs
FN,34,0.0659058443363756
FN,35,0.059226890970021484
FN,36,0.057227463498711585
FN,37,0.054065010803751645
FN,38,0.042093336845282464
FN,39,0.045985212486702946
FN,40,0.045805221854243426
FN,41,0.044329336329828946
FN,42,0.04460649379296228
FN,43,0.04724052354460582
FN,44,0.04576852146652527
FN,45,0.04644565777969547
FN,46,0.04495044424547814
FN,47,0.039805020465282726
FN,48,0.04096561374724843
FN,49,0.03839988666877616
FN,50,0.036994591655093244
FN,51,0.04382241138722748
FN,52,0.04556747052120045
FN,53,0.04430578298168257
FN,54,0.05112197926966473
FN,55,0.05915881983703002
FN,56,0.052765670635271815
FN,57,0.053153562319930646
FN,58,0.0569140078430064
FN,59,0.059113657500129195
FN,60,0.05532578338868916
FN,61,0.05387677276972681
FN,62,0.053122839787974954
FN,63,0.05068668616237119
FN,64,0.05449466121150181
FN,65,0.05134312310488895
FN,66,0.05254825267242268
FN,67,0.05312983876327053
FN,68,0.057374480871949345
FN,69,0.055324392553884535
FN,70,0.05475927149644121
FN,71,0.06192256414098665
FN,72,0.06153353581437841
FN,73,0.06097071459982544
FN,74,0.05095707637257874
FN,75,0.05286149675957859
FN,76,0.056767335440963504
FN,77,0.05599367409013212
FN,78,0.0456526274047792
FN,79,0.04632273652357981
FN,80,0.04546167036751285
FN,81,0.04601331372978166
FN,82,0.04613058093236759
FN,83,0.044242439880035817
FN,84,0.04068901603575796
FN,85,0.04541821798542514
FN,86,0.04430043129948899
FN,87,0.045938069755211475
FN,88,0.04895511131267995
FN,89,0.04861182147171348
FN,90,0.04653391633881256
FN,91,0.038544673377182335
FN,92,0.0384847379475832
FN,93,0.04165870223427191
FN,94,0.04395392807899043
FN,95,0.040988968259189275
FN,96,0.04381490072701126
FN,97,0.053512723934836685
FN,98,0.0542786017106846
FN,99,0.05272916551679373
FN,100,0.0542470024060458
FP,-100,0.06928058399353176
FP,-99,0.06705187326762825
FP,-98,0.06352211880963296
FP,-97,0.07422959889285266
FP,-96,0.07326355266966857
FP,-95,0.07046556205139495
FP,-94,0.07062284661107697
FP,-93,0.07151399983675219
FP,-92,0.06078885334427468
FP,-91,0.05620700516621582
FP,-90,0.0543455440166872
FP,-89,0.05470668279449455
FP,-88,0.06413647036300972
FP,-87,0.0719852211419493
FP,-86,0.07799823842011393
FP,-85,0.0733876063930802
FP,-84,0.07013918143464253
FP,-83,0.06805425530532375
FP,-82,0.07299450510414317
FP,-81,0.06992512128548696
FP,-80,0.07080316572682932
FP,-79,0.08561578025110066
FP,-78,0.08988731560995802
FP,-77,0.09885613212129102
FP,-76,0.0909907954162918
FP,-75,0.08738151941448451
FP,-74,0.07884116891771555
FP,-73,0.06998287870781496
FP,-72,0.07725535534555092
FP,-71,0.07158626683289185
FP,-70,0.07091471448540687
FP,-69,0.06606567974202335
FP,-68,0.0663116084318608
FP,-67,0.06994635856710374
FP,-66,0.07013948579318821
FP,-65,0.05578430003486574
FP,-64,0.05916403001407161
FP,-63,0.05973487296374515
FP,-62,0.058024581347126514
FP,-61,0.05567389438161627
FP,-60,0.062401400881353764
FP,-59,0.06810667509795167
FP,-58,0.0671736764034722
FP,-57,0.06603133159806021
FP,-56,0.06451983451843261
FP,-55,0.06503984882496297
FP,-54,0.06347819304908625
FP,-53,0.06090066099422984
FP,-52,0.058015456568682566
FP,-51,0.058727726024808365
FP,-50,0.057589730902109296
FP,-49,0.059938744676765056
FP,-48,0.06143988128984347
FP,-47,0.06061732630012557
FP,-46,0.05907295907614753
FP,-45,0.0614143502805382
FP,-44,0.05864612893201411
FP,-43,0.05650413652416319
FP,-42,0.05418223344255239
FP,-41,0.05790110901463777
FP,-40,0.05693904683925211
FP,-39,0.05482000298798084
FP,-38,0.049139822660945354
FP,-37,0.04979244268964976
FP,-36,0.05161545431707054
FP,-35,0.06323963859118521
FP,-34,0.07781649948097766
FP,-33,0.07532590219751001
FP,-32,0.07060028338804841
FP,-31,0.07759122515097261
FP,-30,0.07758620221400633
FP,-29,0.07228734517935663
FP,-28,0.07261636673938483
FP,-27,0.059645513026043775
FP,-26,0.05830289227887988
FP,-25,0.05682663163403049
FP,-24,0.05815879499772564
FP,-23,0.05447260763961822
FP,-22,0.07167270268080755
FP,-21,0.0729919249075465
FP,-20,0.07883285369724036
FP,-19,0.07373336205724627
FP,-18,0.07415322967804969
FP,-17,0.07276957800611854
FP,-16,0.0753670905623585
FP,-15,0.06968458833172918
FP,-14,0.06198665528325364
FP,-13,0.061094185882247985
FP,-12,0.06310457805870101
FP,-11,0.06896608819253743
FP,-10,0.06955237870803103
FP,-9,0.06757136145373806
FP,-8,0.061787137978244575
FP,-7,0.06289272856665776
FP,-6,0.05350972617976368
FP,-5,0.05566241494147107
FP,-4,0.04924247644143179
FP,-3,0.057873709967825565
FP,-2,0.06162231505149975
FP,-1,0.06960049408487975
FP,0,0.07516199662350118
FP,1,0.08132147578056902
FP,2,0.08591905340086668
FP,3,0.08313873519189656
FP,4,0.08623688132036478
FP,5,0.08789739808533341
FP,6,0.09202534328680485
FP,7,0.0848262847866863
FP,8,0.08565766870975494
FP,9,0.08243488306179643
FP,10,0.07700237086974085
FP,11,0.06306152038509026
FP,12,0.05990589897846803
FP,13,0.05870547940256074
FP,14,0.05443291839910671
FP,15,0.061706325453706086
FP,16,0.06572052547242492
FP,17,0.07130099731031805
FP,18,0.06912002164404839
FP,19,0.0641539908759296
FP,20,0.0832835785462521
FP,21,0.09016794454073533
FP,22,0.0906398204038851
FP,23,0.08502608557231724
FP,24,0.08269606762798504
FP,25,0.08270134573569521
FP,26,0.08375895359786227
FP,27,0.08210884888423607
FP,28,0.06626410327851773
FP,29,0.07114508073311299
FP,30,0.06770066193304956
FP,31,0.07309355440316721
FP,32,0.07431870200904087
FP,33,0.07851022100774571
FP,34,0.08511086818063632
FP,35,0.0853845457197167
FP,36,0.07658110144082457
FP,37,0.11486686781514437
FP,38,0.11222859082277864
FP,39,0.10646876755170524
FP,40,0.1061869013030082
FP,41,0.10523283914662898
FP,42,0.0964826619066298
FP,43,0.1014914613077417
FP,44,0.09783719339873642
FP,45,0.057881681341677906
FP,46,0.0553477328363806
FP,47,0.05250183309428394
FP,48,0.054982502800412475
FP,49,0.05221947120502591
FP,50,0.054687306899577376
FP,51,0.058128540725447236
FP,52,0.06256089483387768
FP,53,0.06234779984690249
FP,54,0.06095255684107542
FP,55,0.058940436211414635
FP,56,0.055742770631914025
FP,57,0.05737656996876467
FP,58,0.05746249769406859
FP,59,0.05426552260352764
FP,60,0.05772839030309115
FP,61,0.06499230919172988
FP,62,0.06499230919172988
FP,63,0.06460276810219512
FP,64,0.05966180081944913
FP,65,0.060433164229616525
FP,66,0.051214406818617136
FP,67,0.058907331235241146
FP,68,0.06145332596031949
FP,69,0.05435838956618681
FP,70,0.052852983286138626
FP,71,0.054515495132654905
FP,72,0.06340449090115725
FP,73,0.06580964733846485
FP,74,0.06428520064800977
FP,75,0.06889426868408918
FP,76,0.06413112624548375
FP,77,0.06692484797211364
FP,78,0.07253481833497062
FP,79,0.06174037452088669
FP,80,0.05864705521380529
FP,81,0.07059959646663629
FP,82,0.06452348498045467
FP,83,0.06544622959918342
FP,84,0.08099073696765118
FP,85,0.08479415418871213
FP,86,0.07534210356709081
FP,87,0.07253761011001188
FP,88,0.0810109288879903
FP,89,0.09565173244569451
FP,90,0.08935766402166337
FP,91,0.09000838524196297
FP,92,0.08947298338636755
FP,93,0.08611128420103341
FP,94,0.08279025925789028
FP,95,0.06486391236074268
FP,96,0.07313759850338102
FP,97,0.0650596538418904
FP,98,0.07341923842206598
FP,99,0.07580215574707835
FP,100,0.07342224705498665
TN,-100,0.06474833894055337
TN,-99,0.05537491941126063
TN,-98,0.0531574205076322
TN,-97,0.05286934807198122
TN,-96,0.05408958504209295
TN,-95,0.0459235717356205
TN,-94,0.04085056025534868
TN,-93,0.04690594820771366
TN,-92,0.047685270444490016
TN,-91,0.05017935185926035
TN,-90,0.053001776302699
TN,-89,0.05518821833655238
TN,-88,0.05460556734818965
TN,-87,0.05447514692787081
TN,-86,0.05055174723034725
TN,-85,0.050171811401378365
TN,-84,0.05724554327549413
TN,-83,0.05521824879804626
TN,-82,0.05767941646510735
TN,-81,0.05880155165446922
TN,-80,0.05829337649280206
TN,-79,0.05733650686684996
TN,-78,0.06037992015015334
TN,-77,0.060138662531971934
TN,-76,0.0642986985994503
TN,-75,0.060423395121470096
TN,-74,0.07023003110662103
TN,-73,0.08441634387243539
TN,-72,0.08633519454393536
TN,-71,0.07779214528156445
TN,-70,0.07742791551630944
TN,-69,0.07822008292656392
TN,-68,0.07805642170365899
TN,-67,0.05663265056209639
TN,-66,0.056401418272871526
TN,-65,0.04767474762862548
TN,-64,0.04841888601193205
TN,-63,0.0489112929534167
TN,-62,0.048329228069633245
TN,-61,0.05303674208931625
TN,-60,0.05473913721740246
TN,-59,0.05481967047555372
TN,-58,0.05433428179007024
TN,-57,0.05972339812433347
TN,-56,0.056879453354049474
TN,-55,0.05756980382604524
TN,-54,0.058425086364150045
TN,-53,0.06119859050726518
TN,-52,0.06701210429659113
TN,-51,0.07113644796190784
TN,-50,0.07027144383639097
TN,-49,0.06442925673443824
TN,-48,0.06650042498251424
TN,-47,0.059338344098068777
TN,-46,0.06025723109021783
TN,-45,0.05422939971089363
TN,-44,0.059945433335378766
TN,-43,0.06044931906275451
TN,-42,0.06041398628614843
TN,-41,0.056996877267956735
TN,-40,0.05350172669161111
TN,-39,0.05150734357535839
TN,-38,0.05352969002444297
TN,-37,0.052681194157339635
TN,-36,0.0521417110459879
TN,-35,0.055834236750379206
TN,-34,0.05400644563138485
TN,-33,0.05721171069424599
TN,-32,0.05437099349685013
TN,-31,0.050443991888314485
TN,-30,0.05126502825878561
TN,-29,0.05012501677498221
TN,-28,0.0481346932402812
TN,-27,0.04798515070928261
TN,-26,0.046936112435068934
TN,-25,0.052875972827896474
TN,-24,0.05865033999551088
TN,-23,0.06426139299990609
TN,-22,0.06971109223552048
TN,-21,0.07359720755368471
TN,-20,0.07199258058331907
TN,-19,0.06764440534636379
TN,-18,0.07284184339921922
TN,-17,0.06772959768306464
TN,-16,0.06508975145872682
TN,-15,0.06612105154898018
TN,-14,0.051615925724618136
TN,-13,0.056731030798982826
TN,-12,0.05521444662241265
TN,-11,0.07253108198055998
TN,-10,0.07299442183226347
TN,-9,0.07516636925283819
TN,-8,0.0794589244411327
TN,-7,0.0775607317709364
TN,-6,0.07922678834060207
TN,-5,0.08013782853027805
TN,-4,0.06036650722613558
TN,-3,0.06299202815396711
TN,-2,0.06882779892301187
TN,-1,0.06735940845916048
TN,0,0.06750167017802595
TN,1,0.0744215359352529
TN,2,0.07720397025346756
TN,3,0.07493170793866738
TN,4,0.07162027556216344
TN,5,0.06583767933305353
TN,6,0.06375012434553355
TN,7,0.06311333277728409
TN,8,0.058601313238032166
TN,9,0.05198817631462589
TN,10,0.051609508926048875
TN,11,0.05440532858483493
TN,12,0.05965689965989441
TN,13,0.0632045488175936
TN,14,0.06115188067080453
TN,15,0.058327173807192594
TN,16,0.05695017099613324
TN,17,0.07013049635570497
TN,18,0.06838265019934625
TN,19,0.06628951670601964
TN,20,0.06388805492315441
TN,21,0.06494035825598984
TN,22,0.0647733986750245
TN,23,0.06564521717373281
TN,24,0.053488118031527844
TN,25,0.05465474406024441
TN,26,0.05088577869581059
TN,27,0.05260764207458123
TN,28,0.05345532887615263
TN,29,0.047935446018818766
TN,30,0.052481312090530995
TN,31,0.05208431992447004
TN,32,0.046967427851632236
TN,33,0.045470838425681
TN,34,0.039872982124798
TN,35,0.04927925548981875
TN,36,0.05015342634636909
TN,37,0.059669640408828856
TN,38,0.05996570637449622
TN,39,0.06180087734479457
TN,40,0.05866413714364171
TN,41,0.05911737551447004
TN,42,0.050696321162395176
TN,43,0.04132052428554744
TN,44,0.04048740220721811
TN,45,0.04016446262132376
TN,46,0.048994169149082153
TN,47,0.04985001493478194
TN,48,0.05046932758996263
TN,49,0.05135599179426208
TN,50,0.0572518022172153
TN,51,0.053258904376998546
TN,52,0.0639902076870203
TN,53,0.06491615917533636
TN,54,0.06810132122598589
TN,55,0.07152763190679252
TN,56,0.060559612857177855
TN,57,0.058791697062551974
TN,58,0.052269522906281056
TN,59,0.05012220477219671
TN,60,0.05573567899758927
TN,61,0.05955129726440646
TN,62,0.05094177664606832
TN,63,0.053594324867008256
TN,64,0.05106977026327513
TN,65,0.06119191548204981
TN,66,0.06475910044624471
TN,67,0.059642099313205105
TN,68,0.051645209562266245
TN,69,0.05418288707500324
TN,70,0.053503315716516224
TN,71,0.055449133089277895
TN,72,0.059918606257997456
TN,73,0.04873460721690208
TN,74,0.045963953523896636
TN,75,0.04500833744648844
TN,76,0.04186636875383556
TN,77,0.042101955073885616
TN,78,0.04202061647549272
TN,79,0.053779233642853794
TN,80,0.056531429225578904
TN,81,0.05827753725927323
TN,82,0.06617192333564162
TN,83,0.06568382423371076
TN,84,0.05973726771306247
TN,85,0.06170200579799712
TN,86,0.06267894189804793
TN,87,0.062414683839306234
TN,88,0.0663983647711575
TN,89,0.056740763233974575
TN,90,0.057039779657498
TN,91,0.055679145585745576
TN,92,0.056837976227980105
TN,93,0.05500181053299457
TN,94,0.0536667824164033
TN,95,0.05448295982787386
TN,96,0.054946626785676925
TN,97,0.05074074626201764
TN,98,0.05697232174687088
TN,99,0.055515363654121755
TN,100,0.05640058982884511
TP,-100,0.061618577931076286
TP,-99,0.05938397226855159
TP,-98,0.05971314635593444
TP,-97,0.05928179805167019
TP,-96,0.06346383517840877
TP,-95,0.12035807222360745
TP,-94,0.12102972988272086
TP,-93,0.12087494295323267
TP,-92,0.11851973776007071
TP,-91,0.12510202444391325
TP,-90,0.12144110025838017
TP,-89,0.1290577143197879
TP,-88,0.12786898343358188
TP,-87,0.05377692428883165
TP,-86,0.05922567446483299
TP,-85,0.05681952259503305
TP,-84,0.05300793101545423
TP,-83,0.06161653279792517
TP,-82,0.0497557036136277
TP,-81,0.05058419542852789
TP,-80,0.05962875147815794
TP,-79,0.0646920034661889
TP,-78,0.07110724933911115
TP,-77,0.0717764457454905
TP,-76,0.07186474553309381
TP,-75,0.07665790468454362
TP,-74,0.07610573522280902
TP,-73,0.07382021690253168
TP,-72,0.08228484284132719
TP,-71,0.080702982544899
TP,-70,0.08556315309833736
TP,-69,0.07685375649947673
TP,-68,0.07163830501027406
TP,-67,0.07250598561950028
TP,-66,0.06709608386736363
TP,-65,0.055706608998589216
TP,-64,0.06378135342150927
TP,-63,0.06168922834098339
TP,-62,0.05859073269180953
TP,-61,0.053515865695662794
TP,-60,0.05822126034181565
TP,-59,0.06461890778038651
TP,-58,0.06893271248787641
TP,-57,0.07556497443467379
TP,-56,0.06653580938000232
TP,-55,0.06547427820041776
TP,-54,0.06547427820041776
TP,-53,0.06323376951739192
TP,-52,0.05167948746820912
TP,-51,0.05771920965285972
TP,-50,0.05135975379729643
TP,-49,0.053867275689262896
TP,-48,0.05633521801559255
TP,-47,0.07961007617413998
TP,-46,0.07502730411477387
TP,-45,0.07378806080669165
TP,-44,0.07837849516887217
TP,-43,0.0772253185370937
TP,-42,0.06549167768796905
TP,-41,0.06919964604312553
TP,-40,0.06913037398597226
TP,-39,0.06489016134059057
TP,-38,0.05815102795138955
TP,-37,0.05497372873825952
TP,-36,0.05716916594421491
TP,-35,0.06265554423211142
TP,-34,0.05811276701046154
TP,-33,0.05660534755326808
TP,-32,0.0547901710961014
TP,-31,0.08504838907159865
TP,-30,0.08858029387891292
TP,-29,0.08797728719655425
TP,-28,0.09710901289246976
TP,-27,0.09304791403003038
TP,-26,0.09110614735633135
TP,-25,0.08291471687611192
TP,-24,0.059502997039817276
TP,-23,0.058051766844000666
TP,-22,0.06381196517730131
TP,-21,0.05560211641946808
TP,-20,0.05976616817060858
TP,-19,0.0497353454423137
TP,-18,0.06213313213782385
TP,-17,0.07372081941226498
TP,-16,0.07961962366709485
TP,-15,0.07861344604752958
TP,-14,0.07724511262727901
TP,-13,0.06934487968916074
TP,-12,0.06697991768131033
TP,-11,0.083656723103486
TP,-10,0.08126684851478785
TP,-9,0.08698067494668066
TP,-8,0.09216325551271438
TP,-7,0.12859929824247956
TP,-6,0.12347289166296832
TP,-5,0.11163468244369142
TP,-4,0.10180370852118358
TP,-3,0.1003472455474548
TP,-2,0.0686092432984151
TP,-1,0.06858821838512086
TP,0,0.0659640813653823
TP,1,0.06900616609957069
TP,2,0.07277202520519495
TP,3,0.0671039706747979
TP,4,0.0894143383577466
TP,5,0.09039513165131212
TP,6,0.07639946290990338
TP,7,0.07699273433769122
TP,8,0.07712435149238445
TP,9,0.08901259014965035
TP,10,0.08987954087206163
TP,11,0.07359002839773893
TP,12,0.07578492375090719
TP,13,0.0705432191316504
TP,14,0.05655349388020113
TP,15,0.05727366450475529
TP,16,0.05487250074511394
TP,17,0.08198673381470144
TP,18,0.09106407609535382
TP,19,0.08881365289213136
TP,20,0.10947142413584515
TP,21,0.13838459813268855
TP,22,0.13735963764833287
TP,23,0.13149117529392243
TP,24,0.1314993136457633
TP,25,0.11002548368531279
TP,26,0.11269512397237122
TP,27,0.11440370740601793
TP,28,0.08628961137030274
TP,29,0.05774222312029451
TP,30,0.05013447982026264
TP,31,0.04835601773811504
TP,32,0.0499235042068176
TP,33,0.04851793190697208
TP,34,0.04730662742163986
TP,35,0.05571223562350497
TP,36,0.05952509658178315
TP,37,0.08689893666421994
TP,38,0.11723323101643474
TP,39,0.11287892741616816
TP,40,0.10945123152807355
TP,41,0.11129336019512266
TP,42,0.10783072673948482
TP,43,0.1097309478907846
TP,44,0.10756759721785784
TP,45,0.04632023872341961
TP,46,0.054848309145309034
TP,47,0.05795728757278994
TP,48,0.06854883850552142
TP,49,0.06634411302162334
TP,50,0.09168162310728803
TP,51,0.08945638838456943
TP,52,0.08533409925876186
TP,53,0.084932281288784
TP,54,0.09288802651688456
TP,55,0.09323993058875203
TP,56,0.09379720866680145
TP,57,0.08840892354957759
TP,58,0.0659371046582237
TP,59,0.06527473892550915
TP,60,0.06374305123928935
TP,61,0.05040045539615676
TP,62,0.0503397096763365
TP,63,0.04824255999876186
TP,64,0.05096159071661532
TP,65,0.05331971394829452
TP,66,0.06543945930665358
TP,67,0.06425577617483214
TP,68,0.05986823456827551
TP,69,0.05216371667105704
TP,70,0.05001456715166569
TP,71,0.04763038916047663
TP,72,0.04913512530270964
TP,73,0.04243450789712369
TP,74,0.04345552258426324
TP,75,0.07404160579433665
TP,76,0.07370828345883637
TP,77,0.07670341645367444
TP,78,0.08076184256002307
TP,79,0.08326586407609284
TP,80,0.08566451488062739
TP,81,0.08934669618029148
TP,82,0.07692127829883248
TP,83,0.07576584997121244
TP,84,0.08456843452062458
TP,85,0.08579451639670879
TP,86,0.0842297982564196
TP,87,0.08181723804678769
TP,88,0.08442519124131649
TP,89,0.08593637553509324
TP,90,0.06784736170899124
TP,91,0.06075709151569754
TP,92,0.05835102125769481
TP,93,0.05381070986855775
TP,94,0.05621022920124233
TP,95,0.053349589887075125
TP,96,0.06062709094956517
TP,97,0.060737877131905406
TP,98,0.06064152712700888
TP,99,0.06066419779090211
TP,100,0.06521683180006221
