confusion_category,position_relative_to_snv,ism_importance
TN,-66,0.013285365104675293
TN,-65,0.01492717742919922
TN,-64,0.010791158676147461
TN,-63,0.011616134643554687
TN,-62,0.01412585973739624
TN,-61,0.011440656185150146
TN,-60,0.011737415790557862
TN,-59,0.016120522022247313
TN,-58,0.012845275402069091
TN,-57,0.013226346969604492
TN,-56,0.011806454658508301
TN,-55,0.01281860589981079
TN,-54,0.013307492733001709
TN,-53,0.010652887821197509
TN,-52,0.01530287265777588
TN,-51,0.010743119716644288
TN,-50,0.010564475059509278
TN,-49,0.010006365776062011
TN,-48,0.017101755142211916
TN,-47,0.013226561546325684
TN,-46,0.012861158847808838
TN,-45,0.013624167442321778
TN,-44,0.017888748645782472
TN,-43,0.013583369255065918
TN,-42,0.013906970024108886
TN,-41,0.013905584812164307
TN,-40,0.012223045825958252
TN,-39,0.011728453636169433
TN,-38,0.012740728855133056
TN,-37,0.012673985958099366
TN,-36,0.011351668834686279
TN,-35,0.014499351978302003
TN,-34,0.012130103111267089
TN,-33,0.01051438570022583
TN,-32,0.011137042045593262
TN,-31,0.011569886207580567
TN,-30,0.016243693828582765
TN,-29,0.013151288032531738
TN,-28,0.01316917896270752
TN,-27,0.013083157539367675
TN,-26,0.01272684097290039
TN,-25,0.011510415077209473
TN,-24,0.013487863540649413
TN,-23,0.012913167476654053
TN,-22,0.015032320022583008
TN,-21,0.012826297283172607
TN,-20,0.02393784523010254
TN,-19,0.015653576850891113
TN,-18,0.017810816764831542
TN,-17,0.019122002124786378
TN,-16,0.017963480949401856
TN,-15,0.01918562650680542
TN,-14,0.014698467254638671
TN,-13,0.02028597831726074
TN,-12,0.012019619941711426
TN,-11,0.014143311977386474
TN,-10,0.009658215045928955
TN,-9,0.011445703506469727
TN,-8,0.010391094684600831
TN,-7,0.01508007287979126
TN,-6,0.012109920978546143
TN,-5,0.014486708641052247
TN,-4,0.013606154918670654
TN,-3,0.01147723913192749
TN,-2,0.011344349384307862
TN,-1,0.010685291290283203
TN,0,0.012520482540130615
TN,1,0.014401087760925293
TN,2,0.012024872303009033
TN,3,0.013965272903442382
TN,4,0.013179647922515868
TN,5,0.010696089267730713
TN,6,0.013758814334869385
TN,7,0.01124654769897461
TN,8,0.010500075817108155
TN,9,0.011946413516998291
TN,10,0.01314387321472168
TN,11,0.012113261222839355
TN,12,0.013336267471313477
TN,13,0.011321730613708496
TN,14,0.00949472188949585
TN,15,0.012253050804138183
TN,16,0.011571979522705078
TN,17,0.009947435855865478
TN,18,0.010519351959228516
TN,19,0.00980135440826416
TN,20,0.010251228809356689
TN,21,0.013010370731353759
TN,22,0.01102250576019287
TN,23,0.01061147689819336
TN,24,0.010731830596923828
TN,25,0.013282771110534669
TN,26,0.012334182262420654
TN,27,0.010365250110626221
TN,28,0.010488955974578858
TN,29,0.011538074016571045
TN,30,0.012055392265319825
TN,31,0.012546591758728028
TN,32,0.013064694404602051
TN,33,0.01142662286758423
TN,34,0.01045382022857666
TN,35,0.011349689960479737
TN,36,0.01117774486541748
TN,37,0.010492358207702637
TN,38,0.010672943592071533
TN,39,0.012667734622955323
TN,40,0.016266012191772462
TN,41,0.013476309776306152
TN,42,0.011471421718597411
TN,43,0.02442535161972046
TN,44,0.012016949653625488
TN,45,0.010826549530029296
TN,46,0.013019723892211914
TN,47,0.009829859733581543
TN,48,0.010124015808105468
TN,49,0.011209418773651123
TN,50,0.011958229541778564
TN,51,0.009405646324157715
TN,52,0.010487172603607178
TN,53,0.009066283702850342
TN,54,0.00784470796585083
TN,55,0.009319877624511719
TN,56,0.008513586521148682
TN,57,0.008298573493957519
TN,58,0.00845503330230713
TN,59,0.009281382560729981
TN,60,0.011401777267456054
TN,61,0.012743477821350097
TN,62,0.012173447608947754
TN,63,0.010015122890472412
TN,64,0.010135672092437743
TN,65,0.009325220584869384
TN,66,0.00930675745010376
TN,67,0.007559516429901123
TN,68,0.010263030529022216
TN,69,0.012512476444244384
TN,70,0.01183528184890747
TN,71,0.010340781211853027
TN,72,0.012143549919128417
TN,73,0.009659805297851563
TN,74,0.00946873426437378
TN,75,0.009049439430236816
TN,76,0.010409150123596191
TN,77,0.011276476383209229
TN,78,0.011855676174163818
TN,79,0.011416630744934082
TN,80,0.012049429416656494
TN,81,0.011586954593658447
TN,82,0.012331573963165284
TN,83,0.009902727603912354
TN,84,0.008658051490783691
TN,85,0.013376078605651855
TN,86,0.01048794984817505
TN,87,0.0092439603805542
TN,88,0.008579821586608886
TN,89,0.010937156677246094
TN,90,0.0084574556350708
TN,91,0.008071222305297852
TN,92,0.010916037559509277
TN,93,0.010289371013641357
TN,94,0.010130114555358886
TN,95,0.01017815113067627
TN,96,0.009948096275329589
TN,97,0.011217782497406006
TN,98,0.010950367450714111
TN,99,0.01201322078704834
TN,100,0.010735321044921874
TP,-100,0.013260324001312256
TP,-99,0.0147859787940979
TP,-98,0.015085172653198243
TP,-97,0.013130803108215332
TP,-96,0.012137751579284668
TP,-95,0.013859679698944092
TP,-94,0.01593891143798828
TP,-93,0.016667113304138184
TP,-92,0.017838754653930665
TP,-91,0.015956506729125977
TP,-90,0.015298871994018555
TP,-89,0.016538178920745848
TP,-88,0.014757134914398194
TP,-87,0.01751180648803711
TP,-86,0.016887092590332033
TP,-85,0.015762925148010254
TP,-84,0.015080394744873047
TP,-83,0.015482866764068603
TP,-82,0.012209186553955078
TP,-81,0.018780326843261717
TP,-80,0.013230104446411133
TP,-79,0.020794384479522705
TP,-78,0.015864558219909668
TP,-77,0.013019595146179199
TP,-76,0.01179938793182373
TP,-75,0.013672568798065186
TP,-74,0.015458998680114746
TP,-73,0.014759047031402588
TP,-72,0.016196067333221435
TP,-71,0.014136981964111329
TP,-70,0.013678920269012452
TP,-69,0.013683123588562012
TP,-68,0.01349811553955078
TP,-67,0.013815646171569823
TP,-66,0.015847196578979494
TP,-65,0.015998172760009765
TP,-64,0.012539758682250976
TP,-63,0.01392350673675537
TP,-62,0.016214239597320556
TP,-61,0.014836077690124511
TP,-60,0.016252853870391847
TP,-59,0.014969334602355958
TP,-58,0.01923797607421875
TP,-57,0.020153884887695313
TP,-56,0.01574533700942993
TP,-55,0.014841644763946534
TP,-54,0.018239779472351073
TP,-53,0.017719278335571288
TP,-52,0.01580420255661011
TP,-51,0.014150335788726806
TP,-50,0.013733749389648437
TP,-49,0.01576200008392334
TP,-48,0.01379706859588623
TP,-47,0.0158454966545105
TP,-46,0.015148565769195557
TP,-45,0.011107816696166992
TP,-44,0.012904183864593506
TP,-43,0.01182100772857666
TP,-42,0.015585513114929199
TP,-41,0.015959320068359376
TP,-40,0.018254423141479494
TP,-39,0.012429356575012207
TP,-38,0.015116961002349853
TP,-37,0.022271108627319337
TP,-36,0.02227069139480591
TP,-35,0.02241591930389404
TP,-34,0.019721400737762452
TP,-33,0.015078301429748536
TP,-32,0.014976444244384766
TP,-31,0.01532379150390625
TP,-30,0.016246042251586913
TP,-29,0.016569108963012696
TP,-28,0.01833589792251587
TP,-27,0.017164306640625
TP,-26,0.016317975521087647
TP,-25,0.021835477352142335
TP,-24,0.018047854900360108
TP,-23,0.016551175117492677
TP,-22,0.01675726890563965
TP,-21,0.03105283260345459
TP,-20,0.01929093837738037
TP,-19,0.019870803356170655
TP,-18,0.01799215316772461
TP,-17,0.024531404972076416
TP,-16,0.020347101688385008
TP,-15,0.020744316577911377
TP,-14,0.015148115158081055
TP,-13,0.01435431957244873
TP,-12,0.015282669067382813
TP,-11,0.01524280309677124
TP,-10,0.015108227729797363
TP,-9,0.015022373199462891
TP,-8,0.013227813243865967
TP,-7,0.01626690149307251
TP,-6,0.01576679468154907
TP,-5,0.016755878925323486
TP,-4,0.019413089752197264
TP,-3,0.01630800724029541
TP,-2,0.016946070194244385
TP,-1,0.016866261959075927
TP,0,0.016492297649383546
TP,1,0.015861942768096923
TP,2,0.01555539608001709
TP,3,0.01450854778289795
TP,4,0.012521610260009766
TP,5,0.014089751243591308
TP,6,0.011802234649658204
TP,7,0.01715367078781128
TP,8,0.015692036151885986
TP,9,0.012925736904144287
TP,10,0.015311195850372314
TP,11,0.014381961822509766
TP,12,0.014970004558563232
TP,13,0.019610354900360106
TP,14,0.016307711601257324
TP,15,0.014597344398498534
TP,16,0.01830270290374756
TP,17,0.014938213825225831
TP,18,0.018442466259002685
TP,19,0.020500752925872803
TP,20,0.01458486557006836
TP,21,0.017958219051361083
TP,22,0.021599948406219482
TP,23,0.018881759643554687
TP,24,0.02565739393234253
TP,25,0.020547339916229247
TP,26,0.022842109203338623
TP,27,0.020900096893310547
TP,28,0.01971392869949341
TP,29,0.02395340919494629
TP,30,0.015407347679138183
TP,31,0.01163386344909668
TP,32,0.016640098094940187
TP,33,0.01902759075164795
TP,34,0.023405184745788576
TP,35,0.02275862455368042
TP,36,0.023266630172729494
TP,37,0.021505522727966308
TP,38,0.018026740550994874
TP,39,0.019485957622528076
TP,40,0.018578975200653075
TP,41,0.01917654037475586
TP,42,0.024048750400543214
TP,43,0.015704500675201415
TP,44,0.024631950855255127
TP,45,0.021087920665740965
TP,46,0.014415090084075927
TP,47,0.013133111000061036
TP,48,0.0126505446434021
TP,49,0.01246128797531128
TP,50,0.01306105375289917
TP,51,0.013824410438537597
TP,52,0.018411097526550294
TP,53,0.015880999565124513
TP,54,0.013124411106109618
TP,55,0.012591671943664551
TP,56,0.014342093467712402
TP,57,0.013270361423492432
TP,58,0.011431984901428223
TP,59,0.010934021472930908
TP,60,0.014030282497406005
TP,61,0.01646355152130127
TP,62,0.016986682415008544
TP,63,0.010809717178344726
TP,64,0.010969066619873047
TP,65,0.01301889419555664
TP,66,0.010592873096466065
TP,67,0.014626717567443848
TP,68,0.009866807460784912
TP,69,0.011805419921875
TP,70,0.010854568481445313
TP,71,0.009155592918395995
TP,72,0.009219138622283936
TP,73,0.01174668312072754
TP,74,0.01134080410003662
TP,75,0.012802844047546386
TP,76,0.01176884889602661
TP,77,0.01359562635421753
TP,78,0.014147286415100097
TP,79,0.011954009532928467
TP,80,0.011015613079071045
TP,81,0.01221484899520874
TP,82,0.009703686237335205
TP,83,0.010739192962646485
TP,84,0.011445252895355225
TP,85,0.011796722412109375
TP,86,0.009667887687683105
TP,87,0.01463038444519043
TP,88,0.012324182987213135
TP,89,0.01514838457107544
TP,90,0.013237650394439698
TP,91,0.015084607601165772
TP,92,0.01537862777709961
TP,93,0.011303904056549073
TP,94,0.011478321552276611
TP,95,0.013992674350738525
TP,96,0.010721225738525391
TP,97,0.01165529727935791
TP,98,0.011510236263275147
TP,99,0.014611189365386962
TP,100,0.01224484920501709
