example_id,confusion_category,snv_max_abs_delta,snv_true_alt_delta,control_mean_abs_delta,control_n,ref_score
chr17:22995763:esophagus_squamous_epithelium:0,FP,0.010722637176513672,,0.009221229553222656,25,4.210329055786133
chr17:22995763:upper_lobe_of_left_lung:0,FP,0.009458065032958984,,0.007928237915039063,25,4.207381248474121
chr12:8390682:adrenal_gland:0,FP,0.0036153793334960938,,0.013758773803710938,25,4.207196235656738
chr17:23044492:gastroesophageal_sphincter:0,FP,0.004767894744873047,,0.005313282012939453,25,4.198334217071533
chr17:22995763:sigmoid_colon:0,FP,0.020029544830322266,,0.016736087799072267,25,4.183066368103027
chr9:129437679:esophagus_muscularis_mucosa:0,FP,0.006928920745849609,,0.00821197509765625,25,4.179685592651367
chr12:8390682:gastroesophageal_sphincter:0,FP,0.005263805389404297,,0.016411075592041014,25,4.173604488372803
chr9:129437679:testis:0,FP,0.009066104888916016,,0.010461463928222656,25,4.160424709320068
chr7:100949645:Peyers_patch:0,FP,0.030096054077148438,,0.019885444641113283,25,4.156128883361816
chr17:22995763:testis:0,FP,0.02366781234741211,,0.01946544647216797,25,4.155346870422363
chr7:100949648:Peyers_patch:0,FP,0.04859733581542969,,0.014600791931152345,25,4.148861885070801
chr7:100949702:transverse_colon:0,FP,0.0060443878173828125,,0.030969467163085938,25,4.141603469848633
chr17:23378804:spleen:0,FP,0.011407852172851562,,0.010449771881103515,25,4.1383466720581055
chr17:22822728:sigmoid_colon:0,FP,0.005408763885498047,,0.020353412628173827,25,4.134310245513916
chr7:100949666:transverse_colon:0,FP,0.02708911895751953,,0.019801826477050782,25,4.128788948059082
chr17:22995763:spleen:0,FP,0.030114173889160156,,0.022381248474121093,25,4.128271102905273
chr17:23378804:prostate_gland:0,FP,0.011266708374023438,,0.014581432342529297,25,4.127877712249756
chr7:100949605:Peyers_patch:0,FP,0.018513202667236328,,0.028991317749023436,25,4.126114368438721
chr7:100949605:transverse_colon:0,FP,0.010040283203125,,0.017822933197021485,25,4.125858306884766
chr7:100949666:Peyers_patch:0,FP,0.02896881103515625,,0.01440176010131836,25,4.124958038330078
chr17:23378804:esophagus_muscularis_mucosa:0,FP,0.011104106903076172,,0.022755603790283203,25,4.117757320404053
chr17:25579427:omental_fat_pad:0,FP,0.008927345275878906,,0.018059940338134767,25,4.116158962249756
chr14:55138216:gastroesophageal_sphincter:0,FP,0.004647731781005859,,0.013905982971191406,25,4.107046127319336
chr17:25579427:esophagus_muscularis_mucosa:0,FP,0.026979923248291016,,0.013257961273193359,25,4.102987289428711
chr7:100949648:transverse_colon:0,FP,0.05172443389892578,,0.028201732635498047,25,4.096653938293457
chr17:25579427:adrenal_gland:0,FP,0.020706653594970703,,0.02978292465209961,25,4.095016002655029
chr14:55138216:esophagus_squamous_epithelium:0,FP,0.008297920227050781,,0.011187896728515626,25,4.082771301269531
chr17:23378804:adrenal_gland:0,FP,0.008627891540527344,,0.01849703788757324,25,4.080049514770508
chr17:25579427:suprapubic_skin:0,FP,0.023868083953857422,,0.015024452209472657,25,4.078442573547363
chr10:116743138:tibial_nerve:0,FP,0.03313398361206055,,0.09231444358825684,25,4.0721540451049805
chr17:43360582:sigmoid_colon:0,FP,0.0352935791015625,,0.014682273864746093,25,4.063250541687012
chr14:106468930:adrenal_gland:0,FP,0.012552261352539062,,0.01335042953491211,25,4.048068523406982
chr17:25579427:gastroesophageal_sphincter:0,FP,0.023166179656982422,,0.022922039031982422,25,4.039045810699463
chr8:45777416:body_of_pancreas:0,FP,0.006458759307861328,,0.020010852813720705,25,4.038833141326904
chr9:129437504:body_of_pancreas:0,FP,0.005130767822265625,,0.01155233383178711,25,4.0367608070373535
chr10:116743138:gastroesophageal_sphincter:0,FP,0.03672647476196289,,0.0481280517578125,25,4.034053802490234
chr17:22822724:sigmoid_colon:0,FP,0.034989356994628906,,0.03402716636657715,25,4.0256853103637695
chr8:45777416:suprapubic_skin:0,FP,0.008148193359375,,0.021664323806762694,25,4.0166168212890625
chr10:116743138:Peyers_patch:0,FP,0.03744173049926758,,0.033237152099609375,25,4.0160813331604
chr14:55138216:transverse_colon:0,FP,0.005322456359863281,,0.03107312202453613,25,4.010411262512207
chr17:50532427:transverse_colon:0,FP,0.05382537841796875,,0.03867837905883789,25,4.005265712738037
chr17:25579427:stomach:0,FP,0.03358268737792969,,0.019102439880371094,25,4.005245208740234
chr9:129437504:testis:0,FP,0.004534006118774414,,0.015019712448120117,25,4.003241539001465
chr17:25579427:tibial_artery:0,FP,0.016915559768676758,,0.022898225784301757,25,3.9984965324401855
chr14:106468930:prostate_gland:0,FP,0.015626907348632812,,0.0159521484375,25,3.9837167263031006
chr8:45161494:gastroesophageal_sphincter:0,FP,0.011692523956298828,,0.014081945419311523,25,3.9704771041870117
chr2:87341729:omental_fat_pad:0,FP,0.027123689651489258,,0.021880054473876955,25,3.9663076400756836
chr10:116743138:thoracic_aorta:0,FP,0.028629779815673828,,0.07981879234313966,25,3.964620351791382
chr14:55138216:tibial_nerve:0,FP,0.015792131423950195,,0.022028093338012696,25,3.9634318351745605
chr1:160884907:tibial_artery:0,FP,0.01848888397216797,,0.012220687866210937,25,3.96229887008667
chr17:50532427:upper_lobe_of_left_lung:0,FP,0.08150434494018555,,0.060730628967285157,25,3.9615659713745117
chr17:50532427:body_of_pancreas:0,FP,0.058814048767089844,,0.029931640625,25,3.95473051071167
chr10:116743138:esophagus_squamous_epithelium:0,FP,0.02393484115600586,,0.05359418869018555,25,3.954652786254883
chr2:87341729:body_of_pancreas:1,FP,0.03291893005371094,,0.022200279235839844,25,3.949634552001953
chr2:87341729:transverse_colon:1,FP,0.029305219650268555,,0.026663570404052733,25,3.9482147693634033
chr17:50532427:omental_fat_pad:0,FP,0.07480525970458984,,0.05253635406494141,25,3.9406981468200684
chr7:95684106:Peyers_patch:0,FP,0.029288053512573242,,0.02861515998840332,25,3.940223217010498
chr8:45161494:thoracic_aorta:0,FP,0.015589475631713867,,0.014360160827636718,25,3.939579725265503
chr17:22856764:thoracic_aorta:0,FP,0.025569677352905273,,0.02532754898071289,25,3.9381330013275146
chr1:160884907:prostate_gland:0,FP,0.013343572616577148,,0.01656508445739746,25,3.9371371269226074
chr8:45777416:thoracic_aorta:0,FP,0.016510486602783203,,0.044913501739501954,25,3.9363343715667725
chr2:93976841:gastroesophageal_sphincter:0,FP,0.03609013557434082,,0.19103816986083985,25,3.935330390930176
chr1:160884907:suprapubic_skin:0,FP,0.013532161712646484,,0.015168609619140625,25,3.933485507965088
chr2:93976841:body_of_pancreas:0,FP,0.03772425651550293,,0.052621498107910156,25,3.9310245513916016
chr10:116743138:transverse_colon:1,FP,0.01886129379272461,,0.04068347930908203,25,3.9259002208709717
chr14:106468930:upper_lobe_of_left_lung:0,FP,0.011774301528930664,,0.019756078720092773,25,3.925598621368408
chr16:1984135:tibial_nerve:0,FP,0.0857546329498291,,0.05063438415527344,25,3.9234094619750977
chr3:32259097:body_of_pancreas:0,FP,0.1464252471923828,,0.10317461967468261,25,3.9233527183532715
chr2:93976841:prostate_gland:0,FP,0.0330808162689209,,0.17766200065612792,25,3.917391777038574
chr1:239998087:transverse_colon:0,FP,0.04677844047546387,,0.051489133834838864,25,3.9156501293182373
chr2:87341729:thyroid_gland:0,FP,0.02753305435180664,,0.02573788642883301,25,3.912501335144043
chr1:160884907:testis:1,FP,0.013864755630493164,,0.012161226272583007,25,3.9061717987060547
chr16:1984135:upper_lobe_of_left_lung:0,FP,0.10184979438781738,,0.042677268981933594,25,3.903189182281494
chr17:22822724:esophagus_squamous_epithelium:0,FP,0.021137714385986328,,0.029295806884765626,25,3.901331901550293
chr14:55138216:upper_lobe_of_left_lung:0,FP,0.019959449768066406,,0.04529815673828125,25,3.9012255668640137
chr7:95684106:body_of_pancreas:0,FP,0.024272918701171875,,0.04225886344909668,25,3.900834560394287
chr11:70196316:stomach:0,FP,0.022945642471313477,,0.02743922233581543,25,3.8997724056243896
chr2:87342046:tibial_nerve:0,FP,0.02170705795288086,,0.021073150634765624,25,3.893437385559082
chr2:87341729:prostate_gland:1,FP,0.028815269470214844,,0.02480513572692871,25,3.8926873207092285
chr10:116743138:body_of_pancreas:0,FP,0.019443988800048828,,0.043128347396850585,25,3.892620086669922
chr6:56098791:thoracic_aorta:0,FP,0.016237974166870117,,0.012235612869262695,25,3.891537666320801
chr10:116743138:tibial_artery:0,FP,0.02019500732421875,,0.03748197555541992,25,3.8901515007019043
chr11:94603264:suprapubic_skin:0,FP,0.0629119873046875,,0.035572452545166014,25,3.886892318725586
chr7:95684106:tibial_artery:0,FP,0.013228893280029297,,0.027751703262329102,25,3.8833508491516113
chr1:239998087:body_of_pancreas:0,FP,0.02074122428894043,,0.01678746223449707,25,3.8812663555145264
chr2:93976841:tibial_artery:0,FP,0.03744339942932129,,0.22947722434997558,25,3.8803606033325195
chr2:93976841:transverse_colon:0,FP,0.04749727249145508,,0.21325005531311036,25,3.876859664916992
chr19:1037833:prostate_gland:0,FP,0.024927377700805664,,0.03448904991149902,25,3.8759703636169434
chr10:116743138:sigmoid_colon:0,FP,0.016292572021484375,,0.034757261276245115,25,3.8739447593688965
chr11:70196316:testis:1,FP,0.03571438789367676,,0.03684074401855469,25,3.8734161853790283
chr7:95684106:testis:1,FP,0.012671709060668945,,0.023016357421875,25,3.8692879676818848
chr8:45777416:tibial_artery:0,FP,0.01804947853088379,,0.040534467697143556,25,3.8678534030914307
chr13:26699038:esophagus_muscularis_mucosa:0,TN,0.007802009582519531,,0.006833877563476563,25,-2.802863121032715
chr13:26699038:esophagus_squamous_epithelium:0,TN,0.008471965789794922,,0.00813868522644043,25,-2.7928428649902344
chr13:26699038:adrenal_gland:0,TN,0.005099773406982422,,0.008825616836547851,25,-2.791018009185791
chr1:50735751:prostate_gland:0,TN,0.002168893814086914,,0.011489715576171875,25,-2.7908403873443604
chr13:26699038:thoracic_aorta:0,TN,0.007190704345703125,,0.005221118927001953,25,-2.784623146057129
chr13:26699038:spleen:1,TN,0.009556293487548828,,0.009007024765014648,25,-2.7835140228271484
chr7:37833872:tibial_artery:1,TN,0.02470111846923828,,0.013142356872558594,25,-2.7757620811462402
chr13:26699038:omental_fat_pad:0,TN,0.009926080703735352,,0.008116016387939453,25,-2.7755930423736572
chr7:37833872:testis:0,TN,0.027606964111328125,,0.014079523086547852,25,-2.769608974456787
chr13:26699038:tibial_nerve:0,TN,0.01457834243774414,,0.008391523361206054,25,-2.754159450531006
chr13:26699038:sigmoid_colon:0,TN,0.01052236557006836,,0.008821401596069336,25,-2.746199131011963
chr13:26699038:testis:0,TN,0.008064508438110352,,0.006084766387939453,25,-2.7431743144989014
chr7:37833872:body_of_pancreas:1,TN,0.0337984561920166,,0.012646989822387695,25,-2.7339329719543457
chr13:26699038:suprapubic_skin:0,TN,0.013634204864501953,,0.005617580413818359,25,-2.730762243270874
chr7:37833872:gastrocnemius_medialis:0,TN,0.014384031295776367,,0.009669084548950196,25,-2.730414628982544
chr7:37833872:tibial_nerve:0,TN,0.015411376953125,,0.011009988784790039,25,-2.7286787033081055
chr7:37833872:prostate_gland:0,TN,0.030862808227539062,,0.01083019256591797,25,-2.7242534160614014
chr9:65725488:body_of_pancreas:0,TN,0.0070590972900390625,,0.006204719543457031,25,-2.7227330207824707
chr7:37833872:gastroesophageal_sphincter:0,TN,0.020869970321655273,,0.01000438690185547,25,-2.7221577167510986
chr13:26699038:body_of_pancreas:0,TN,0.011402368545532227,,0.008286046981811523,25,-2.721604824066162
chr21:38219433:sigmoid_colon:0,TN,0.004828929901123047,,0.01256549835205078,25,-2.721390724182129
chr13:26699038:upper_lobe_of_left_lung:0,TN,0.0062825679779052734,,0.006536884307861328,25,-2.7196760177612305
chr19:24407978:upper_lobe_of_left_lung:0,TN,0.005372047424316406,,0.004136533737182617,25,-2.719217300415039
chr2:73464647:body_of_pancreas:0,TN,0.0036826133728027344,,0.0073007774353027344,25,-2.715806484222412
chr19:45478581:esophagus_squamous_epithelium:0,TN,0.011080503463745117,,0.013875913619995118,25,-2.7128939628601074
chr13:26699038:prostate_gland:1,TN,0.012511491775512695,,0.006621379852294922,25,-2.7116377353668213
chr14:50950065:body_of_pancreas:0,TN,0.003805875778198242,,0.006281757354736328,25,-2.7104809284210205
chr13:26699038:spleen:0,TN,0.010271072387695312,,0.00991215705871582,25,-2.709608554840088
chr19:45478581:testis:1,TN,0.01381683349609375,,0.020373744964599608,25,-2.7072458267211914
chr19:45478581:prostate_gland:1,TN,0.003854036331176758,,0.016459102630615233,25,-2.7036185264587402
chr21:8696395:esophagus_squamous_epithelium:0,TN,0.004556417465209961,,0.005764818191528321,25,-2.701819896697998
chr13:26699038:Peyers_patch:0,TN,0.008399486541748047,,0.007570257186889648,25,-2.701503276824951
chr7:37833872:transverse_colon:1,TN,0.014235496520996094,,0.009176301956176757,25,-2.698746919631958
chr19:16079890:esophagus_squamous_epithelium:0,TN,0.007133007049560547,,0.007455530166625976,25,-2.698148250579834
chr1:50735751:thoracic_aorta:0,TN,0.001964092254638672,,0.012280960083007813,25,-2.697645664215088
chr9:73183930:esophagus_squamous_epithelium:0,TN,0.00446009635925293,,0.006108808517456055,25,-2.6969943046569824
chr20:43725532:body_of_pancreas:0,TN,0.004724979400634766,,0.005892219543457031,25,-2.6966700553894043
chr21:38219433:transverse_colon:0,TN,0.0042133331298828125,,0.008767795562744141,25,-2.693490982055664
chr11:10541725:Peyers_patch:0,TN,0.014711380004882812,,0.010013456344604493,25,-2.692913055419922
chr21:8696395:sigmoid_colon:0,TN,0.004670381546020508,,0.006065177917480469,25,-2.6925883293151855
chr19:45478581:tibial_nerve:0,TN,0.012026071548461914,,0.01757101058959961,25,-2.6924822330474854
chr22:22587334:transverse_colon:0,TN,0.005029916763305664,,0.007763633728027344,25,-2.6922359466552734
chr4:185597969:sigmoid_colon:0,TN,0.00612640380859375,,0.009050493240356445,25,-2.6922121047973633
chr19:45478581:prostate_gland:0,TN,0.005017280578613281,,0.018468427658081054,25,-2.691589593887329
chr21:38219433:spleen:1,TN,0.005216836929321289,,0.008792657852172852,25,-2.6904916763305664
chr7:100045121:transverse_colon:0,TN,0.007544517517089844,,0.011715927124023438,25,-2.6903083324432373
chr15:101007391:transverse_colon:1,TN,0.008217096328735352,,0.00958139419555664,25,-2.6851558685302734
chr19:45478581:tibial_artery:0,TN,0.010300159454345703,,0.01752645492553711,25,-2.684927463531494
chr19:45478581:thoracic_aorta:0,TN,0.022527694702148438,,0.017611026763916016,25,-2.6846303939819336
chr13:26699038:testis:1,TN,0.010338068008422852,,0.009035224914550782,25,-2.684257984161377
chr10:99530543:transverse_colon:0,TN,0.013318538665771484,,0.011641578674316406,25,-2.6836423873901367
chr19:45478581:transverse_colon:0,TN,0.030605792999267578,,0.025408716201782228,25,-2.6814932823181152
chr21:38219433:suprapubic_skin:0,TN,0.005964517593383789,,0.014613361358642578,25,-2.681457757949829
chr16:12804137:body_of_pancreas:0,TN,0.0033156871795654297,,0.006749410629272461,25,-2.6811206340789795
chr2:11747308:body_of_pancreas:0,TN,0.0037970542907714844,,0.014268894195556641,25,-2.680110454559326
chr6:31863381:adrenal_gland:0,TN,0.00635528564453125,,0.010589952468872071,25,-2.677903890609741
chr4:185597969:thoracic_aorta:0,TN,0.006539821624755859,,0.01066716194152832,25,-2.676693916320801
chr19:45478581:tibial_artery:1,TN,0.011670589447021484,,0.01646365165710449,25,-2.674560070037842
chr21:38219433:esophagus_squamous_epithelium:0,TN,0.009182453155517578,,0.01770848274230957,25,-2.6743836402893066
chr16:56600410:spleen:0,TN,0.020355701446533203,,0.01263681411743164,25,-2.6711225509643555
chr2:72860135:gastrocnemius_medialis:0,TN,0.014822959899902344,,0.01302438735961914,25,-2.6709470748901367
chr21:38219433:upper_lobe_of_left_lung:0,TN,0.008606433868408203,,0.013521795272827148,25,-2.669534683227539
chr1:120942757:body_of_pancreas:0,TN,0.012366533279418945,,0.018465452194213867,25,-2.669459581375122
chr21:38219433:thoracic_aorta:1,TN,0.0029947757720947266,,0.011799278259277344,25,-2.6668362617492676
chr4:185597969:spleen:0,TN,0.005983829498291016,,0.012707557678222656,25,-2.666719913482666
chr19:45478581:esophagus_muscularis_mucosa:0,TN,0.04970097541809082,,0.026858224868774414,25,-2.6664586067199707
chr3:132536439:tibial_artery:0,TN,0.0024445056915283203,,0.008904876708984375,25,-2.6662049293518066
chr1:161389037:body_of_pancreas:0,TN,0.012543916702270508,,0.015757837295532227,25,-2.6659557819366455
chr7:37833872:body_of_pancreas:0,TN,0.030199766159057617,,0.012945566177368164,25,-2.6650524139404297
chr15:101007391:sigmoid_colon:0,TN,0.008164405822753906,,0.012151889801025391,25,-2.6633620262145996
