example_id,confusion_category,kmer_size,position_relative_to_snv,kmer_importance
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-62,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-61,0.0014735857645670574
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-60,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-59,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-58,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-57,0.0004572868347167969
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-56,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-55,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-54,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-53,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-52,0.0017458597819010417
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-51,0.0017407735188802083
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-50,0.001834551493326823
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-49,0.00238037109375
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-48,0.001834551493326823
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-47,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-46,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-45,0.004107157389322917
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-44,0.001975854237874349
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-43,0.003009160359700521
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-42,0.009084701538085938
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-41,0.004542350769042969
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-40,0.01011498769124349
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-39,0.004992485046386719
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-38,0.00112152099609375
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-37,0.00112152099609375
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-36,0.0034316380818684897
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-35,0.003029505411783854
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-34,0.003634770711263021
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-33,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-32,0.007013638814290364
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-31,0.0025723775227864585
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-30,0.002727985382080078
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-29,0.000999132792154948
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-28,0.000999132792154948
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-27,0.0007359186808268229
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-26,0.0008382797241210938
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-25,0.00034236907958984375
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-24,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-23,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-22,0.00038623809814453125
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-21,0.005072116851806641
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-20,0.005089759826660156
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-19,0.00467681884765625
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-18,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-17,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-16,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-15,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-14,0.0009225209554036459
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-13,0.004810015360514323
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-12,0.025523821512858074
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-11,0.019364356994628906
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-10,0.0004545847574869792
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-9,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-8,0.0060176849365234375
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-7,0.009026527404785156
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-6,0.008881568908691406
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-5,0.002704779307047526
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-4,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-3,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-2,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,-1,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,0,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,1,0.0019931793212890625
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,2,0.0013287862141927083
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,3,0.0013287862141927083
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,4,0.0010286966959635417
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,5,8.455912272135417e-05
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,6,0.00012683868408203125
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,7,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,8,0.0030984878540039062
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,9,0.0013181368509928386
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,10,0.0011466344197591145
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,11,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,12,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,13,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,14,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,15,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,16,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,17,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,18,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,19,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,20,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,21,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,22,0.00029786427815755207
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,23,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,24,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,25,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,26,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,27,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,28,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,29,3.3696492513020836e-05
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,30,0.0006162325541178385
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,31,0.0017367998758951824
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,32,0.00067901611328125
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,33,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,34,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,35,0.002002557118733724
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,36,0.0015106201171875
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,37,0.003021240234375
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,38,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,39,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,40,0.0006399154663085938
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,41,0.0010010401407877605
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,42,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,43,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,44,0.0010128021240234375
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,45,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,46,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,47,0.0003121693929036458
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,48,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,49,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,50,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,51,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,52,0.0008053779602050781
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,53,0.00014861424763997397
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,54,6.0558319091796875e-05
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,55,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,56,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,57,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,58,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,59,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,60,0.0005009969075520834
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,61,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,62,0.004008293151855469
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,63,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,64,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,65,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,66,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,67,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,68,0.00015703837076822916
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,69,0.0003140767415364583
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,70,0.0024995803833007812
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,71,6.993611653645833e-05
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,72,0.0005054473876953125
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,73,0.0015843709309895833
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,74,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,75,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,76,0.0010700225830078125
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,77,0.0014279683430989583
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,78,0.0028095245361328125
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,79,0.003662109375
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,80,0.0006465911865234375
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,81,0.003985404968261719
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,82,0.0008397102355957031
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,83,0.000728766123453776
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,84,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,85,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,86,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,87,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,88,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,89,0.0005566279093424479
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,90,0.0011132558186848958
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,91,0.0008630752563476562
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,92,0.0004596710205078125
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,93,0.00015544891357421875
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,94,0.0005337397257486979
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,95,0.0005903244018554688
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,96,0.0005903244018554688
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,97,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,98,0.0013170242309570312
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,99,0.0013170242309570312
chr3:125766575:esophagus_muscularis_mucosa:0,TP,6,100,0.0012022654215494792
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-100,0.0007041295369466146
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-99,0.000671545664469401
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-98,0.0011587142944335938
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-97,0.0014751752217610676
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-96,0.0030961036682128906
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-95,7.915496826171875e-05
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-94,0.0023895899454752603
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-93,0.0016803741455078125
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-92,0.0075753529866536455
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-91,0.0025180180867513022
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-90,0.0029541651407877603
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-89,0.0016729036966959636
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-88,0.006280422210693359
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-87,0.001552263895670573
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-86,0.002216815948486328
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-85,0.0025698343912760415
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-84,0.0008630752563476562
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-83,0.0034062067667643228
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-82,0.002155145009358724
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-81,0.001598358154296875
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-80,0.00015004475911458334
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-79,0.000644683837890625
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-78,0.002841949462890625
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-77,0.001830736796061198
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-76,0.0029169718424479165
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-75,0.0029280980428059897
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-74,0.0024118423461914062
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-73,0.004566192626953125
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-72,0.003810246785481771
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-71,0.001880327860514323
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-70,0.004588921864827474
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-69,0.0023651123046875
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-68,0.0035867691040039062
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-67,0.0034990310668945312
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-66,0.004439512888590495
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-65,0.005110422770182292
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-64,0.008149464925130209
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-63,0.003589630126953125
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-62,0.007592995961507161
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-61,0.002753098805745443
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-60,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-59,0.00496212641398112
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-58,0.005311489105224609
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-57,0.0038296381632486978
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-56,0.0043328603108723955
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-55,0.0016770362854003906
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-54,0.00011094411214192708
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-53,0.003651142120361328
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-52,0.004872639973958333
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-51,0.0024162928263346353
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-50,0.0015417734781901042
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-49,0.0021192232767740884
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-48,0.0028696060180664062
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-47,0.006795406341552734
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-46,0.0053259531656901045
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-45,0.006817817687988281
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-44,0.005121866861979167
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-43,0.005649566650390625
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-42,0.006673336029052734
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-41,0.007441520690917969
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-40,0.009490331013997396
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-39,0.010346730550130209
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-38,0.014118353525797525
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-37,0.007869402567545572
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-36,0.014933904012044271
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-35,0.006131172180175781
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-34,0.0013510386149088542
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-33,0.0085752805074056
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-32,0.010832786560058594
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-31,0.01062313715616862
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-30,0.008299827575683594
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-29,0.006830533345540364
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-28,0.012424151102701822
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-27,0.00914621353149414
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-26,0.0005501111348470052
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-25,0.0020901362101236978
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-24,0.001026153564453125
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-23,0.0025955835978190103
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-22,0.006544907887776692
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-21,0.0023333231608072915
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-20,0.0007596015930175781
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-19,0.0034085909525553384
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-18,0.005544344584147136
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-17,0.006921132405598958
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-16,0.006347815195719401
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-15,0.010632514953613281
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-14,0.0027675628662109375
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-13,0.03398911158243815
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-12,0.03202978769938151
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-11,0.02258920669555664
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-10,0.01956288019816081
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-9,0.04454739888509115
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-8,0.00943597157796224
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-7,0.0071964263916015625
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-6,0.012143135070800781
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-5,0.011045138041178385
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-4,0.006588300069173177
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-3,0.0029784838358561196
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-2,0.02764733632405599
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,-1,0.002827167510986328
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,0,0.0015042622884114583
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,1,0.0006643931070963541
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,2,0.0016930898030598958
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,3,0.0008325576782226562
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,4,0.0008052190144856771
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,5,0.00012683868408203125
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,6,0.004549185434977214
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,7,0.0023012161254882812
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,8,0.002456823984781901
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,9,0.003611405690511068
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,10,0.004044532775878906
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,11,0.0031752586364746094
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,12,0.0023221969604492188
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,13,0.0016647974650065105
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,14,0.0005750656127929688
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,15,0.0005750656127929688
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,16,0.0008958180745442709
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,17,0.0
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,18,0.00024286905924479166
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,19,0.0010865529378255208
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,20,0.0009295145670572916
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,21,0.0005052884419759115
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,22,0.0010190010070800781
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,23,0.0004132588704427083
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,24,0.0012903213500976562
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,25,0.0004901885986328125
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,26,0.0026574134826660156
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,27,0.004026730855305989
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,28,0.0021152496337890625
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,29,0.0022411346435546875
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,30,0.0006162325541178385
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,31,0.0019631385803222656
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,32,0.002467473347981771
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,33,0.0007295608520507812
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,34,0.0025310516357421875
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,35,0.0011928876241048176
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,36,0.0014074643452962239
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,37,0.0020627975463867188
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,38,0.002136389414469401
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,39,0.00241851806640625
chr3:125766575:esophagus_muscularis_mucosa:0,TP,10,40,0.001766204833984375
