example_id,confusion_category,label,pred_label,source_token_index,source_token,source_offset_start,source_offset_end,num_tokens,num_layers,num_heads,selected_layers,selected_heads,prob_positive_recomputed,logit_0,logit_1,snv_offset_seq1,snv_offset_seq2
chr12:52949266:prostate_gland:0,TP,1,1,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9859156608581543,-2.197152853012085,2.0513551235198975,150,150
chr6:137653697:tibial_artery:0,TP,1,1,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9857978224754333,-2.14636492729187,2.0936896800994873,150,150
chr9:61668518:omental_fat_pad:0,TP,1,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9856329560279846,-2.176098346710205,2.0522520542144775,150,150
chr7:142773190:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9855285286903381,-2.113313674926758,2.10768723487854,150,150
chr17:50532736:Peyers_patch:0,TP,1,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9853445887565613,-2.1038944721221924,2.1042866706848145,150,150
chr8:13655256:Peyers_patch:0,TP,1,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.98533034324646,-2.13901686668396,2.0681803226470947,150,150
chr1:157311320:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9852827787399292,-2.1511402130126953,2.052767515182495,150,150
chr17:45585364:esophagus_muscularis_mucosa:0,TP,1,1,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.985245406627655,-2.1429176330566406,2.0584194660186768,150,150
chr11:86939404:thoracic_aorta:0,TP,1,1,0,[CLS],0,0,99,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9852076768875122,-2.121006727218628,2.0777390003204346,150,150
chr3:75785609:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9850360155105591,-2.1103248596191406,2.07670521736145,150,150
chr12:42144490:gastroesophageal_sphincter:0,TP,1,1,0,[CLS],0,0,118,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9850329756736755,-2.163419723510742,2.0234081745147705,150,150
chr5:178818360:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9849895238876343,-2.1254796981811523,2.058398723602295,150,150
chr12:11071492:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9849438071250916,-2.1768548488616943,2.0039427280426025,150,150
chr17:23044492:testis:0,TP,1,1,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9847391843795776,-2.1169533729553223,2.0501339435577393,150,150
chr6:29705705:adrenal_gland:0,TP,1,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.98473060131073,-2.0615508556365967,2.104970693588257,150,150
chr7:142752912:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9846127033233643,-2.0845696926116943,2.0741381645202637,150,150
chr10:96641123:Peyers_patch:0,TP,1,1,0,[CLS],0,0,100,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9845336675643921,-2.0837085247039795,2.069794178009033,150,150
chr12:8390645:prostate_gland:0,TP,1,1,0,[CLS],0,0,111,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.98435378074646,-2.1101508140563965,2.0316085815429688,150,150
chr2:86221296:thoracic_aorta:0,TP,1,1,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9843392372131348,-2.081822633743286,2.0589890480041504,150,150
chr4:147741804:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,96,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9842789769172668,-2.0753884315490723,2.0615203380584717,150,150
chr2:165698937:adrenal_gland:0,TP,1,1,0,[CLS],0,0,93,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9842398166656494,-2.0888309478759766,2.04555344581604,150,150
chr6:32641895:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9842236638069153,-2.0454747676849365,2.08786940574646,150,150
chr7:100966122:prostate_gland:0,TP,1,1,0,[CLS],0,0,113,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9841716885566711,-2.0781168937683105,2.0518834590911865,150,150
chr11:43434241:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,93,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9841635823249817,-2.1132633686065674,2.01621413230896,150,150
chr7:142753134:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.984152615070343,-2.055098056793213,2.073678493499756,150,150
chr7:142771759:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9841138124465942,-2.0673153400421143,2.058978796005249,150,150
chr12:11071467:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9840378761291504,-2.1484134197235107,1.973030686378479,150,150
chr21:42863253:Peyers_patch:0,TP,1,1,0,[CLS],0,0,112,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9838264584541321,-2.082699775695801,2.0253746509552,150,150
chr3:75785547:gastrocnemius_medialis:0,TP,1,1,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9836832880973816,-2.1302638053894043,1.9688485860824585,150,150
chr19:21585701:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,99,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9836570620536804,-2.0348329544067383,2.0626537799835205,150,150
chr9:129437686:thoracic_aorta:0,TP,1,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9835513234138489,-2.0954504013061523,1.995476484298706,150,150
chr19:21569394:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9835417866706848,-2.075962543487549,2.014369249343872,150,150
chr2:165698939:adrenal_gland:0,TP,1,1,0,[CLS],0,0,95,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9834854006767273,-2.0554633140563965,2.0313966274261475,150,150
chr20:26209305:upper_lobe_of_left_lung:0,TP,1,1,0,[CLS],0,0,117,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.983389675617218,-2.035489082336426,2.045494794845581,150,150
chr12:121918386:transverse_colon:0,TP,1,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9832842946052551,-2.0485618114471436,2.0259881019592285,150,150
chr7:30284575:prostate_gland:0,TP,1,1,0,[CLS],0,0,112,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9832789301872253,-2.0687429904937744,2.0054819583892822,150,150
chr1:103345485:prostate_gland:0,TP,1,1,0,[CLS],0,0,100,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9832322001457214,-2.061736583709717,2.0096518993377686,150,150
chr5:28501388:thyroid_gland:0,TP,1,1,0,[CLS],0,0,98,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9832149147987366,-2.0922276973724365,1.9781092405319214,150,150
chr7:142776245:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9831368327140808,-2.056499481201172,2.00911545753479,150,150
chr19:1037766:tibial_nerve:0,TP,1,1,0,[CLS],0,0,111,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9830573201179504,-2.104863166809082,1.9559663534164429,150,150
chr22:24006049:thoracic_aorta:0,TP,1,1,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9830507636070251,-2.0266621112823486,2.0337722301483154,150,150
chr7:142776471:thoracic_aorta:0,TP,1,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9829498529434204,-2.085481643676758,1.968916416168213,150,150
chr1:103345525:thyroid_gland:0,TP,1,1,0,[CLS],0,0,99,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.982948899269104,-2.102750301361084,1.951589822769165,150,150
chr9:129437253:Peyers_patch:0,TP,1,1,0,[CLS],0,0,116,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9828585386276245,-2.0874693393707275,1.9614918231964111,150,150
chr3:75723672:Peyers_patch:0,TP,1,1,0,[CLS],0,0,112,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9827358722686768,-2.116971492767334,1.9247405529022217,150,150
chr2:71023799:prostate_gland:0,TP,1,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9827324151992798,-2.069558620452881,1.9719477891921997,150,150
chr7:142775335:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,99,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9826436638832092,-2.0231773853302,2.0131139755249023,150,150
chr9:75238689:prostate_gland:0,TP,1,1,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9825862646102905,-2.030290126800537,2.0026352405548096,150,150
chr20:26208422:upper_lobe_of_left_lung:0,TP,1,1,0,[CLS],0,0,120,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9824851155281067,-2.0171384811401367,2.0098960399627686,150,150
chr17:43360656:esophagus_muscularis_mucosa:0,TP,1,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.982391893863678,-2.0203163623809814,2.001314401626587,150,150
chr7:100949214:Peyers_patch:0,TP,1,1,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9823668003082275,-2.039235830307007,1.980948567390442,150,150
chr14:106470090:transverse_colon:0,TP,1,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9822362661361694,-2.0028276443481445,2.009843587875366,150,150
chr7:142776507:thoracic_aorta:0,TP,1,1,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9820786118507385,-2.046842336654663,1.9568309783935547,150,150
chr17:43361257:adrenal_gland:0,TP,1,1,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9820383787155151,-2.016223669052124,1.9851698875427246,150,150
chr2:132257677:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,116,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9820319414138794,-2.0215399265289307,1.979488730430603,150,150
chr17:81050152:transverse_colon:0,TP,1,1,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9819126129150391,-1.9173064231872559,2.0769803524017334,150,150
chr11:60747463:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9817684888839722,-1.963427186012268,2.0227763652801514,150,150
chr6:17600759:prostate_gland:0,TP,1,1,0,[CLS],0,0,116,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9817211627960205,-2.0408997535705566,1.9426653385162354,150,150
chr4:113924077:thyroid_gland:0,TP,1,1,0,[CLS],0,0,100,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9816544055938721,-2.0835347175598145,1.896316409111023,150,150
chr1:103345473:thyroid_gland:0,TP,1,1,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9816142320632935,-2.0184431076049805,1.9591795206069946,150,150
chr2:157434868:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,89,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9815763235092163,-2.027357816696167,1.9481619596481323,150,150
chr14:63599583:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9815172553062439,-2.0559003353118896,1.9163625240325928,150,150
chr9:129437460:tibial_artery:0,TP,1,1,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9814749956130981,-2.03493595123291,1.9349982738494873,150,150
chr9:129437243:Peyers_patch:0,TP,1,1,0,[CLS],0,0,115,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9813820123672485,-2.024078130722046,1.940757393836975,150,150
chr17:22909996:testis:0,TP,1,1,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9813598394393921,-2.0353569984436035,1.9282643795013428,150,150
chr18:12086252:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9810906052589417,-1.9617159366607666,1.98728609085083,150,150
chr6:32664823:upper_lobe_of_left_lung:0,TP,1,1,0,[CLS],0,0,114,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.981059730052948,-2.0189805030822754,1.92836332321167,150,150
chr11:30279727:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,98,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9810221791267395,-2.068378448486328,1.8769495487213135,150,150
chr1:91927306:tibial_artery:0,TP,1,1,0,[CLS],0,0,87,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9810186624526978,-1.993718147277832,1.9514166116714478,150,150
chr9:42852316:suprapubic_skin:0,TP,1,1,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9809916615486145,-1.9684451818466187,1.9752449989318848,150,150
chr8:38057123:Peyers_patch:0,TP,1,1,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9809870719909668,-1.9522064924240112,1.9912323951721191,150,150
chr11:60251676:spleen:0,TP,1,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9807377457618713,-1.9897717237472534,1.9403873682022095,150,150
chr3:181610454:suprapubic_skin:0,TP,1,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9806748032569885,-2.0428378582000732,1.8839929103851318,150,150
chr9:129442758:thoracic_aorta:0,TP,1,1,0,[CLS],0,0,99,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.980612576007843,-1.9744540452957153,1.949100136756897,150,150
chr5:5816786:prostate_gland:0,TP,1,1,0,[CLS],0,0,100,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9804661870002747,-2.0322153568267822,1.8836686611175537,150,150
chr9:129437589:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9802948832511902,-1.9840142726898193,1.9229631423950195,150,150
chr7:95686088:transverse_colon:0,TP,1,1,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9802588224411011,-2.0114848613739014,1.8936271667480469,150,150
chr7:67176863:adrenal_gland:0,TP,1,1,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9800987243652344,-2.025876522064209,1.870991826057434,150,150
chr17:22822734:lower_leg_skin:0,TP,1,1,0,[CLS],0,0,100,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9800594449043274,-2.0523133277893066,1.8425416946411133,150,150
chr17:43361240:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,111,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9800434112548828,-1.9561477899551392,1.93788743019104,150,150
chr13:103220859:gastrocnemius_medialis:0,TP,1,1,0,[CLS],0,0,88,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9798973202705383,-2.0205488204956055,1.8660467863082886,150,150
chr7:128135164:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,99,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9798671007156372,-2.075146436691284,1.8099138736724854,150,150
chr9:129437586:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.979796290397644,-1.9911251068115234,1.8903535604476929,150,150
chr6:159653130:tibial_nerve:0,TP,1,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9797771573066711,-2.001528024673462,1.8789845705032349,150,150
chr4:113924101:thyroid_gland:0,TP,1,1,0,[CLS],0,0,99,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9796953201293945,-2.023491859436035,1.8528999090194702,150,150
chr10:52595542:transverse_colon:0,TP,1,1,0,[CLS],0,0,95,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9796339869499207,-1.990461826324463,1.8828537464141846,150,150
chr9:8934493:prostate_gland:0,TP,1,1,0,[CLS],0,0,92,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9795650243759155,-2.0124294757843018,1.8574293851852417,150,150
chr3:181610462:suprapubic_skin:0,TP,1,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9795218110084534,-2.003380060195923,1.8643217086791992,150,150
chr20:26208968:upper_lobe_of_left_lung:0,TP,1,1,0,[CLS],0,0,114,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9793628454208374,-1.9366673231124878,1.923140525817871,150,150
chr10:38653055:upper_lobe_of_left_lung:0,TP,1,1,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9792668223381042,-1.9684152603149414,1.8866510391235352,150,150
chr9:42974893:transverse_colon:1,FP,0,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9867875576019287,-2.173758029937744,2.1395397186279297,150,150
chr18:12327752:upper_lobe_of_left_lung:0,FP,0,1,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9847219586372375,-2.099935531616211,2.0660085678100586,150,150
chr14:22872456:gastrocnemius_medialis:0,FP,0,1,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9844842553138733,-2.141716241836548,2.008544921875,150,150
chr12:8390645:omental_fat_pad:0,FP,0,1,0,[CLS],0,0,111,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.98435378074646,-2.1101508140563965,2.0316085815429688,150,150
chr7:65239919:body_of_pancreas:0,FP,0,1,0,[CLS],0,0,115,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9835869669914246,-2.0742995738983154,2.018829584121704,150,150
chr2:165698939:body_of_pancreas:0,FP,0,1,0,[CLS],0,0,95,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9834854006767273,-2.0554633140563965,2.0313966274261475,150,150
chr12:40213295:body_of_pancreas:0,FP,0,1,0,[CLS],0,0,100,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9834596514701843,-2.0842654705047607,2.001008987426758,150,150
chr12:121918386:testis:0,FP,0,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9832842946052551,-2.0485618114471436,2.0259881019592285,150,150
chr9:129437253:upper_lobe_of_left_lung:0,FP,0,1,0,[CLS],0,0,116,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9828585386276245,-2.0874693393707275,1.9614918231964111,150,150
chr17:43360656:sigmoid_colon:0,FP,0,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.982391893863678,-2.0203163623809814,2.001314401626587,150,150
chr4:148444756:transverse_colon:0,FP,0,1,0,[CLS],0,0,114,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.982370138168335,-2.058037281036377,1.9623358249664307,150,150
chr17:81050152:prostate_gland:0,FP,0,1,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9819126129150391,-1.9173064231872559,2.0769803524017334,150,150
chr9:129437460:tibial_nerve:0,FP,0,1,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9814749956130981,-2.03493595123291,1.9349982738494873,150,150
chr9:129437243:transverse_colon:0,FP,0,1,0,[CLS],0,0,115,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9813820123672485,-2.024078130722046,1.940757393836975,150,150
chr12:125683924:body_of_pancreas:0,FP,0,1,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9812441468238831,-1.9695144891738892,1.9877994060516357,150,150
chr7:95686088:tibial_nerve:0,FP,0,1,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9802588224411011,-2.0114848613739014,1.8936271667480469,150,150
chr7:32034243:body_of_pancreas:0,FP,0,1,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9802007675170898,-2.027730941772461,1.8743846416473389,150,150
chr17:43361240:Peyers_patch:0,FP,0,1,0,[CLS],0,0,111,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9800434112548828,-1.9561477899551392,1.93788743019104,150,150
chr5:109409450:transverse_colon:0,FP,0,1,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9799897074699402,-1.913461685180664,1.9778331518173218,150,150
chr14:74257882:gastrocnemius_medialis:0,FP,0,1,0,[CLS],0,0,112,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.979358971118927,-1.9748352766036987,1.8847792148590088,150,150
chr14:106468932:adrenal_gland:0,FP,0,1,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9774571657180786,-1.9038623571395874,1.8656761646270752,150,150
chr4:163544593:thyroid_gland:0,FP,0,1,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9763719439506531,-1.9046317338943481,1.8167781829833984,150,150
chr17:21723750:upper_lobe_of_left_lung:0,FP,0,1,0,[CLS],0,0,97,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9752182364463806,-1.7886179685592651,1.8839348554611206,150,150
chr8:93361164:tibial_artery:0,FP,0,1,0,[CLS],0,0,98,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9751063585281372,-1.808301568031311,1.8596351146697998,150,150
chr16:18131839:gastroesophageal_sphincter:0,FP,0,1,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9735442399978638,-1.8710272312164307,1.7344400882720947,150,150
chr1:221034915:body_of_pancreas:0,FP,0,1,0,[CLS],0,0,100,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9735139608383179,-1.8531476259231567,1.7511451244354248,150,150
chr8:12659347:omental_fat_pad:0,FP,0,1,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9720680713653564,-1.787465214729309,1.7621896266937256,150,150
chr18:50349719:transverse_colon:0,FP,0,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9720231890678406,-1.842214822769165,1.7057896852493286,150,150
chr1:149075699:body_of_pancreas:0,FP,0,1,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9713069796562195,-1.8352874517440796,1.6866987943649292,150,150
chr4:2931543:upper_lobe_of_left_lung:0,FP,0,1,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9710065126419067,-1.8337115049362183,1.6775522232055664,150,150
chr11:46305551:spleen:0,FP,0,1,0,[CLS],0,0,82,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9708718061447144,-1.8697351217269897,1.636754035949707,150,150
chr6:41006476:transverse_colon:0,FP,0,1,0,[CLS],0,0,96,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9706487059593201,-1.8349441289901733,1.663684606552124,150,150
chr13:112931226:body_of_pancreas:0,FP,0,1,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9703978300094604,-1.7505906820297241,1.7392678260803223,150,150
chr1:149554253:body_of_pancreas:0,FP,0,1,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9701188802719116,-1.8040791749954224,1.6761105060577393,150,150
chr9:114805768:upper_lobe_of_left_lung:0,FP,0,1,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9691078066825867,-1.7320630550384521,1.7138100862503052,150,150
chr2:47323106:transverse_colon:0,FP,0,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9687049388885498,-1.7238420248031616,1.708659052848816,150,150
