PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,target,example_id,confusion_category,pred_label
5.504754,-0.42857587,-1.0729078,0.5794103,-0.9351029,-0.38438833,-0.20050439,-0.17904988,0.06473335,0.79488605,1,chr7:142771759:body_of_pancreas:0,TP,1
-2.6613808,-0.5832786,-1.1844931,0.2512446,0.08450174,-0.4515055,0.008650457,0.025965592,0.020500718,0.0072940844,1,chr6:131199853:Peyers_patch:0,FN,0
-2.3198938,0.4189298,-1.3038597,0.0166504,-0.06823386,0.49955702,0.16109025,0.048693795,-0.19803216,0.115177244,1,chr12:8058040:tibial_nerve:0,FN,0
-1.1846386,-3.2765136,0.81476885,-1.0383996,-1.1013784,0.18055707,-0.8383113,-0.3270057,0.5680316,-0.13450871,1,chr6:32967583:body_of_pancreas:0,FN,0
-2.9163194,-0.12548287,-0.6900306,-0.049166914,-0.010401697,-0.45351812,-0.19736144,0.11522777,-0.011455655,0.05555644,0,chr6:32622665:body_of_pancreas:0,TN,0
-2.1961482,0.37864196,-0.8649203,-0.2940526,-0.83026975,0.35694405,0.043982666,-0.23241943,-0.030058365,-0.52348566,0,chr5:75681235:upper_lobe_of_left_lung:0,TN,0
-3.3724465,0.59863573,0.2689369,0.072716676,-0.53765655,-0.57824814,-1.0571468,-0.041876923,-0.09446744,-0.31639603,0,chr13:108155918:adrenal_gland:0,TN,0
-2.6494796,-0.12900549,-0.5105495,0.18489914,-0.038980387,0.014446981,-0.58931816,0.3463697,-0.29891634,0.15478733,1,chr5:149431239:upper_lobe_of_left_lung:0,FN,0
-2.598681,-2.6850038,1.4213288,-0.28512228,-0.041667044,-1.065374,-0.44858664,0.22326262,0.32644883,0.61164993,0,chr17:74791544:spleen:0,TN,0
-2.6183627,-0.10412734,-1.069265,0.18970746,0.13604343,-0.21263298,-0.23077416,-0.0036865927,-0.27511168,0.01335597,1,chr9:127348292:Peyers_patch:0,FN,0
-2.544675,1.0297265,-1.3761389,-0.30812863,0.37813818,0.56266594,-0.06436957,-0.023876386,-0.2015426,-0.19659036,0,chr10:1227900:thoracic_aorta:0,TN,0
4.789733,-2.0314415,-0.7201802,0.6730459,-1.2985567,-0.48303863,-0.9672095,-0.005504641,0.07680407,1.0237125,1,chr11:60251676:spleen:0,TP,1
-1.5683343,-0.7712482,-0.7089926,-0.47281018,-0.8605525,0.29708284,0.5242376,0.40929613,0.5467619,-0.5343204,0,chr1:51769068:tibial_artery:0,TN,0
-2.9940724,1.3307562,1.2483951,1.1142896,-0.26256835,-0.7230425,-0.83529454,-0.035199087,-0.007981736,-0.0684983,0,chr15:34210265:tibial_nerve:0,TN,0
5.338093,-0.6907869,0.7877326,-0.44374105,1.0105302,-0.48075664,-0.3365758,0.027224926,-0.16655052,-1.1014037,1,chr9:42974893:transverse_colon:0,TP,1
-2.1693711,2.5140862,-0.50492066,-0.9251718,-0.02945257,0.5810367,-0.019572675,-0.023839278,-0.48572162,-0.07823109,0,chr2:171054379:body_of_pancreas:0,TN,0
-2.234443,-0.50554526,0.45622513,1.2757622,0.3606777,-0.8543879,0.42549804,0.33735636,-0.19312163,0.17028813,1,chr5:181184339:prostate_gland:0,FN,0
6.123335,0.33315802,-0.4739883,0.16878544,0.040640313,-0.5328954,0.043865662,-0.1959897,0.07323554,0.06216038,1,chr6:31374359:spleen:0,TP,1
-1.0932716,0.82220834,0.7369098,-1.7759511,-0.31754416,0.5677898,0.87522125,-0.7759697,0.17154506,0.20308805,0,chr12:21313572:upper_lobe_of_left_lung:0,TN,0
-0.8518171,-2.9445386,-0.3787794,0.42062557,0.90714234,0.43445662,0.45429304,0.2627835,0.16469158,-0.014619444,0,chr10:77620178:thoracic_aorta:0,TN,0
2.3818655,-2.958043,-0.2626945,0.9131333,-0.06398827,1.3588029,-0.5823898,0.093856744,0.6139607,0.4916167,1,chr19:47436804:sigmoid_colon:0,TP,1
-1.5304149,0.029585704,-0.8597691,0.67540604,0.54342264,0.10365586,0.542531,0.09935846,0.0042914036,0.4112067,0,chr5:109409450:transverse_colon:0,TN,0
-1.198863,-1.5540339,1.5609043,-1.5786431,-0.4172145,-0.5426085,0.19152236,-0.14779429,0.3155651,-0.9297813,0,chr12:14454207:adrenal_gland:0,TN,0
-2.1759996,-0.2810383,-0.8218558,0.4215193,-0.16157201,0.54189205,0.06408198,0.72739565,-0.1523756,-0.36947632,0,chr22:26483000:body_of_pancreas:0,TN,0
-2.497471,-0.3490722,-1.1214397,0.056490157,0.020049363,0.043467876,-0.13792408,0.13060348,-0.016768727,-0.08198404,0,chr4:10582403:Peyers_patch:0,TN,0
-3.15426,0.024770113,0.070318915,-0.78696704,-0.48706216,-0.49042267,-0.2424553,-0.37287283,-0.07845308,0.6821494,0,chr2:161273349:adrenal_gland:0,TN,0
-2.583356,-1.0377979,-0.9475646,-0.43221992,0.27198017,-0.5638934,0.08675113,-0.16238901,0.040860694,0.07459691,1,chr4:77240591:gastroesophageal_sphincter:0,FN,0
5.207709,-1.2986984,-0.29919243,0.5342919,-0.63218933,0.09446255,-0.4970549,0.26263085,-0.50991327,0.36140272,1,chr17:43360096:transverse_colon:0,TP,1
-2.4438822,1.5373267,1.278531,2.0324266,-0.6938286,-1.0597067,-0.031403646,0.15936229,0.0683697,-0.342222,0,chr16:70801195:esophagus_muscularis_mucosa:0,TN,0
-2.413449,1.2321576,-1.4699595,-0.10444259,0.75455785,-0.10835744,0.14620753,0.027622676,-0.071702026,-0.07732353,1,chr2:111313881:body_of_pancreas:0,FN,0
-2.6918144,0.3337509,-0.6489334,0.031505954,0.37598675,-0.6631686,0.14750004,0.4040732,-0.23020768,-0.24986167,1,chr4:119212065:upper_lobe_of_left_lung:0,FN,0
5.7190814,1.38873,-0.58505833,0.29722783,0.07099967,-1.0634619,0.025792204,0.3577841,0.85456187,0.06379121,1,chr17:22856764:sigmoid_colon:0,TP,1
-1.9768146,-1.2375638,-1.3539927,-0.41121453,-0.41511858,0.15304366,0.24123946,-0.11827882,-0.07363112,-0.05719122,0,chr18:46481136:Peyers_patch:0,TN,0
-1.0655013,-0.9146163,-0.81552494,0.8579852,0.36362824,1.0595068,0.86164296,0.031644877,0.611354,0.27412593,1,chr15:40906278:transverse_colon:0,FN,0
-2.3006217,1.3728714,0.6860083,1.2516067,0.73661333,0.364767,-0.07453775,0.11831267,-0.5774133,0.28244624,0,chr4:2764553:thoracic_aorta:0,TN,0
-2.5543427,0.53556377,-0.55694526,0.021849371,-0.16120316,0.24705477,0.06885212,0.070037335,-0.13538425,0.2171297,0,chr1:220775349:transverse_colon:0,TN,0
-3.0453799,1.6352372,1.087305,0.9506159,-0.3400424,-0.74497664,-0.7270971,0.013235936,-0.06678355,-0.33899695,0,chr8:123042465:testis:0,TN,0
6.0355883,0.31537935,-0.14659363,0.32128173,0.23525263,-0.3287052,0.03011818,-0.36470774,0.13454646,0.030706104,1,chr17:45585364:body_of_pancreas:0,TP,1
5.6777315,-0.47960535,0.15350455,0.22702864,0.65624017,-0.13121693,0.15188102,0.3112803,-0.5001697,-0.40211567,1,chr19:4352840:upper_lobe_of_left_lung:0,TP,1
4.473896,-0.50546306,1.4109685,-0.38717878,1.5694786,-0.18111144,-0.22643933,-0.4972287,0.06205973,-0.8949381,1,chr19:45678133:adrenal_gland:0,TP,1
0.90825033,-1.3340086,0.75436616,-0.8386971,0.16334562,0.57920384,-0.84362894,0.25272506,-0.2888775,0.071230136,0,chr6:32967583:gastrocnemius_medialis:0,TN,0
-2.5804873,-0.53093165,-0.32543907,0.08540652,0.5534802,0.25173414,-0.33666202,0.544161,-0.008297367,0.046568926,0,chr16:87950990:body_of_pancreas:0,TN,0
-3.0778902,-0.42356327,-0.6545609,0.031221148,-0.0827246,-0.19269328,-0.45100036,-0.18663192,0.093527175,-0.073046595,0,chr19:22302101:esophagus_squamous_epithelium:0,TN,0
-2.8716996,1.17425,1.5807282,0.70484895,-0.5946649,0.021469293,-1.169946,0.2910754,-0.48252356,-0.13504435,1,chr7:5085799:spleen:0,FN,0
5.829158,0.105111085,0.10068639,0.0058080857,0.6105926,-0.3946534,-0.41161314,-0.3795889,-0.29023385,-0.84120905,1,chr9:42974893:tibial_nerve:0,TP,1
-1.6042165,0.8468857,2.0430686,2.2278914,-0.25669733,-0.29725724,0.34331506,0.31955382,-0.032182816,-0.31203896,1,chr11:32892862:upper_lobe_of_left_lung:0,FN,0
-2.5518343,-0.07007123,-0.7460914,-0.67002636,-0.03725121,0.5508705,-0.08996666,-0.8133842,0.3754006,0.22094171,0,chr10:69743429:testis:0,TN,0
5.9921837,0.5318397,-0.8192503,0.3465391,-0.5138557,-0.87673724,0.10973822,-0.44263387,0.24931785,0.14808147,1,chr3:75785547:gastrocnemius_medialis:0,TP,1
3.2132986,1.6682833,0.43127757,-0.4199445,-1.8385518,0.75306773,0.587797,-0.35333505,0.41669053,0.17742677,0,chr1:201704952:spleen:0,FP,1
4.2731733,-2.2624066,0.13923785,-0.86730754,1.2141479,0.30282566,-0.23983571,0.92702156,0.24775927,-0.14015833,1,chr17:879808:tibial_artery:0,TP,1
-1.8002932,-0.58896136,-1.1785522,-0.48640072,-0.34752503,-0.20743872,0.47909153,-0.6935342,-0.3621244,-0.22807145,0,chr3:177592618:thoracic_aorta:0,TN,0
-3.167611,1.2972916,-0.94267786,-0.12471159,-0.39055696,-0.18285868,-0.25562438,-0.20007029,0.10175809,-0.04812265,1,chr15:82365725:suprapubic_skin:0,FN,0
-2.28811,1.2250037,1.0854301,2.0917618,-0.22837007,-0.7026998,0.30475566,0.23357289,-0.014593095,-0.40875146,0,chr8:94640757:transverse_colon:0,TN,0
-1.7610664,0.69291234,-0.79589534,0.8128199,0.8760769,-0.21231782,0.16451977,0.31491607,-0.3027503,0.2221254,1,chr22:49724957:upper_lobe_of_left_lung:0,FN,0
-1.209378,0.15643317,-1.2792596,0.7051503,0.34843907,0.5123494,0.6356548,-0.048007764,0.41146508,0.313537,0,chr22:23289163:upper_lobe_of_left_lung:0,TN,0
2.3799143,-3.386021,-0.40985352,-0.64113134,-0.8969518,1.186198,-1.3572408,0.46032336,-0.053854894,0.6003852,1,chr12:11071467:body_of_pancreas:0,TP,1
-1.6736547,-1.1355703,-0.046728432,0.90017205,0.44102964,0.5731209,0.028807249,0.59391874,-0.6116601,-0.6806093,1,chr6:169655219:tibial_nerve:0,FN,0
-2.704643,1.334012,0.65757626,0.33487394,0.3222434,0.07208256,-0.24196222,-0.029704204,-0.21069263,-0.4609807,0,chr19:41706904:upper_lobe_of_left_lung:0,TN,0
-2.0782757,0.18319456,0.6170066,-0.17627646,-0.94656336,-0.1612085,0.41926715,-0.9575878,0.103370056,-0.26209804,1,chr19:49085162:gastroesophageal_sphincter:0,FN,0
-0.7698478,-0.40007943,-0.4985756,-0.77433234,1.835315,0.24634527,-0.3351611,-0.19822343,0.20112334,0.12411374,0,chr16:2661012:tibial_nerve:0,TN,0
-1.0012089,-1.5521339,0.8546292,-0.75541824,0.17066048,0.20041758,0.90738577,0.28462696,-0.06197891,0.15888892,0,chr6:16409816:esophagus_squamous_epithelium:0,TN,0
-0.9494003,-0.6241837,-1.6446835,-0.4075528,-0.08779275,1.4968804,0.30540648,0.38725817,0.2967019,-0.31890538,0,chr6:154371294:thoracic_aorta:0,TN,0
-1.4369159,-0.18204601,-0.28045765,1.4122862,0.23431489,0.18059394,0.8545137,0.30742377,-0.06192292,-0.12507896,0,chr17:37489615:gastroesophageal_sphincter:0,TN,0
-3.0131338,0.3289357,-0.37876216,0.35910326,-0.07415076,-0.2785348,-0.70315605,0.3787491,-0.45331374,-0.055861585,1,chr5:149431239:spleen:0,FN,0
-2.3464556,1.358816,0.47346973,0.16106687,0.793119,0.14243239,0.0342461,0.14327835,-0.25833336,-0.7945478,1,chr12:1922226:body_of_pancreas:0,FN,0
-1.9076945,-1.4550306,0.72960687,0.32562086,-0.03301386,0.7187412,-1.0681705,0.36743322,0.24906178,0.44777027,0,chr22:11703827:prostate_gland:0,TN,0
0.77969664,4.610137,1.0773476,-0.5636391,-0.4567685,0.9983618,0.69354653,0.51165396,0.9883326,-0.75146353,0,chr3:58305852:sigmoid_colon:0,TN,0
5.7819576,-0.11787694,0.15084752,-0.11076792,0.8344325,-0.2832392,-0.28252715,-0.81942093,0.04904475,-0.43305594,1,chr21:42863253:Peyers_patch:0,TP,1
-0.86057585,0.57589203,-0.6682478,-0.98601294,0.946222,-0.02776897,0.23467894,0.19551004,-0.16294014,0.6863932,1,chr12:104294234:transverse_colon:0,FN,0
-2.7039561,-0.69669485,-0.9653884,-0.13386065,-0.016915694,-0.5258807,0.09006958,0.0042989687,0.1431825,0.03333194,0,chr18:3595766:Peyers_patch:0,TN,0
3.3871405,0.52176017,0.8970633,-1.9086468,1.038182,-0.83514804,-0.37795725,1.6054304,0.9601061,0.0013819303,1,chr8:44636977:sigmoid_colon:0,TP,1
4.8956795,-0.8647817,-0.1482946,0.5274156,-1.1155754,0.57507986,-0.49158674,-0.3830912,0.123265654,0.4378233,1,chr19:21585701:body_of_pancreas:0,TP,1
-2.2825305,-0.5056914,-0.74813247,-0.5260501,0.25487968,-0.26541537,0.06712531,-0.44331142,-0.24280633,-0.257665,1,chr14:25132674:body_of_pancreas:0,FN,0
-2.9802048,2.0047257,0.14504477,0.18910855,-0.39968985,0.3611643,-1.0596149,-0.13441303,-0.34145334,0.11989307,0,chr1:165592941:suprapubic_skin:0,TN,0
-1.1930429,-3.3932202,0.0015541613,0.16922876,-0.54940355,0.94061345,-1.2572279,0.050299812,1.1836187,0.24267714,1,chr8:18872306:body_of_pancreas:0,FN,0
4.6540294,0.71451735,0.1283408,-0.04297298,-0.7532924,-0.2806218,-0.019792385,-0.084704645,-0.42111522,-0.01590691,1,chr2:158415565:gastroesophageal_sphincter:0,TP,1
-1.3008616,-1.5358843,-0.35926116,-0.31019557,1.3290362,0.95422566,0.04723035,-0.5111121,0.61222845,0.2152261,0,chr14:74252095:tibial_artery:0,TN,0
-2.0987315,-0.38154867,-1.2312359,0.07767248,0.06241369,0.33732063,0.3045105,-0.27141765,0.44977033,-0.45976877,0,chr2:111667723:gastrocnemius_medialis:0,TN,0
-2.2436938,0.020216938,-0.79324836,-0.20668903,-1.4068134,0.43578547,0.074218534,-0.05926578,0.47261676,-0.5702904,0,chr21:30341086:testis:0,TN,0
-3.099012,1.5388601,0.43280417,-0.42080545,-0.49593443,-0.530611,-0.74214417,-0.2259331,0.32598212,0.2987575,0,chr19:42884973:prostate_gland:0,TN,0
-0.40017435,-3.4648252,0.5683717,-0.62585074,0.4372173,-0.061374597,0.7980123,-0.7292597,0.2085075,0.1939977,0,chr9:94623665:Peyers_patch:0,TN,0
-1.6291481,-0.018676575,-1.2065316,0.20352021,0.47379115,-0.38365358,0.43888238,-0.14020792,0.090214044,0.23529148,1,chr20:54201250:sigmoid_colon:0,FN,0
4.976504,-0.7922558,0.2724175,0.5237146,0.9666557,0.63891584,-0.793199,0.11265144,-0.06258553,0.26022476,1,chr9:42852316:spleen:0,TP,1
5.981976,0.30161902,-0.41299054,0.011989127,0.111508906,-0.52049375,0.21098177,0.31057596,-0.8135252,-0.3526385,1,chr16:14812040:prostate_gland:0,TP,1
-2.4002092,-2.240209,-0.16607231,-0.9079911,0.026280642,-0.1418042,0.04043229,-0.38387957,0.1919675,-0.056969754,0,chr15:61621312:upper_lobe_of_left_lung:0,TN,0
-0.25511712,-1.9903234,0.43643782,0.091610044,-1.7841624,0.26136672,0.29955402,-0.29223546,0.44287142,0.26039746,1,chr9:83219701:Peyers_patch:0,FN,0
5.0506124,1.5834334,-0.95548826,0.35089856,-1.367705,0.14016573,0.3114296,-0.46013984,0.26025712,0.2160959,1,chr4:75289967:upper_lobe_of_left_lung:0,TP,1
-2.7304711,0.23466906,-0.7145615,-0.067762166,0.3046327,-0.13182294,-0.14213409,0.194792,-0.18229945,-0.15362056,0,chr11:13873413:transverse_colon:0,TN,0
5.6207886,-1.0037779,0.12241817,-0.19734624,0.6171326,-0.41753584,-0.19543222,-0.62420917,0.00083549035,-0.8461844,1,chr6:29705705:adrenal_gland:0,TP,1
4.8989377,0.04785999,-0.66977817,0.1302687,-1.4210322,-0.35966796,0.008736014,-0.19323862,-0.7041744,0.5875324,1,chr2:196068383:tibial_artery:0,TP,1
