example_id,confusion_category,label,pred_label,source_token_index,source_token,source_offset_start,source_offset_end,num_tokens,num_layers,num_heads,selected_layers,selected_heads,prob_positive_recomputed,logit_0,logit_1,snv_offset_seq1,snv_offset_seq2
chr5:5816786:prostate_gland:0,TP,1,1,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9819340705871582,-1.9678080081939697,2.027689218521118,256,256
chr19:21295220:prostate_gland:0,TP,1,1,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9819332957267761,-2.0669069290161133,1.9285452365875244,256,256
chr2:67906567:spleen:0,TP,1,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9817882776260376,-2.020608901977539,1.9667028188705444,256,256
chr4:113924101:thyroid_gland:0,TP,1,1,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9815261363983154,-2.007779836654663,1.9649686813354492,256,256
chr7:142521135:transverse_colon:0,TP,1,1,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9812070727348328,-2.018620252609253,1.936680793762207,256,256
chr6:169968986:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.981134295463562,-2.01157808303833,1.9397886991500854,256,256
chr17:45585364:esophagus_muscularis_mucosa:0,TP,1,1,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9810339212417603,-1.997112512588501,1.948840618133545,256,256
chr19:1037766:tibial_nerve:0,TP,1,1,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9808837175369263,-1.9325063228607178,2.0054070949554443,256,256
chr6:29705705:adrenal_gland:0,TP,1,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9807947278022766,-2.008249521255493,1.9249287843704224,256,256
chr10:38653296:spleen:0,TP,1,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9803950190544128,-1.9987534284591675,1.9134222269058228,256,256
chr7:142751721:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,112,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9803797006607056,-1.9934279918670654,1.917945384979248,256,256
chr22:24006061:thoracic_aorta:0,TP,1,1,0,[CLS],0,0,100,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9803306460380554,-1.9372669458389282,1.9715609550476074,256,256
chr7:142775530:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,99,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9802734851837158,-1.9638125896453857,1.9420562982559204,256,256
chr15:24767525:gastrocnemius_medialis:0,TP,1,1,0,[CLS],0,0,81,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9802674055099487,-1.9070302248001099,1.9985249042510986,256,256
chr10:44370798:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9802144765853882,-1.9740225076675415,1.9288021326065063,256,256
chr12:11071467:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9801093339920044,-2.0240252017974854,1.8733899593353271,256,256
chr3:75785357:upper_lobe_of_left_lung:0,TP,1,1,0,[CLS],0,0,116,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9800282716751099,-2.0112268924713135,1.8820359706878662,256,256
chr20:26209622:upper_lobe_of_left_lung:0,TP,1,1,0,[CLS],0,0,117,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9799584746360779,-1.964603304862976,1.9251004457473755,256,256
chr7:142752843:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9798195958137512,-1.971189022064209,1.911467432975769,256,256
chr7:142776507:thoracic_aorta:0,TP,1,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9798120260238647,-1.9931931495666504,1.8890798091888428,256,256
chr22:24006049:thoracic_aorta:0,TP,1,1,0,[CLS],0,0,100,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9797990322113037,-1.9746733903884888,1.9069443941116333,256,256
chr8:93405667:thyroid_gland:0,TP,1,1,0,[CLS],0,0,92,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9791721701622009,-1.9840562343597412,1.8663591146469116,256,256
chr17:43360096:transverse_colon:0,TP,1,1,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9791632294654846,-2.002192497253418,1.8477845191955566,256,256
chr2:157434879:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,93,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9790940880775452,-2.0136966705322266,1.8328979015350342,256,256
chr18:68604528:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,98,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9790001511573792,-2.0202560424804688,1.8217588663101196,256,256
chr21:42863253:Peyers_patch:0,TP,1,1,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9788443446159363,-1.9832878112792969,1.851176142692566,256,256
chr7:63016040:spleen:0,TP,1,1,0,[CLS],0,0,99,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9785854816436768,-1.9603482484817505,1.8616896867752075,256,256
chr2:158415576:gastroesophageal_sphincter:0,TP,1,1,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9785659909248352,-1.9658571481704712,1.8552483320236206,256,256
chr7:100949229:Peyers_patch:0,TP,1,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9783026576042175,-1.940469741821289,1.8681590557098389,256,256
chr7:142773198:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9782377481460571,-1.9169576168060303,1.8886195421218872,256,256
chr1:192003039:prostate_gland:0,TP,1,1,0,[CLS],0,0,85,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.978152334690094,-1.8630039691925049,1.9385650157928467,256,256
chr7:63016031:upper_lobe_of_left_lung:0,TP,1,1,0,[CLS],0,0,98,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.978067934513092,-1.962980031967163,1.8346500396728516,256,256
chr9:62609408:prostate_gland:0,TP,1,1,0,[CLS],0,0,97,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9780080914497375,-1.932088017463684,1.8627545833587646,256,256
chr7:100949233:Peyers_patch:0,TP,1,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.977953314781189,-1.9264370203018188,1.8658663034439087,256,256
chr20:26208998:upper_lobe_of_left_lung:0,TP,1,1,0,[CLS],0,0,115,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9779438972473145,-1.9016046524047852,1.890259027481079,256,256
chr7:1812632:Peyers_patch:0,TP,1,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9778618216514587,-1.9821361303329468,1.8059273958206177,256,256
chr5:77075989:prostate_gland:0,TP,1,1,0,[CLS],0,0,96,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9778304696083069,-1.9128007888793945,1.8738148212432861,256,256
chr12:121918386:transverse_colon:0,TP,1,1,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9776955246925354,-1.9469146728515625,1.8334952592849731,256,256
chr7:63016061:spleen:0,TP,1,1,0,[CLS],0,0,98,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9776883125305176,-1.95648193359375,1.8236013650894165,256,256
chr3:34208336:thoracic_aorta:0,TP,1,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9776851534843445,-1.9250420331954956,1.8548940420150757,256,256
chr7:142753147:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9776445627212524,-1.9139598608016968,1.864119052886963,256,256
chr8:38060267:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9774137139320374,-1.9590052366256714,1.8085592985153198,256,256
chr1:3724461:esophagus_muscularis_mucosa:0,TP,1,1,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9772293567657471,-1.8699520826339722,1.8892951011657715,256,256
chr16:57628854:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9771729707717896,-1.8474106788635254,1.9093104600906372,256,256
chr2:158415565:gastroesophageal_sphincter:0,TP,1,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9771319031715393,-1.8994369506835938,1.855440378189087,256,256
chr8:69248295:suprapubic_skin:0,TP,1,1,0,[CLS],0,0,96,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9771186113357544,-1.855004072189331,1.8992774486541748,256,256
chr8:38057121:Peyers_patch:0,TP,1,1,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9768959879875183,-1.8632006645202637,1.8811765909194946,256,256
chr2:53940959:prostate_gland:0,TP,1,1,0,[CLS],0,0,90,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9767844080924988,-1.846012830734253,1.8934295177459717,256,256
chr3:186302506:prostate_gland:0,TP,1,1,0,[CLS],0,0,89,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9767331480979919,-1.8239407539367676,1.913240671157837,256,256
chr19:8905403:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9763048887252808,-1.9622869491577148,1.7562185525894165,256,256
chr7:142752408:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.976152777671814,-1.8792678117752075,1.8326828479766846,256,256
chr4:98093069:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,97,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9759359955787659,-1.9741528034210205,1.728525161743164,256,256
chr10:26574003:thoracic_aorta:0,TP,1,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9757912158966064,-1.921250581741333,1.775282382965088,256,256
chr12:109443212:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,94,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9755083322525024,-1.8167645931243896,1.867859959602356,256,256
chr11:19259633:spleen:0,TP,1,1,0,[CLS],0,0,95,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9753158688545227,-1.8812494277954102,1.795350193977356,256,256
chr8:18872306:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,98,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9751978516578674,-1.903244972229004,1.7684671878814697,256,256
chr6:32477160:transverse_colon:0,TP,1,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9751833081245422,-1.9491386413574219,1.7219700813293457,256,256
chr4:62271507:prostate_gland:0,TP,1,1,0,[CLS],0,0,93,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.975166916847229,-1.8279645442962646,1.8424664735794067,256,256
chr3:75723673:esophagus_squamous_epithelium:0,TP,1,1,0,[CLS],0,0,111,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9749806523323059,-1.94711434841156,1.7156546115875244,256,256
chr7:142750232:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9743897318840027,-1.8732433319091797,1.7655738592147827,256,256
chr5:151298414:adrenal_gland:0,TP,1,1,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9743751287460327,-1.864540696144104,1.7736915349960327,256,256
chr7:100949035:Peyers_patch:0,TP,1,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9742071032524109,-1.8196399211883545,1.8118841648101807,256,256
chr7:51754611:prostate_gland:0,TP,1,1,0,[CLS],0,0,91,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9741857051849365,-1.9563651084899902,1.6743102073669434,256,256
chr11:60251676:spleen:0,TP,1,1,0,[CLS],0,0,100,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9741023182868958,-1.8535479307174683,1.7738157510757446,256,256
chr2:185166213:prostate_gland:0,TP,1,1,0,[CLS],0,0,85,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9740651249885559,-1.878248691558838,1.7476392984390259,256,256
chr17:25564506:body_of_pancreas:0,TP,1,1,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9739513397216797,-1.8863093852996826,1.7350854873657227,256,256
chr19:1037869:upper_lobe_of_left_lung:0,TP,1,1,0,[CLS],0,0,111,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.973892331123352,-1.7801682949066162,1.838903546333313,256,256
chr22:22713782:omental_fat_pad:0,TP,1,1,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9738752841949463,-1.9606637954711914,1.6577363014221191,256,256
chr9:129437463:tibial_artery:0,TP,1,1,0,[CLS],0,0,112,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9738590121269226,-1.8083434104919434,1.8094172477722168,256,256
chr14:106468867:spleen:0,TP,1,1,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9737522602081299,-1.8126220703125,1.8009546995162964,256,256
chr11:29644415:prostate_gland:0,TP,1,1,0,[CLS],0,0,86,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9736883044242859,-1.7934939861297607,1.8175849914550781,256,256
chr9:42974893:transverse_colon:1,FP,0,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9850912094116211,-2.1392064094543457,2.051572561264038,256,256
chr9:129437752:tibial_nerve:0,FP,0,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9843983054161072,-2.1016488075256348,2.0429980754852295,256,256
chr17:24931573:thoracic_aorta:0,FP,0,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9841465353965759,-2.120927333831787,2.007457971572876,256,256
chr12:8390645:omental_fat_pad:0,FP,0,1,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9840388894081116,-2.0719611644744873,2.0495476722717285,256,256
chr1:115717982:thoracic_aorta:0,FP,0,1,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9839337468147278,-2.0780088901519775,2.0368282794952393,256,256
chr17:23378824:prostate_gland:0,FP,0,1,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9833842515945435,-2.108729600906372,1.971920132637024,256,256
chr8:12607781:gastrocnemius_medialis:0,FP,0,1,0,[CLS],0,0,111,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9828022122383118,-2.107605457305908,1.9380183219909668,256,256
chr19:21569427:transverse_colon:0,FP,0,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.982062041759491,-2.035334348678589,1.967403769493103,256,256
chr10:66926170:tibial_nerve:0,FP,0,1,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.981236457824707,-2.0391604900360107,1.9177391529083252,256,256
chr9:129438019:transverse_colon:0,FP,0,1,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9812093377113342,-1.9867675304412842,1.9686611890792847,256,256
chr15:21284673:tibial_artery:0,FP,0,1,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9808459877967834,-2.0416386127471924,1.8942657709121704,256,256
chr19:46715864:esophagus_squamous_epithelium:0,FP,0,1,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9796980619430542,-1.9924578666687012,1.8840700387954712,256,256
chr9:62609408:transverse_colon:0,FP,0,1,0,[CLS],0,0,97,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9780080914497375,-1.932088017463684,1.8627545833587646,256,256
chr12:121918386:testis:0,FP,0,1,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9776955246925354,-1.9469146728515625,1.8334952592849731,256,256
chr21:39153360:thoracic_aorta:0,FP,0,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9748057723045349,-1.8862026929855347,1.7694196701049805,256,256
chr9:20565941:prostate_gland:0,FP,0,1,0,[CLS],0,0,90,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9743373394012451,-1.9029446840286255,1.7337770462036133,256,256
chr9:129437243:transverse_colon:0,FP,0,1,0,[CLS],0,0,117,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9733520746231079,-1.8020377159118652,1.7959946393966675,256,256
chr1:230111058:body_of_pancreas:0,FP,0,1,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.972531795501709,-1.8242316246032715,1.7426435947418213,256,256
chr7:78040381:esophagus_muscularis_mucosa:0,FP,0,1,0,[CLS],0,0,111,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9717725515365601,-1.8362312316894531,1.7025949954986572,256,256
chr19:42919741:body_of_pancreas:0,FP,0,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.971657395362854,-1.8298897743225098,1.7047476768493652,256,256
chr15:79896760:tibial_artery:0,FP,0,1,0,[CLS],0,0,112,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9711915850639343,-1.8126944303512573,1.7051619291305542,256,256
chr5:108749453:tibial_nerve:0,FP,0,1,0,[CLS],0,0,111,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.971114993095398,-1.8040324449539185,1.7110904455184937,256,256
chr17:43361240:Peyers_patch:0,FP,0,1,0,[CLS],0,0,115,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9700782299041748,-1.7222005128860474,1.7565913200378418,256,256
chr7:100965858:tibial_nerve:0,FP,0,1,0,[CLS],0,0,113,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9694672226905823,-1.7791144847869873,1.678833246231079,256,256
chr19:47436804:transverse_colon:0,FP,0,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9689249396324158,-1.7520408630371094,1.6877394914627075,256,256
chr12:48753691:gastrocnemius_medialis:0,FP,0,1,0,[CLS],0,0,89,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9681878685951233,-1.7645281553268433,1.651047706604004,256,256
chr11:46305551:spleen:0,FP,0,1,0,[CLS],0,0,88,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9672273397445679,-1.6209957599639893,1.763844609260559,256,256
chr9:101449199:esophagus_muscularis_mucosa:0,FP,0,1,0,[CLS],0,0,100,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9670532941818237,-1.725911021232605,1.6534507274627686,256,256
chr6:41786631:sigmoid_colon:0,FP,0,1,0,[CLS],0,0,114,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9657946228981018,-1.7254502773284912,1.6151182651519775,256,256
chr1:13277261:body_of_pancreas:0,FP,0,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9656440615653992,-1.7254490852355957,1.6105700731277466,256,256
chr2:95956474:testis:0,FP,0,1,0,[CLS],0,0,100,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9651928544044495,-1.6068085432052612,1.7156983613967896,256,256
chr22:28009558:tibial_nerve:0,FP,0,1,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.963156521320343,-1.6771794557571411,1.586358666419983,256,256
chr11:82695728:Peyers_patch:0,FP,0,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9624669551849365,-1.6364775896072388,1.607802152633667,256,256
chr22:49062608:body_of_pancreas:0,FP,0,1,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9615453481674194,-1.614722728729248,1.6043380498886108,256,256
chr15:33226849:adrenal_gland:0,FP,0,1,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9596602320671082,-1.6044354438781738,1.5648072957992554,256,256
chr17:13735684:Peyers_patch:0,FP,0,1,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.958910346031189,-1.7053354978561401,1.4447060823440552,256,256
