confusion_category,position_relative_to_snv,ism_importance
FN,12,0.04771690845489502
FN,13,0.04855539083480835
FN,14,0.045686321258544924
FN,15,0.041619746685028075
FN,16,0.0467111611366272
FN,17,0.041842062473297116
FN,18,0.04653344869613647
FN,19,0.04362679481506348
FN,20,0.049895994663238526
FN,21,0.04378975629806518
FN,22,0.04150733470916748
FN,23,0.048890130519866945
FN,24,0.04477076768875122
FN,25,0.04290271043777466
FN,26,0.042958121299743655
FN,27,0.04951417684555054
FN,28,0.044897418022155765
FN,29,0.0466705584526062
FN,30,0.04296542406082153
FN,31,0.04286662578582764
FN,32,0.046251869201660155
FN,33,0.04644366502761841
FN,34,0.04734120130538941
FN,35,0.04621132850646972
FN,36,0.04341826915740967
FN,37,0.042143404483795166
FN,38,0.04647965908050537
FN,39,0.040431692600250244
FN,40,0.040117237567901615
FN,41,0.04296723365783692
FN,42,0.04031184196472168
FN,43,0.04620282649993897
FN,44,0.045006711483001706
FN,45,0.044501852989196775
FN,46,0.05722839593887329
FN,47,0.04388324737548828
FN,48,0.043537254333496096
FN,49,0.04190659046173096
FN,50,0.041138811111450194
FN,51,0.04497925758361816
FN,52,0.04325205564498901
FN,53,0.039322350025177005
FN,54,0.036900613307952884
FN,55,0.03538532018661499
FN,56,0.040900254249572755
FN,57,0.04244790315628052
FN,58,0.03964437961578369
FN,59,0.04329528570175171
FN,60,0.039684765338897705
FN,61,0.04145434617996216
FN,62,0.04391945600509643
FN,63,0.04323455810546875
FN,64,0.04353626251220703
FN,65,0.04159332752227783
FN,66,0.0446146297454834
FN,67,0.0421646785736084
FN,68,0.05169296503067017
FN,69,0.04231874942779541
FN,70,0.0471042799949646
FN,71,0.04164507389068604
FN,72,0.04005730390548706
FN,73,0.04982667684555054
FN,74,0.04782967090606689
FN,75,0.05798579216003418
FN,76,0.05660635232925415
FN,77,0.0514752721786499
FN,78,0.05088742971420288
FN,79,0.055550608634948734
FN,80,0.05600870847702026
FN,81,0.05353814363479614
FN,82,0.05620469808578491
FN,83,0.06183443069458008
FN,84,0.05582348346710205
FN,85,0.06455032587051392
FN,86,0.056231083869934084
FN,87,0.04782156705856323
FN,88,0.04279635667800903
FN,89,0.04067548513412476
FN,90,0.05083399772644043
FN,91,0.04862312316894531
FN,92,0.043489513397216795
FN,93,0.042151260375976565
FN,94,0.03958374738693237
FN,95,0.04470154285430908
FN,96,0.03957898139953613
FN,97,0.04183797836303711
FN,98,0.03952244520187378
FN,99,0.0502734899520874
FN,100,0.03832879543304443
FP,-100,0.23523432821035384
FP,-99,0.32117746472358705
FP,-98,0.26637219041585924
FP,-97,0.29336953997612
FP,-96,0.29684051424264907
FP,-95,0.31770395666360857
FP,-94,0.3092484402656555
FP,-93,0.3018938225507736
FP,-92,0.3469197458028793
FP,-91,0.31908103108406066
FP,-90,0.3175416362285614
FP,-89,0.26771717190742494
FP,-88,0.31807501286268236
FP,-87,0.3042897194623947
FP,-86,0.29855900548398495
FP,-85,0.27723064601421354
FP,-84,0.34059165835380556
FP,-83,0.34715141464024785
FP,-82,0.3316515365242958
FP,-81,0.35987796396017074
FP,-80,0.3779717423766851
FP,-79,0.38739685153588654
FP,-78,0.36796407103538514
FP,-77,0.36794827356934545
FP,-76,0.34692219238728284
FP,-75,0.32844035923480985
FP,-74,0.3711256730556488
FP,-73,0.3336404152959585
FP,-72,0.3346222883462906
FP,-71,0.37884626165032387
FP,-70,0.2975178478658199
FP,-69,0.37524872843176127
FP,-68,0.33311748832464216
FP,-67,0.27026760935783384
FP,-66,0.3280914008617401
FP,-65,0.3287520578503609
FP,-64,0.32682834297418595
FP,-63,0.34680564373731615
FP,-62,0.3383783680945635
FP,-61,0.33506262362003325
FP,-60,0.30691043492406606
FP,-59,0.30963063523173334
FP,-58,0.3297601322084665
FP,-57,0.35401859939098357
FP,-56,0.28701090440154076
FP,-55,0.33253970466554167
FP,-54,0.3064802674949169
FP,-53,0.3314606178551912
FP,-52,0.3261457607150078
FP,-51,0.2559915941953659
FP,-50,0.2576360633969307
FP,-49,0.25000801399350164
FP,-48,0.2563738229870796
FP,-47,0.2573446023464203
FP,-46,0.27085597954690455
FP,-45,0.26611069470644
FP,-44,0.29206037998199463
FP,-43,0.31169207632541657
FP,-42,0.28968981474637984
FP,-41,0.28386369660496713
FP,-40,0.3130802109837532
FP,-39,0.2782387647032738
FP,-38,0.3203540679812431
FP,-37,0.2738602620363235
FP,-36,0.3408201786875725
FP,-35,0.2971242952346802
FP,-34,0.2948996891081333
FP,-33,0.24496175915002824
FP,-32,0.28443202435970305
FP,-31,0.289005933701992
FP,-30,0.2512912857532501
FP,-29,0.2665922427177429
FP,-28,0.2986525884270668
FP,-27,0.2977493507787585
FP,-26,0.2464051315188408
FP,-25,0.29363684117794037
FP,-24,0.24615628838539125
FP,-23,0.2902559910714626
FP,-22,0.28300234459340573
FP,-21,0.2573089474439621
FP,-20,0.27170900531113146
FP,-19,0.2630349653959274
FP,-18,0.28695631921291354
FP,-17,0.292573145031929
FP,-16,0.2944427276402712
FP,-15,0.2810300266742706
FP,-14,0.28297932937741277
FP,-13,0.3071984592452645
FP,-12,0.33878323800861837
FP,-11,0.32897608399391176
FP,-10,0.3405512300133705
FP,-9,0.4027298471331596
FP,-8,0.40152551025152206
FP,-7,0.36886842727661134
FP,-6,0.34790326237678526
FP,-5,0.39935893304646014
FP,-4,0.38031074821949007
FP,-3,0.3996613621711731
FP,-2,0.403062564432621
FP,-1,0.40007293201982974
FP,0,0.35632410168647766
FP,1,0.4047464004158974
FP,2,0.39402054019272326
FP,3,0.41873734056949613
FP,4,0.4022422414645553
FP,5,0.4472241078317165
FP,6,0.4232670074701309
FP,7,0.42980816807597877
FP,8,0.40657152712345124
FP,9,0.40579071283340457
FP,10,0.3637175686657429
FP,11,0.38582282852381466
FP,12,0.33726015329360964
FP,13,0.3496140822768211
FP,14,0.3157912872731686
FP,15,0.30509949661791325
FP,16,0.29952656634151936
FP,17,0.34400388233363627
FP,18,0.3432794016599655
FP,19,0.361607194468379
FP,20,0.3587580843269825
FP,21,0.408823793977499
FP,22,0.3543722112476826
FP,23,0.36841113805770875
FP,24,0.33514183416962623
FP,25,0.3382122588157654
FP,26,0.3529540726542473
FP,27,0.33794335957616567
FP,28,0.3251772255450487
FP,29,0.3313360479474068
FP,30,0.3448651905357838
FP,31,0.3542512308061123
FP,32,0.3186464147642255
FP,33,0.30831364803016187
FP,34,0.2880898979306221
FP,35,0.2919136588275433
FP,36,0.2989893198013306
FP,37,0.2923287618905306
FP,38,0.27637585073709486
FP,39,0.25541729807853697
FP,40,0.288182724416256
FP,41,0.24938945055007936
FP,42,0.274254045188427
FP,43,0.2805273288488388
FP,44,0.28394963055849076
FP,45,0.27911727100610734
FP,46,0.254352380335331
FP,47,0.25934368729591367
FP,48,0.20788032621145247
FP,49,0.23371249735355376
FP,50,0.23442156612873077
FP,51,0.25958418637514113
FP,52,0.27986519277095795
FP,53,0.2570653694868088
FP,54,0.25212892472743986
FP,55,0.2922877097129822
FP,56,0.2827521076798439
FP,57,0.24859745264053346
FP,58,0.27509682446718214
FP,59,0.24565208509564398
FP,60,0.25155792117118836
FP,61,0.23917338967323304
FP,62,0.23159849420189857
FP,63,0.23702194154262543
FP,64,0.26040471643209456
FP,65,0.2409379303455353
FP,66,0.20009371407330037
FP,67,0.21498307183384896
FP,68,0.21112117528915406
FP,69,0.2016677039861679
FP,70,0.22046282351017
FP,71,0.21983786940574646
FP,72,0.21335043787956237
FP,73,0.2036285173892975
FP,74,0.21303324311971664
FP,75,0.2411647319793701
FP,76,0.2423500746488571
FP,77,0.2299319913983345
FP,78,0.18230010509490968
FP,79,0.22196199238300324
FP,80,0.2140462602674961
FP,81,0.21206799864768983
FP,82,0.20133403301239014
FP,83,0.21827001515775918
FP,84,0.19417767882347106
FP,85,0.21202022194862366
FP,86,0.21396580547094346
FP,87,0.21366387963294983
FP,88,0.1889022159576416
FP,89,0.18498542189598083
FP,90,0.2325363737344742
FP,91,0.20562146544456483
FP,92,0.23122930765151978
FP,93,0.19279567420482635
FP,94,0.1973780572414398
FP,95,0.23476978451013564
FP,96,0.1789712643623352
FP,97,0.2109593343734741
FP,98,0.20931587398052215
FP,99,0.19189162507653237
FP,100,0.1839592945575714
TN,-100,0.04170227527618408
TN,-99,0.04368858098983765
TN,-98,0.043593509197235106
TN,-97,0.04357283592224121
TN,-96,0.042445752620697025
TN,-95,0.04161588191986084
TN,-94,0.05172008752822876
TN,-93,0.04903727531433105
TN,-92,0.04004120111465454
TN,-91,0.038517773151397705
TN,-90,0.040082635879516604
TN,-89,0.038706603050231936
TN,-88,0.03587049007415771
TN,-87,0.03889831066131592
TN,-86,0.03851265668869019
TN,-85,0.032880697250366214
TN,-84,0.030602588653564453
TN,-83,0.02960282325744629
TN,-82,0.03187459707260132
TN,-81,0.03051999568939209
TN,-80,0.03497711658477783
TN,-79,0.0325941801071167
TN,-78,0.02898218631744385
TN,-77,0.032155904769897464
TN,-76,0.03201352596282959
TN,-75,0.031634440422058104
TN,-74,0.029631521701812744
TN,-73,0.03179330825805664
TN,-72,0.030911693572998045
TN,-71,0.02665842056274414
TN,-70,0.029349787235260008
TN,-69,0.03118762493133545
TN,-68,0.02970837116241455
TN,-67,0.026897132396697998
TN,-66,0.027965857982635497
TN,-65,0.028987939357757567
TN,-64,0.030462734699249268
TN,-63,0.02843733310699463
TN,-62,0.03116863012313843
TN,-61,0.02802856683731079
TN,-60,0.023975255489349364
TN,-59,0.025546207427978515
TN,-58,0.028957643508911134
TN,-57,0.028158371448516847
TN,-56,0.026157071590423586
TN,-55,0.033896441459655764
TN,-54,0.03314977169036865
TN,-53,0.03152775526046753
TN,-52,0.03299712419509888
TN,-51,0.025412609577178957
TN,-50,0.02764409303665161
TN,-49,0.02620699405670166
TN,-48,0.02852647304534912
TN,-47,0.026613097190856933
TN,-46,0.024240047931671144
TN,-45,0.024980666637420653
TN,-44,0.028949809074401856
TN,-43,0.03136108636856079
TN,-42,0.02550497055053711
TN,-41,0.024025444984436036
TN,-40,0.027326114177703857
TN,-39,0.028669285774230956
TN,-38,0.03063485860824585
TN,-37,0.027506818771362306
TN,-36,0.026104252338409423
TN,-35,0.02821800231933594
TN,-34,0.02752608060836792
TN,-33,0.026945297718048097
TN,-32,0.02363051176071167
TN,-31,0.026236367225646973
TN,-30,0.027400591373443604
TN,-29,0.026089982986450197
TN,-28,0.029229423999786376
TN,-27,0.026227996349334717
TN,-26,0.025143239498138428
TN,-25,0.027429385185241698
TN,-24,0.026598811149597168
TN,-23,0.022046966552734373
TN,-22,0.02604642391204834
TN,-21,0.028045811653137208
TN,-20,0.025710694789886475
TN,-19,0.02731900691986084
TN,-18,0.024367320537567138
TN,-17,0.02546626567840576
TN,-16,0.022692484855651854
TN,-15,0.02453256130218506
TN,-14,0.023866291046142577
TN,-13,0.027883148193359374
TN,-12,0.022430717945098877
TN,-11,0.02344055414199829
TN,-10,0.02369417905807495
TN,-9,0.02672330856323242
TN,-8,0.02644129753112793
TN,-7,0.026064553260803223
TN,-6,0.02418408155441284
TN,-5,0.025664634704589843
TN,-4,0.027739059925079346
TN,-3,0.025380330085754396
TN,-2,0.025655019283294677
TN,-1,0.026122922897338866
TN,0,0.023660688400268554
TN,1,0.028347647190093993
TN,2,0.02418997049331665
TN,3,0.023925869464874266
TN,4,0.023629641532897948
TN,5,0.022538862228393554
TN,6,0.021491737365722657
TN,7,0.02402132034301758
TN,8,0.022623274326324463
TN,9,0.022712552547454835
TN,10,0.023708443641662597
TN,11,0.022119131088256836
TN,12,0.022543234825134276
TN,13,0.021748342514038087
TN,14,0.02099334478378296
TN,15,0.024643542766571044
TN,16,0.025971894264221192
TN,17,0.024272491931915285
TN,18,0.022787833213806154
TN,19,0.031050579547882082
TN,20,0.02594477415084839
TN,21,0.023414998054504393
TN,22,0.023556325435638428
TN,23,0.026996140480041505
TN,24,0.026708061695098876
TN,25,0.02629037618637085
TN,26,0.02276348352432251
TN,27,0.021088032722473143
TN,28,0.021919043064117433
TN,29,0.024259214401245118
TN,30,0.020489113330841066
TN,31,0.02021799087524414
TN,32,0.02043539524078369
TN,33,0.019669628143310545
TN,34,0.0195894718170166
TN,35,0.02165738821029663
TN,36,0.020723330974578857
TN,37,0.02118500232696533
TN,38,0.023404455184936522
TN,39,0.02128523588180542
TN,40,0.02144669771194458
TN,41,0.0216536545753479
TN,42,0.022489640712738037
TN,43,0.02282252311706543
TN,44,0.02479562759399414
TN,45,0.021111063957214356
TN,46,0.02603367805480957
TN,47,0.02149343490600586
TN,48,0.021135849952697752
TN,49,0.023842718601226807
TN,50,0.01916949510574341
TN,51,0.01992851495742798
TN,52,0.022597439289093017
TN,53,0.02164407253265381
TN,54,0.021117339134216307
TN,55,0.021336469650268555
TN,56,0.02221275806427002
TN,57,0.025922062397003173
TN,58,0.02044597387313843
TN,59,0.02110295057296753
TN,60,0.021659395694732665
TN,61,0.020511863231658937
TN,62,0.020446057319641112
TN,63,0.02239069938659668
TN,64,0.0217341947555542
TN,65,0.02168473243713379
TN,66,0.022310879230499268
TN,67,0.022902562618255615
TN,68,0.022068753242492675
TN,69,0.02417203664779663
TN,70,0.021321144104003906
TN,71,0.021018121242523193
TN,72,0.023487708568572997
TN,73,0.023546316623687745
TN,74,0.01904843807220459
TN,75,0.02108340263366699
TN,76,0.01986074447631836
TN,77,0.023240737915039063
TN,78,0.022562761306762696
TN,79,0.025480847358703613
TN,80,0.028580193519592286
TN,81,0.023256826400756835
TN,82,0.024136743545532226
TN,83,0.02607834815979004
TN,84,0.027427823543548585
TN,85,0.03172426462173462
TN,86,0.03224403142929077
TN,87,0.026950676441192627
TN,88,0.023803217411041258
TN,89,0.02613218069076538
TN,90,0.021299545764923097
TN,91,0.018194873332977295
TN,92,0.02144700527191162
TN,93,0.023635430335998533
TN,94,0.020961005687713623
TN,95,0.02199533224105835
TN,96,0.022124392986297606
TN,97,0.022193403244018556
TN,98,0.024009099006652834
TN,99,0.021401951313018797
TN,100,0.024336285591125488
TP,-100,0.027318947315216065
TP,-99,0.017470741271972658
TP,-98,0.02445538282394409
TP,-97,0.013279728889465332
TP,-96,0.019282503128051756
TP,-95,0.03236421346664429
TP,-94,0.02739525556564331
TP,-93,0.025822014808654786
TP,-92,0.025057964324951172
TP,-91,0.030019543170928954
TP,-90,0.0246276593208313
TP,-89,0.023424062728881836
TP,-88,0.02648958683013916
TP,-87,0.023051176071166992
TP,-86,0.022624480724334716
TP,-85,0.025172533988952635
TP,-84,0.02743260383605957
TP,-83,0.03084521770477295
TP,-82,0.023436672687530517
TP,-81,0.019869980812072755
TP,-80,0.02050593376159668
TP,-79,0.026446437835693358
TP,-78,0.01988525390625
TP,-77,0.02502840757369995
TP,-76,0.021774148941040038
TP,-75,0.02180746793746948
TP,-74,0.0255526065826416
TP,-73,0.02121994972229004
TP,-72,0.01947164297103882
TP,-71,0.025444717407226564
TP,-70,0.027001042366027832
TP,-69,0.017498154640197754
TP,-68,0.023393287658691406
TP,-67,0.020433921813964844
TP,-66,0.017089977264404296
TP,-65,0.017316503524780272
TP,-64,0.027105462551116944
TP,-63,0.01538426399230957
TP,-62,0.018393096923828126
TP,-61,0.02000680923461914
TP,-60,0.018276472091674805
TP,-59,0.019337615966796874
TP,-58,0.02018317699432373
TP,-57,0.023254830837249756
TP,-56,0.023643555641174315
TP,-55,0.023058629035949706
TP,-54,0.022111310958862304
TP,-53,0.02006659746170044
TP,-52,0.02180278778076172
TP,-51,0.017148633003234864
TP,-50,0.018975067138671874
TP,-49,0.024591546058654785
TP,-48,0.020827982425689697
TP,-47,0.019986417293548584
TP,-46,0.022898666858673096
TP,-45,0.01911810874938965
TP,-44,0.020323715209960937
TP,-43,0.023130884170532228
TP,-42,0.022011876106262207
TP,-41,0.01996342182159424
TP,-40,0.020981926918029786
TP,-39,0.01732714653015137
TP,-38,0.018399152755737305
TP,-37,0.015160164833068847
TP,-36,0.0248047399520874
TP,-35,0.017713847160339354
TP,-34,0.023235828876495362
TP,-33,0.016384568214416504
TP,-32,0.023196189403533934
TP,-31,0.019508893489837646
TP,-30,0.020121145248413085
TP,-29,0.02054500102996826
TP,-28,0.02034416198730469
TP,-27,0.01765416145324707
TP,-26,0.01948596954345703
TP,-25,0.019537823200225832
TP,-24,0.01700948715209961
TP,-23,0.013769512176513671
TP,-22,0.025394809246063233
TP,-21,0.025160536766052247
TP,-20,0.029954397678375246
TP,-19,0.02198607921600342
TP,-18,0.01626216173171997
TP,-17,0.016311087608337403
TP,-16,0.019153761863708495
TP,-15,0.01438591480255127
TP,-14,0.01590024709701538
TP,-13,0.020204391479492188
TP,-12,0.01338454246520996
TP,-11,0.013528504371643067
TP,-10,0.01675304412841797
TP,-9,0.012864203453063964
TP,-8,0.012387900352478028
TP,-7,0.01731137275695801
TP,-6,0.0119273042678833
TP,-5,0.014684104919433593
TP,-4,0.010080385208129882
TP,-3,0.012958807945251465
TP,-2,0.01501948356628418
TP,-1,0.016978940963745116
TP,0,0.017140116691589356
TP,1,0.012387564182281494
TP,2,0.01459627628326416
TP,3,0.010665574073791505
TP,4,0.016373100280761718
TP,5,0.015849332809448242
TP,6,0.014286723136901856
TP,7,0.0153013277053833
TP,8,0.014657044410705566
TP,9,0.0147413969039917
TP,10,0.013990750312805176
TP,11,0.013982248306274415
TP,12,0.012987196445465088
TP,13,0.01694340944290161
TP,14,0.015160515308380126
TP,15,0.010417900085449218
TP,16,0.010531277656555175
TP,17,0.010194296836853028
TP,18,0.010846118927001953
TP,19,0.010268292427062987
TP,20,0.01338913917541504
TP,21,0.011738758087158203
TP,22,0.011307001113891602
TP,23,0.016304423809051515
TP,24,0.01395362377166748
TP,25,0.01671337604522705
TP,26,0.013408489227294922
TP,27,0.015606484413146972
TP,28,0.015603084564208985
TP,29,0.018568029403686525
TP,30,0.015288920402526855
TP,31,0.014660747051239013
TP,32,0.019214153289794922
TP,33,0.01750554084777832
TP,34,0.018173978328704835
TP,35,0.02231055498123169
TP,36,0.01849522352218628
TP,37,0.01965256452560425
TP,38,0.01165776252746582
TP,39,0.01597883701324463
TP,40,0.012738361358642578
TP,41,0.014623627662658692
TP,42,0.01264488697052002
TP,43,0.01299048662185669
TP,44,0.014957568645477294
TP,45,0.013545269966125489
TP,46,0.017938113212585448
TP,47,0.014038710594177247
TP,48,0.01404428005218506
TP,49,0.010576939582824707
TP,50,0.014544644355773927
TP,51,0.014245748519897461
TP,52,0.017302029132843018
TP,53,0.015992660522460938
TP,54,0.014772052764892579
TP,55,0.014774556159973145
TP,56,0.017475819587707518
TP,57,0.018242239952087402
TP,58,0.01367609977722168
TP,59,0.019767584800720214
TP,60,0.014922013282775879
TP,61,0.011856741905212402
TP,62,0.015238680839538575
TP,63,0.011478543281555176
TP,64,0.014347019195556641
TP,65,0.007873215675354005
TP,66,0.008515243530273437
TP,67,0.011196062564849854
TP,68,0.010131635665893556
TP,69,0.011374959945678711
TP,70,0.015106325149536132
TP,71,0.011184158325195313
TP,72,0.01193784236907959
TP,73,0.010413613319396973
TP,74,0.008580884933471679
TP,75,0.011008315086364746
TP,76,0.010218992233276367
TP,77,0.012300143241882324
TP,78,0.011443676948547364
TP,79,0.011267962455749512
TP,80,0.014687023162841796
TP,81,0.015575404167175294
TP,82,0.01159468650817871
TP,83,0.011845989227294922
TP,84,0.01201641082763672
TP,85,0.009588065147399903
TP,86,0.012497673034667969
TP,87,0.01411029815673828
TP,88,0.011779417991638183
TP,89,0.015252006053924561
TP,90,0.011096973419189454
TP,91,0.010006299018859863
TP,92,0.013051574230194091
TP,93,0.012925641536712646
TP,94,0.008280911445617677
TP,95,0.013187479972839356
TP,96,0.01064000129699707
TP,97,0.01158862590789795
TP,98,0.010616874694824219
TP,99,0.010374412536621094
TP,100,0.00979280948638916
