example_id,confusion_category,snv_max_abs_delta,snv_true_alt_delta,control_mean_abs_delta,control_n,ref_score
chr17:23044492:spleen:0,TP,0.02005290985107422,,0.007585105895996094,25,4.158112049102783
chr17:22909996:lower_leg_skin:0,TP,0.0107421875,,0.005565776824951172,25,4.15800666809082
chr6:31374359:body_of_pancreas:0,TP,0.01648235321044922,,0.020260429382324217,25,4.156499862670898
chr3:75785609:tibial_artery:1,TP,0.05418682098388672,,0.04746198654174805,25,4.156208038330078
chr9:62609408:thoracic_aorta:0,TP,0.007576942443847656,,0.012520580291748047,25,4.155506134033203
chr6:31374359:gastroesophageal_sphincter:0,TP,0.00917196273803711,,0.01802379608154297,25,4.155165195465088
chr17:23044492:tibial_artery:0,TP,0.01534128189086914,,0.007381877899169922,25,4.1550984382629395
chr17:23044492:transverse_colon:0,TP,0.01543426513671875,,0.005983238220214844,25,4.154090881347656
chr2:86221296:tibial_nerve:0,TP,0.01311635971069336,,0.019554576873779296,25,4.153923511505127
chr8:45161494:prostate_gland:0,TP,0.3752255439758301,,0.1943637466430664,25,4.152475357055664
chr6:31374359:esophagus_muscularis_mucosa:0,TP,0.011771678924560547,,0.020449810028076172,25,4.152428150177002
chr17:45585364:tibial_artery:0,TP,0.016458988189697266,,0.03253170013427734,25,4.151493549346924
chr6:31374359:esophagus_squamous_epithelium:0,TP,0.015591144561767578,,0.026433868408203123,25,4.151126384735107
chr17:45585364:transverse_colon:1,TP,0.030350685119628906,,0.05475680351257324,25,4.149759292602539
chr17:23044492:thyroid_gland:0,TP,0.01558685302734375,,0.005057334899902344,25,4.148606300354004
chr17:22909996:adrenal_gland:0,TP,0.015109539031982422,,0.005526657104492187,25,4.145595073699951
chr17:24931573:spleen:0,TP,0.020531654357910156,,0.07909758567810059,25,4.1453399658203125
chr7:142463889:body_of_pancreas:0,TP,0.007987499237060547,,0.011436405181884766,25,4.142703056335449
chr17:22909996:prostate_gland:0,TP,0.01826333999633789,,0.006297378540039062,25,4.139847755432129
chr22:46739374:body_of_pancreas:0,TP,0.0070438385009765625,,0.037527542114257816,25,4.139200687408447
chr2:86221296:body_of_pancreas:1,TP,0.011741161346435547,,0.017431049346923827,25,4.138855934143066
chr2:86221296:spleen:0,TP,0.009210586547851562,,0.014217548370361328,25,4.13776969909668
chr2:86221296:thoracic_aorta:0,TP,0.012728214263916016,,0.020034446716308593,25,4.135281085968018
chr6:31374359:transverse_colon:1,TP,0.011342525482177734,,0.025974540710449218,25,4.134207248687744
chr17:23044492:prostate_gland:0,TP,0.014338970184326172,,0.004757652282714844,25,4.1337504386901855
chr2:86221296:esophagus_muscularis_mucosa:0,TP,0.009392261505126953,,0.014624652862548828,25,4.132235527038574
chr17:45585364:upper_lobe_of_left_lung:0,TP,0.006691932678222656,,0.02177377700805664,25,4.131025791168213
chr12:52949266:body_of_pancreas:0,TP,0.031029701232910156,,0.03446222305297852,25,4.127694129943848
chr7:142463889:Peyers_patch:0,TP,0.016289234161376953,,0.015222110748291016,25,4.126838207244873
chr12:121918386:gastroesophageal_sphincter:0,TP,0.014403820037841797,,0.022700405120849608,25,4.122166633605957
chr15:79896760:Peyers_patch:0,TP,0.021489620208740234,,0.05052799224853516,25,4.121463298797607
chr17:45585364:body_of_pancreas:0,TP,0.011754989624023438,,0.03318511962890625,25,4.120388031005859
chr9:129437752:body_of_pancreas:0,TP,0.18283605575561523,,0.054591732025146486,25,4.117683410644531
chr2:86221296:thoracic_aorta:1,TP,0.0020155906677246094,,0.017404985427856446,25,4.1170806884765625
chr2:86221296:Peyers_patch:0,TP,0.02591705322265625,,0.02228909492492676,25,4.116936683654785
chr8:45161471:prostate_gland:0,TP,0.06474161148071289,,0.09743328094482422,25,4.1165056228637695
chr17:22909996:stomach:0,TP,0.01514577865600586,,0.008020095825195313,25,4.116481781005859
chr9:129438019:transverse_colon:0,FP,0.004056453704833984,,0.004788990020751953,25,4.2619194984436035
chr9:129437752:tibial_nerve:0,FP,0.12354707717895508,,0.03524534225463867,25,4.172364234924316
chr9:62609408:transverse_colon:0,FP,0.006667137145996094,,0.03674741744995117,25,4.085779190063477
chr19:21569427:transverse_colon:0,FP,0.010851860046386719,,0.016276741027832033,25,4.066032409667969
chr15:79896760:tibial_artery:0,FP,0.02565622329711914,,0.04269271850585937,25,4.023640155792236
chr12:121918386:testis:0,FP,0.031148433685302734,,0.03209400177001953,25,4.021631240844727
chr7:142463839:upper_lobe_of_left_lung:0,FP,0.05029106140136719,,0.03318807601928711,25,3.948681354522705
chr19:21585442:body_of_pancreas:0,FP,0.04567432403564453,,0.039466876983642575,25,3.9312500953674316
chr9:42974893:transverse_colon:1,FP,0.07493710517883301,,0.0863731861114502,25,3.7596025466918945
chr4:75289967:prostate_gland:0,FP,0.013235092163085938,,0.07247305870056152,25,3.749019145965576
chr17:24931573:thoracic_aorta:0,FP,0.09670591354370117,,0.08214174270629883,25,3.7315430641174316
chr7:100965858:tibial_nerve:0,FP,0.022733211517333984,,0.04516349792480469,25,3.608177661895752
chr12:8390645:omental_fat_pad:0,FP,0.03139948844909668,,0.05385707855224609,25,3.593749523162842
chr2:264820:esophagus_squamous_epithelium:0,FP,0.06342267990112305,,0.11925397872924805,25,3.5758514404296875
chr2:95956474:testis:0,FP,0.24847006797790527,,0.09088022232055665,25,3.5714356899261475
chr4:36351521:adrenal_gland:0,FP,0.08756446838378906,,0.4365366569161415,25,3.571385383605957
chr19:46715864:esophagus_squamous_epithelium:0,FP,0.5822916030883789,,0.2377064323425293,25,3.5209240913391113
chr14:106469963:esophagus_squamous_epithelium:0,FP,0.15805363655090332,,0.5059179425239563,25,3.432197332382202
chr2:101151641:tibial_artery:0,FP,0.08449506759643555,,0.35311155319213866,25,3.416128158569336
chr9:20565941:prostate_gland:0,FP,0.5179355144500732,,0.14399022102355957,25,3.3431005477905273
chr7:78040381:esophagus_muscularis_mucosa:0,FP,0.11003446578979492,,0.1414106559753418,25,3.310375213623047
chr20:53943966:tibial_nerve:0,FP,2.12704598903656,,0.341592755317688,25,3.2865941524505615
chr15:33226849:adrenal_gland:0,FP,0.03861427307128906,,0.05072491645812988,25,3.258439540863037
chr9:117607300:body_of_pancreas:0,FP,0.07398271560668945,,0.03521364212036133,25,3.2517380714416504
chr1:207000211:body_of_pancreas:0,FP,0.04188036918640137,,0.19531965255737305,25,3.2126667499542236
chr5:1134798:upper_lobe_of_left_lung:0,FP,0.12195396423339844,,0.05743644714355469,25,3.206782817840576
chr17:8585099:thoracic_aorta:0,FP,0.03056621551513672,,0.034995622634887695,25,3.193985939025879
chr22:50449624:body_of_pancreas:0,FP,0.168076753616333,,0.28444459915161135,25,3.191136598587036
chr13:52084763:transverse_colon:0,FP,0.07839679718017578,,0.10277976989746093,25,3.189272403717041
chr9:13991168:body_of_pancreas:0,FP,0.44156742095947266,,0.2524466323852539,25,3.1732311248779297
chr3:10883626:body_of_pancreas:0,FP,0.10968422889709473,,1.1223213386535644,25,3.15708065032959
chr19:27396901:body_of_pancreas:0,FP,0.010748624801635742,,0.01384634017944336,25,3.1451141834259033
chr19:7637688:body_of_pancreas:0,FP,0.15514349937438965,,0.3333455467224121,25,3.0682785511016846
chr19:10404178:tibial_nerve:0,FP,0.29631757736206055,,0.2650870656967163,25,3.059980869293213
chr15:29439155:body_of_pancreas:0,FP,0.03320646286010742,,0.06861340522766113,25,3.0432963371276855
chr7:142451935:Peyers_patch:0,FP,0.3087029457092285,,0.14026947021484376,25,3.034555435180664
chr8:12607781:gastrocnemius_medialis:0,FP,0.23877453804016113,,0.4578047180175781,25,3.0331852436065674
chr11:46305551:spleen:0,FP,0.0857081413269043,,0.09283084869384765,25,2.914752960205078
chr9:129437243:transverse_colon:0,FP,0.11513113975524902,,0.07929149627685547,25,2.855785846710205
chr20:30511949:body_of_pancreas:0,FP,0.503803014755249,,0.7821600218117237,25,2.8450539112091064
chr1:6423522:thoracic_aorta:0,FP,0.22292375564575195,,0.4532864809036255,25,2.7975363731384277
chr1:152048801:adrenal_gland:0,FP,0.20311689376831055,,0.13948304176330567,25,2.7838382720947266
chr17:43361240:Peyers_patch:0,FP,0.17602849006652832,,0.12373495101928711,25,2.7737786769866943
chr9:89557013:upper_lobe_of_left_lung:0,FP,0.017270803451538086,,0.046493330001831056,25,2.7256569862365723
chr12:47744238:suprapubic_skin:0,FP,0.2693154811859131,,1.531273194551468,25,2.66306734085083
chr16:75234163:prostate_gland:0,FP,0.4258298873901367,,0.3565662908554077,25,2.6520943641662598
chr18:75856:esophagus_muscularis_mucosa:0,FP,0.12770605087280273,,0.09811605453491211,25,2.6450557708740234
chr17:23378824:prostate_gland:0,FP,0.3634316921234131,,0.1715215587615967,25,2.6396484375
chr2:75241860:transverse_colon:0,FP,0.15710973739624023,,0.10502291679382324,25,2.593555450439453
chr11:76920284:sigmoid_colon:0,FP,0.17392492294311523,,0.24458845138549803,25,2.575404167175293
chr7:2064001:esophagus_muscularis_mucosa:0,FP,0.5321135520935059,,0.6281326246261597,25,2.571056842803955
chr20:53943966:thoracic_aorta:0,FP,3.5156946778297424,,0.6043425643444061,25,2.560426712036133
chr19:42919741:body_of_pancreas:0,FP,1.3212347030639648,,0.7447488808631897,25,2.5356130599975586
chr2:46818510:body_of_pancreas:0,FP,0.9931802749633789,,1.0761265361309051,25,2.5044798851013184
chr9:129437243:tibial_artery:0,FP,0.05630207061767578,,0.07905817985534667,25,2.502448558807373
chr17:879808:upper_lobe_of_left_lung:0,FP,0.6090981960296631,,0.5739111804962158,25,2.4683265686035156
chr8:102730992:prostate_gland:0,FP,0.09208965301513672,,0.1584635019302368,25,2.447932720184326
chr19:47436804:transverse_colon:0,FP,1.9907409846782684,,0.8669037842750549,25,2.4388232231140137
chr7:135170966:transverse_colon:0,FP,0.5663771629333496,,0.942265338897705,25,2.4374566078186035
chr7:90757292:body_of_pancreas:0,FP,0.09307479858398438,,0.3016372537612915,25,2.418783664703369
chr15:38627977:transverse_colon:0,FP,0.035045623779296875,,0.10588725090026856,25,2.413573980331421
chr1:6423522:upper_lobe_of_left_lung:0,FP,0.5072555541992188,,0.6548506498336792,25,2.40516996383667
chr12:123269654:tibial_nerve:0,FP,0.19098186492919922,,0.4244757413864136,25,2.4024038314819336
chr19:17103262:prostate_gland:0,FP,0.1520068645477295,,0.11496973037719727,25,2.359722375869751
chr22:49062608:body_of_pancreas:0,FP,0.5541524887084961,,0.4746122431755066,25,2.3489151000976562
chr17:6326850:body_of_pancreas:0,FP,0.19822025299072266,,0.11491219520568847,25,2.306212902069092
chr19:3545068:transverse_colon:0,FP,0.6624997854232788,,0.34268315315246584,25,2.1626338958740234
chr7:85186902:thoracic_aorta:0,FP,0.3232072591781616,,0.3717851161956787,25,2.1618471145629883
chr8:57203896:upper_lobe_of_left_lung:0,FP,1.0855381488800049,,0.8295346263051033,25,2.0963294506073
chr1:13277261:body_of_pancreas:0,FP,0.09103918075561523,,0.3028637218475342,25,2.0629336833953857
chr5:616644:transverse_colon:0,FP,0.2368079423904419,,0.14201802730560303,25,2.057051181793213
chr15:21297802:prostate_gland:0,FP,0.3094806671142578,,0.21789556980133057,25,1.9818212985992432
chr1:201704952:spleen:0,FP,0.03548026084899902,,0.08770247936248779,25,1.9625356197357178
chr2:145265428:body_of_pancreas:0,FP,0.6146527528762817,,0.4286560893058777,25,1.9047174453735352
chr3:134769565:body_of_pancreas:0,FP,0.07365620136260986,,0.15082828998565673,25,1.8307796716690063
chr22:50756632:transverse_colon:0,FP,0.07524716854095459,,0.07113071918487548,25,1.8169411420822144
chr7:63015786:prostate_gland:1,FP,0.042450666427612305,,0.07464677333831787,25,1.810960292816162
chr13:79497794:thoracic_aorta:0,FP,2.823396325111389,,0.8615828764438629,25,1.8062999248504639
chr10:94939686:transverse_colon:0,FP,0.059964656829833984,,0.16265466690063476,25,1.7868001461029053
chr6:33049449:body_of_pancreas:0,FP,0.03568923473358154,,0.10482664108276367,25,1.7640633583068848
chr17:69235781:esophagus_squamous_epithelium:0,FP,0.19953560829162598,,0.12158235549926757,25,1.747570276260376
chr12:48753691:gastrocnemius_medialis:0,FP,0.9495792388916016,,0.6596137738227844,25,1.703209400177002
chr21:44601263:transverse_colon:0,FP,0.680945873260498,,0.4190582418441772,25,1.697972297668457
chr17:16836730:body_of_pancreas:0,FP,0.17569518089294434,,0.41492525577545164,25,1.6796791553497314
chr12:121711004:body_of_pancreas:0,FP,0.18452930450439453,,0.21777889728546143,25,1.6535186767578125
chr12:48904001:upper_lobe_of_left_lung:0,FP,0.2834235429763794,,0.31536169052124025,25,1.642418622970581
chr20:18904416:esophagus_squamous_epithelium:0,FP,0.20418405532836914,,0.1286823844909668,25,1.585397720336914
chr9:83219701:suprapubic_skin:0,FP,0.5288217067718506,,0.3737621831893921,25,1.5687479972839355
chr17:49223905:testis:0,FP,1.3771077990531921,,0.7323944669961929,25,1.5581419467926025
chr19:3336819:adrenal_gland:0,FP,1.0589574575424194,,0.8783593112230301,25,1.5452194213867188
chr9:43171158:transverse_colon:0,FP,0.06770610809326172,,0.06730002880096436,25,1.5356574058532715
chr6:31356771:prostate_gland:0,FP,0.16454565525054932,,0.19186931133270263,25,1.5217455625534058
chr4:121675914:body_of_pancreas:0,FP,0.24247920513153076,,0.21393792152404786,25,1.5039206743240356
chr17:40819075:upper_lobe_of_left_lung:0,FP,0.289339542388916,,0.24233607292175294,25,1.4913915395736694
chr17:61777919:sigmoid_colon:0,FP,0.16256451606750488,,0.08449729919433593,25,1.4746708869934082
chr19:8396778:esophagus_squamous_epithelium:0,FP,0.08949196338653564,,0.3097433602809906,25,1.408024787902832
chr1:41117402:adrenal_gland:0,FP,0.4062109589576721,,0.379324254989624,25,1.3918507099151611
chr7:73123787:transverse_colon:0,FP,0.37057042121887207,,0.41993542671203615,25,1.3907887935638428
chr1:15128695:testis:0,FP,0.6119967699050903,,0.5587663626670838,25,1.3866708278656006
chr17:13735684:Peyers_patch:0,FP,0.2029474973678589,,0.23980974197387694,25,1.3836784362792969
chr1:31423083:spleen:0,TN,0.010040521621704102,,0.009752531051635743,25,-3.4809486865997314
chr9:5886489:adrenal_gland:0,TN,0.008171558380126953,,0.009933738708496094,25,-3.413445472717285
chr3:32144516:body_of_pancreas:0,TN,0.010235786437988281,,0.0084857177734375,25,-3.408165454864502
chr3:32144516:tibial_artery:0,TN,0.0056285858154296875,,0.007236442565917969,25,-3.4040379524230957
chr16:5092215:transverse_colon:0,TN,0.023131847381591797,,0.01650629997253418,25,-3.4029946327209473
chr1:114979744:gastroesophageal_sphincter:0,TN,0.0038394927978515625,,0.0207191276550293,25,-3.398472309112549
chr9:5886489:tibial_artery:0,TN,0.003751993179321289,,0.010389957427978515,25,-3.385084390640259
chr10:15419718:adrenal_gland:0,TN,0.0035521984100341797,,0.009484357833862304,25,-3.3843417167663574
chr20:38751675:adrenal_gland:0,TN,0.010766267776489258,,0.012754249572753906,25,-3.3805489540100098
chr1:31423083:tibial_artery:0,TN,0.013864994049072266,,0.011432590484619141,25,-3.372105121612549
chr10:95539608:thoracic_aorta:0,TN,0.008433103561401367,,0.013327922821044922,25,-3.3691155910491943
chr17:55526730:testis:0,TN,0.004418849945068359,,0.010315685272216797,25,-3.3561975955963135
chr3:184803711:body_of_pancreas:0,TN,0.019396066665649414,,0.022884063720703125,25,-3.3369224071502686
chr13:32310515:gastroesophageal_sphincter:0,TN,0.026201248168945312,,0.0136175537109375,25,-3.336360454559326
chr8:81235636:esophagus_squamous_epithelium:0,TN,0.013240337371826172,,0.01501577377319336,25,-3.3361423015594482
chr11:119031234:spleen:0,TN,0.01607513427734375,,0.017382001876831053,25,-3.3313827514648438
chr16:75402814:prostate_gland:0,TN,0.0053882598876953125,,0.025381908416748047,25,-3.329566478729248
chr3:32510453:upper_lobe_of_left_lung:0,TN,0.015481233596801758,,0.013244314193725586,25,-3.3291432857513428
chr19:42923473:upper_lobe_of_left_lung:0,TN,0.005286693572998047,,0.009008121490478516,25,-3.3109655380249023
chr16:87488454:esophagus_muscularis_mucosa:0,TN,0.009527921676635742,,0.04513358116149902,25,-3.3103673458099365
chr2:79876829:body_of_pancreas:0,TN,0.01373291015625,,0.01127920150756836,25,-3.3013744354248047
chr15:97235651:esophagus_muscularis_mucosa:0,TN,0.013189554214477539,,0.013444690704345704,25,-3.299057960510254
chr15:59493200:tibial_artery:0,TN,0.03910708427429199,,0.046926994323730466,25,-3.2979485988616943
chr19:2391652:esophagus_squamous_epithelium:0,TN,0.009182929992675781,,0.01011916160583496,25,-3.297698497772217
chr1:31423083:transverse_colon:0,TN,0.026239633560180664,,0.02321253776550293,25,-3.297410011291504
chr2:231677997:adrenal_gland:0,TN,0.006906986236572266,,0.012868375778198242,25,-3.2954185009002686
chr9:100323287:tibial_nerve:0,TN,0.08616113662719727,,0.03585886001586914,25,-3.2925338745117188
chr6:106445359:upper_lobe_of_left_lung:0,TN,0.018245458602905273,,0.014772262573242188,25,-3.283970355987549
chr5:76544689:transverse_colon:0,TN,0.011714935302734375,,0.027915258407592774,25,-3.2774815559387207
chr5:34465583:prostate_gland:0,TN,0.0064258575439453125,,0.012197742462158203,25,-3.270339012145996
chr5:122516551:body_of_pancreas:0,TN,0.029704570770263672,,0.02300689697265625,25,-3.268033504486084
chr13:108155918:adrenal_gland:0,TN,0.006394863128662109,,0.013946704864501953,25,-3.267185688018799
chr7:4479690:upper_lobe_of_left_lung:0,TN,0.012018918991088867,,0.014662160873413085,25,-3.2568507194519043
chr15:45705730:gastrocnemius_medialis:0,TN,0.019665956497192383,,0.014247169494628906,25,-3.2556724548339844
chr14:54903402:upper_lobe_of_left_lung:0,TN,0.016669750213623047,,0.013078060150146485,25,-3.254054307937622
chr9:100323287:transverse_colon:0,TN,0.18668556213378906,,0.05516171455383301,25,-3.2494235038757324
chr14:77053349:thoracic_aorta:0,TN,0.03680562973022461,,0.034739809036254884,25,-3.2323851585388184
chr22:10673306:suprapubic_skin:0,TN,0.047707557678222656,,0.04712750434875488,25,-3.2321643829345703
chr8:140831477:spleen:0,TN,0.01283121109008789,,0.014338788986206054,25,-3.2295775413513184
chr7:4479690:transverse_colon:0,TN,0.01249241828918457,,0.05934982299804688,25,-3.2258493900299072
chr1:159214515:body_of_pancreas:0,TN,0.0138702392578125,,0.019699468612670898,25,-3.2253570556640625
chr11:63024537:sigmoid_colon:0,TN,0.009903907775878906,,0.022799720764160158,25,-3.224860191345215
chr8:54166457:body_of_pancreas:0,TN,0.02789616584777832,,0.030327091217041014,25,-3.2208006381988525
chr13:108155918:esophagus_squamous_epithelium:0,TN,0.012375831604003906,,0.010059823989868164,25,-3.220139980316162
chr1:223698618:prostate_gland:0,TN,0.04689288139343262,,0.07513344764709473,25,-3.2181806564331055
chr6:25602473:tibial_artery:0,TN,0.021092891693115234,,0.038869590759277345,25,-3.2064499855041504
chr12:40153243:upper_lobe_of_left_lung:0,TN,0.011135101318359375,,0.012226037979125977,25,-3.1937928199768066
chr16:85012086:transverse_colon:0,TN,0.017997026443481445,,0.018111763000488282,25,-3.19061017036438
chr1:64676311:transverse_colon:0,TN,0.04315686225891113,,0.02588944435119629,25,-3.1872692108154297
chr3:120177116:body_of_pancreas:0,TN,0.011548042297363281,,0.015866098403930665,25,-3.187136650085449
chr15:45705730:esophagus_squamous_epithelium:0,TN,0.004622459411621094,,0.017202444076538086,25,-3.1869587898254395
chr4:38783176:tibial_artery:0,TN,0.01571798324584961,,0.018129682540893553,25,-3.183103084564209
chr1:234487506:esophagus_muscularis_mucosa:0,TN,0.010060787200927734,,0.02480809211730957,25,-3.1826224327087402
chr12:40153243:body_of_pancreas:0,TN,0.015880584716796875,,0.007944211959838868,25,-3.1820425987243652
chr6:166106112:spleen:0,TN,0.014830589294433594,,0.027904186248779297,25,-3.1742982864379883
chr11:123112116:sigmoid_colon:0,TN,0.03292417526245117,,0.03144841194152832,25,-3.171924114227295
chr10:122980901:tibial_artery:0,TN,0.005101680755615234,,0.01449939727783203,25,-3.1714134216308594
chr6:143818426:sigmoid_colon:0,TN,0.031412363052368164,,0.02795598030090332,25,-3.170612335205078
chr12:117837661:esophagus_muscularis_mucosa:0,TN,0.025865554809570312,,0.018119363784790038,25,-3.170358180999756
chr7:100217197:prostate_gland:0,TN,0.08291816711425781,,0.05882648468017578,25,-3.168539524078369
chr5:138077411:adrenal_gland:0,TN,0.01894092559814453,,0.056270179748535154,25,-3.1669230461120605
chr9:105426323:esophagus_squamous_epithelium:0,TN,0.08298063278198242,,0.08170662879943848,25,-3.1657166481018066
chr9:105609267:adrenal_gland:0,TN,0.007899284362792969,,0.0279622745513916,25,-3.164975166320801
chr9:131762784:body_of_pancreas:0,TN,0.014752388000488281,,0.012143936157226563,25,-3.1645026206970215
chr11:131064721:body_of_pancreas:0,TN,0.03211355209350586,,0.02412949562072754,25,-3.1602602005004883
chr6:82252295:esophagus_squamous_epithelium:0,TN,0.005087614059448242,,0.02047076225280762,25,-3.152613639831543
chr9:105609267:transverse_colon:0,TN,0.005874156951904297,,0.03458885192871094,25,-3.147719383239746
chr19:42884973:prostate_gland:0,TN,0.004931211471557617,,0.010683450698852539,25,-3.143690586090088
