confusion_category,position_relative_to_snv,ig_abs
FN,-1,0.08483823193237186
FN,0,0.08955318983178585
FN,1,0.08289061598246918
FN,2,0.07817896685330197
FN,3,0.08056107310578227
FN,4,0.0843591983569786
FN,5,0.08139173545641824
FN,6,0.08434326951624825
FN,7,0.08799796005012467
FN,8,0.08914900636067614
FN,9,0.09910797637188808
FN,10,0.09596369193634019
FN,11,0.0869563258974813
FN,12,0.08968866036739201
FN,13,0.09324822948779911
FN,14,0.09408127403818071
FN,15,0.09257637405768036
FN,16,0.08603382065426558
FN,17,0.07037758459337055
FN,18,0.07447033619508148
FN,19,0.07822516223415732
FN,20,0.08023370660608635
FN,21,0.07755225093802437
FN,22,0.0701002131192945
FN,23,0.06675115953432396
FN,24,0.07398374591954053
FN,25,0.06699193471111357
FN,26,0.06924333919771015
FN,27,0.06691397780552506
FN,28,0.08019162248354406
FN,29,0.07997896755579859
FN,30,0.07847201256547123
FN,31,0.08121959226671606
FN,32,0.06961258383700625
FN,33,0.0696874792710878
FN,34,0.07412413678364828
FN,35,0.07749392005614936
FN,36,0.07662416432751343
FN,37,0.08291092751314863
FN,38,0.0804202293138951
FN,39,0.08064713560277596
FN,40,0.07334956273669377
FN,41,0.07241359522566199
FN,42,0.06646471715299412
FN,43,0.06213515781564638
FN,44,0.06981665058759973
FN,45,0.07605715521611273
FN,46,0.07537989477626979
FN,47,0.08251997590065002
FN,48,0.0840883297403343
FN,49,0.08486067205900326
FN,50,0.0825576856196858
FN,51,0.08391490837326274
FN,52,0.07278119352413341
FN,53,0.07592711963690818
FN,54,0.07463906747289002
FN,55,0.0691880420036614
FN,56,0.066982201943174
FN,57,0.07396599346771836
FN,58,0.0733225541212596
FN,59,0.07554752667667344
FN,60,0.07038635781267658
FN,61,0.07183264939347282
FN,62,0.07091822650050744
FN,63,0.07274291085312143
FN,64,0.07997981795342639
FN,65,0.08549529050011188
FN,66,0.08050336667802185
FN,67,0.08197021972388029
FN,68,0.08271146876271813
FN,69,0.07654123535146937
FN,70,0.06844642829848453
FN,71,0.06976681218249724
FN,72,0.07091112493770196
FN,73,0.07961861739167944
FN,74,0.07999905118951574
FN,75,0.08645093460800127
FN,76,0.08905733129242435
FN,77,0.08777656181715429
FN,78,0.08478550649248064
FN,79,0.08637054421938956
FN,80,0.0695255831000395
FN,81,0.07022292701876723
FN,82,0.06799606252810918
FN,83,0.06496375307790003
FN,84,0.07107741959975102
FN,85,0.06963800338096916
FN,86,0.07691505202557891
FN,87,0.0764900475833565
FN,88,0.08024745494592934
FN,89,0.07916864894330501
FN,90,0.08598291773349047
FN,91,0.08854776989202946
FN,92,0.08389663480687887
FN,93,0.07746025374159217
FN,94,0.0883459556242451
FN,95,0.08983555654529482
FN,96,0.08559797369409353
FN,97,0.07656639945227653
FN,98,0.0727158585563302
FN,99,0.07857586805708706
FN,100,0.07724928485695273
FP,-100,0.10228875130414963
FP,-99,0.1023149460926652
FP,-98,0.10614677763078362
FP,-97,0.10967060152441263
FP,-96,0.10130185029469431
FP,-95,0.10130964029580354
FP,-94,0.09561683322302997
FP,-93,0.09325881446711719
FP,-92,0.09650531173218041
FP,-91,0.09805756324436515
FP,-90,0.09148220838978886
FP,-89,0.09337407781742513
FP,-88,0.09611803278326989
FP,-87,0.1039460249338299
FP,-86,0.10144789667800069
FP,-85,0.09986393181607127
FP,-84,0.10300064036622643
FP,-83,0.10902604855131358
FP,-82,0.10300157425459475
FP,-81,0.11121838486287743
FP,-80,0.10953301877249032
FP,-79,0.11922197285108269
FP,-78,0.11706429834011942
FP,-77,0.11316102939657867
FP,-76,0.10727682175114751
FP,-75,0.10335853177588433
FP,-74,0.10510634265374393
FP,-73,0.1064757597213611
FP,-72,0.10307662228588015
FP,-71,0.10509024531580508
FP,-70,0.11691107857972384
FP,-69,0.1230677698366344
FP,-68,0.1349462397955358
FP,-67,0.136592715093866
FP,-66,0.14860922166146337
FP,-65,0.14106965533457697
FP,-64,0.13660556357353926
FP,-63,0.13542426164261998
FP,-62,0.12933052863460034
FP,-61,0.12375973478425294
FP,-60,0.11669527109246701
FP,-59,0.10648741825018078
FP,-58,0.1027430522814393
FP,-57,0.0992869966593571
FP,-56,0.09221487825037912
FP,-55,0.09294404433341696
FP,-54,0.09794094173470512
FP,-53,0.09843805918702855
FP,-52,0.09941656300798059
FP,-51,0.10137589795864187
FP,-50,0.10129860262270085
FP,-49,0.0969891452032607
FP,-48,0.10088599038193934
FP,-47,0.09895629162783734
FP,-46,0.10082374390680343
FP,-45,0.09774691264610738
FP,-44,0.09861866702325642
FP,-43,0.10279957707040012
FP,-42,0.10747134842909872
FP,-41,0.11098698423244059
FP,-40,0.10670896261930465
FP,-39,0.1029764449968934
FP,-38,0.10235819010995328
FP,-37,0.10297592812217772
FP,-36,0.09970966492779552
FP,-35,0.0931655285693705
FP,-34,0.09852337059564889
FP,-33,0.09903441543690861
FP,-32,0.09644620794802904
FP,-31,0.1032220009714365
FP,-30,0.10051748076453805
FP,-29,0.1007924548862502
FP,-28,0.1009775116154924
FP,-27,0.10193385197315365
FP,-26,0.10526682829484343
FP,-25,0.1044586943415925
FP,-24,0.10488338456954807
FP,-23,0.10681218715850264
FP,-22,0.11173187680542469
FP,-21,0.11165601337328553
FP,-20,0.11577760030515492
FP,-19,0.1132858310546726
FP,-18,0.10887454115785658
FP,-17,0.10456287926062942
FP,-16,0.10405924458056688
FP,-15,0.1030956307053566
FP,-14,0.10665940187871456
FP,-13,0.12050272655673325
FP,-12,0.11719367659185081
FP,-11,0.11823709272313863
FP,-10,0.1204414764000103
FP,-9,0.1211006250558421
FP,-8,0.12065395704470575
FP,-7,0.12057041736319661
FP,-6,0.11594366239383817
FP,-5,0.10951520754024387
FP,-4,0.11129093015566469
FP,-3,0.11453378507867455
FP,-2,0.11283380659297108
FP,-1,0.12066961725242437
FP,0,0.12496740048751236
FP,1,0.12685147437267005
FP,2,0.13836397140286863
FP,3,0.13228638934437187
FP,4,0.1382297487789765
FP,5,0.14444729750277474
FP,6,0.1420385382627137
FP,7,0.14563860673690215
FP,8,0.13630324364406987
FP,9,0.13146206898149104
FP,10,0.1263740832870826
FP,11,0.12237795163411647
FP,12,0.12156574362656102
FP,13,0.11983101804042234
FP,14,0.12518206640146673
FP,15,0.12657878887839616
FP,16,0.13302423231303692
FP,17,0.1267811981216073
FP,18,0.1129511012043804
FP,19,0.11132583735976369
FP,20,0.1100958442920819
FP,21,0.10975208004470914
FP,22,0.10621950453263708
FP,23,0.10774676325381734
FP,24,0.10531419965089299
FP,25,0.11117352573783137
FP,26,0.11572617991478182
FP,27,0.11785276539158077
FP,28,0.11529572016559542
FP,29,0.11987065100111068
FP,30,0.1352806508168578
FP,31,0.12567662374582142
FP,32,0.11976667447481304
FP,33,0.13036639877595008
FP,34,0.1311043385602534
FP,35,0.12770932534709573
FP,36,0.10936244437005371
FP,37,0.10713167370762676
FP,38,0.09745954900979996
FP,39,0.09015345931518823
FP,40,0.09310587419662625
FP,41,0.0929998187860474
FP,42,0.08464629262685776
FP,43,0.09735655547119677
FP,44,0.09494603552855552
FP,45,0.09459009142592549
FP,46,0.09654371274169535
FP,47,0.09584854969289154
FP,48,0.09571670206729323
FP,49,0.08983479196205735
FP,50,0.08896730036940426
FP,51,0.1007968538440764
FP,52,0.10601931462064386
FP,53,0.10842807209584862
FP,54,0.10208055165130644
FP,55,0.10769733150489628
FP,56,0.10902395372278989
FP,57,0.10671948946081102
FP,58,0.09866065248847007
FP,59,0.09893642777577043
FP,60,0.09574136207345874
FP,61,0.09956992141436785
FP,62,0.09352794322185218
FP,63,0.09931131108663976
FP,64,0.0947339047677815
FP,65,0.09294616465922445
FP,66,0.09342247287277132
FP,67,0.09824771146522834
FP,68,0.0882555906905327
FP,69,0.09343796321772971
FP,70,0.09629605993977748
FP,71,0.09576813156134449
FP,72,0.10164898011367768
FP,73,0.09646861925255507
FP,74,0.09342153146397322
FP,75,0.08979548300150782
FP,76,0.09722149678040296
FP,77,0.0951825808128342
FP,78,0.08855396265164017
FP,79,0.08845833463594317
FP,80,0.08307248045690357
FP,81,0.08208128985948861
FP,82,0.10276533572003245
FP,83,0.10411001543514431
FP,84,0.09656397162005305
FP,85,0.09796924865804613
FP,86,0.10443632549606263
FP,87,0.09961212254595012
FP,88,0.10030260273721069
FP,89,0.11604646867606788
FP,90,0.1121861183596775
FP,91,0.11315250703599304
FP,92,0.11440763420192525
FP,93,0.11524221528554335
FP,94,0.09915251964936032
FP,95,0.09985780586022884
FP,96,0.09970815699547529
FP,97,0.09461145806591958
FP,98,0.09498700438532978
FP,99,0.09391606931108981
FP,100,0.09886578709352761
TN,-100,0.0989585736580193
TN,-99,0.1015722088329494
TN,-98,0.11005981234367937
TN,-97,0.09391372353304178
TN,-96,0.09967964765615761
TN,-95,0.09589986389502883
TN,-94,0.09635806924663484
TN,-93,0.09497783263679593
TN,-92,0.08887700499501079
TN,-91,0.08263255890924484
TN,-90,0.08647922935895622
TN,-89,0.08969393773935735
TN,-88,0.08573155514430254
TN,-87,0.08793815825134516
TN,-86,0.0918881008028984
TN,-85,0.09437664930243045
TN,-84,0.09424196639563888
TN,-83,0.08774815686512738
TN,-82,0.09077315381728113
TN,-81,0.09014536495320499
TN,-80,0.08790291606448591
TN,-79,0.08614198341034353
TN,-78,0.08989001479931176
TN,-77,0.09193121434189379
TN,-76,0.09716751824133098
TN,-75,0.09151017942931503
TN,-74,0.09234817304182798
TN,-73,0.08498360684607179
TN,-72,0.08514694178244099
TN,-71,0.08632841378683224
TN,-70,0.07785521538229659
TN,-69,0.07563700804719702
TN,-68,0.07309242972871288
TN,-67,0.08391401403117925
TN,-66,0.08815118568949401
TN,-65,0.09969148628413677
TN,-64,0.0982113149575889
TN,-63,0.09650443999096751
TN,-62,0.08380098831839859
TN,-61,0.08860475925728678
TN,-60,0.08049010732909664
TN,-59,0.08066330562112853
TN,-58,0.07407895144773648
TN,-57,0.07438969039125368
TN,-56,0.07405423937365413
TN,-55,0.07189693324733526
TN,-54,0.07176469908561557
TN,-53,0.07449057642836124
TN,-52,0.09163746993755922
TN,-51,0.0950196368037723
TN,-50,0.0977322362922132
TN,-49,0.0985561062139459
TN,-48,0.08386852857889608
TN,-47,0.07934835180873051
TN,-46,0.0757439740956761
TN,-45,0.07661102319369092
TN,-44,0.07878901647403837
TN,-43,0.0763251531124115
TN,-42,0.07511744215153157
TN,-41,0.07520860631950199
TN,-40,0.06854921604506671
TN,-39,0.06314712119288743
TN,-38,0.061645225575193766
TN,-37,0.06384914253372699
TN,-36,0.06182249774690717
TN,-35,0.0712752361735329
TN,-34,0.07662227405235171
TN,-33,0.07589822213165462
TN,-32,0.07858127347193658
TN,-31,0.07341799796558916
TN,-30,0.07336715549230576
TN,-29,0.07411133927758783
TN,-28,0.07609390877652913
TN,-27,0.06909249617252498
TN,-26,0.08027382227126509
TN,-25,0.08376953118480741
TN,-24,0.08758723340928555
TN,-23,0.08267504275776445
TN,-22,0.0871238002087921
TN,-21,0.08825113638071343
TN,-20,0.09512900388566776
TN,-19,0.09026086952304467
TN,-18,0.08782865502405912
TN,-17,0.08630580366123468
TN,-16,0.07388246986549347
TN,-15,0.07195384916383774
TN,-14,0.07029437271412461
TN,-13,0.07436208009719848
TN,-12,0.08188066920265555
TN,-11,0.08751764524495229
TN,-10,0.08865444408031181
TN,-9,0.08746353004360571
TN,-8,0.08255280810641125
TN,-7,0.08710271492833271
TN,-6,0.08882116209948436
TN,-5,0.07913974976399914
TN,-4,0.08321353790350258
TN,-3,0.07847261278890073
TN,-2,0.08421494868583977
TN,-1,0.08722223570104688
TN,0,0.08960333732422442
TN,1,0.08957875862251967
TN,2,0.08623287630733102
TN,3,0.09000069553498179
TN,4,0.07966441498603671
TN,5,0.07985748589038849
TN,6,0.07779725035652518
TN,7,0.07579504178836942
TN,8,0.08260113237425686
TN,9,0.08044231991749257
TN,10,0.09056666384916752
TN,11,0.08748920065816491
TN,12,0.08054003594908864
TN,13,0.07803197514498607
TN,14,0.07482572496635839
TN,15,0.08392815594328568
TN,16,0.078257774382364
TN,17,0.09421838870970532
TN,18,0.09166756313992665
TN,19,0.09391109567135572
TN,20,0.0944723941385746
TN,21,0.0979814465623349
TN,22,0.09226253403350711
TN,23,0.09360239748843015
TN,24,0.08873995326692238
TN,25,0.08222705176332966
TN,26,0.07867198318475857
TN,27,0.08138908530818298
TN,28,0.07779821383534
TN,29,0.08290069088106974
TN,30,0.08816684493562206
TN,31,0.09801555820042268
TN,32,0.09457707435125486
TN,33,0.10651523653650656
TN,34,0.09995265918085351
TN,35,0.09291665356839075
TN,36,0.0915208226069808
TN,37,0.08853363840375096
TN,38,0.08817902876529843
TN,39,0.08372382791247218
TN,40,0.07377006098628044
TN,41,0.07762643811758607
TN,42,0.07613935792353005
TN,43,0.07902415185701102
TN,44,0.09531079394742846
TN,45,0.09415458762319759
TN,46,0.09536884704371915
TN,47,0.09217885098187253
TN,48,0.09316295561380684
TN,49,0.08530378037597984
TN,50,0.08371853638906032
TN,51,0.0784895657049492
TN,52,0.08045941384974867
TN,53,0.0823683946300298
TN,54,0.07371992115862668
TN,55,0.07362258135341108
TN,56,0.07374014396220446
TN,57,0.08481888956390321
TN,58,0.08036030828021466
TN,59,0.08612513451371342
TN,60,0.08272030413616449
TN,61,0.07589348590467125
TN,62,0.08008818410336971
TN,63,0.08466708132065832
TN,64,0.08850894339382648
TN,65,0.0897745569748804
TN,66,0.08642214121762663
TN,67,0.08591181312687696
TN,68,0.07754114098846912
TN,69,0.07412934671156109
TN,70,0.07773576272651553
TN,71,0.07202460491098464
TN,72,0.07544429682195186
TN,73,0.07173023891635238
TN,74,0.06982264712452889
TN,75,0.0709273874340579
TN,76,0.08049536030506715
TN,77,0.08907899980200455
TN,78,0.08988494606921449
TN,79,0.08620082268724218
TN,80,0.08525074605830013
TN,81,0.08412682603113353
TN,82,0.09014716069912537
TN,83,0.08906609612284228
TN,84,0.07926758426008745
TN,85,0.08047114236280323
TN,86,0.07633989953435957
TN,87,0.07623280137311667
TN,88,0.07052994561847299
TN,89,0.0698837531125173
TN,90,0.06424330304842442
TN,91,0.06599689149297774
TN,92,0.061275141623336825
TN,93,0.06188995229662396
TN,94,0.06886396350921131
TN,95,0.07008992699556985
TN,96,0.07497049302211962
TN,97,0.07778040951117873
TN,98,0.07506111849099398
TN,99,0.07754253312014044
TN,100,0.08235610501840711
TP,-100,0.09441072007641196
TP,-99,0.09502050772309303
TP,-98,0.09735814422834664
TP,-97,0.07668306398205459
TP,-96,0.07915995734278113
TP,-95,0.07915151142049581
TP,-94,0.073762704632245
TP,-93,0.12394494872540235
TP,-92,0.128836219497025
TP,-91,0.12474350806325674
TP,-90,0.1188714696932584
TP,-89,0.11871528835967184
TP,-88,0.09560535611584782
TP,-87,0.08493272783234715
TP,-86,0.0913571315119043
TP,-85,0.11346523811575025
TP,-84,0.11429211450275034
TP,-83,0.10382179859094322
TP,-82,0.08529608596581965
TP,-81,0.0845811396325007
TP,-80,0.142863626931794
TP,-79,0.13657694361638278
TP,-78,0.1533361997595057
TP,-77,0.17974592219106852
TP,-76,0.170410184385255
TP,-75,0.17474970805458725
TP,-74,0.17559032044373452
TP,-73,0.16721031753346324
TP,-72,0.12252129590138792
TP,-71,0.11757898526266217
TP,-70,0.11877260876819491
TP,-69,0.11482166717760264
TP,-68,0.12853416277095675
TP,-67,0.119954609782435
TP,-66,0.12620337130036205
TP,-65,0.12604051637928934
TP,-64,0.12327666357625276
TP,-63,0.12381929305847734
TP,-62,0.11852224755566568
TP,-61,0.09405851882416755
TP,-60,0.09739263245370239
TP,-59,0.10454994330182671
TP,-58,0.10039029145613312
TP,-57,0.10687586183659732
TP,-56,0.1071727164182812
TP,-55,0.07766929325647652
TP,-54,0.07750313962809742
TP,-53,0.08810360805131495
TP,-52,0.10342546623200179
TP,-51,0.10044206525664777
TP,-50,0.09970205025281757
TP,-49,0.09997417786624282
TP,-48,0.09753034338820726
TP,-47,0.09964728165185079
TP,-46,0.08000380821758882
TP,-45,0.07012040571542456
TP,-44,0.0697241366840899
TP,-43,0.08515865477733314
TP,-42,0.08471671571955085
TP,-41,0.09229737769812346
TP,-40,0.09215571723878384
TP,-39,0.08413222331553698
TP,-38,0.08877778397873044
TP,-37,0.0726812043832615
TP,-36,0.06841704089660197
TP,-35,0.06889854225795716
TP,-34,0.06726217932533472
TP,-33,0.04481317163910717
TP,-32,0.08298244571313262
TP,-31,0.09700945276301354
TP,-30,0.0969692140026018
TP,-29,0.0967053366592154
TP,-28,0.12054675462190062
TP,-27,0.1093648027232848
TP,-26,0.07904076989972963
TP,-25,0.09552383326692507
TP,-24,0.07533002400537953
TP,-23,0.08300559922587127
TP,-22,0.08559901271946728
TP,-21,0.07553799159824848
TP,-20,0.08436273632571101
TP,-19,0.10051009788643568
TP,-18,0.10269980406854301
TP,-17,0.09973860089667141
TP,-16,0.16195092904847116
TP,-15,0.1475082890293561
TP,-14,0.14597542865900323
TP,-13,0.12730279102688655
TP,-12,0.13629050695104525
TP,-11,0.1456645470717922
TP,-10,0.13467474261764437
TP,-9,0.09574404692975805
TP,-8,0.10023407022235915
TP,-7,0.11399884479818866
TP,-6,0.11876136475475504
TP,-5,0.1223864805023186
TP,-4,0.11085339181590825
TP,-3,0.10967108846176415
TP,-2,0.10865179571788758
TP,-1,0.0949347662134096
TP,0,0.09380029363557696
TP,1,0.0968070737272501
TP,2,0.08172239169944077
TP,3,0.08467599248047918
TP,4,0.08917476532515138
TP,5,0.08882109582889824
TP,6,0.09183664632029831
TP,7,0.1036085896519944
TP,8,0.10983520651701838
TP,9,0.10255076675210148
TP,10,0.10208439903799445
TP,11,0.10896465891972185
TP,12,0.10349620438646526
TP,13,0.11406684873159975
TP,14,0.09939479195745662
TP,15,0.10046175081050024
TP,16,0.10047165893251077
TP,17,0.10342826249776409
TP,18,0.09650497025577351
TP,19,0.08139763097744435
TP,20,0.0785500052338466
TP,21,0.07161409976426512
TP,22,0.06647932205349207
TP,23,0.05967240879777819
TP,24,0.06110831581056118
TP,25,0.06841135926544667
TP,26,0.0776880848966539
TP,27,0.07118495545117184
TP,28,0.07420536273857578
TP,29,0.07985098185716197
TP,30,0.07719479791121557
TP,31,0.07643952585989609
TP,32,0.07567901196656748
TP,33,0.0658072283421643
TP,34,0.06408294841879979
TP,35,0.07661454736022279
TP,36,0.10395394092891365
TP,37,0.10559988169465213
TP,38,0.10465698150452227
TP,39,0.10532531559001654
TP,40,0.09626919206697494
TP,41,0.09680658117402345
TP,42,0.0975281001953408
TP,43,0.08250070721376687
TP,44,0.07327575337840245
TP,45,0.0756861784006469
TP,46,0.06231479309732094
TP,47,0.06202438134001568
TP,48,0.05758131885202602
TP,49,0.05554121949709952
TP,50,0.056219862229190766
TP,51,0.05610633490141481
TP,52,0.05687793608289212
TP,53,0.0819121376844123
TP,54,0.09603246618527919
TP,55,0.10098967547994107
TP,56,0.1002141757728532
TP,57,0.10200194671284407
TP,58,0.09673638304229826
TP,59,0.08515531241428106
TP,60,0.08182658250676468
TP,61,0.08211287455866113
TP,62,0.12084214284317568
TP,63,0.11989504907513038
TP,64,0.10610528005519881
TP,65,0.12115154911298305
TP,66,0.12276053700130433
TP,67,0.08955334269208834
TP,68,0.0907115084468387
TP,69,0.09100105601595715
TP,70,0.09200449408264831
TP,71,0.08743492948124185
TP,72,0.0804553761635907
TP,73,0.07256516879191623
TP,74,0.06897694447543472
TP,75,0.09103602476883679
TP,76,0.09201348035130649
TP,77,0.08534318272024394
TP,78,0.07265489543788135
TP,79,0.08185458723455667
TP,80,0.08447430282831192
TP,81,0.07836338637396693
TP,82,0.08210112836211919
TP,83,0.0832887708581984
TP,84,0.07987394269555807
TP,85,0.08043109083548189
TP,86,0.08248477722518147
TP,87,0.08869779774919152
TP,88,0.09865826556459069
TP,89,0.09566902766469866
TP,90,0.11873684105928987
TP,91,0.1327578217862174
TP,92,0.11959839833434671
TP,93,0.1188906155852601
TP,94,0.11946942993439734
TP,95,0.10735878427512943
TP,96,0.09532855055294931
TP,97,0.0877436222601682
TP,98,0.08993436654098332
TP,99,0.08648359152954072
TP,100,0.09105613867286592
