confusion_category,position_relative_to_snv,ism_importance
TN,-63,0.05717859506607056
TN,-62,0.061443989276885984
TN,-61,0.06245092153549194
TN,-60,0.06698185682296753
TN,-59,0.06327748537063599
TN,-58,0.05965505361557007
TN,-57,0.06082319974899292
TN,-56,0.05878535747528076
TN,-55,0.061953847408294675
TN,-54,0.05168136596679687
TN,-53,0.057164978981018064
TN,-52,0.056942925453186036
TN,-51,0.06573007583618164
TN,-50,0.06392801761627197
TN,-49,0.05870093584060669
TN,-48,0.06042266845703125
TN,-47,0.05894962310791016
TN,-46,0.05535709381103516
TN,-45,0.057204411029815674
TN,-44,0.056329784393310545
TN,-43,0.05778491973876953
TN,-42,0.05980204582214355
TN,-41,0.05370667457580566
TN,-40,0.06234440326690674
TN,-39,0.06065808057785034
TN,-38,0.06406541824340821
TN,-37,0.06085052490234375
TN,-36,0.06138221263885498
TN,-35,0.05844021320343017
TN,-34,0.05715210199356079
TN,-33,0.05942682027816772
TN,-32,0.06356223106384278
TN,-31,0.06389812231063843
TN,-30,0.05375559329986572
TN,-29,0.056325974464416506
TN,-28,0.0612060284614563
TN,-27,0.058214776515960694
TN,-26,0.05704209089279175
TN,-25,0.063256676197052
TN,-24,0.05419510126113892
TN,-23,0.05729016304016113
TN,-22,0.06268848896026612
TN,-21,0.06182171821594238
TN,-20,0.06243990182876587
TN,-19,0.05877599000930786
TN,-18,0.05984541177749634
TN,-17,0.0579099702835083
TN,-16,0.05982137441635132
TN,-15,0.0651629376411438
TN,-14,0.0638563072681427
TN,-13,0.05640173673629761
TN,-12,0.0578538727760315
TN,-11,0.05617654323577881
TN,-10,0.06626161336898803
TN,-9,0.060458626747131344
TN,-8,0.06283750534057617
TN,-7,0.060061748027801516
TN,-6,0.05820136308670044
TN,-5,0.05704384088516235
TN,-4,0.051784205436706546
TN,-3,0.06037838935852051
TN,-2,0.05270976305007934
TN,-1,0.05645784139633179
TN,0,0.0484235143661499
TN,1,0.050286865234375
TN,2,0.04892821311950683
TN,3,0.04936557531356812
TN,4,0.060273001194000246
TN,5,0.05054059267044067
TN,6,0.04722051858901977
TN,7,0.05024466991424561
TN,8,0.05492202520370484
TN,9,0.05384238004684448
TN,10,0.053202626705169676
TN,11,0.052651562690734864
TN,12,0.04801180124282837
TN,13,0.04931706190109253
TN,14,0.0538868260383606
TN,15,0.05805863857269287
TN,16,0.05718280553817749
TN,17,0.057115426063537596
TN,18,0.06291915893554688
TN,19,0.05828600168228149
TN,20,0.06280469179153442
TN,21,0.05770169734954834
TN,22,0.05366068124771118
TN,23,0.05607961177825928
TN,24,0.05678685426712036
TN,25,0.05399097204208374
TN,26,0.05198997974395752
TN,27,0.05626650094985962
TN,28,0.05540972471237183
TN,29,0.05574636697769165
TN,30,0.055360937118530275
TN,31,0.06783180236816407
TN,32,0.055315148830413816
TN,33,0.05971898317337036
TN,34,0.06178660035133362
TN,35,0.0568826961517334
TN,36,0.05311143398284912
TN,37,0.054941954612731936
TN,38,0.05825044870376587
TN,39,0.0632258701324463
TN,40,0.051478428840637205
TN,41,0.04632890701293945
TN,42,0.04894874334335327
TN,43,0.05425563097000122
TN,44,0.05493905305862427
TN,45,0.058156790733337405
TN,46,0.052937397956848146
TN,47,0.05466282606124878
TN,48,0.05862109899520874
TN,49,0.05199328422546387
TN,50,0.05382148742675781
TN,51,0.05067590475082397
TN,52,0.055783369541168214
TN,53,0.05291712284088135
TN,54,0.05540269613265991
TN,55,0.05811273097991943
TN,56,0.05515709638595581
TN,57,0.05518340826034546
TN,58,0.0493546462059021
TN,59,0.05064412832260132
TN,60,0.05197792291641235
TN,61,0.058595438003540036
TN,62,0.04773149490356445
TN,63,0.05347283840179443
TN,64,0.04880258560180664
TN,65,0.047217776775360105
TN,66,0.04897716045379639
TN,67,0.05180311441421509
TN,68,0.043376708030700685
TN,69,0.049497230052947996
TN,70,0.04946178913116455
TN,71,0.051602654457092285
TN,72,0.04897333145141602
TN,73,0.05339455604553223
TN,74,0.04542386531829834
TN,75,0.04958606243133545
TN,76,0.04803692102432251
TN,77,0.053796396255493165
TN,78,0.04647095441818237
TN,79,0.0511627984046936
TN,80,0.058334481716156
TN,81,0.05272165060043335
TN,82,0.05519427299499512
TN,83,0.056257789134979246
TN,84,0.04777496099472046
TN,85,0.04789430856704712
TN,86,0.06714338064193726
TN,87,0.046090971231460574
TN,88,0.06208655595779419
TN,89,0.046291136741638185
TN,90,0.04931093692779541
TN,91,0.050164985656738284
TN,92,0.04497076272964477
TN,93,0.05054517030715942
TN,94,0.05100996971130371
TN,95,0.052165601253509525
TN,96,0.05397897958755493
TN,97,0.05164706945419312
TN,98,0.056789076328277587
TN,99,0.05093069076538086
TN,100,0.052247612476348876
TP,-100,0.07546133399009705
TP,-99,0.07454673647880554
TP,-98,0.07365440130233765
TP,-97,0.06775101661682129
TP,-96,0.06733271479606628
TP,-95,0.07032309532165527
TP,-94,0.06157694578170776
TP,-93,0.05577644109725952
TP,-92,0.06630566120147705
TP,-91,0.06819377660751343
TP,-90,0.06376873970031738
TP,-89,0.06045074701309204
TP,-88,0.07411404371261597
TP,-87,0.05737211942672729
TP,-86,0.054801304340362546
TP,-85,0.05443318009376526
TP,-84,0.05608051300048828
TP,-83,0.06212072849273682
TP,-82,0.06387508392333985
TP,-81,0.057474708557128905
TP,-80,0.06818884253501892
TP,-79,0.060439693927764895
TP,-78,0.06151437520980835
TP,-77,0.05710373401641846
TP,-76,0.07454962491989135
TP,-75,0.058969913721084594
TP,-74,0.058378760814666746
TP,-73,0.05869446992874146
TP,-72,0.06165591478347778
TP,-71,0.05914329290390015
TP,-70,0.054486944675445556
TP,-69,0.07588138103485108
TP,-68,0.07298678159713745
TP,-67,0.057529935836791994
TP,-66,0.06402966499328613
TP,-65,0.05792297840118408
TP,-64,0.05993651628494263
TP,-63,0.060623199939727784
TP,-62,0.054998559951782225
TP,-61,0.061119353771209715
TP,-60,0.05666712522506714
TP,-59,0.057914657592773436
TP,-58,0.052124474048614505
TP,-57,0.05879858016967773
TP,-56,0.06815637081861496
TP,-55,0.05708808541297913
TP,-54,0.04447465896606445
TP,-53,0.05256947040557861
TP,-52,0.05195688009262085
TP,-51,0.06953129291534424
TP,-50,0.054278581142425536
TP,-49,0.05231240153312683
TP,-48,0.05846119523048401
TP,-47,0.060063364505767824
TP,-46,0.06434131860733032
TP,-45,0.07656922101974488
TP,-44,0.06331900477409363
TP,-43,0.06281196594238281
TP,-42,0.06615192651748657
TP,-41,0.06953734755516053
TP,-40,0.05910115242004395
TP,-39,0.06261735916137695
TP,-38,0.061052424907684325
TP,-37,0.05704891920089722
TP,-36,0.05591664791107178
TP,-35,0.06393020272254944
TP,-34,0.07170971691608428
TP,-33,0.05721700429916382
TP,-32,0.055998690128326416
TP,-31,0.05774000883102417
TP,-30,0.06278274059295655
TP,-29,0.05887838363647461
TP,-28,0.05468264818191528
TP,-27,0.05644508361816406
TP,-26,0.05468711137771606
TP,-25,0.056663272380828855
TP,-24,0.0611154842376709
TP,-23,0.06374077081680297
TP,-22,0.05561363935470581
TP,-21,0.06045538902282715
TP,-20,0.06633110046386718
TP,-19,0.07283040046691895
TP,-18,0.0779124641418457
TP,-17,0.0830887222290039
TP,-16,0.08437065958976746
TP,-15,0.08208431005477905
TP,-14,0.08737433552742005
TP,-13,0.05747030019760132
TP,-12,0.05880394697189331
TP,-11,0.06982283115386963
TP,-10,0.06228924512863159
TP,-9,0.07006230115890504
TP,-8,0.06270073413848877
TP,-7,0.07035704374313355
TP,-6,0.056916542053222656
TP,-5,0.06936941623687744
TP,-4,0.07121273994445801
TP,-3,0.07672949433326721
TP,-2,0.072337064743042
TP,-1,0.08898947834968567
TP,0,0.06123419284820557
TP,1,0.08814536094665527
TP,2,0.08867326855659485
TP,3,0.07157028913497925
TP,4,0.060858569145202636
TP,5,0.06047135591506958
TP,6,0.06519667387008667
TP,7,0.07363250851631165
TP,8,0.07575291156768799
TP,9,0.07514158248901368
TP,10,0.07092264294624329
TP,11,0.06434953212738037
TP,12,0.06351021528244019
TP,13,0.0943482768535614
TP,14,0.06383174180984497
TP,15,0.07734024852514267
TP,16,0.09657623082399368
TP,17,0.06944069385528565
TP,18,0.06610058426856995
TP,19,0.04974462985992432
TP,20,0.060635433197021485
TP,21,0.05422485113143921
TP,22,0.06214576005935669
TP,23,0.06943470716476441
TP,24,0.06397546947002411
TP,25,0.07964456468820572
TP,26,0.06604986649006606
TP,27,0.06272145509719848
TP,28,0.06868975088000298
TP,29,0.06326629877090455
TP,30,0.07723220944404602
TP,31,0.06726225376129151
TP,32,0.05546373128890991
TP,33,0.060942339897155764
TP,34,0.05647503614425659
TP,35,0.058698680400848385
TP,36,0.055182772874832156
TP,37,0.049416971206665036
TP,38,0.04987735509872437
TP,39,0.051456077098846434
TP,40,0.050180978775024414
TP,41,0.05282148003578186
TP,42,0.0525838565826416
TP,43,0.04368290901184082
TP,44,0.055765645503997804
TP,45,0.03940003156661987
TP,46,0.03913978815078736
TP,47,0.045228986740112304
TP,48,0.041970608234405515
TP,49,0.042641429901123046
TP,50,0.03891568660736084
TP,51,0.04257199764251709
TP,52,0.051954740285873414
TP,53,0.041104097366333005
TP,54,0.036607210636138914
TP,55,0.040203919410705564
TP,56,0.039855728149414064
TP,57,0.04270520925521851
TP,58,0.040152924060821535
TP,59,0.03982836723327637
TP,60,0.04021189689636231
TP,61,0.04232865810394287
TP,62,0.04051659822463989
TP,63,0.037375433444976805
TP,64,0.040698494911193844
TP,65,0.03849511384963989
TP,66,0.040420663356781
TP,67,0.042968010902404784
TP,68,0.039602074623107913
TP,69,0.03628499746322632
TP,70,0.03868379116058349
TP,71,0.03659865140914917
TP,72,0.0440971040725708
TP,73,0.044925758838653566
TP,74,0.04124354362487793
TP,75,0.041974854469299314
TP,76,0.03979768753051758
TP,77,0.04270840167999267
TP,78,0.0447218132019043
TP,79,0.04441336750984192
TP,80,0.03995383739471436
TP,81,0.043760869503021244
TP,82,0.05222161293029785
TP,83,0.04192678213119507
TP,84,0.04213665246963501
TP,85,0.04753510475158691
TP,86,0.043091032505035404
TP,87,0.04055305242538452
TP,88,0.0427331018447876
TP,89,0.04275556802749634
TP,90,0.04037832021713257
TP,91,0.043148894309997556
TP,92,0.0423288369178772
TP,93,0.03947422981262207
TP,94,0.04000372648239136
TP,95,0.038075709342956544
TP,96,0.03380863666534424
TP,97,0.04064732789993286
TP,98,0.039000115394592284
TP,99,0.035738513469696045
TP,100,0.04370051145553589
