example_id,confusion_category,snv_max_abs_delta,snv_true_alt_delta,control_mean_abs_delta,control_n,ref_score
chr2:240566705:upper_lobe_of_left_lung:0,FP,0.16769170761108398,,0.07611354827880859,25,2.4608259201049805
chr22:36355129:esophagus_squamous_epithelium:0,FP,0.06313109397888184,,0.05463836669921875,25,2.4280476570129395
chr19:36379303:sigmoid_colon:0,FP,0.16440439224243164,,0.1408436965942383,25,2.422907590866089
chr10:31707423:transverse_colon:0,FP,0.15924978256225586,,0.6684210646152496,25,2.3345632553100586
chr12:120534174:esophagus_squamous_epithelium:0,FP,0.07314586639404297,,0.20331693649291993,25,2.3086066246032715
chr9:113614259:stomach:0,FP,0.01507115364074707,,0.0391032600402832,25,2.2996087074279785
chr17:17661208:body_of_pancreas:0,FP,0.05197000503540039,,0.09992115497589112,25,2.255284309387207
chr7:20172727:transverse_colon:0,FP,0.0466463565826416,,0.0327987003326416,25,2.2511277198791504
chr2:241734688:spleen:0,FP,0.08934235572814941,,0.09287906646728515,25,2.234447956085205
chr7:51058610:body_of_pancreas:0,FP,0.09879469871520996,,0.14806241989135743,25,2.198633909225464
chr1:182603999:prostate_gland:0,FP,0.04107332229614258,,0.07722867965698242,25,2.1310219764709473
chr11:71253305:body_of_pancreas:0,FP,0.17550742626190186,,0.140148868560791,25,2.1189498901367188
chr22:45242358:body_of_pancreas:0,FP,0.36455726623535156,,0.06750704765319825,25,2.0948712825775146
chr3:98901527:esophagus_squamous_epithelium:0,FP,0.10147452354431152,,0.13702744483947754,25,2.0593204498291016
chr19:6199930:spleen:0,FP,0.04796600341796875,,0.0769416093826294,25,2.0553956031799316
chr11:71787520:transverse_colon:0,FP,0.2696261405944824,,0.36243281841278074,25,2.0432534217834473
chr9:42129305:esophagus_squamous_epithelium:0,FP,0.17216742038726807,,0.11017930984497071,25,2.0102057456970215
chr1:43557943:transverse_colon:0,FP,0.1271207332611084,,0.2787043273448944,25,2.009446620941162
chr1:200067661:body_of_pancreas:0,FP,0.018065214157104492,,0.0666907262802124,25,1.9909379482269287
chr10:24467800:transverse_colon:0,FP,0.2866663932800293,,0.10191577434539795,25,1.9818222522735596
chr4:183399203:body_of_pancreas:0,FP,0.06776154041290283,,0.13709936618804933,25,1.9703444242477417
chr20:32478274:transverse_colon:0,FP,1.7816636562347412,,0.14156150341033935,25,1.9381599426269531
chr21:38805128:prostate_gland:0,FP,0.03862631320953369,,0.1069388484954834,25,1.9248378276824951
chr21:45294633:transverse_colon:0,FP,0.4267627000808716,,0.29936994552612306,25,1.9160133600234985
chr16:29273763:body_of_pancreas:0,FP,0.008606672286987305,,0.030028719902038575,25,1.891445517539978
chr20:2664038:esophagus_squamous_epithelium:0,FP,0.19603002071380615,,0.3253792333602905,25,1.8769408464431763
chr7:65504402:stomach:0,FP,0.06651914119720459,,0.08806494712829589,25,1.8642855882644653
chr2:216666107:body_of_pancreas:0,FP,0.1748441457748413,,0.11450583457946778,25,1.8106927871704102
chr1:116982693:body_of_pancreas:0,FP,0.08116710186004639,,0.06745303630828857,25,1.7879490852355957
chr3:170038330:body_of_pancreas:0,FP,0.05766952037811279,,0.04612468719482422,25,1.7721083164215088
chr10:3719825:body_of_pancreas:0,FP,0.24333953857421875,,0.4338091897964478,25,1.7344743013381958
chr7:100973491:transverse_colon:0,FP,0.32989275455474854,,0.2381005048751831,25,1.733721137046814
chr21:43659675:esophagus_squamous_epithelium:0,FP,0.1739184856414795,,0.12411046981811523,25,1.727086067199707
chr22:17084997:body_of_pancreas:0,FP,0.10821723937988281,,0.07556301116943359,25,1.702660322189331
chr11:67727172:body_of_pancreas:0,FP,0.09296941757202148,,0.06831720352172851,25,1.6997931003570557
chr20:63688110:transverse_colon:0,FP,0.09239459037780762,,0.39833069443702696,25,1.6566798686981201
chr9:42413186:body_of_pancreas:0,FP,0.0439150333404541,,0.13716166019439696,25,1.6337976455688477
chr22:12371601:sigmoid_colon:0,FP,0.010470151901245117,,0.025013175010681152,25,1.625915288925171
chr15:31870993:body_of_pancreas:0,FP,0.023534774780273438,,0.09778294563293458,25,1.611323356628418
chr9:129427483:body_of_pancreas:0,FP,0.25565338134765625,,0.30895847409963606,25,1.5985841751098633
chr17:76585942:transverse_colon:0,FP,0.30877888202667236,,0.21508261680603027,25,1.5896944999694824
chr13:45341345:esophagus_squamous_epithelium:0,FP,0.010325908660888672,,0.18294302470982074,25,1.5837020874023438
chr19:27392173:stomach:0,FP,0.0214918851852417,,0.018407883644104003,25,1.5469903945922852
chr1:209675254:body_of_pancreas:0,FP,0.33241844177246094,,0.24245182037353516,25,1.5100376605987549
chr11:1762429:body_of_pancreas:0,FP,0.07806360721588135,,0.2060777473449707,25,1.4864696264266968
chr10:102777276:prostate_gland:0,FP,0.18747437000274658,,0.3067835474014282,25,1.4243817329406738
chr19:35639049:transverse_colon:0,FP,0.20425570011138916,,0.34764417171478273,25,1.4103646278381348
chr7:74882270:transverse_colon:0,FP,0.17320454120635986,,0.16230724334716798,25,1.3768327236175537
chr6:29942704:sigmoid_colon:0,FP,0.23476552963256836,,0.1358018159866333,25,1.3576579093933105
chr20:28878205:lower_leg_skin:0,FP,0.005145907402038574,,0.043198657035827634,25,1.3043006658554077
chr19:4670223:body_of_pancreas:0,FP,0.11439299583435059,,0.1559864902496338,25,1.301489233970642
chr21:5312839:stomach:0,FP,0.02268528938293457,,0.053479609489440916,25,1.2922313213348389
chr21:10758742:body_of_pancreas:0,FP,0.028945446014404297,,0.042279539108276365,25,1.2522187232971191
chr6:149718583:transverse_colon:0,FP,0.6467627286911011,,0.48597511887550354,25,1.2373579740524292
chr7:73822384:body_of_pancreas:0,FP,0.07296669483184814,,0.22048990964889525,25,1.2238270044326782
chr16:1812722:body_of_pancreas:0,FP,0.1259007453918457,,0.0903699779510498,25,1.222745418548584
chr8:37494481:stomach:0,FP,0.10346198081970215,,0.062435941696166994,25,1.2175211906433105
chr21:10758828:sigmoid_colon:0,FP,0.00600886344909668,,0.030670266151428222,25,1.200073480606079
chr6:31356837:upper_lobe_of_left_lung:0,FP,0.26225781440734863,,0.15680230855941774,25,1.1948363780975342
chr15:79923258:esophagus_squamous_epithelium:0,FP,0.1573808193206787,,0.20638579845428467,25,1.1781461238861084
chr1:42817343:spleen:0,FP,0.6922524273395538,,0.4414911252260208,25,1.1701231002807617
chr2:105404010:transverse_colon:0,FP,2.3074344396591187,,0.3726897501945496,25,1.1635442972183228
chr4:6251024:body_of_pancreas:0,FP,0.32349634170532227,,0.19883378744125366,25,1.1502883434295654
chr9:104747863:esophagus_squamous_epithelium:0,FP,0.15910673141479492,,0.15530962705612184,25,1.1474943161010742
chr12:1932980:transverse_colon:0,FP,0.023799538612365723,,0.05372024536132813,25,1.1205193996429443
chr13:24083536:body_of_pancreas:0,FP,0.7558804452419281,,0.5683896508812905,25,1.119071364402771
chr11:65261965:sigmoid_colon:0,FP,0.2339547872543335,,0.23551220178604126,25,1.098306655883789
chr12:55834719:transverse_colon:0,FP,0.8710888028144836,,0.6771471798419952,25,1.0882108211517334
chr16:19520703:transverse_colon:0,FP,0.025020241737365723,,0.1407399845123291,25,1.0822910070419312
chr1:27070671:body_of_pancreas:0,FP,0.8381862640380859,,0.40160952240228653,25,1.0637750625610352
chr10:95559879:sigmoid_colon:0,FP,0.25399351119995117,,0.18433595657348634,25,1.0597913265228271
chr12:121210328:esophagus_squamous_epithelium:0,FP,0.6702258586883545,,0.23515624284744263,25,1.0375126600265503
chr5:142325436:body_of_pancreas:0,FP,0.4133930206298828,,0.3362513899803162,25,1.0367076396942139
chr6:32665112:body_of_pancreas:0,FP,0.1909186840057373,,0.34124443531036375,25,1.0254530906677246
chr18:9101948:transverse_colon:0,FP,0.010904967784881592,,0.03549792528152466,25,0.9970793128013611
chr8:94639344:upper_lobe_of_left_lung:0,FP,0.38319551944732666,,0.4078670561313629,25,0.9258742332458496
chr1:2189678:prostate_gland:0,FP,0.0561373233795166,,0.21217310488224028,25,0.9238741397857666
chr10:88582940:sigmoid_colon:0,FP,0.22214901447296143,,0.2942623330652714,25,0.8621069192886353
chr10:78303341:esophagus_squamous_epithelium:0,FP,0.16275286674499512,,0.16009840488433838,25,0.8612087965011597
chr22:50190021:body_of_pancreas:0,FP,0.5384081304073334,,0.42151129961013795,25,0.8081974983215332
chr1:17635518:body_of_pancreas:0,FP,0.1309245228767395,,0.08605774879455566,25,0.7832086682319641
chr9:129438136:upper_lobe_of_left_lung:0,FP,0.21403872966766357,,0.3751565354131162,25,0.7662787437438965
chr19:55118156:transverse_colon:0,FP,0.031921982765197754,,0.1574571919441223,25,0.7552171945571899
chr1:183022219:esophagus_squamous_epithelium:0,FP,0.36210066080093384,,1.0073354253172875,25,0.745850145816803
chr4:102501346:transverse_colon:0,FP,0.11164635419845581,,0.10011441707611084,25,0.7300112843513489
chr2:237414241:esophagus_squamous_epithelium:0,FP,0.21310365200042725,,0.37913925111293795,25,0.7210520505905151
chr8:143771613:body_of_pancreas:0,FP,0.1319320797920227,,0.11070702791213989,25,0.6536166071891785
chr6:33114708:body_of_pancreas:0,TN,0.004044055938720703,,0.02646217346191406,25,-3.309117317199707
chr6:1397614:transverse_colon:0,TN,0.012219429016113281,,0.021617517471313477,25,-3.179905891418457
chr18:62051912:body_of_pancreas:0,TN,0.010072469711303711,,0.007491645812988282,25,-3.1749415397644043
chr2:42332806:body_of_pancreas:0,TN,0.040834903717041016,,0.018772668838500976,25,-3.117892026901245
chr7:148972464:body_of_pancreas:0,TN,0.05667376518249512,,0.04661535263061523,25,-3.115464210510254
chr10:60282975:body_of_pancreas:0,TN,0.04489731788635254,,0.06343715667724609,25,-3.112997531890869
chr14:73494165:transverse_colon:0,TN,0.011360645294189453,,0.027008171081542968,25,-3.107428550720215
chr13:34234924:lower_leg_skin:0,TN,0.0069048404693603516,,0.011769809722900391,25,-3.0635435581207275
chr17:61643712:sigmoid_colon:0,TN,0.0758664608001709,,0.037899961471557615,25,-3.059241771697998
chr20:8745955:body_of_pancreas:0,TN,0.019155263900756836,,0.04315067291259766,25,-3.042274236679077
chr10:24464498:transverse_colon:0,TN,0.021146297454833984,,0.03423524856567383,25,-3.0224013328552246
chr12:48201098:transverse_colon:0,TN,0.028261423110961914,,0.02321847915649414,25,-3.020942449569702
chr10:30687665:transverse_colon:0,TN,0.0662693977355957,,0.10974127769470216,25,-3.0158252716064453
chr17:49780059:body_of_pancreas:0,TN,0.039417266845703125,,0.030082836151123046,25,-3.0139951705932617
chr3:62674635:body_of_pancreas:0,TN,0.05969643592834473,,0.15281704902648927,25,-3.00272274017334
chr9:61796184:body_of_pancreas:0,TN,0.022715091705322266,,0.050171852111816406,25,-2.9989829063415527
chr3:160711681:body_of_pancreas:0,TN,0.015231132507324219,,0.022303085327148437,25,-2.9920287132263184
chr10:101442117:body_of_pancreas:0,TN,0.027043819427490234,,0.021245203018188476,25,-2.9901041984558105
chr15:59021727:body_of_pancreas:0,TN,0.03696584701538086,,0.03142027854919434,25,-2.989431858062744
chr7:142711900:body_of_pancreas:0,TN,0.01770639419555664,,0.04394378662109375,25,-2.989423990249634
chr3:32240551:body_of_pancreas:0,TN,0.041399478912353516,,0.05411722183227539,25,-2.968358039855957
chr11:74736592:body_of_pancreas:0,TN,0.01780557632446289,,0.03356273651123047,25,-2.9642651081085205
chr3:188167064:transverse_colon:0,TN,0.020483732223510742,,0.01611639976501465,25,-2.9617652893066406
chr3:75741292:lower_leg_skin:0,TN,0.013288021087646484,,0.03378715515136719,25,-2.957400321960449
chr4:88216922:body_of_pancreas:0,TN,0.04705095291137695,,0.09544183731079102,25,-2.955174207687378
chr2:110067805:body_of_pancreas:0,TN,0.008992910385131836,,0.0206414794921875,25,-2.9453001022338867
chr17:68263051:body_of_pancreas:0,TN,0.015068531036376953,,0.042981166839599606,25,-2.939347505569458
chr12:12308531:body_of_pancreas:0,TN,0.025347232818603516,,0.02149860382080078,25,-2.918069839477539
chr10:84777043:body_of_pancreas:0,TN,0.025580406188964844,,0.019847803115844727,25,-2.9079947471618652
chr6:4990742:transverse_colon:0,TN,0.011641502380371094,,0.02800389289855957,25,-2.8949904441833496
chr21:45108651:body_of_pancreas:0,TN,0.11643505096435547,,0.046016273498535154,25,-2.8878796100616455
chr13:98653376:transverse_colon:0,TN,0.009284019470214844,,0.03741327285766602,25,-2.8748278617858887
chr3:128404942:body_of_pancreas:0,TN,0.04671525955200195,,0.07649903297424317,25,-2.8732762336730957
chr11:86056942:body_of_pancreas:0,TN,0.02090311050415039,,0.01996845245361328,25,-2.864259719848633
chr2:227843145:body_of_pancreas:0,TN,0.021973609924316406,,0.025091218948364257,25,-2.857210159301758
chr8:102226602:body_of_pancreas:0,TN,0.05287742614746094,,0.05622377395629883,25,-2.8564581871032715
chr16:22232566:body_of_pancreas:0,TN,0.022744178771972656,,0.03153099060058594,25,-2.852067470550537
chr1:120670477:body_of_pancreas:0,TN,0.013336896896362305,,0.025845375061035156,25,-2.8328299522399902
chr6:152987176:body_of_pancreas:0,TN,0.023340225219726562,,0.030752830505371094,25,-2.829894542694092
chr3:188397893:body_of_pancreas:0,TN,0.0767364501953125,,0.053179874420166015,25,-2.8272485733032227
chr7:66655932:transverse_colon:0,TN,0.08800554275512695,,0.06684746742248535,25,-2.8259739875793457
chr7:131523947:body_of_pancreas:0,TN,0.028818607330322266,,0.02003476142883301,25,-2.806183338165283
chr10:99934464:stomach:0,TN,0.08464884757995605,,0.11028454780578613,25,-2.790926933288574
chr11:12853764:transverse_colon:0,TN,0.05418872833251953,,0.06212000846862793,25,-2.7885165214538574
chr11:77043431:transverse_colon:0,TN,0.02843618392944336,,0.04064224243164063,25,-2.781315803527832
chr2:57760672:body_of_pancreas:0,TN,0.02746725082397461,,0.06462908744812011,25,-2.774827480316162
chr2:12134797:body_of_pancreas:0,TN,0.012717247009277344,,0.0254117488861084,25,-2.768857955932617
chr5:167012296:body_of_pancreas:0,TN,0.07589554786682129,,0.04864735603332519,25,-2.764756679534912
chr8:25459944:body_of_pancreas:0,TN,0.017643451690673828,,0.03366301536560059,25,-2.7569656372070312
chr1:85329575:body_of_pancreas:0,TN,0.0382838249206543,,0.02762436866760254,25,-2.7437357902526855
chr19:10742619:body_of_pancreas:0,TN,0.04247903823852539,,0.04453643798828125,25,-2.7387075424194336
chr3:149475319:body_of_pancreas:0,TN,0.09040999412536621,,0.060143165588378907,25,-2.7138419151306152
chr4:173671651:body_of_pancreas:0,TN,0.07490944862365723,,0.05687211990356445,25,-2.7136454582214355
chr3:42211431:body_of_pancreas:0,TN,0.03587150573730469,,0.036833267211914066,25,-2.7133870124816895
chr19:4471841:transverse_colon:0,TN,0.03899884223937988,,0.06830770492553712,25,-2.713233470916748
chr16:17382995:body_of_pancreas:0,TN,0.04012012481689453,,0.05051254272460937,25,-2.702566623687744
chr9:104924010:transverse_colon:0,TN,0.045026302337646484,,0.02783066749572754,25,-2.6993279457092285
chr12:71672207:body_of_pancreas:0,TN,0.02180647850036621,,0.026525402069091798,25,-2.6931934356689453
chr6:124895280:lower_leg_skin:0,TN,0.0043070316314697266,,0.01657933235168457,25,-2.6863231658935547
chr10:35129597:body_of_pancreas:0,TN,0.05043911933898926,,0.037654781341552736,25,-2.680431365966797
chr10:4280640:transverse_colon:0,TN,0.014938592910766602,,0.023302888870239256,25,-2.6795125007629395
chr7:142747963:body_of_pancreas:0,TN,0.024773120880126953,,0.09668834686279297,25,-2.6765971183776855
chr17:72125966:transverse_colon:0,TN,0.0133819580078125,,0.05889525413513184,25,-2.671121120452881
chr15:62540575:body_of_pancreas:0,TN,0.05170726776123047,,0.04167455673217774,25,-2.6665658950805664
chr7:150373724:body_of_pancreas:0,TN,0.027664661407470703,,0.055435161590576175,25,-2.6640796661376953
chr1:184773962:body_of_pancreas:0,TN,0.04018449783325195,,0.026150293350219726,25,-2.662074565887451
chr4:123512794:body_of_pancreas:0,TN,0.005735635757446289,,0.013091754913330079,25,-2.661555528640747
chr1:97798053:body_of_pancreas:0,TN,0.03791928291320801,,0.04695883750915528,25,-2.6555938720703125
