PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,target,example_id,confusion_category,pred_label
4.508441,-1.5146866,-0.3573707,-0.481888,-0.2314504,-0.25572625,-0.016913941,-0.35093406,-0.2470662,-0.30580187,1,chr3:75671845:body_of_pancreas:0,TP,1
1.8229833,0.20215975,1.6146034,-0.54879165,0.23138522,1.478481,0.26485896,0.52617985,-0.34085655,-0.7185452,0,chr21:10758828:sigmoid_colon:0,FP,1
-0.96276057,0.1897052,0.5346731,0.034974366,0.013091475,-0.46513933,0.29523152,0.122231476,-1.061964,0.20828293,0,chr8:66113258:body_of_pancreas:0,TN,0
2.667851,-0.5651845,1.0872012,1.1404935,1.1428872,0.37508285,0.19107601,-0.19517003,-0.014448449,-0.68442595,0,chr20:32478274:transverse_colon:0,FP,1
0.11030951,1.2756944,-2.2856529,-0.11709587,-0.7960207,0.01956435,-1.3027999,-0.5818412,0.65928376,0.44027063,0,chr3:58237815:spleen:0,TN,0
-2.9454112,-1.5739703,0.7896446,0.8689732,-0.91838694,0.68082666,0.3568534,-0.29716092,0.6443431,-0.01620462,0,chr16:1830054:body_of_pancreas:0,TN,0
3.8607025,-1.2830253,0.25491703,-0.70101154,-0.33343378,0.08618175,0.13971934,-0.339953,-0.5385621,-0.23151416,1,chr6:159653129:body_of_pancreas:0,TP,1
4.5890594,-1.5939311,-0.21931612,-1.5995431,-0.20942669,0.20612767,0.12102455,-0.58412397,-0.2870739,-0.18259262,1,chr17:24931573:prostate_gland:0,TP,1
2.724193,0.32815883,0.57180816,-0.19301577,1.0175682,-0.03830766,0.19584998,-0.04508524,1.6048087,0.95740306,1,chr8:6871051:body_of_pancreas:0,TP,1
0.29627368,3.1687405,0.9389211,0.43495888,-0.13693209,0.41473076,-0.41113892,-0.565257,0.8148548,0.121257484,1,chr15:63049062:body_of_pancreas:0,FN,0
-0.8764726,-1.2831814,0.48258293,1.2283673,0.73046094,1.0112484,0.4614528,-0.564208,-0.07913644,0.16782647,1,chr19:3384625:body_of_pancreas:0,FN,0
-0.8625967,-2.0817962,0.1944163,0.2766487,0.16214927,-0.16411142,-0.064156085,0.3559107,0.88508487,-0.4868347,1,chr17:76622160:transverse_colon:0,FN,0
3.0355532,-0.023033084,-0.37756458,0.41700435,0.68999964,-1.1172944,-0.29256842,0.7622445,-0.6774569,0.020502383,1,chr9:63860040:body_of_pancreas:0,TP,1
4.4039707,-1.8193617,-0.88665354,-1.8377341,-0.36996418,0.040344186,0.32020035,-0.8142625,-0.0017333948,-0.36409777,1,chr17:23044500:sigmoid_colon:0,TP,1
3.5085773,1.3109648,2.0436416,0.7277871,-0.6612173,-1.1164193,-0.06742929,0.010548924,0.54842836,0.3351374,1,chr17:7350301:body_of_pancreas:0,TP,1
-1.8380911,2.4254215,-1.1295831,-0.5892238,-0.2815508,0.7272337,0.48680362,0.37008366,0.52906376,0.039650757,1,chr15:20261988:body_of_pancreas:0,FN,0
4.2770734,-1.4729989,0.22984916,-0.1440402,0.13462818,0.11189835,-0.19719024,0.048283312,0.011662407,-0.06267049,1,chr8:60319288:body_of_pancreas:0,TP,1
0.14899959,2.4813008,-0.15751126,0.63945854,-1.0158286,0.39390603,1.6321198,0.639189,-0.21593438,-0.81765425,0,chr19:17303328:lower_leg_skin:0,TN,0
-3.3562331,0.8922045,0.93507016,-1.1627182,0.23590682,-0.60434747,-0.4873902,-0.15180752,-0.58389974,-0.8573831,0,chr3:124730300:sigmoid_colon:0,TN,0
-1.5014637,3.1297035,-0.6969482,-0.31050828,-0.45712274,0.5368926,-0.72448486,-0.019283518,0.46079826,0.10956593,0,chr11:506595:spleen:0,TN,0
3.8647735,-0.8723433,0.17470248,-0.9963894,-0.90095985,0.7068898,-0.05600406,-0.40869084,-0.6159866,0.41382986,1,chr17:43360648:gastroesophageal_sphincter:0,TP,1
0.58568543,0.88546467,-1.0745089,-0.013045099,-0.16126351,1.4991642,2.1142783,1.2764788,0.50728726,-1.155841,1,chr15:70016254:transverse_colon:0,TP,1
0.07771666,-0.22127882,-3.4875603,0.1026375,-0.1695469,-0.46313998,-0.46388894,0.33119154,-1.3738229,0.32773706,0,chr20:6006102:upper_lobe_of_left_lung:0,FP,1
-0.08348426,-2.227916,-0.8765743,0.9469313,0.6427519,-0.21910828,-0.15438782,0.2587224,0.57562643,0.64224863,0,chr17:39737204:body_of_pancreas:0,TN,0
4.6853266,-1.3939092,0.09070688,-1.462383,-0.20991215,0.34469852,0.17838222,-0.82458204,-0.27650762,-0.34711528,1,chr17:22816759:lower_leg_skin:0,TP,1
-0.35012794,-0.9343882,0.23499617,-0.0416009,0.10542175,0.5169073,-0.93849224,0.6385685,0.10411509,-0.016861368,0,chr16:51404411:body_of_pancreas:0,TN,0
-3.9236405,-1.2033076,0.21198869,0.21792826,-0.62480396,0.0946744,-0.19879094,-0.59040135,0.33582735,-0.5961109,0,chr10:101442117:body_of_pancreas:0,TN,0
0.63752854,-1.285324,-0.74502885,1.2549388,0.8814381,1.3258137,0.3129247,0.3346693,-0.38143077,-0.7722847,0,chr10:29909009:body_of_pancreas:0,FP,1
-0.6224142,-2.1248398,-0.5067968,0.59555846,-0.00385889,0.16551408,-0.40759444,0.36476812,0.40442768,-0.48518917,1,chr16:56804683:body_of_pancreas:0,FN,0
-2.4790208,-1.4504478,0.4270103,1.7842823,-0.876905,0.79728323,0.009275982,-1.068913,-0.24022159,0.2319024,1,chr19:39193654:body_of_pancreas:0,FN,0
3.2850623,-1.2432419,-0.5509467,-0.8166054,0.072954126,-0.21150248,-0.58538353,0.74032325,0.11505836,-0.15913495,1,chr1:11908322:transverse_colon:0,TP,1
-3.1165373,-0.9702949,1.5434549,0.16300918,-0.7199456,0.18977548,0.3208925,0.0395833,0.20583782,0.9932629,1,chr15:57717925:body_of_pancreas:0,FN,0
2.2073858,-1.3349248,-2.338978,-0.16481307,0.7746858,0.16571032,-0.85279036,0.36333674,0.32797018,-0.13744347,1,chr5:114148625:body_of_pancreas:0,TP,1
0.45156178,1.067186,-0.1241677,0.24575344,-0.405301,0.44202757,2.123897,1.131828,0.29952848,-0.68735045,0,chr7:67302623:esophagus_squamous_epithelium:0,FP,1
1.0683733,1.6159233,-1.4041616,0.36969885,-0.92451257,0.7583374,0.80862665,1.1304199,0.23883952,-0.812084,1,chr5:176061228:body_of_pancreas:0,TP,1
-2.5626042,-1.7767822,0.15239102,0.18954632,0.71256286,0.21824233,-0.36467716,0.7479884,0.44403777,-0.26528135,0,chr5:74094716:body_of_pancreas:0,TN,0
2.1731625,-0.72111636,0.83695775,0.8035605,1.6031076,-0.08255391,-0.1866176,0.45411015,-0.22753815,-0.032893244,1,chr9:129442050:body_of_pancreas:0,TP,1
-3.9655924,-1.0539368,-0.01658483,-0.95741963,-0.28122413,-0.82251364,-0.1227081,0.12315387,0.18988833,-0.5368646,0,chr1:85329575:body_of_pancreas:0,TN,0
-0.85943377,-2.1298907,-0.07156623,0.8301153,0.8269668,0.5490455,0.03548756,-0.33093318,0.9390598,-0.10499578,1,chr1:39558318:body_of_pancreas:0,FN,0
-1.4064709,2.6161587,-1.811906,-0.29521808,-0.09264711,0.8447608,-0.60189986,-0.39769852,0.25552124,0.12561204,1,chr14:90522665:body_of_pancreas:0,FN,0
-3.509375,-1.2439756,1.0409265,0.8156054,-0.22830705,0.39668256,-0.4575812,-0.28152797,0.024838343,-0.52038896,0,chr1:21334268:transverse_colon:0,TN,0
2.9631805,-1.2106756,0.8716703,1.3038143,0.08714293,0.9644081,0.021428157,-0.2849121,0.3886707,0.23952043,0,chr7:51058610:body_of_pancreas:0,FP,1
-0.5072594,3.263149,-0.1819246,0.26458776,-0.81255925,0.4043469,-0.22513098,0.053438224,0.92165047,-0.51604736,0,chr11:504410:body_of_pancreas:0,TN,0
0.46756262,2.5558667,-0.4590488,0.81219304,0.21107377,-0.26177403,-0.5564764,-0.6719175,-0.08771385,-0.042275786,0,chr9:6681442:lower_leg_skin:0,FP,1
2.0328515,-1.038078,-4.6043997,0.4337867,-0.3009698,0.03199189,-1.6328866,0.4319786,-0.047607306,-0.106729254,1,chr20:26208460:upper_lobe_of_left_lung:0,TP,1
-1.5889289,1.6390593,-2.061637,-0.6078281,-1.0711129,1.4534571,1.2002026,1.0770504,0.018295303,0.32082233,1,chr11:33161470:body_of_pancreas:0,FN,0
4.3405366,-0.49691513,0.32234985,0.36993566,-0.7405562,-0.9446154,0.27628258,-0.3678075,-0.18674985,0.023458919,1,chr3:195635299:transverse_colon:0,TP,1
-1.5192297,2.3875797,-0.4577602,-0.64609396,0.023085339,1.0536307,0.7380854,0.6306207,0.72119623,0.10435729,1,chr8:141230953:body_of_pancreas:0,FN,0
3.9810727,-1.2298077,-1.5873256,-0.06483811,-0.58907616,-0.6114549,-0.35818824,-0.13056737,-0.58414936,-0.3361533,1,chr20:26208745:body_of_pancreas:0,TP,1
-1.6499717,-2.1553557,-0.6042292,0.36836836,-0.3039252,-0.82072836,-0.067834966,0.6945049,1.1972669,0.34975994,0,chr3:106083934:stomach:0,TN,0
0.69296914,2.1427212,-1.0346773,0.35780156,0.56084794,-0.25801805,-0.4757159,-0.100411475,-0.17767124,-0.91975003,0,chr11:237086:transverse_colon:0,FP,1
-3.8135393,-0.34278384,1.0320987,-0.5310532,-0.6758224,-0.3805376,0.61017394,0.23353752,-0.55604786,0.010137693,1,chr14:55271113:body_of_pancreas:0,FN,0
1.2711143,1.929642,-1.3344659,0.8886825,0.27916232,-1.3588613,-0.3526419,-0.1275119,0.29654953,-0.8321738,0,chr10:78303341:esophagus_squamous_epithelium:0,FP,1
2.7797146,0.7768606,-1.0997674,0.71389085,-0.40232816,-0.8247514,-0.69896984,-0.5002958,-0.43624353,-0.8175097,0,chr9:42129305:esophagus_squamous_epithelium:0,FP,1
0.8387646,2.4676757,-0.8663699,0.3079213,-0.7900535,0.17133476,-0.039270695,0.8507344,0.16771202,0.20394202,0,chr12:57845764:upper_lobe_of_left_lung:0,FP,1
3.9810727,-1.2298077,-1.5873256,-0.06483811,-0.58907616,-0.6114549,-0.35818824,-0.13056737,-0.58414936,-0.3361533,1,chr20:26208745:upper_lobe_of_left_lung:0,TP,1
3.3518395,1.1814926,1.4337723,-0.10507622,-1.2435887,0.0012528736,-0.27592453,-0.034898065,-0.44054756,-0.20165384,1,chr9:129437097:esophagus_squamous_epithelium:0,TP,1
-0.32453334,0.49243435,0.12834299,-0.018497042,0.55749804,-0.099637866,-0.673736,0.6906267,-0.7381048,0.56961906,0,chr3:186783576:sigmoid_colon:0,TN,0
1.7135195,-0.07313599,-2.369527,-0.27837422,0.31961244,-0.76380897,0.2940249,0.056663133,-0.20809478,-0.33018708,1,chr6:32665190:body_of_pancreas:0,TP,1
2.3515933,0.31325203,-1.1778572,0.40371007,0.56742704,-0.47637835,0.27742207,0.08664987,-0.844398,0.3028952,1,chr6:29942700:body_of_pancreas:0,TP,1
-1.7712148,-0.30512437,-2.1278143,-0.5417891,-0.09051884,0.78047526,-0.17952591,0.56814086,-0.77799994,1.4502287,0,chr20:17864039:body_of_pancreas:0,TN,0
-1.0393825,-1.2447909,-0.25181377,2.1366124,0.008132407,0.39015263,0.26450047,-1.3300614,-0.015858408,-0.63012844,0,chr10:77401547:body_of_pancreas:0,TN,0
2.170112,-1.3670037,1.0927002,-0.12168781,0.37294343,0.48223293,0.5309002,0.43122712,0.1544215,0.845665,1,chr11:104907262:transverse_colon:0,TP,1
-1.1085194,0.9199553,1.2887505,-0.25843152,1.4265782,-0.23824051,-0.42660767,0.90304035,-0.4351199,-0.24435101,1,chr18:63236735:body_of_pancreas:0,FN,0
-1.2323802,0.9945207,-2.7543075,-0.10771742,0.23505978,-0.17203978,-0.9468773,0.07742521,-0.7599916,0.34205717,0,chr22:18024006:transverse_colon:0,TN,0
-4.2618766,-1.3038117,0.34161156,-0.7089982,-0.7183466,-0.46185845,-0.2135613,0.21176744,0.18018353,-0.4358838,0,chr10:60282975:body_of_pancreas:0,TN,0
1.8481654,-1.2955759,0.07548973,1.2890364,0.028778408,0.18719527,0.419074,-0.59151703,-0.39008337,0.44806433,1,chr7:116950270:body_of_pancreas:0,TP,1
3.274959,-1.433784,0.23490165,-0.21049543,0.76720405,0.773355,-0.9605453,0.7592113,0.29910818,-0.43208572,1,chr1:46501224:lower_leg_skin:0,TP,1
-2.960889,0.23465838,0.17937097,-1.0001947,-0.09095828,-0.56221765,-0.45170325,-0.2897604,-0.19920193,-0.20784576,1,chr20:53740227:sigmoid_colon:0,FN,0
-2.856287,-0.30893445,-0.063556336,-0.1497614,0.7060109,-0.8840032,0.8194361,-0.50216866,-0.094725676,0.61336744,0,chr17:31509028:prostate_gland:0,TN,0
-0.6948595,1.5769432,-0.23374595,-0.013799537,0.43742186,0.4735562,0.18516082,0.15224318,0.120319635,-0.023935566,0,chr2:130342922:transverse_colon:0,TN,0
2.4500651,0.5416829,-2.6519454,0.3163591,-1.3001784,0.17964503,-0.9699872,0.46941945,0.23169263,-0.018584488,1,chr20:26208443:upper_lobe_of_left_lung:0,TP,1
1.0643959,1.0253007,1.2131498,1.3078457,0.69835466,-0.40107784,0.6715337,-1.3202233,0.18374476,0.08046067,0,chr1:17635518:body_of_pancreas:0,FP,1
-3.1903234,-0.8634582,1.2512188,0.6680358,-0.6449644,0.59068036,0.295234,-1.2066346,-0.32452193,0.4606477,1,chr8:9735798:body_of_pancreas:0,FN,0
-0.302722,1.9338315,-2.6713848,-0.04400134,-0.23567526,0.97655994,0.102526695,0.88898087,-0.001125,0.38747543,0,chr16:86515960:transverse_colon:0,TN,0
-2.9877377,-2.7341561,-0.71470124,0.5964101,0.77264804,-0.3311363,-0.08138293,0.6248396,0.68235445,-0.13357876,1,chr7:130386446:body_of_pancreas:0,FN,0
1.2740518,-0.65811676,1.2168796,-0.8068803,0.928416,0.99841076,-1.2921278,0.91496885,0.43564186,-0.84171903,0,chr18:9101948:transverse_colon:0,FP,1
1.6312984,-0.64976233,0.96988136,1.0399625,1.2211596,0.4452085,0.94940954,-0.50608695,-0.18362212,0.34817284,1,chr15:84607520:body_of_pancreas:0,TP,1
-2.821026,-1.9520648,0.30189455,-0.17735538,-0.4711453,0.4618523,-0.13781822,0.277482,0.25015536,0.46735635,0,chr20:63728211:transverse_colon:0,TN,0
-3.724624,-0.4852098,2.2866075,0.19213803,-1.2188628,0.70448124,0.4490645,-0.2885208,-0.2668327,0.17520301,1,chr12:11013981:transverse_colon:0,FN,0
-3.5400832,-1.0219458,1.2367274,0.13950066,-0.34899285,-0.39179593,0.42303482,-0.66276497,-0.7745804,0.48277488,1,chr14:90226812:body_of_pancreas:0,FN,0
-2.1651754,1.1462284,-0.96659017,-0.46987733,0.4670687,-0.47724533,1.7045993,-0.8232685,-0.013112125,-0.36929905,1,chr9:121700342:lower_leg_skin:0,FN,0
-1.6925803,2.529359,0.114247024,-0.58546346,0.7271501,0.40782404,-0.6134959,-0.44228604,0.22713494,-0.286819,1,chr19:2271741:body_of_pancreas:0,FN,0
-4.078193,-1.1285934,-0.3138055,-1.236935,-0.4729011,-0.7183408,0.32089695,0.69503456,-0.2154731,-0.58482885,0,chr2:110067805:body_of_pancreas:0,TN,0
-3.9773004,-2.442582,-0.76629007,0.030674227,-1.1093719,-0.23543362,-0.212532,0.17553672,0.9876179,0.05198321,1,chr6:158851929:body_of_pancreas:0,FN,0
-3.206744,-1.7112492,0.35089338,0.39403984,-0.18414427,-0.3348921,-0.16131525,0.07727145,0.77476424,-0.3780608,0,chr9:64385044:body_of_pancreas:0,TN,0
0.5666889,-1.0372008,0.84151864,0.5138393,0.56159574,1.3607545,-0.20722222,-0.30663332,-1.0764445,0.51475215,0,chr2:172729429:body_of_pancreas:0,FP,1
0.49124885,1.805152,-1.8929355,0.13883244,-0.024090504,0.37751877,-0.7416361,-0.2464617,0.83972913,0.052878853,0,chr2:233060455:body_of_pancreas:0,FP,1
1.5982376,0.8445198,0.8806682,-0.22659491,0.2860903,0.1350221,-0.0024860904,-0.4293236,0.5566188,0.25398022,1,chr8:2733934:body_of_pancreas:0,TP,1
4.4039717,-1.8193611,-0.88665026,-1.8377335,-0.36996356,0.040344432,0.32019988,-0.814264,-0.0017351857,-0.3640975,1,chr17:23044500:esophagus_squamous_epithelium:0,TP,1
2.4076223,-1.4516397,-0.10338251,0.69173914,1.1991183,-1.0814202,0.34646368,0.63505024,0.3327455,0.6137424,0,chr2:216666107:body_of_pancreas:0,FP,1
-0.53617024,-2.8309474,-1.7474558,-0.08434495,-0.07125773,-0.4382051,0.5543043,-0.6098644,1.0072356,0.21796241,0,chr7:73796998:transverse_colon:0,TN,0
-1.5939157,1.3439634,-1.1388019,-0.47711006,0.7665928,-0.58754396,0.5929717,-0.4460413,-0.15221697,-0.14378592,1,chr10:11877358:body_of_pancreas:0,FN,0
3.6425893,-1.3772,-0.5528858,-0.66674864,0.50410795,0.75622725,-0.41801566,-0.17923844,-0.36196423,-0.73792315,1,chr18:20582234:sigmoid_colon:0,TP,1
0.43450212,0.28947657,-2.6425617,0.24132624,0.77904814,0.08323089,-1.0914314,0.5194011,-1.1858184,0.3008313,0,chr8:94948718:transverse_colon:0,FP,1
-1.3520525,1.9413931,-1.3777494,0.037201766,0.43091923,-0.14486115,-0.6692246,0.039494663,-0.7370823,0.0968967,0,chr8:103021283:transverse_colon:0,TN,0
-0.060559105,3.304976,0.28942436,0.43755326,-1.0623221,0.29960677,-0.43905878,-0.42977062,0.290897,-0.653857,0,chr15:90529757:body_of_pancreas:0,TN,0
-2.5100343,-1.538333,0.3586949,0.59834635,0.23890941,-0.64527917,-0.42366147,0.5694243,0.23709042,-0.07536042,0,chr1:47701353:esophagus_squamous_epithelium:0,TN,0
-0.27829275,0.79897153,-2.4338152,0.025076993,-0.07972049,-0.3532644,0.20676906,0.12689067,-0.58430433,0.36353064,0,chr9:111897362:transverse_colon:0,TN,0
-0.011135372,1.9296118,-1.5038192,-0.110205576,-0.3719857,-0.042455718,-0.23642528,0.56751406,-1.1339735e-05,0.12306859,0,chr7:6577615:transverse_colon:0,TN,0
1.2343374,-0.77935517,-1.6725634,-0.5883838,0.5232995,1.3211805,-0.005281464,-0.33869252,-0.68762743,0.3625815,1,chr20:29892527:esophagus_squamous_epithelium:0,TP,1
1.6571654,-0.16085604,0.43377432,-0.16477236,0.9979198,1.48464,0.3316817,-0.05697676,-1.3260067,-0.14242862,0,chr21:5312839:stomach:0,FP,1
-1.0377644,0.8151445,-2.2144516,-0.3975208,0.28685415,0.524971,0.591977,0.74188524,-0.06952754,0.9232466,1,chr5:140548542:transverse_colon:0,FN,0
-3.5975575,-1.9831727,-1.9254153,-1.1639711,0.115006335,-1.4371698,0.102376364,0.14416055,0.3085303,-0.29244402,0,chr3:124587364:body_of_pancreas:0,TN,0
-3.61796,0.7597561,1.2678776,-0.9667596,0.19104613,-0.60132843,-0.13386832,0.18418778,-0.38396236,-0.26981428,0,chr3:182741025:transverse_colon:0,TN,0
3.3379066,-0.82084286,-0.36311963,-1.0015814,0.0707876,0.25396514,0.6307622,-0.39605045,1.0967925,1.174736,1,chr7:142759950:body_of_pancreas:0,TP,1
4.5101023,-1.232751,0.5698913,-0.61895514,0.13670954,0.06357846,0.21424033,0.055606708,0.42630154,0.35213584,1,chr7:142760685:body_of_pancreas:0,TP,1
1.6484134,-0.3514481,-0.6889819,0.49684966,1.1543589,-1.0284301,0.41678038,0.9110343,-0.14845277,0.0755145,1,chr22:43143644:transverse_colon:0,TP,1
4.4039717,-1.8193611,-0.88665026,-1.8377335,-0.36996356,0.040344432,0.32019988,-0.814264,-0.0017351857,-0.3640975,1,chr17:23044500:upper_lobe_of_left_lung:0,TP,1
-0.514651,2.48178,-1.5828248,0.19292761,0.294874,0.20332472,0.46799287,-0.45608914,0.81363755,0.19175038,0,chr17:80970303:transverse_colon:0,TN,0
-0.5469786,2.1320772,-0.72018224,0.25615853,0.046947435,-0.54121226,-0.8042717,-0.3756004,-0.45113257,-0.26800022,1,chr9:215268:body_of_pancreas:0,FN,0
-0.20266469,-0.97960985,-1.2336367,0.20596915,1.0900981,-0.73853177,-0.026020419,1.1441581,-0.51593286,0.9308001,0,chr19:1095823:body_of_pancreas:0,TN,0
-1.067922,-1.451234,0.48073843,0.4265624,0.6462109,1.2656021,-0.5631056,0.12639898,-0.16649865,-0.9678174,0,chr6:1674269:body_of_pancreas:0,TN,0
-1.4376074,1.5670121,1.085534,-0.31636682,0.7357921,-0.6130753,-0.21390761,-0.15570426,-0.6914225,0.39484972,0,chr17:48024789:body_of_pancreas:0,TN,0
