example_id,confusion_category,kmer_size,position_relative_to_snv,kmer_importance
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,-10,2.0603338877360027e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,-9,2.7179718017578125e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,-8,1.4921029408772787e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,-7,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,-6,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,-5,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,-4,1.533826192220052e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,-3,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,-2,7.947285970052084e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,-1,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,0,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,1,2.165635426839193e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,2,5.225340525309245e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,3,3.0597050984700522e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,4,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,5,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,6,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,7,1.1146068572998047e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,8,1.325209935506185e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,9,1.3848145802815756e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,10,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,11,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,12,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,13,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,14,6.854534149169922e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,15,1.718600591023763e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,16,5.1657358805338544e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,17,2.5828679402669272e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,18,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,19,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,20,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,21,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,22,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,23,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,24,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,25,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,26,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,27,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,28,3.6160151163736978e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,29,1.8080075581868489e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,30,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,31,1.0033448537190756e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,32,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,33,4.172325134277344e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,34,6.794929504394531e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,35,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,36,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,37,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,38,2.165635426839193e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,39,4.331270853678386e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,40,1.1265277862548828e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,41,7.907549540201822e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,42,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,43,1.1444091796875e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,44,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,45,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,46,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,47,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,48,3.7749608357747397e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,49,1.152356465657552e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,50,5.76178232828776e-07
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,51,7.927417755126953e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,52,5.284945170084636e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,53,7.927417755126953e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,54,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,55,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,56,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,57,1.0331471761067708e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,58,1.0331471761067708e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,59,1.2596448262532553e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,60,6.298224131266276e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,61,3.337860107421875e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,62,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,63,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,64,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,65,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,66,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,67,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,68,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,69,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,70,2.4437904357910156e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,71,1.1126200358072916e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,72,7.311503092447917e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,73,7.311503092447917e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,74,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,75,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,76,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,77,9.139378865559896e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,78,4.649162292480469e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,79,6.8942705790201826e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,80,7.152557373046875e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,81,1.933177312215169e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,82,7.5499216715494794e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,83,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,84,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,85,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,86,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,87,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,88,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,89,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,90,1.615285873413086e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,91,6.1194101969401044e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,92,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,93,4.132588704427083e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,94,4.132588704427083e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,95,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,96,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,97,1.6748905181884766e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,98,7.748603820800781e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,99,0.0
chr3:75785609:esophagus_muscularis_mucosa:0,TP,6,100,1.986821492513021e-07
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-100,2.3523966471354168e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-99,7.13666280110677e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-98,4.982948303222656e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-97,4.573663075764974e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-96,1.4623006184895834e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-95,7.22805658976237e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-94,4.7087669372558594e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-93,3.987550735473633e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-92,3.62396240234375e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-91,4.184246063232422e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-90,9.985764821370442e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-89,2.696116765340169e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-88,6.35981559753418e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-87,3.882249196370443e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-86,1.4444192250569662e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-85,2.785523732503255e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-84,2.4894873301188152e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-83,2.5033950805664062e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-82,1.1324882507324219e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-81,1.7603238423665363e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-80,3.13719113667806e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-79,4.112720489501953e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-78,4.992882410685221e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-77,4.740556081136068e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-76,1.44044558207194e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-75,3.9418538411458336e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-74,7.212162017822266e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-73,1.3927618662516275e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-72,2.471605936686198e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-71,4.5299530029296875e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-70,5.650520324707031e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-69,6.0220559438069664e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-68,6.190935770670573e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-67,6.679693857828776e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-66,6.892283757527669e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-65,5.21540641784668e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-64,2.370278040568034e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-63,3.0040740966796875e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-62,8.587042490641276e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-61,6.320079167683919e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-60,6.979703903198242e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-59,5.2869319915771484e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-58,1.6510486602783203e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-57,1.4662742614746094e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-56,5.364418029785156e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-55,1.8537044525146484e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-54,1.5060106913248697e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-53,1.3271967569986979e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-52,1.42057736714681e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-51,1.2516975402832031e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-50,2.300739288330078e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-49,3.343820571899414e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-48,2.9802322387695312e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-47,8.106231689453125e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-46,3.874301910400391e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-45,1.537799835205078e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-44,1.1920928955078125e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-43,1.1285146077473959e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-42,1.9590059916178387e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-41,1.4801820119222006e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-40,2.1437803904215496e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-39,7.013479868570964e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-38,2.4477640787760418e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-37,1.730521519978841e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-36,1.3987223307291666e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-35,5.304813385009766e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-34,8.126099904378256e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-33,1.4603137969970703e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-32,1.601378122965495e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-31,1.2775262196858725e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-30,1.625219980875651e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-29,1.2795130411783854e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-28,9.993712107340494e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-27,1.5576680501302082e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-26,1.2516975402832031e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-25,2.364317576090495e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-24,1.2199083964029947e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-23,1.5755494435628254e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-22,1.235802968343099e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-21,2.0205974578857422e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-20,1.8457571665445965e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-19,9.51687494913737e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-18,6.775061289469401e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-17,8.940696716308594e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-16,4.092852274576823e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-15,1.1861324310302734e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-14,1.049041748046875e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-13,5.3246815999348956e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-12,2.1258989969889324e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-11,2.562999725341797e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-10,2.2550423940022785e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-9,2.6702880859375e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-8,1.6450881958007812e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-7,1.811981201171875e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-6,5.74191411336263e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-5,1.3569990793863932e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-4,8.702278137207031e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-3,7.947285970052084e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-2,1.1920928955078125e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,-1,1.2079874674479166e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,0,1.0251998901367188e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,1,6.039937337239583e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,2,7.549921671549479e-07
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,3,5.543231964111328e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,4,8.126099904378256e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,5,7.708867390950521e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,6,2.4278958638509113e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,7,2.2391478220621746e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,8,1.0887781778971354e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,9,1.142422358194987e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,10,1.6510486602783203e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,11,1.9848346710205078e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,12,2.4179617563883465e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,13,6.556510925292969e-07
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,14,9.278456370035807e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,15,1.6788641611735027e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,16,1.2993812561035156e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,17,2.2093454996744793e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,18,1.4225641886393229e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,19,2.5828679402669272e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,20,2.483526865641276e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,21,2.940495808919271e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,22,3.4570693969726562e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,23,7.112820943196614e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,24,4.808108011881511e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,25,7.748603820800781e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,26,1.140435536702474e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,27,3.6160151163736978e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,28,1.8477439880371094e-06
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,29,1.05897585550944e-05
chr3:75785609:esophagus_muscularis_mucosa:0,TP,10,30,2.5431315104166665e-06
