PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,target,example_id,confusion_category,pred_label
-2.2612972,0.46747395,-1.4058497,-0.7504598,-0.42325515,0.109585986,0.7675925,-0.055769935,-0.4525073,-0.122637704,1,chr2:8910313:body_of_pancreas:0,FN,0
-0.42093405,-1.1879264,0.64997894,-0.9224803,2.1336017,0.05763239,-0.28627405,0.00079191645,0.21193737,0.2813656,1,chr6:44627517:body_of_pancreas:0,FN,0
-2.5543528,0.0802057,1.7216976,0.7090313,0.023216005,0.04940007,0.38143647,0.9383739,-0.1879415,-0.091166355,1,chr6:157274469:tibial_nerve:0,FN,0
0.20823999,2.1622994,0.4168471,-0.15952022,0.17917511,0.63058615,0.8632273,0.557844,1.3556783,0.33499196,0,chr2:130144620:spleen:0,TN,0
-3.9152887,-0.7178015,0.06256886,0.28176942,-0.050943617,-0.65709865,-0.18354711,-0.565071,-0.050522614,0.5419371,0,chr20:59515611:transverse_colon:0,TN,0
3.7803814,1.0631398,0.65013576,0.08000171,-1.0474406,1.0481179,0.36857715,-0.14102605,-0.14637142,-0.38984758,0,chr15:63000361:body_of_pancreas:0,FP,1
-2.7882056,0.4844168,1.5574844,0.93808186,0.008198099,-1.0788432,0.3391177,0.9820161,0.119617075,0.19043532,0,chr7:150323436:spleen:0,TN,0
-1.5999953,0.55785775,2.1351578,-1.2718947,0.5188042,0.6647002,-0.44236964,-0.7619081,-0.011444975,0.290992,1,chr6:131199853:adrenal_gland:0,FN,0
6.319666,-0.72452974,0.19063064,0.30467123,-0.26903406,-0.049273536,-0.6522387,0.19839352,-0.26815668,0.12992482,1,chr17:45585364:esophagus_muscularis_mucosa:0,TP,1
-4.6485476,-3.3805413,-1.748125,-0.9721154,-0.49531922,-0.29561183,-0.1550359,-0.2588148,-0.69086546,0.55588186,1,chr9:127348292:gastroesophageal_sphincter:0,FN,0
-2.352571,-0.49723414,0.42853084,0.12719963,-0.075426236,-0.23646139,0.20251538,-0.12476514,0.28395233,0.53408235,0,chr21:43723793:body_of_pancreas:0,TN,0
-0.9582473,-0.2632008,0.40479723,2.0074785,1.0913935,-1.108605,0.78385144,-0.2263814,-0.24315415,0.076603554,0,chr6:138988030:esophagus_squamous_epithelium:0,TN,0
6.717605,-0.2214383,0.16677417,-0.56029576,-0.4000523,-1.1469356,-0.040170405,-0.13546428,-0.101282015,0.05233434,1,chr17:22909996:testis:0,TP,1
-2.824433,-0.72557133,1.1244307,-1.0150932,0.70962656,-0.10365366,-0.6789122,-0.6644741,-0.034522444,0.33949384,1,chr18:56728983:transverse_colon:0,FN,0
5.6865354,-0.368732,-0.6229674,-0.8571848,1.1121658,-0.54226416,-0.37093803,0.1904661,-0.16294695,0.07341902,1,chr11:29644415:prostate_gland:0,TP,1
-2.8105392,-0.8055312,0.3742012,-0.5363215,0.5315942,0.2804418,0.13606757,-0.42684457,-0.16990441,0.32274958,0,chr6:11013986:body_of_pancreas:0,TN,0
5.615969,-1.2934439,-0.6218667,-0.34373304,-0.15639791,-0.33000478,-0.94919753,0.4846028,0.0937827,-0.2591846,1,chr7:100949214:Peyers_patch:0,TP,1
-1.1681507,0.62643224,0.5301559,1.7382305,0.005419802,1.02654,-0.5777489,-0.23899741,0.6518521,-0.09192159,0,chr15:63122523:gastrocnemius_medialis:0,TN,0
-1.6168565,1.2116379,-1.3907502,0.0123658115,0.090693966,0.017431576,-0.30208534,0.1947691,-0.59038365,-0.28710625,0,chr1:19659758:tibial_nerve:0,TN,0
5.330174,-1.1183277,-0.6165702,-0.07160352,1.3692981,-0.66422933,-0.9941936,0.12124697,0.083141,-0.8199356,1,chr11:46305551:body_of_pancreas:0,TP,1
-3.0065553,0.10663853,0.80760986,0.9362833,0.01488845,-0.1797737,-0.068119496,-0.20332123,0.4844346,0.29484776,1,chr5:759207:body_of_pancreas:0,FN,0
-1.9793801,-0.378963,1.570528,-1.2880696,0.623486,-0.07360275,-0.030823188,0.083919585,-0.23871444,0.84426177,0,chr7:100217197:tibial_artery:0,TN,0
-2.3277068,-1.518165,-1.5236472,-0.70539844,-0.7597587,-0.15095048,-0.46913975,-0.29258665,0.54618657,0.04201658,0,chr9:105609267:thoracic_aorta:0,TN,0
-2.0859559,-2.184769,-1.1769137,-1.3285164,-0.8735093,-0.23567376,0.40655756,-0.07129622,-0.19821753,-0.4458366,0,chr3:64325309:thoracic_aorta:0,TN,0
-0.66837513,-1.9450884,-0.6015488,0.7478531,1.0843151,-0.35881802,-0.43168634,-0.77650714,0.46025792,-0.08681831,0,chr17:4639421:upper_lobe_of_left_lung:0,TN,0
-3.191589,-0.07106848,1.5017021,-0.40835238,-0.11054537,-0.081759565,-0.29728478,0.74259615,0.40465268,0.28938928,0,chr14:34228362:thoracic_aorta:0,TN,0
4.572246,0.78590524,-0.40477133,-0.60542274,-0.6210105,0.232243,-0.36500868,0.54978025,-0.82749426,1.3700452,1,chr7:73725711:suprapubic_skin:0,TP,1
-2.548757,-0.89650285,-0.12728179,0.8510887,1.0897086,-0.38890055,-0.014717484,-0.26141757,0.7536509,0.55435616,0,chr3:9862475:body_of_pancreas:0,TN,0
-3.1011877,-0.5883679,1.3294631,-1.189187,-0.19741493,0.4672347,-0.44640806,0.11388662,-0.42149884,0.12855838,0,chr1:225816669:transverse_colon:0,TN,0
3.255775,1.7686099,0.827506,0.8782554,0.06876832,0.7205201,0.75051117,-0.21006954,0.34737036,0.53645146,0,chr2:46818510:body_of_pancreas:0,FP,1
-2.9202135,0.4848056,1.2479414,-0.3895096,-0.5989614,-0.5015498,-0.23603864,0.31551883,0.33813214,0.26536024,0,chr6:2448888:adrenal_gland:0,TN,0
-3.6731987,-0.27008304,-0.63107795,0.80567765,-0.8479874,-0.36267188,-0.03561002,0.29316914,0.5255425,-0.3157802,0,chr12:21437622:tibial_artery:0,TN,0
2.3194761,-1.7218183,-0.030886421,0.53295606,1.934971,-0.6625406,0.02060715,-1.014363,0.31888333,-0.5501272,0,chr6:31356771:prostate_gland:0,FP,1
0.894272,-0.2929883,-1.8091925,-0.3744241,-0.42526042,1.146863,0.038852353,0.071812846,0.22889216,0.24438478,1,chr5:123274158:body_of_pancreas:0,TP,1
-2.9765944,-0.1123089,0.057866145,1.4459255,0.6569693,-1.158168,0.0045730453,0.36705598,-0.15274704,0.37282526,1,chr17:49764139:body_of_pancreas:0,FN,0
6.399145,-0.25419706,0.33128327,0.2028021,-0.684953,-0.3451685,0.31461245,-0.2808974,-0.07340318,-0.0027499842,1,chr12:121918386:transverse_colon:0,TP,1
-1.0958472,-0.9271604,-0.8575698,1.1430631,-0.7467092,-0.48884776,1.0320262,-0.8036115,-0.9222321,-0.1505055,0,chr9:133565456:testis:0,TN,0
-3.7834127,-1.3685408,0.16466641,1.3574213,-0.15705104,-0.35299715,0.34577063,0.5492194,0.3128929,0.017863333,0,chr1:100249897:lower_leg_skin:0,TN,0
-0.74821526,-0.45307025,0.081505254,2.193722,-0.019744592,0.089944735,-0.021604024,-0.745623,0.20672475,-0.23148455,0,chr7:26377045:sigmoid_colon:0,TN,0
0.88438535,0.56368726,-1.0823736,0.8270065,-1.2539138,1.0843202,-0.12469202,0.27670035,0.083078004,-0.11844602,1,chr2:196068383:spleen:0,TP,1
5.0989566,-0.8820561,-0.37580502,0.21281046,0.93867207,0.15707238,-0.6597689,0.458151,-0.053877134,0.51356936,1,chr3:165196968:body_of_pancreas:0,TP,1
-3.3547425,-0.28728282,1.0428513,0.6458795,-0.12181753,-0.29230997,0.27561492,0.25525936,0.25490218,0.23472005,0,chr6:29942249:spleen:0,TN,0
-1.2636768,2.5692167,-0.13094142,0.4532843,0.19292746,-0.48881546,0.6344776,0.32449755,-0.13549957,-0.93147415,0,chr19:48152501:omental_fat_pad:0,TN,0
5.9907436,-1.0010539,0.2605075,0.6740415,-0.14069812,0.38443258,-0.48664206,0.2431242,-0.28707227,0.2702026,1,chr9:42852316:suprapubic_skin:0,TP,1
-2.8651302,0.4927145,-0.9761746,0.6243274,-0.26044196,-0.49688697,0.24626535,-0.5383358,-0.69395494,0.22329067,1,chr1:29230711:body_of_pancreas:0,FN,0
4.5447774,-1.153165,0.5105453,1.4379712,-0.5831594,0.7973234,-0.42438754,0.18305056,-0.10566604,-0.03127673,0,chr19:7637688:body_of_pancreas:0,FP,1
4.0261583,2.244075,1.9734502,-0.5391045,0.36049888,0.010037495,0.58092576,-1.7044779,-0.049212392,-1.0344139,0,chr16:85056622:adrenal_gland:0,FP,1
5.8901997,-1.3806219,-0.2569474,-0.07866473,0.10939693,-0.1907614,-0.75348234,0.4285755,-0.2477454,0.13722195,1,chr3:75785357:upper_lobe_of_left_lung:0,TP,1
-1.9580165,2.5030987,0.8437971,1.1238154,0.26244685,-0.2707966,-0.5052643,0.43966395,0.016480621,-0.35106987,0,chr7:5487175:body_of_pancreas:0,TN,0
5.3121967,-1.6198956,-0.59155136,-0.22949547,-0.022704674,-0.38999557,-0.37054905,0.035523124,-0.20121261,-0.8619478,1,chr7:142771759:body_of_pancreas:0,TP,1
-2.0353875,-0.10067887,1.4925452,-1.080101,0.36186826,0.40436894,-0.64385825,-0.4183999,0.44402993,0.41323644,1,chr6:131199853:Peyers_patch:0,FN,0
-4.2610955,-2.5736904,0.02853483,-1.1265913,-0.6597911,0.048745845,0.638196,0.6641374,-0.45152846,0.02377485,1,chr12:8058040:tibial_nerve:0,FN,0
-3.3898711,0.6479702,-1.1905293,0.028490465,-0.3680333,-0.3576031,-0.13315806,-0.60297006,0.07112557,0.25471243,1,chr6:32967583:body_of_pancreas:0,FN,0
-3.6029036,-0.48692366,0.45112976,-0.56102616,-0.31714657,-0.30845854,-0.18026999,0.64653826,0.32741523,0.21807179,0,chr6:32622665:body_of_pancreas:0,TN,0
-2.7672136,-0.25407523,1.1530241,-1.4478925,-0.5878946,-0.5118614,-0.027886588,0.6835251,0.29932782,0.38865513,0,chr5:75681235:upper_lobe_of_left_lung:0,TN,0
-2.2244682,2.3627582,0.45001683,-0.07730671,-0.7946497,-0.61610425,-1.1686205,0.20004942,0.03715178,-0.40840322,0,chr13:108155918:adrenal_gland:0,TN,0
-2.7275572,-0.012258593,0.7287588,0.19432122,-0.12259047,0.054741304,-0.31543735,-0.44503438,0.34143907,-0.5853322,1,chr5:149431239:upper_lobe_of_left_lung:0,FN,0
-1.6126243,2.375623,-0.14901078,0.24935271,0.75267535,-0.23466004,0.17094098,0.16537285,0.08878665,-0.857717,0,chr17:74791544:spleen:0,TN,0
-2.9566653,-1.254073,0.33797336,-1.208817,0.2830601,-0.28776258,-0.41042602,-0.86928135,-0.35952526,0.3796137,1,chr9:127348292:Peyers_patch:0,FN,0
-3.617564,-0.6528507,-1.1474018,-0.31164935,-0.71723205,-0.38233826,-0.7815664,0.039267313,0.3094318,0.53435373,0,chr10:1227900:thoracic_aorta:0,TN,0
6.400999,-0.26173967,0.62072134,0.33136767,-0.7659573,0.028173055,0.15728842,-0.18275177,0.385457,-0.011353005,1,chr11:60251676:spleen:0,TP,1
-0.1713445,-0.20720196,0.48679584,-0.17524451,-1.0014914,-0.07066745,1.0228671,0.9287598,1.084829,-0.5923772,0,chr1:51769068:tibial_artery:0,TN,0
-2.7127657,1.0188674,0.5666022,0.86678976,0.38735557,-0.6622236,-0.47545633,-0.0031076341,0.16873829,0.40278018,0,chr15:34210265:tibial_nerve:0,TN,0
7.273571,0.51967716,0.7554226,-0.2303471,-0.27228582,-0.45741135,0.1165531,-0.30052593,0.20158349,0.51929206,1,chr9:42974893:transverse_colon:0,TP,1
-3.2097027,-2.2045734,-2.1495934,-1.0502042,-0.59244907,0.59578913,0.4046524,0.31337184,0.7472713,-0.9161516,0,chr2:171054379:body_of_pancreas:0,TN,0
-2.41957,-0.9877181,1.9055713,0.4018459,1.0447276,0.004999435,0.5960183,0.43126887,-0.49450484,0.10710488,1,chr5:181184339:prostate_gland:0,FN,0
6.3988266,-0.7648505,-0.12785335,-0.4138262,-0.28650203,-0.8446,-0.5360415,0.114006385,-0.40407145,0.18348883,1,chr6:31374359:spleen:0,TP,1
-1.0010487,1.7329135,-1.6720148,-0.27741987,0.19644883,0.61892074,0.26427853,-0.4162025,-0.04515255,0.28531995,0,chr12:21313572:upper_lobe_of_left_lung:0,TN,0
0.008292082,-2.1272988,0.6958037,-0.26364166,0.8276744,0.96462685,0.60783494,0.67833537,0.16765793,-0.6824083,0,chr10:77620178:thoracic_aorta:0,FP,1
5.0893884,-0.75802076,0.36066678,0.9771475,-0.7519276,0.116605066,0.12409429,-0.21434876,-0.5211485,-0.013338401,1,chr19:47436804:sigmoid_colon:0,TP,1
-3.1667886,-0.6439436,1.1464369,0.49422556,0.20577036,-0.44392097,0.59657365,0.21656936,-0.22563061,0.46504524,0,chr5:109409450:transverse_colon:0,TN,0
-1.3658748,2.0134559,-1.2508546,-0.53531265,0.4273142,0.28943604,-0.21337259,-0.032982383,0.802706,0.40504324,0,chr12:14454207:adrenal_gland:0,TN,0
-3.1881132,-0.9402273,0.08360139,-0.2238498,-0.2512575,0.50650537,-0.2475999,0.050551932,0.49025443,-0.25387585,0,chr22:26483000:body_of_pancreas:0,TN,0
-0.20039603,-0.24693626,0.69694424,-0.10125776,-0.75110006,1.7548884,0.23291425,-0.7084305,0.038018726,-0.7511519,0,chr4:10582403:Peyers_patch:0,TN,0
-1.650985,1.9383895,-1.3943863,0.03963076,0.2815229,-0.07790843,0.5941181,0.08566335,-0.4775962,-0.59225166,0,chr2:161273349:adrenal_gland:0,TN,0
-3.4101622,-1.3564479,-0.444192,-0.6538306,-0.5672386,0.09591305,0.16859014,-1.0532851,-0.458079,0.46826723,1,chr4:77240591:gastroesophageal_sphincter:0,FN,0
6.441144,-0.5434191,0.4149061,0.20217775,-0.7320773,-0.12447703,0.056738745,-0.041022774,-0.2976708,0.3431392,1,chr17:43360096:transverse_colon:0,TP,1
-3.3052194,-0.21043946,0.18365394,0.95847803,0.42239574,-1.0002304,-0.37683406,-0.61777866,-0.05607642,0.12879694,0,chr16:70801195:esophagus_muscularis_mucosa:0,TN,0
5.07473,1.1275504,1.6039578,0.98788565,-1.4561187,0.7423819,0.76830924,-0.83421296,0.36065012,-0.11745184,1,chr2:111313881:body_of_pancreas:0,TP,1
-3.2177231,-1.660643,-0.12060584,0.016829057,-0.5601464,-0.3893141,0.14616537,1.1346298,0.38758814,-0.24764454,1,chr4:119212065:upper_lobe_of_left_lung:0,FN,0
6.6779804,0.028960561,0.06524659,-0.56722957,-0.30217022,-1.026034,0.19106542,0.02840617,0.10289833,0.06476646,1,chr17:22856764:sigmoid_colon:0,TP,1
-2.7935426,-1.2455878,1.0549445,-1.9438112,-0.2972624,0.2948143,0.23217897,0.87295467,-0.08842182,-0.07798732,0,chr18:46481136:Peyers_patch:0,TN,0
-1.4789047,-0.95446384,1.7345649,1.2546395,0.20569621,-0.124940425,0.78401953,1.049668,0.18224344,0.37359485,1,chr15:40906278:transverse_colon:0,FN,0
-2.021565,0.45070952,0.13166183,1.6254712,1.2997075,-0.028343668,0.2239329,0.21499816,0.079707876,0.12712571,0,chr4:2764553:thoracic_aorta:0,TN,0
-3.344575,-0.44433576,0.31546926,0.40111414,-0.5734652,-0.002365213,0.035590965,0.21573977,0.60420984,-0.50203866,0,chr1:220775349:transverse_colon:0,TN,0
-2.6862204,1.338699,0.050033167,0.43230966,-0.3564827,-0.22102873,-0.6563206,-0.4158007,-0.26140228,-0.055972643,0,chr8:123042465:testis:0,TN,0
6.598285,-0.32569844,0.36932805,0.11449751,-0.33804616,-0.09588697,-0.46264803,0.06071499,-0.21792686,0.27834332,1,chr17:45585364:body_of_pancreas:0,TP,1
4.9213862,-0.540689,-0.47666726,-0.09174282,0.095479175,0.6474987,0.09435784,0.5664828,-0.51198226,0.9724335,1,chr19:4352840:upper_lobe_of_left_lung:0,TP,1
5.012012,-0.73719126,-0.35309505,-0.2736452,1.0705953,-0.3693468,-0.33482647,-0.4255543,0.81458384,-0.78536093,1,chr19:45678133:adrenal_gland:0,TP,1
-3.239706,0.183173,-1.3281461,0.051648907,-0.48532513,-0.30715773,0.05305733,-0.7601936,0.36650458,0.35143822,0,chr6:32967583:gastrocnemius_medialis:0,TN,0
-2.762085,-1.6836371,-0.026517054,1.0979939,-0.8355072,-0.10382295,-0.22095133,0.4572086,-0.46462837,-0.28324845,0,chr16:87950990:body_of_pancreas:0,TN,0
0.8154147,0.84249234,0.8641391,-1.0617275,-0.72300935,-0.39247543,0.93826354,-1.1532093,0.809378,-0.22866394,0,chr19:22302101:esophagus_squamous_epithelium:0,TN,0
-0.4853163,3.6793928,-0.12331625,0.33022594,-0.2618356,0.023756836,-0.9211393,0.033100184,-0.16390225,-0.5521493,1,chr7:5085799:spleen:0,FN,0
7.0709524,-0.045206007,0.5009587,-0.12483844,-0.29502773,-0.44980997,-0.17036961,-0.10475344,0.15262245,0.22846507,1,chr9:42974893:tibial_nerve:0,TP,1
-1.8445592,-1.7395821,0.14121564,2.1204994,1.0627378,-0.7383992,0.3296545,0.39858082,0.086759135,0.748703,1,chr11:32892862:upper_lobe_of_left_lung:0,FN,0
-3.5422485,-1.5600532,-1.3531431,0.045284614,-0.70745605,0.5616314,0.46720392,-0.7970236,-0.21978423,0.24145156,0,chr10:69743429:testis:0,TN,0
7.001736,-0.14034799,0.31443748,-0.41027263,-0.11608579,-0.98333424,-0.38847452,-0.093060076,-0.4013119,-0.1640896,1,chr3:75785547:gastrocnemius_medialis:0,TP,1
-1.8142956,0.9491089,-1.2082965,-0.30962804,0.49966875,-0.07749198,0.13630225,-0.93425786,0.22570437,-0.5041027,0,chr1:201704952:spleen:0,TN,0
2.2323446,1.0740418,-0.53834283,0.98088926,-0.04584922,1.9534845,-0.7177644,0.5243643,0.35700008,0.08482653,1,chr17:879808:tibial_artery:0,TP,1
-2.8564415,0.03893095,-1.3256195,-0.47861248,-1.0985261,-0.04635244,0.13328308,-0.7709539,-0.2904341,0.10446236,0,chr3:177592618:thoracic_aorta:0,TN,0
-4.310627,-0.6478666,-0.74180317,-0.013532316,-1.017726,-1.0514916,-0.42317122,-0.21953695,0.35459158,0.24019043,1,chr15:82365725:suprapubic_skin:0,FN,0
-2.6327865,0.17888637,0.6276648,1.6802473,0.48683858,-1.2854095,-0.29698366,0.1814913,0.5155198,0.20720391,0,chr8:94640757:transverse_colon:0,TN,0
1.1921375,-0.32414994,0.98122084,1.9438719,0.92749286,1.214271,0.23757671,0.045981497,-0.7196896,0.070009135,1,chr22:49724957:upper_lobe_of_left_lung:0,TP,1
-2.9241304,-2.412913,-1.3489978,0.5821172,0.86285037,-0.39286196,-0.19345756,-0.6357666,-0.040113453,0.2377365,0,chr22:23289163:upper_lobe_of_left_lung:0,TN,0
6.6189675,-0.20618245,0.43463346,0.03363966,-0.78021586,-0.3537223,0.23982091,-0.31589103,-0.046027206,0.2178863,1,chr12:11071467:body_of_pancreas:0,TP,1
-1.9859083,-1.5700983,1.1058626,0.187869,0.6550774,0.31373516,0.46692348,1.2419051,0.87336785,-0.031676527,1,chr6:169655219:tibial_nerve:0,FN,0
-1.4206144,-0.5788499,0.47774217,0.965749,0.38131973,-0.4897766,0.51763374,0.9664226,0.5959627,-0.16667691,0,chr19:41706904:upper_lobe_of_left_lung:0,TN,0
-3.2686336,0.31559426,-1.8253876,0.7865977,-0.09270762,-0.5285925,-0.02216086,-0.1477674,-0.24401091,-0.19143529,1,chr19:49085162:gastroesophageal_sphincter:0,FN,0
2.9676132,-0.21882956,0.30833694,0.7925747,0.27186823,1.41319,-0.28366327,0.24551205,0.11994877,-0.108358346,0,chr16:2661012:tibial_nerve:0,FP,1
-1.2130768,1.71043,-1.262837,0.100816414,0.45125008,1.6021894,-0.28525555,0.025166012,0.42741087,0.42629808,0,chr6:16409816:esophagus_squamous_epithelium:0,TN,0
-3.7488885,-2.995587,-0.7867698,-0.33491132,-0.7053542,0.55299747,-0.050345074,0.05844804,0.028897954,-0.26354757,0,chr6:154371294:thoracic_aorta:0,TN,0
-1.4692056,-0.57861644,1.2507963,0.92409647,1.0808724,-0.6270436,0.40309268,-0.10579329,-0.035924636,-0.022231966,0,chr17:37489615:gastroesophageal_sphincter:0,TN,0
-2.851683,0.59631056,1.270972,-0.34948045,-0.014880844,-0.30320174,-0.900963,0.05139335,0.09668405,0.20502244,1,chr5:149431239:spleen:0,FN,0
3.6111078,-0.27245408,0.6997032,0.40265694,-0.4311119,0.24773562,0.06983519,-0.88986105,0.114520505,-0.5764583,1,chr12:1922226:body_of_pancreas:0,TP,1
3.066548,-2.0869539,-0.92811,0.25869328,0.7795628,0.24905756,-0.083458886,-0.42270374,0.5440336,-1.1615891,0,chr22:11703827:prostate_gland:0,FP,1
-1.7713121,1.708239,-1.9173573,-0.26207528,0.68786144,-0.12891829,0.49871323,-0.40134653,-1.0248791,0.2365513,0,chr3:58305852:sigmoid_colon:0,TN,0
6.669088,-0.2384596,0.24781753,-0.53121686,-0.2106029,-0.9951474,-0.34795615,-0.014564851,-0.27194473,-0.051601984,1,chr21:42863253:Peyers_patch:0,TP,1
-2.3713746,0.29439032,1.4879649,-0.026914515,0.6587597,0.32061026,0.035885934,0.6344953,-0.18717235,0.14382102,1,chr12:104294234:transverse_colon:0,FN,0
-3.667561,-1.5558945,0.121102996,-1.3547064,-0.55341434,-0.2870961,-0.49330634,-0.8241748,-0.26195398,0.750358,0,chr18:3595766:Peyers_patch:0,TN,0
5.282479,0.37722453,-0.29188278,-0.4940342,-0.14127919,-1.0010726,0.93850595,0.023314614,1.004238,0.085531004,1,chr8:44636977:sigmoid_colon:0,TP,1
-0.1400899,-0.8741802,0.80036026,-0.6846859,-0.10840455,0.06984417,0.29883775,0.36302754,0.3964341,-0.38029933,1,chr19:21585701:body_of_pancreas:0,FN,0
-1.9891993,-2.2237716,-0.672243,-1.2272389,-0.6161395,-0.0581633,0.63409936,-0.35829037,0.0834577,-0.87084025,1,chr14:25132674:body_of_pancreas:0,FN,0
-3.791031,0.2738111,-0.32685655,0.8797694,-0.6803217,-0.6046672,-0.19417264,-0.25780615,0.16042541,-0.26279154,0,chr1:165592941:suprapubic_skin:0,TN,0
5.387946,1.2979136,0.80294067,0.29826653,-0.20245937,0.7785384,-0.11506421,-0.5268322,1.1322061,0.11303901,1,chr8:18872306:body_of_pancreas:0,TP,1
5.447121,-0.55229133,-0.3978638,-0.4831049,-0.05279221,-0.6000196,0.07909539,0.032794293,-0.7094655,0.05644452,1,chr2:158415565:gastroesophageal_sphincter:0,TP,1
-2.249317,-0.9798257,0.8136149,-0.7839847,0.6146396,0.120621294,-0.13704613,-1.2716221,-0.64219654,0.66916144,0,chr14:74252095:tibial_artery:0,TN,0
-2.130217,-1.5455556,-0.26915082,-0.4881147,-0.23151213,-0.73522884,0.018727642,0.07071985,0.23954938,0.26568937,0,chr2:111667723:gastrocnemius_medialis:0,TN,0
-3.765182,-0.46968,0.22353925,-0.68746,-0.8219303,-0.51534957,-0.1932642,-0.41620514,0.03576361,0.21238494,0,chr21:30341086:testis:0,TN,0
-1.7476388,0.91447294,2.171652,-1.5732759,0.47597957,0.3978659,0.043965165,-0.2179135,-0.7786998,0.35505232,0,chr19:42884973:prostate_gland:0,TN,0
-2.4340732,-0.87429756,-1.9515442,0.7180027,0.8129007,-0.28477374,-0.13077524,-0.34991917,-0.11515963,0.098916076,0,chr9:94623665:Peyers_patch:0,TN,0
-3.2625978,-1.4226978,1.0130008,-0.6708529,0.22937319,-0.35996076,0.3068112,0.5175013,-0.38111368,0.41790447,1,chr20:54201250:sigmoid_colon:0,FN,0
5.246569,-1.7708884,-0.3152577,0.78362346,0.22328816,0.43329334,-0.7285563,0.4396881,-0.40213284,0.051044583,1,chr9:42852316:spleen:0,TP,1
5.7581506,-0.5885609,-0.4294132,-0.2862597,0.6667516,0.35586283,-0.9099778,0.4102802,0.21241029,0.3589905,1,chr16:14812040:prostate_gland:0,TP,1
-2.8444312,0.5475688,0.61646193,0.037680347,-0.14825371,-0.4071321,0.33578354,0.99288434,0.30568716,0.24342616,0,chr15:61621312:upper_lobe_of_left_lung:0,TN,0
-0.21389176,-2.213694,-0.6753459,0.82748234,-0.5143096,-0.2582137,0.049052022,-0.20935312,-0.07297355,-0.27271265,1,chr9:83219701:Peyers_patch:0,TP,1
4.2219186,-1.5021706,0.051266134,-0.7689476,-0.29398507,-0.07819278,-0.21783787,-0.7230492,-0.5524438,-0.8552214,1,chr4:75289967:upper_lobe_of_left_lung:0,TP,1
-2.1822155,0.4486668,0.87348825,-0.71397126,-0.3422677,-0.2641228,-0.6345271,-0.2819358,0.50845563,0.73739123,0,chr11:13873413:transverse_colon:0,TN,0
6.600097,-0.3981564,0.5642756,0.0104733305,-0.82230353,-0.0706683,-0.30408597,-0.004615331,-0.10092189,0.25701806,1,chr6:29705705:adrenal_gland:0,TP,1
3.0723262,-0.78298426,-1.0676427,-0.014645367,-0.94062674,-0.56112343,0.5523787,0.4145375,-1.3291922,0.052688465,1,chr2:196068383:tibial_artery:0,TP,1
